table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_federal_obligations,field_r_d,field_r_d_plant,field_facilities_for_instruction_in_s_e,field_fellowships_traineeships_and_training_grants,field_general_support_for_s_e,field_other_s_e_activities
7311,r531,All states and outlying areas -> Nevada -> Nevada System of Higher Education,All states and outlying areas,Nevada,Nevada System of Higher Education,3,36230.4,30999.6,1083.1,0.0,1709.4,0.0,2438.3
7311,r532,All states and outlying areas -> Nevada -> Truckee Meadows Community C.,All states and outlying areas,Nevada,Truckee Meadows Community C.,3,439.6,87.9,0.0,0.0,351.7,0.0,0.0
7311,r533,"All states and outlying areas -> Nevada -> U. Nevada, Las Vegas",All states and outlying areas,Nevada,"U. Nevada, Las Vegas",3,22312.3,18615.4,0.0,0.0,1094.6,0.0,2602.3
7311,r534,"All states and outlying areas -> Nevada -> U. Nevada, Reno",All states and outlying areas,Nevada,"U. Nevada, Reno",3,33318.7,32095.4,0.0,0.0,1223.3,0.0,0.0
7311,r535,All states and outlying areas -> New Hampshire,All states and outlying areas,New Hampshire,,2,164638.3,158396.8,0.0,0.0,4573.5,0.0,1668.0
7311,r536,All states and outlying areas -> New Hampshire -> Dartmouth C.,All states and outlying areas,New Hampshire,Dartmouth C.,3,111045.6,108328.5,0.0,0.0,2427.8,0.0,289.2
7311,r537,All states and outlying areas -> New Hampshire -> Keene State C.,All states and outlying areas,New Hampshire,Keene State C.,3,376.1,376.1,0.0,0.0,0.0,0.0,0.0
7311,r538,All states and outlying areas -> New Hampshire -> Plymouth State U.,All states and outlying areas,New Hampshire,Plymouth State U.,3,544.2,174.2,0.0,0.0,370.0,0.0,0.0
7311,r539,"All states and outlying areas -> New Hampshire -> U. New Hampshire, Durham",All states and outlying areas,New Hampshire,"U. New Hampshire, Durham",3,36173.0,34206.0,0.0,0.0,1775.7,0.0,191.2
7311,r540,"All states and outlying areas -> New Hampshire -> U. New Hampshire, Manchester",All states and outlying areas,New Hampshire,"U. New Hampshire, Manchester",3,229.5,229.5,0.0,0.0,0.0,0.0,0.0
7311,r541,All states and outlying areas -> New Hampshire -> U. System New Hampshire,All states and outlying areas,New Hampshire,U. System New Hampshire,3,16270.0,15082.5,0.0,0.0,0.0,0.0,1187.5
7311,r542,All states and outlying areas -> New Jersey,All states and outlying areas,New Jersey,,2,502910.2,462886.4,4405.9,450.0,25093.5,2779.3,7295.2
7311,r543,All states and outlying areas -> New Jersey -> Brookdale Community C.,All states and outlying areas,New Jersey,Brookdale Community C.,3,648.7,162.2,0.0,0.0,486.6,0.0,0.0
7311,r544,"All states and outlying areas -> New Jersey -> C. New Jersey, The",All states and outlying areas,New Jersey,"C. New Jersey, The",3,1150.2,1126.2,0.0,0.0,24.0,0.0,0.0
7311,r545,All states and outlying areas -> New Jersey -> Caldwell U.,All states and outlying areas,New Jersey,Caldwell U.,3,1346.5,176.4,0.0,0.0,1170.1,0.0,0.0
7311,r546,All states and outlying areas -> New Jersey -> County C. Morris,All states and outlying areas,New Jersey,County C. Morris,3,235.3,47.1,0.0,0.0,188.2,0.0,0.0
7311,r547,All states and outlying areas -> New Jersey -> Fairleigh Dickinson U.,All states and outlying areas,New Jersey,Fairleigh Dickinson U.,3,443.4,443.4,0.0,0.0,0.0,0.0,0.0
7311,r548,All states and outlying areas -> New Jersey -> Felician U.,All states and outlying areas,New Jersey,Felician U.,3,637.6,159.4,0.0,0.0,478.2,0.0,0.0
7311,r549,All states and outlying areas -> New Jersey -> Kean U.,All states and outlying areas,New Jersey,Kean U.,3,881.5,824.6,0.0,0.0,56.9,0.0,0.0
7311,r550,All states and outlying areas -> New Jersey -> Monmouth U.,All states and outlying areas,New Jersey,Monmouth U.,3,267.2,267.2,0.0,0.0,0.0,0.0,0.0
7311,r551,All states and outlying areas -> New Jersey -> Montclair State U.,All states and outlying areas,New Jersey,Montclair State U.,3,5891.3,4409.9,300.1,0.0,1166.5,0.0,14.9
7311,r552,All states and outlying areas -> New Jersey -> New Jersey Institute of Technology,All states and outlying areas,New Jersey,New Jersey Institute of Technology,3,24896.6,24555.3,0.0,0.0,341.3,0.0,0.0
7311,r553,All states and outlying areas -> New Jersey -> New Jersey Sea Grant Consortium Inc.,All states and outlying areas,New Jersey,New Jersey Sea Grant Consortium Inc.,3,2412.3,2412.3,0.0,0.0,0.0,0.0,0.0
7311,r554,All states and outlying areas -> New Jersey -> Passaic County Community C.,All states and outlying areas,New Jersey,Passaic County Community C.,3,499.6,0.0,0.0,0.0,499.6,0.0,0.0
7311,r555,All states and outlying areas -> New Jersey -> Princeton U.,All states and outlying areas,New Jersey,Princeton U.,3,144332.7,134012.5,3575.3,450.0,4755.1,0.0,1539.8
7311,r556,"All states and outlying areas -> New Jersey -> Rider U., Lawrenceville",All states and outlying areas,New Jersey,"Rider U., Lawrenceville",3,353.8,329.8,0.0,0.0,24.0,0.0,0.0
7311,r557,All states and outlying areas -> New Jersey -> Rowan C. South Jersey,All states and outlying areas,New Jersey,Rowan C. South Jersey,3,2145.1,1973.5,0.0,0.0,171.6,0.0,0.0
7311,r558,All states and outlying areas -> New Jersey -> Rowan U.,All states and outlying areas,New Jersey,Rowan U.,3,9890.3,8673.4,144.4,0.0,937.5,0.0,135.0
7311,r559,"All states and outlying areas -> New Jersey -> Rutgers, The State U. New Jersey",All states and outlying areas,New Jersey,"Rutgers, The State U. New Jersey",3,283568.1,260753.2,386.2,0.0,14044.0,2779.3,5605.4
7311,r560,All states and outlying areas -> New Jersey -> Seton Hall U.,All states and outlying areas,New Jersey,Seton Hall U.,3,849.8,849.8,0.0,0.0,0.0,0.0,0.0
7311,r561,All states and outlying areas -> New Jersey -> Stevens Institute of Technology,All states and outlying areas,New Jersey,Stevens Institute of Technology,3,20961.2,20961.2,0.0,0.0,0.0,0.0,0.0
7311,r562,All states and outlying areas -> New Jersey -> Stockton U.,All states and outlying areas,New Jersey,Stockton U.,3,9.2,9.2,0.0,0.0,0.0,0.0,0.0
7311,r563,All states and outlying areas -> New Jersey -> William Paterson U.,All states and outlying areas,New Jersey,William Paterson U.,3,1489.6,739.6,0.0,0.0,750.0,0.0,0.0
7311,r564,All states and outlying areas -> New Mexico,All states and outlying areas,New Mexico,,2,205130.8,176963.1,6.8,0.0,26560.1,0.0,1600.9
7311,r565,All states and outlying areas -> New Mexico -> Navajo Technical U.,All states and outlying areas,New Mexico,Navajo Technical U.,3,3991.4,1837.2,0.0,0.0,2154.3,0.0,0.0
7311,r566,All states and outlying areas -> New Mexico -> New Mexico Consortium,All states and outlying areas,New Mexico,New Mexico Consortium,3,4707.9,4707.9,0.0,0.0,0.0,0.0,0.0
7311,r567,All states and outlying areas -> New Mexico -> New Mexico Highlands U.,All states and outlying areas,New Mexico,New Mexico Highlands U.,3,3246.9,2556.5,0.0,0.0,690.4,0.0,0.0
7311,r568,All states and outlying areas -> New Mexico -> New Mexico Institute of Mining and Technology,All states and outlying areas,New Mexico,New Mexico Institute of Mining and Technology,3,26422.5,24531.8,0.0,0.0,1531.3,0.0,359.5
7311,r569,"All states and outlying areas -> New Mexico -> New Mexico State U., Las Cruces",All states and outlying areas,New Mexico,"New Mexico State U., Las Cruces",3,40672.8,33154.7,0.0,0.0,6907.2,0.0,610.9
7311,r570,All states and outlying areas -> New Mexico -> U. New Mexico,All states and outlying areas,New Mexico,U. New Mexico,3,126089.3,110175.0,6.8,0.0,15277.0,0.0,630.5
7311,r571,All states and outlying areas -> New York,All states and outlying areas,New York,,2,3330002.7,3142649.4,49895.6,1730.8,108497.6,9369.1,17860.4
7311,r572,All states and outlying areas -> New York -> Adelphi U.,All states and outlying areas,New York,Adelphi U.,3,528.2,528.2,0.0,0.0,0.0,0.0,0.0
7311,r573,All states and outlying areas -> New York -> Albany C. Pharmacy and Health Sciences,All states and outlying areas,New York,Albany C. Pharmacy and Health Sciences,3,900.9,900.9,0.0,0.0,0.0,0.0,0.0
7311,r574,All states and outlying areas -> New York -> Albany Medical C.,All states and outlying areas,New York,Albany Medical C.,3,12022.8,11931.7,0.0,0.0,91.0,0.0,0.0
7311,r575,All states and outlying areas -> New York -> Albert Einstein C. Medicine,All states and outlying areas,New York,Albert Einstein C. Medicine,3,191336.3,186597.2,0.0,0.0,4739.1,0.0,0.0
7311,r576,All states and outlying areas -> New York -> Alfred U.,All states and outlying areas,New York,Alfred U.,3,613.1,117.8,495.3,0.0,0.0,0.0,0.0
7311,r577,All states and outlying areas -> New York -> Bard C.,All states and outlying areas,New York,Bard C.,3,313.5,313.5,0.0,0.0,0.0,0.0,0.0
7311,r578,All states and outlying areas -> New York -> Barnard C.,All states and outlying areas,New York,Barnard C.,3,3162.1,3162.1,0.0,0.0,0.0,0.0,0.0
7311,r579,All states and outlying areas -> New York -> Buffalo State C. - SUNY,All states and outlying areas,New York,Buffalo State C. - SUNY,3,136.1,27.2,0.0,0.0,108.8,0.0,0.0
7311,r580,"All states and outlying areas -> New York -> CUNY, Baruch C.",All states and outlying areas,New York,"CUNY, Baruch C.",3,2059.1,1612.2,446.9,0.0,0.0,0.0,0.0
7311,r581,"All states and outlying areas -> New York -> CUNY, Borough of Manhattan Community C.",All states and outlying areas,New York,"CUNY, Borough of Manhattan Community C.",3,1379.4,1379.4,0.0,0.0,0.0,0.0,0.0
7311,r582,"All states and outlying areas -> New York -> CUNY, Bronx Community C.",All states and outlying areas,New York,"CUNY, Bronx Community C.",3,33.8,33.8,0.0,0.0,0.0,0.0,0.0
7311,r583,"All states and outlying areas -> New York -> CUNY, Brooklyn C.",All states and outlying areas,New York,"CUNY, Brooklyn C.",3,6297.2,5484.7,0.0,0.0,449.3,0.0,363.2
7311,r584,"All states and outlying areas -> New York -> CUNY, C. Staten Island",All states and outlying areas,New York,"CUNY, C. Staten Island",3,2178.1,2165.7,0.0,0.0,0.0,0.0,12.5
7311,r585,"All states and outlying areas -> New York -> CUNY, City C.",All states and outlying areas,New York,"CUNY, City C.",3,13129.5,12103.6,275.7,0.0,750.2,0.0,0.0
7311,r586,"All states and outlying areas -> New York -> CUNY, Graduate Center",All states and outlying areas,New York,"CUNY, Graduate Center",3,4223.7,4190.4,0.0,0.0,33.4,0.0,0.0
7311,r587,"All states and outlying areas -> New York -> CUNY, Hunter C.",All states and outlying areas,New York,"CUNY, Hunter C.",3,18224.7,17548.8,0.0,0.0,675.9,0.0,0.0
7311,r588,"All states and outlying areas -> New York -> CUNY, John Jay C. Criminal Justice",All states and outlying areas,New York,"CUNY, John Jay C. Criminal Justice",3,2234.4,2210.5,0.0,0.0,23.9,0.0,0.0
7311,r589,"All states and outlying areas -> New York -> CUNY, LaGuardia Community C.",All states and outlying areas,New York,"CUNY, LaGuardia Community C.",3,329.2,0.0,0.0,0.0,329.2,0.0,0.0
7311,r590,"All states and outlying areas -> New York -> CUNY, Lehman C.",All states and outlying areas,New York,"CUNY, Lehman C.",3,2365.8,1501.6,0.0,0.0,864.2,0.0,0.0
7311,r591,"All states and outlying areas -> New York -> CUNY, Medgar Evers C.",All states and outlying areas,New York,"CUNY, Medgar Evers C.",3,409.8,409.8,0.0,0.0,0.0,0.0,0.0
7311,r592,"All states and outlying areas -> New York -> CUNY, New York City C. Technology",All states and outlying areas,New York,"CUNY, New York City C. Technology",3,1975.6,559.7,0.0,0.0,1415.9,0.0,0.0
7311,r593,"All states and outlying areas -> New York -> CUNY, Queens C.",All states and outlying areas,New York,"CUNY, Queens C.",3,3144.8,2789.9,0.0,0.0,354.9,0.0,0.0
7311,r594,"All states and outlying areas -> New York -> CUNY, Queensborough Community C.",All states and outlying areas,New York,"CUNY, Queensborough Community C.",3,321.9,321.9,0.0,0.0,0.0,0.0,0.0
7311,r595,"All states and outlying areas -> New York -> CUNY, System Office",All states and outlying areas,New York,"CUNY, System Office",3,40355.2,39431.8,0.0,400.0,523.4,0.0,0.0
7311,r596,All states and outlying areas -> New York -> Canisius C.,All states and outlying areas,New York,Canisius C.,3,2857.6,2857.6,0.0,0.0,0.0,0.0,0.0
7311,r597,All states and outlying areas -> New York -> Clarkson U.,All states and outlying areas,New York,Clarkson U.,3,2830.2,2508.4,0.0,0.0,0.0,0.0,321.8
7311,r598,All states and outlying areas -> New York -> Cold Spring Harbor Laboratory,All states and outlying areas,New York,Cold Spring Harbor Laboratory,3,66756.5,65194.1,0.0,0.0,926.0,436.9,199.5
7311,r599,All states and outlying areas -> New York -> Colgate U.,All states and outlying areas,New York,Colgate U.,3,1368.8,1365.4,0.0,0.0,3.3,0.0,0.0
7311,r600,All states and outlying areas -> New York -> Columbia U. in the City of New York,All states and outlying areas,New York,Columbia U. in the City of New York,3,755054.7,699886.8,23117.7,0.0,27502.6,297.1,4250.4
7311,r601,"All states and outlying areas -> New York -> Cornell U., Ithaca",All states and outlying areas,New York,"Cornell U., Ithaca",3,473285.1,427157.8,22603.9,0.0,14055.2,1692.2,7776.0
7311,r602,All states and outlying areas -> New York -> D'Youville C.,All states and outlying areas,New York,D'Youville C.,3,708.0,0.0,0.0,0.0,708.0,0.0,0.0
7311,r603,All states and outlying areas -> New York -> Dominican C.,All states and outlying areas,New York,Dominican C.,3,166.0,166.0,0.0,0.0,0.0,0.0,0.0
7311,r604,All states and outlying areas -> New York -> Fordham U.,All states and outlying areas,New York,Fordham U.,3,1574.5,1574.5,0.0,0.0,0.0,0.0,0.0
7311,r605,All states and outlying areas -> New York -> Hamilton C.,All states and outlying areas,New York,Hamilton C.,3,325.9,325.9,0.0,0.0,0.0,0.0,0.0
7311,r606,All states and outlying areas -> New York -> Hobart and William Smith Colleges,All states and outlying areas,New York,Hobart and William Smith Colleges,3,1145.6,773.4,0.0,0.0,372.2,0.0,0.0
7311,r607,All states and outlying areas -> New York -> Hofstra U.,All states and outlying areas,New York,Hofstra U.,3,1501.4,441.4,0.0,0.0,1060.0,0.0,0.0
7311,r608,All states and outlying areas -> New York -> Icahn School of Medicine at Mount Sinai,All states and outlying areas,New York,Icahn School of Medicine at Mount Sinai,3,424923.0,416304.5,0.0,0.0,8019.5,599.0,0.0
7311,r609,All states and outlying areas -> New York -> Iona C.,All states and outlying areas,New York,Iona C.,3,791.5,674.5,0.0,0.0,117.0,0.0,0.0
7311,r610,All states and outlying areas -> New York -> Ithaca C.,All states and outlying areas,New York,Ithaca C.,3,492.3,489.5,0.0,0.0,2.8,0.0,0.0
7311,r611,All states and outlying areas -> New York -> Long Island U.,All states and outlying areas,New York,Long Island U.,3,5197.6,3598.1,0.0,0.0,1599.6,0.0,0.0
7311,r612,All states and outlying areas -> New York -> Manhattan C.,All states and outlying areas,New York,Manhattan C.,3,509.2,418.0,0.0,0.0,91.2,0.0,0.0
7311,r613,All states and outlying areas -> New York -> Mercy C.,All states and outlying areas,New York,Mercy C.,3,1942.7,1942.7,0.0,0.0,0.0,0.0,0.0
7311,r614,All states and outlying areas -> New York -> Molloy C.,All states and outlying areas,New York,Molloy C.,3,206.7,103.4,0.0,0.0,103.4,0.0,0.0
7311,r615,All states and outlying areas -> New York -> Nazareth C.,All states and outlying areas,New York,Nazareth C.,3,83.8,83.8,0.0,0.0,0.0,0.0,0.0
7311,r616,"All states and outlying areas -> New York -> New School, The",All states and outlying areas,New York,"New School, The",3,401.7,401.7,0.0,0.0,0.0,0.0,0.0
7311,r617,All states and outlying areas -> New York -> New York Institute of Technology,All states and outlying areas,New York,New York Institute of Technology,3,2024.8,1999.8,0.0,0.0,25.0,0.0,0.0
7311,r618,All states and outlying areas -> New York -> New York Medical C.,All states and outlying areas,New York,New York Medical C.,3,8295.5,7701.3,0.0,0.0,0.0,594.3,0.0
7311,r619,All states and outlying areas -> New York -> New York Structural Biology Center,All states and outlying areas,New York,New York Structural Biology Center,3,21066.5,20767.5,0.0,0.0,0.0,299.0,0.0
7311,r620,All states and outlying areas -> New York -> New York U.,All states and outlying areas,New York,New York U.,3,449904.3,436813.3,243.0,0.0,10471.9,176.8,2199.4
7311,r621,All states and outlying areas -> New York -> Niagara County Community C.,All states and outlying areas,New York,Niagara County Community C.,3,300.0,60.0,0.0,0.0,240.0,0.0,0.0
7311,r622,"All states and outlying areas -> New York -> Pace U., New York City",All states and outlying areas,New York,"Pace U., New York City",3,1108.2,833.8,0.0,0.0,274.3,0.0,0.0
7311,r623,All states and outlying areas -> New York -> Pratt Institute,All states and outlying areas,New York,Pratt Institute,3,300.0,294.0,0.0,0.0,0.0,0.0,6.0
7311,r624,"All states and outlying areas -> New York -> Rensselaer Polytechnic Institute, Troy",All states and outlying areas,New York,"Rensselaer Polytechnic Institute, Troy",3,30898.5,29783.0,0.0,164.1,607.5,343.9,0.0
7311,r625,All states and outlying areas -> New York -> Rochester Institute of Technology,All states and outlying areas,New York,Rochester Institute of Technology,3,15488.1,13627.8,230.0,0.0,1319.3,0.0,311.1
7311,r626,All states and outlying areas -> New York -> Rockefeller U.,All states and outlying areas,New York,Rockefeller U.,3,73819.6,72427.3,0.0,0.0,1392.3,0.0,0.0
7311,r627,"All states and outlying areas -> New York -> SUNY, Binghamton U.",All states and outlying areas,New York,"SUNY, Binghamton U.",3,20243.8,19343.7,8.6,0.0,856.6,0.0,35.0
7311,r628,"All states and outlying areas -> New York -> SUNY, C. Brockport, The",All states and outlying areas,New York,"SUNY, C. Brockport, The",3,1154.7,404.7,0.0,0.0,750.0,0.0,0.0
7311,r629,"All states and outlying areas -> New York -> SUNY, Downstate Health Sciences U.",All states and outlying areas,New York,"SUNY, Downstate Health Sciences U.",3,25569.2,23569.2,0.0,0.0,0.0,2000.0,0.0
7311,r630,"All states and outlying areas -> New York -> SUNY, Erie Community C., Buffalo",All states and outlying areas,New York,"SUNY, Erie Community C., Buffalo",3,300.0,60.0,0.0,0.0,240.0,0.0,0.0
7311,r631,"All states and outlying areas -> New York -> SUNY, Farmingdale State C.",All states and outlying areas,New York,"SUNY, Farmingdale State C.",3,54.5,54.5,0.0,0.0,0.0,0.0,0.0
7311,r632,"All states and outlying areas -> New York -> SUNY, Finger Lakes Community C.",All states and outlying areas,New York,"SUNY, Finger Lakes Community C.",3,93.8,86.3,0.0,0.0,7.5,0.0,0.0
7311,r633,"All states and outlying areas -> New York -> SUNY, Geneseo",All states and outlying areas,New York,"SUNY, Geneseo",3,1299.5,525.6,0.0,0.0,774.0,0.0,0.0
7311,r634,"All states and outlying areas -> New York -> SUNY, Monroe Community C.",All states and outlying areas,New York,"SUNY, Monroe Community C.",3,467.6,93.5,0.0,0.0,374.1,0.0,0.0
7311,r635,"All states and outlying areas -> New York -> SUNY, Nassau Community C.",All states and outlying areas,New York,"SUNY, Nassau Community C.",3,191.0,175.7,0.0,0.0,15.3,0.0,0.0
7311,r636,"All states and outlying areas -> New York -> SUNY, Onondaga Community C.",All states and outlying areas,New York,"SUNY, Onondaga Community C.",3,300.0,60.0,0.0,0.0,240.0,0.0,0.0
7311,r637,All states and outlying areas -> New York -> Siena C.,All states and outlying areas,New York,Siena C.,3,107.5,85.0,0.0,0.0,22.5,0.0,0.0
7311,r638,All states and outlying areas -> New York -> Skidmore C.,All states and outlying areas,New York,Skidmore C.,3,1679.3,1086.1,593.2,0.0,0.0,0.0,0.0
7311,r639,All states and outlying areas -> New York -> St. John Fisher C.,All states and outlying areas,New York,St. John Fisher C.,3,213.7,213.7,0.0,0.0,0.0,0.0,0.0
7311,r640,"All states and outlying areas -> New York -> St. John's U., New York",All states and outlying areas,New York,"St. John's U., New York",3,2332.1,2104.1,0.0,0.0,105.0,0.0,123.0
7311,r641,All states and outlying areas -> New York -> St. Lawrence U.,All states and outlying areas,New York,St. Lawrence U.,3,289.0,0.0,289.0,0.0,0.0,0.0,0.0
7311,r642,All states and outlying areas -> New York -> State U. New York C. Environmental Science and Forestry,All states and outlying areas,New York,State U. New York C. Environmental Science and Forestry,3,2358.4,2358.4,0.0,0.0,0.0,0.0,0.0
7311,r643,All states and outlying areas -> New York -> State U. New York Polytechnic Institute,All states and outlying areas,New York,State U. New York Polytechnic Institute,3,1522.8,1164.4,0.0,0.0,358.4,0.0,0.0
7311,r644,"All states and outlying areas -> New York -> State U. New York at Fredonia, The",All states and outlying areas,New York,"State U. New York at Fredonia, The",3,50.0,50.0,0.0,0.0,0.0,0.0,0.0
7311,r645,All states and outlying areas -> New York -> State U. New York at Old Westbury,All states and outlying areas,New York,State U. New York at Old Westbury,3,229.2,229.2,0.0,0.0,0.0,0.0,0.0
7311,r646,All states and outlying areas -> New York -> State U. New York at Oswego,All states and outlying areas,New York,State U. New York at Oswego,3,97.8,97.4,0.0,0.0,0.4,0.0,0.0
7311,r647,"All states and outlying areas -> New York -> State U. New York at Potsdam, The",All states and outlying areas,New York,"State U. New York at Potsdam, The",3,387.0,387.0,0.0,0.0,0.0,0.0,0.0
7311,r648,"All states and outlying areas -> New York -> State U. New York, C. Optometry",All states and outlying areas,New York,"State U. New York, C. Optometry",3,2237.1,2199.6,0.0,0.0,37.6,0.0,0.0
7311,r649,"All states and outlying areas -> New York -> State U. New York, Maritime C.",All states and outlying areas,New York,"State U. New York, Maritime C.",3,2058.7,0.0,0.0,1166.7,720.0,172.0,0.0
7311,r650,"All states and outlying areas -> New York -> State U. New York, Oneonta",All states and outlying areas,New York,"State U. New York, Oneonta",3,658.5,13.2,0.0,0.0,645.3,0.0,0.0
7311,r651,"All states and outlying areas -> New York -> State U. New York, Purchase C.",All states and outlying areas,New York,"State U. New York, Purchase C.",3,491.0,290.5,0.0,0.0,200.4,0.0,0.0
7311,r652,"All states and outlying areas -> New York -> State U. New York, System Office",All states and outlying areas,New York,"State U. New York, System Office",3,60992.9,50681.6,578.6,0.0,8598.6,0.0,1134.2
7311,r653,"All states and outlying areas -> New York -> State U. New York, The, Albany",All states and outlying areas,New York,"State U. New York, The, Albany",3,17096.5,14954.6,0.0,0.0,141.9,2000.0,0.0
7311,r654,"All states and outlying areas -> New York -> State U. New York, The, Buffalo",All states and outlying areas,New York,"State U. New York, The, Buffalo",3,72348.6,70955.7,0.0,0.0,1392.9,0.0,0.0
7311,r655,"All states and outlying areas -> New York -> State U. New York, The, Plattsburg",All states and outlying areas,New York,"State U. New York, The, Plattsburg",3,271.4,271.4,0.0,0.0,0.0,0.0,0.0
7311,r656,"All states and outlying areas -> New York -> State U. New York, Upstate Medical U.",All states and outlying areas,New York,"State U. New York, Upstate Medical U.",3,20013.6,19867.0,0.0,0.0,146.6,0.0,0.0
7311,r657,All states and outlying areas -> New York -> Stony Brook U.,All states and outlying areas,New York,Stony Brook U.,3,120573.7,117440.9,0.0,0.0,2566.6,173.4,392.9
7311,r658,"All states and outlying areas -> New York -> Syracuse U., Syracuse",All states and outlying areas,New York,"Syracuse U., Syracuse",3,23103.1,21194.2,831.5,0.0,132.2,584.5,360.8
7311,r659,"All states and outlying areas -> New York -> Teachers C., Columbia U.",All states and outlying areas,New York,"Teachers C., Columbia U.",3,7761.4,7761.4,0.0,0.0,0.0,0.0,0.0
7311,r660,All states and outlying areas -> New York -> Touro C. and U. System,All states and outlying areas,New York,Touro C. and U. System,3,1742.4,893.7,0.0,0.0,848.7,0.0,0.0
7311,r661,All states and outlying areas -> New York -> U. Rochester,All states and outlying areas,New York,U. Rochester,3,284534.2,275289.0,0.0,0.0,8870.5,0.0,374.6
7311,r662,"All states and outlying areas -> New York -> Union C., Schenectady",All states and outlying areas,New York,"Union C., Schenectady",3,984.9,802.6,182.3,0.0,0.0,0.0,0.0
7311,r663,All states and outlying areas -> New York -> Utica C.,All states and outlying areas,New York,Utica C.,3,1379.4,177.1,0.0,0.0,1202.4,0.0,0.0
7311,r664,All states and outlying areas -> New York -> Vassar C.,All states and outlying areas,New York,Vassar C.,3,1176.9,1176.9,0.0,0.0,0.0,0.0,0.0
7311,r665,All states and outlying areas -> New York -> Yeshiva U.,All states and outlying areas,New York,Yeshiva U.,3,512.6,512.6,0.0,0.0,0.0,0.0,0.0
7311,r666,"All states and outlying areas -> New York -> York C., City U. New York",All states and outlying areas,New York,"York C., City U. New York",3,121.5,121.5,0.0,0.0,0.0,0.0,0.0
7311,r667,All states and outlying areas -> North Carolina,All states and outlying areas,North Carolina,,2,1633195.0,1504813.3,18452.4,0.0,84347.9,4484.6,21096.8
7311,r668,All states and outlying areas -> North Carolina -> Appalachian State U.,All states and outlying areas,North Carolina,Appalachian State U.,3,2026.4,699.7,40.1,0.0,238.9,599.7,448.0
7311,r669,All states and outlying areas -> North Carolina -> Campbell U.,All states and outlying areas,North Carolina,Campbell U.,3,654.8,654.8,0.0,0.0,0.0,0.0,0.0
7311,r670,All states and outlying areas -> North Carolina -> Cape Fear Community C.,All states and outlying areas,North Carolina,Cape Fear Community C.,3,470.4,94.1,0.0,0.0,376.3,0.0,0.0
7311,r671,All states and outlying areas -> North Carolina -> Davidson C.,All states and outlying areas,North Carolina,Davidson C.,3,1131.0,1131.0,0.0,0.0,0.0,0.0,0.0
7311,r672,All states and outlying areas -> North Carolina -> Duke U.,All states and outlying areas,North Carolina,Duke U.,3,656151.8,639338.1,0.0,0.0,16118.8,695.0,0.0
7311,r673,All states and outlying areas -> North Carolina -> East Carolina U.,All states and outlying areas,North Carolina,East Carolina U.,3,23020.2,18291.5,0.0,0.0,3981.0,0.0,747.7
7311,r674,All states and outlying areas -> North Carolina -> Elizabeth City State U.,All states and outlying areas,North Carolina,Elizabeth City State U.,3,4107.5,1998.9,0.0,0.0,2108.6,0.0,0.0
7311,r675,All states and outlying areas -> North Carolina -> Elon U.,All states and outlying areas,North Carolina,Elon U.,3,538.6,538.6,0.0,0.0,0.0,0.0,0.0
7311,r676,All states and outlying areas -> North Carolina -> Fayetteville State U.,All states and outlying areas,North Carolina,Fayetteville State U.,3,1343.3,596.2,0.0,0.0,747.1,0.0,0.0
7311,r677,All states and outlying areas -> North Carolina -> Forsyth Technical Community C.,All states and outlying areas,North Carolina,Forsyth Technical Community C.,3,531.3,106.3,0.0,0.0,425.0,0.0,0.0
7311,r678,All states and outlying areas -> North Carolina -> High Point U.,All states and outlying areas,North Carolina,High Point U.,3,358.3,358.3,0.0,0.0,0.0,0.0,0.0
7311,r679,All states and outlying areas -> North Carolina -> Montgomery Community C.,All states and outlying areas,North Carolina,Montgomery Community C.,3,249.5,0.0,0.0,0.0,249.5,0.0,0.0
7311,r680,All states and outlying areas -> North Carolina -> North Carolina Agricultural and Technical State U.,All states and outlying areas,North Carolina,North Carolina Agricultural and Technical State U.,3,28374.7,20826.5,550.0,0.0,4254.8,0.0,2743.3
7311,r681,All states and outlying areas -> North Carolina -> North Carolina Central U.,All states and outlying areas,North Carolina,North Carolina Central U.,3,18106.9,15257.1,0.0,0.0,2849.8,0.0,0.0
7311,r682,All states and outlying areas -> North Carolina -> North Carolina State U.,All states and outlying areas,North Carolina,North Carolina State U.,3,139081.5,119288.4,1937.2,0.0,9252.3,0.0,8603.7
7311,r683,"All states and outlying areas -> North Carolina -> U. North Carolina, General Administration",All states and outlying areas,North Carolina,"U. North Carolina, General Administration",3,592.0,592.0,0.0,0.0,0.0,0.0,0.0
7311,r684,"All states and outlying areas -> North Carolina -> U. North Carolina, The, Asheville",All states and outlying areas,North Carolina,"U. North Carolina, The, Asheville",3,548.3,228.4,0.0,0.0,319.9,0.0,0.0
7311,r685,"All states and outlying areas -> North Carolina -> U. North Carolina, The, Chapel Hill",All states and outlying areas,North Carolina,"U. North Carolina, The, Chapel Hill",3,572213.9,522284.3,8464.4,0.0,32837.3,3190.0,5437.8
7311,r686,"All states and outlying areas -> North Carolina -> U. North Carolina, The, Charlotte",All states and outlying areas,North Carolina,"U. North Carolina, The, Charlotte",3,26693.3,20569.2,0.0,0.0,3159.0,0.0,2965.1
