table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_federal_obligations,field_r_d,field_r_d_plant,field_facilities_and_equipment_for_instruction_in_s_e,field_s_e_fellowships_traineeships_and_training_grants,field_other_general_support_for_s_e
10397,r758,All states and outlying areas -> North Dakota -> U. North Dakota,All states and outlying areas,North Dakota,U. North Dakota,3,51579,48577,692,0,2095,215
10397,r759,All states and outlying areas -> North Dakota -> United Tribes Technical C.,All states and outlying areas,North Dakota,United Tribes Technical C.,3,1524,955,0,0,228,340
10397,r760,All states and outlying areas -> Ohio,All states and outlying areas,Ohio,,2,914328,823552,2626,0,42075,46076
10397,r761,All states and outlying areas -> Ohio -> Air Force Institute of Technology,All states and outlying areas,Ohio,Air Force Institute of Technology,3,1231,1231,0,0,0,0
10397,r762,All states and outlying areas -> Ohio -> Antioch U.,All states and outlying areas,Ohio,Antioch U.,3,399,10,0,0,389,0
10397,r763,"All states and outlying areas -> Ohio -> Bowling Green State U., Bowling Green",All states and outlying areas,Ohio,"Bowling Green State U., Bowling Green",3,3315,3000,0,0,315,0
10397,r764,All states and outlying areas -> Ohio -> C. of Mount St. Joseph,All states and outlying areas,Ohio,C. of Mount St. Joseph,3,400,0,0,0,400,0
10397,r765,"All states and outlying areas -> Ohio -> C. Wooster, The",All states and outlying areas,Ohio,"C. Wooster, The",3,443,443,0,0,0,0
10397,r766,All states and outlying areas -> Ohio -> Case Western Reserve U.,All states and outlying areas,Ohio,Case Western Reserve U.,3,221477,205896,694,0,6999,7888
10397,r767,All states and outlying areas -> Ohio -> Central State U.,All states and outlying areas,Ohio,Central State U.,3,18216,8424,0,0,2880,6913
10397,r768,All states and outlying areas -> Ohio -> Cleveland State U.,All states and outlying areas,Ohio,Cleveland State U.,3,7232,6481,0,0,488,262
10397,r769,All states and outlying areas -> Ohio -> Columbus State Community C.,All states and outlying areas,Ohio,Columbus State Community C.,3,2531,454,0,0,2076,0
10397,r770,All states and outlying areas -> Ohio -> Cuyahoga Community C.,All states and outlying areas,Ohio,Cuyahoga Community C.,3,512,0,0,0,512,0
10397,r771,All states and outlying areas -> Ohio -> Denison U.,All states and outlying areas,Ohio,Denison U.,3,1212,724,0,0,488,0
10397,r772,"All states and outlying areas -> Ohio -> Kent State U., Kent",All states and outlying areas,Ohio,"Kent State U., Kent",3,12556,9776,0,0,2011,769
10397,r773,All states and outlying areas -> Ohio -> Kenyon C.,All states and outlying areas,Ohio,Kenyon C.,3,373,373,0,0,0,0
10397,r774,All states and outlying areas -> Ohio -> Lorain County Community C.,All states and outlying areas,Ohio,Lorain County Community C.,3,833,242,0,0,591,0
10397,r775,All states and outlying areas -> Ohio -> Mercy C. Ohio,All states and outlying areas,Ohio,Mercy C. Ohio,3,324,0,0,0,324,0
10397,r776,All states and outlying areas -> Ohio -> Miami U.,All states and outlying areas,Ohio,Miami U.,3,8801,8387,0,0,414,0
10397,r777,All states and outlying areas -> Ohio -> Muskingum U.,All states and outlying areas,Ohio,Muskingum U.,3,33,0,33,0,0,0
10397,r778,All states and outlying areas -> Ohio -> Northeast Ohio Medical U.,All states and outlying areas,Ohio,Northeast Ohio Medical U.,3,9459,8271,0,0,1188,0
10397,r779,All states and outlying areas -> Ohio -> Oberlin C.,All states and outlying areas,Ohio,Oberlin C.,3,741,723,0,0,18,0
10397,r780,"All states and outlying areas -> Ohio -> Ohio Business C., Sheffield Village",All states and outlying areas,Ohio,"Ohio Business C., Sheffield Village",3,150,150,0,0,0,0
10397,r781,All states and outlying areas -> Ohio -> Ohio Dominican U.,All states and outlying areas,Ohio,Ohio Dominican U.,3,650,162,0,0,487,0
10397,r782,"All states and outlying areas -> Ohio -> Ohio State U., The",All states and outlying areas,Ohio,"Ohio State U., The",3,380003,353315,1418,0,11906,13364
10397,r783,All states and outlying areas -> Ohio -> Ohio U.,All states and outlying areas,Ohio,Ohio U.,3,16922,16359,199,0,116,248
10397,r784,All states and outlying areas -> Ohio -> Ohio Wesleyan U.,All states and outlying areas,Ohio,Ohio Wesleyan U.,3,100,100,0,0,0,0
10397,r785,All states and outlying areas -> Ohio -> Otterbein U.,All states and outlying areas,Ohio,Otterbein U.,3,646,13,0,0,633,0
10397,r786,All states and outlying areas -> Ohio -> Sinclair Community C.,All states and outlying areas,Ohio,Sinclair Community C.,3,1740,699,0,0,1041,0
10397,r787,All states and outlying areas -> Ohio -> Southwestern Ohio Council for Higher Education,All states and outlying areas,Ohio,Southwestern Ohio Council for Higher Education,3,1002,1002,0,0,0,0
10397,r788,"All states and outlying areas -> Ohio -> U. Akron, The, Akron",All states and outlying areas,Ohio,"U. Akron, The, Akron",3,9578,8895,0,0,484,198
10397,r789,All states and outlying areas -> Ohio -> U. Cincinnati,All states and outlying areas,Ohio,U. Cincinnati,3,145127,126962,0,0,6301,11864
10397,r790,All states and outlying areas -> Ohio -> U. Dayton,All states and outlying areas,Ohio,U. Dayton,3,20333,20052,281,0,0,0
10397,r791,"All states and outlying areas -> Ohio -> U. Toledo, The",All states and outlying areas,Ohio,"U. Toledo, The",3,25834,23062,0,0,123,2650
10397,r792,All states and outlying areas -> Ohio -> Ursuline C.,All states and outlying areas,Ohio,Ursuline C.,3,555,0,0,0,555,0
10397,r793,All states and outlying areas -> Ohio -> Walsh U.,All states and outlying areas,Ohio,Walsh U.,3,480,0,0,0,480,0
10397,r794,All states and outlying areas -> Ohio -> Wittenberg U.,All states and outlying areas,Ohio,Wittenberg U.,3,41,41,0,0,0,0
10397,r795,"All states and outlying areas -> Ohio -> Wright State U., Dayton",All states and outlying areas,Ohio,"Wright State U., Dayton",3,18605,16781,0,0,43,1781
10397,r796,All states and outlying areas -> Ohio -> Xavier U.,All states and outlying areas,Ohio,Xavier U.,3,246,246,0,0,0,0
10397,r797,All states and outlying areas -> Ohio -> Youngstown State U.,All states and outlying areas,Ohio,Youngstown State U.,3,2229,1276,0,0,814,139
10397,r798,All states and outlying areas -> Oklahoma,All states and outlying areas,Oklahoma,,2,207925,180410,16,0,11171,16328
10397,r799,All states and outlying areas -> Oklahoma -> C. Muscogee Nation,All states and outlying areas,Oklahoma,C. Muscogee Nation,3,129,32,0,0,96,0
10397,r800,All states and outlying areas -> Oklahoma -> East Central U.,All states and outlying areas,Oklahoma,East Central U.,3,69,69,0,0,0,0
10397,r801,All states and outlying areas -> Oklahoma -> Langston U.,All states and outlying areas,Oklahoma,Langston U.,3,11589,6320,0,0,1727,3542
10397,r802,All states and outlying areas -> Oklahoma -> Northeastern State U.,All states and outlying areas,Oklahoma,Northeastern State U.,3,750,750,0,0,0,0
10397,r803,All states and outlying areas -> Oklahoma -> Northwestern Oklahoma State U.,All states and outlying areas,Oklahoma,Northwestern Oklahoma State U.,3,86,86,0,0,0,0
10397,r804,"All states and outlying areas -> Oklahoma -> Oklahoma State U., Stillwater",All states and outlying areas,Oklahoma,"Oklahoma State U., Stillwater",3,56647,42192,16,0,3839,10600
10397,r805,All states and outlying areas -> Oklahoma -> Tulsa Community C.,All states and outlying areas,Oklahoma,Tulsa Community C.,3,98,98,0,0,0,0
10397,r806,All states and outlying areas -> Oklahoma -> U. Central Oklahoma,All states and outlying areas,Oklahoma,U. Central Oklahoma,3,270,50,0,0,0,220
10397,r807,"All states and outlying areas -> Oklahoma -> U. Oklahoma, The, Norman",All states and outlying areas,Oklahoma,"U. Oklahoma, The, Norman",3,134165,127461,0,0,4958,1746
10397,r808,All states and outlying areas -> Oklahoma -> U. Tulsa,All states and outlying areas,Oklahoma,U. Tulsa,3,4123,3354,0,0,550,219
10397,r809,All states and outlying areas -> Oregon,All states and outlying areas,Oregon,,2,608120,551721,12309,0,22712,21378
10397,r810,All states and outlying areas -> Oregon -> Chemeketa Community C.,All states and outlying areas,Oregon,Chemeketa Community C.,3,1139,219,0,0,913,7
10397,r811,All states and outlying areas -> Oregon -> George Fox U.,All states and outlying areas,Oregon,George Fox U.,3,1000,0,0,0,1000,0
10397,r812,All states and outlying areas -> Oregon -> Klamath Community C.,All states and outlying areas,Oregon,Klamath Community C.,3,75,2,0,0,73,0
10397,r813,All states and outlying areas -> Oregon -> Lewis and Clark C.,All states and outlying areas,Oregon,Lewis and Clark C.,3,1467,736,125,0,606,0
10397,r814,All states and outlying areas -> Oregon -> Mount Hood Community C.,All states and outlying areas,Oregon,Mount Hood Community C.,3,648,162,0,0,486,0
10397,r815,All states and outlying areas -> Oregon -> National U. Natural Medicine,All states and outlying areas,Oregon,National U. Natural Medicine,3,825,825,0,0,0,0
10397,r816,All states and outlying areas -> Oregon -> Oregon Health and Science U.,All states and outlying areas,Oregon,Oregon Health and Science U.,3,301959,286096,0,0,10436,5427
10397,r817,All states and outlying areas -> Oregon -> Oregon Institute of Technology,All states and outlying areas,Oregon,Oregon Institute of Technology,3,63,63,0,0,0,0
10397,r818,All states and outlying areas -> Oregon -> Oregon State U.,All states and outlying areas,Oregon,Oregon State U.,3,192099,159471,12061,0,5808,14760
10397,r819,All states and outlying areas -> Oregon -> Pacific U.,All states and outlying areas,Oregon,Pacific U.,3,1006,1006,0,0,0,0
10397,r820,All states and outlying areas -> Oregon -> Portland State U.,All states and outlying areas,Oregon,Portland State U.,3,27743,25272,0,0,1990,481
10397,r821,All states and outlying areas -> Oregon -> Reed C.,All states and outlying areas,Oregon,Reed C.,3,964,964,0,0,0,0
10397,r822,"All states and outlying areas -> Oregon -> U. Oregon, Eugene",All states and outlying areas,Oregon,"U. Oregon, Eugene",3,78761,76686,123,0,1250,703
10397,r823,All states and outlying areas -> Oregon -> U. Portland,All states and outlying areas,Oregon,U. Portland,3,71,71,0,0,0,0
10397,r824,All states and outlying areas -> Oregon -> Willamette U.,All states and outlying areas,Oregon,Willamette U.,3,300,150,0,0,150,0
10397,r825,All states and outlying areas -> Pennsylvania,All states and outlying areas,Pennsylvania,,2,2578927,2375088,10181,0,101973,91685
10397,r826,All states and outlying areas -> Pennsylvania -> Allegheny C.,All states and outlying areas,Pennsylvania,Allegheny C.,3,1400,350,0,0,1050,0
10397,r827,All states and outlying areas -> Pennsylvania -> Arcadia U.,All states and outlying areas,Pennsylvania,Arcadia U.,3,1008,1008,0,0,0,0
10397,r828,All states and outlying areas -> Pennsylvania -> Bryn Mawr C.,All states and outlying areas,Pennsylvania,Bryn Mawr C.,3,2022,1889,0,0,0,132
10397,r829,All states and outlying areas -> Pennsylvania -> Bucknell U.,All states and outlying areas,Pennsylvania,Bucknell U.,3,1874,1680,0,0,72,122
10397,r830,All states and outlying areas -> Pennsylvania -> Carlow U.,All states and outlying areas,Pennsylvania,Carlow U.,3,1125,162,0,0,962,0
10397,r831,All states and outlying areas -> Pennsylvania -> Carnegie Mellon U.,All states and outlying areas,Pennsylvania,Carnegie Mellon U.,3,197400,192063,1381,0,1759,2197
10397,r832,All states and outlying areas -> Pennsylvania -> Chatham U.,All states and outlying areas,Pennsylvania,Chatham U.,3,480,0,0,0,480,0
10397,r833,All states and outlying areas -> Pennsylvania -> Cheyney U. Pennsylvania,All states and outlying areas,Pennsylvania,Cheyney U. Pennsylvania,3,72,66,0,0,6,0
10397,r834,All states and outlying areas -> Pennsylvania -> Community C. Allegheny County,All states and outlying areas,Pennsylvania,Community C. Allegheny County,3,524,105,0,0,419,0
10397,r835,All states and outlying areas -> Pennsylvania -> Delaware Valley U.,All states and outlying areas,Pennsylvania,Delaware Valley U.,3,25,25,0,0,0,0
10397,r836,All states and outlying areas -> Pennsylvania -> Dickinson C.,All states and outlying areas,Pennsylvania,Dickinson C.,3,213,180,0,0,33,0
10397,r837,All states and outlying areas -> Pennsylvania -> Drexel U.,All states and outlying areas,Pennsylvania,Drexel U.,3,75675,68072,693,0,3826,3083
10397,r838,All states and outlying areas -> Pennsylvania -> Duquesne U.,All states and outlying areas,Pennsylvania,Duquesne U.,3,3570,2575,1,0,543,451
10397,r839,All states and outlying areas -> Pennsylvania -> East Stroudsburg U. Pennsylvania,All states and outlying areas,Pennsylvania,East Stroudsburg U. Pennsylvania,3,102,102,0,0,0,0
10397,r840,All states and outlying areas -> Pennsylvania -> Elizabethtown C.,All states and outlying areas,Pennsylvania,Elizabethtown C.,3,300,300,0,0,0,0
10397,r841,All states and outlying areas -> Pennsylvania -> Franklin and Marshall C.,All states and outlying areas,Pennsylvania,Franklin and Marshall C.,3,908,908,0,0,0,0
10397,r842,All states and outlying areas -> Pennsylvania -> Gettysburg C.,All states and outlying areas,Pennsylvania,Gettysburg C.,3,680,680,0,0,0,0
10397,r843,All states and outlying areas -> Pennsylvania -> Haverford C.,All states and outlying areas,Pennsylvania,Haverford C.,3,4937,4937,0,0,0,0
