table_id,row_id,time_period,_b_total_in_survey_b_level_1,_b_total_in_survey_b_level_2,_b_total_in_survey_b_level_3,_b_total_in_survey_b_hierarchy_depth,value
3447,r628,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Total in survey,Doctoral students,Part time,3,1159
3447,r629,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Number imputed,Master's students,Full time,3,6
3447,r630,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Number imputed,Master's students,Part time,3,0
3447,r631,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Number imputed,Doctoral students,Full time,3,27
3447,r632,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Number imputed,Doctoral students,Part time,3,0
3447,r633,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Imputation rate (%),Master's students,Full time,3,0.1
3447,r634,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Imputation rate (%),Master's students,Part time,3,0.0
3447,r635,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Imputation rate (%),Doctoral students,Full time,3,0.4
3447,r636,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
3447,r637,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Total in survey,Master's students,Full time,3,19341
3447,r638,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Total in survey,Master's students,Part time,3,8767
3447,r639,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Total in survey,Doctoral students,Full time,3,15473
3447,r640,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Total in survey,Doctoral students,Part time,3,2646
3447,r641,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Number imputed,Master's students,Full time,3,181
3447,r642,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Number imputed,Master's students,Part time,3,96
3447,r643,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Number imputed,Doctoral students,Full time,3,212
3447,r644,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Number imputed,Doctoral students,Part time,3,1
3447,r645,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Imputation rate (%),Master's students,Full time,3,0.9
3447,r646,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Imputation rate (%),Master's students,Part time,3,1.1
3447,r647,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Imputation rate (%),Doctoral students,Full time,3,1.4
3447,r648,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Imputation rate (%),Doctoral students,Part time,3,0.05
3447,r649,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Total in survey,Master's students,Full time,3,472
3447,r650,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Total in survey,Master's students,Part time,3,257
3447,r651,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Total in survey,Doctoral students,Full time,3,1296
3447,r652,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Total in survey,Doctoral students,Part time,3,132
3447,r653,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Number imputed,Master's students,Full time,3,0
3447,r654,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Number imputed,Master's students,Part time,3,0
3447,r655,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Number imputed,Doctoral students,Full time,3,0
3447,r656,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Number imputed,Doctoral students,Part time,3,0
3447,r657,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Imputation rate (%),Master's students,Full time,3,0.0
3447,r658,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Imputation rate (%),Master's students,Part time,3,0.0
3447,r659,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Imputation rate (%),Doctoral students,Full time,3,0.0
3447,r660,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Imputation rate (%),Doctoral students,Part time,3,0.0
3447,r661,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Total in survey,Master's students,Full time,3,6492
3447,r662,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Total in survey,Master's students,Part time,3,5897
3447,r663,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Total in survey,Doctoral students,Full time,3,2901
3447,r664,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Total in survey,Doctoral students,Part time,3,697
3447,r665,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Number imputed,Master's students,Full time,3,54
3447,r666,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Number imputed,Master's students,Part time,3,36
3447,r667,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Number imputed,Doctoral students,Full time,3,58
3447,r668,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Number imputed,Doctoral students,Part time,3,0
3447,r669,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Imputation rate (%),Master's students,Full time,3,0.8
3447,r670,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Imputation rate (%),Master's students,Part time,3,0.6
3447,r671,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Imputation rate (%),Doctoral students,Full time,3,2.0
3447,r672,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
3447,r673,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Total in survey,Master's students,Full time,3,10178
3447,r674,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Total in survey,Master's students,Part time,3,5256
3447,r675,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Total in survey,Doctoral students,Full time,3,9898
3447,r676,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Total in survey,Doctoral students,Part time,3,1261
3447,r677,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Number imputed,Master's students,Full time,3,41
3447,r678,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Number imputed,Master's students,Part time,3,55
3447,r679,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Number imputed,Doctoral students,Full time,3,79
3447,r680,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Number imputed,Doctoral students,Part time,3,5
3447,r681,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Imputation rate (%),Master's students,Full time,3,0.4
3447,r682,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Imputation rate (%),Master's students,Part time,3,1.0
3447,r683,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Imputation rate (%),Doctoral students,Full time,3,0.8
3447,r684,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Imputation rate (%),Doctoral students,Part time,3,0.4
3447,r685,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Total in survey,Master's students,Full time,3,1539
3447,r686,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Total in survey,Master's students,Part time,3,540
3447,r687,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Total in survey,Doctoral students,Full time,3,4284
3447,r688,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Total in survey,Doctoral students,Part time,3,326
3447,r689,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Number imputed,Master's students,Full time,3,6
3447,r690,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Number imputed,Master's students,Part time,3,4
3447,r691,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Number imputed,Doctoral students,Full time,3,51
3447,r692,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Number imputed,Doctoral students,Part time,3,0
3447,r693,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Imputation rate (%),Master's students,Full time,3,0.4
3447,r694,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Imputation rate (%),Master's students,Part time,3,0.7
3447,r695,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Imputation rate (%),Doctoral students,Full time,3,1.2
3447,r696,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
3447,r697,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Total in survey,Master's students,Full time,3,211
3447,r698,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Total in survey,Master's students,Part time,3,105
3447,r699,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Total in survey,Doctoral students,Full time,3,170
3447,r700,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Total in survey,Doctoral students,Part time,3,41
3447,r701,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Number imputed,Master's students,Full time,3,0
3447,r702,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Number imputed,Master's students,Part time,3,0
3447,r703,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Number imputed,Doctoral students,Full time,3,0
3447,r704,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Number imputed,Doctoral students,Part time,3,0
3447,r705,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Imputation rate (%),Master's students,Full time,3,0.0
3447,r706,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Imputation rate (%),Master's students,Part time,3,0.0
3447,r707,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Imputation rate (%),Doctoral students,Full time,3,0.0
3447,r708,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
3447,r709,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Total in survey,Master's students,Full time,3,32
3447,r710,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Total in survey,Master's students,Part time,3,15
3447,r711,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Total in survey,Doctoral students,Full time,3,71
3447,r712,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Total in survey,Doctoral students,Part time,3,0
3447,r713,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Number imputed,Master's students,Full time,3,0
3447,r714,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Number imputed,Master's students,Part time,3,0
3447,r715,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Number imputed,Doctoral students,Full time,3,0
3447,r716,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Number imputed,Doctoral students,Part time,3,0
3447,r717,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Imputation rate (%),Master's students,Full time,3,0.0
3447,r718,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Imputation rate (%),Master's students,Part time,3,0.0
3447,r719,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Imputation rate (%),Doctoral students,Full time,3,0.0
3447,r720,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Imputation rate (%),Doctoral students,Part time,3,-
3447,r721,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Total in survey,Master's students,Full time,3,273
3447,r722,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Total in survey,Master's students,Part time,3,134
3447,r723,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Total in survey,Doctoral students,Full time,3,935
3447,r724,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Total in survey,Doctoral students,Part time,3,111
3447,r725,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Number imputed,Master's students,Full time,3,3
3447,r726,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Number imputed,Master's students,Part time,3,0
3447,r727,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Number imputed,Doctoral students,Full time,3,27
3447,r728,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Number imputed,Doctoral students,Part time,3,0
3447,r729,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Imputation rate (%),Master's students,Full time,3,1.1
3447,r730,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Imputation rate (%),Master's students,Part time,3,0.0
3447,r731,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Imputation rate (%),Doctoral students,Full time,3,2.9
3447,r732,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
3447,r733,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Total in survey,Master's students,Full time,3,477
3447,r734,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Total in survey,Master's students,Part time,3,277
3447,r735,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Total in survey,Doctoral students,Full time,3,579
3447,r736,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Total in survey,Doctoral students,Part time,3,70
3447,r737,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Number imputed,Master's students,Full time,3,0
3447,r738,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Number imputed,Master's students,Part time,3,0
3447,r739,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Number imputed,Doctoral students,Full time,3,0
3447,r740,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Number imputed,Doctoral students,Part time,3,0
3447,r741,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Imputation rate (%),Master's students,Full time,3,0.0
3447,r742,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Imputation rate (%),Master's students,Part time,3,0.0
3447,r743,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Imputation rate (%),Doctoral students,Full time,3,0.0
3447,r744,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
3447,r745,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Total in survey,Master's students,Full time,3,3871
3447,r746,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Total in survey,Master's students,Part time,3,5145
3447,r747,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Total in survey,Doctoral students,Full time,3,3072
3447,r748,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Total in survey,Doctoral students,Part time,3,944
3447,r749,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Number imputed,Master's students,Full time,3,0
3447,r750,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Number imputed,Master's students,Part time,3,0
3447,r751,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Number imputed,Doctoral students,Full time,3,0
3447,r752,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Number imputed,Doctoral students,Part time,3,0
3447,r753,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Imputation rate (%),Master's students,Full time,3,0.0
3447,r754,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Imputation rate (%),Master's students,Part time,3,0.0
3447,r755,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Imputation rate (%),Doctoral students,Full time,3,0.0
3447,r756,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Imputation rate (%),Doctoral students,Part time,3,0.0
3447,r757,"Fall 2018, all surveyed fields -> Science and engineering -> Health",Total in survey,Master's students,Full time,3,38265
3447,r758,"Fall 2018, all surveyed fields -> Science and engineering -> Health",Total in survey,Master's students,Part time,3,18555
3447,r759,"Fall 2018, all surveyed fields -> Science and engineering -> Health",Total in survey,Doctoral students,Full time,3,11600
3447,r760,"Fall 2018, all surveyed fields -> Science and engineering -> Health",Total in survey,Doctoral students,Part time,3,4331
3447,r761,"Fall 2018, all surveyed fields -> Science and engineering -> Health",Number imputed,Master's students,Full time,3,511
3447,r762,"Fall 2018, all surveyed fields -> Science and engineering -> Health",Number imputed,Master's students,Part time,3,268
3447,r763,"Fall 2018, all surveyed fields -> Science and engineering -> Health",Number imputed,Doctoral students,Full time,3,41
3447,r764,"Fall 2018, all surveyed fields -> Science and engineering -> Health",Number imputed,Doctoral students,Part time,3,10
3447,r765,"Fall 2018, all surveyed fields -> Science and engineering -> Health",Imputation rate (%),Master's students,Full time,3,1.3
3447,r766,"Fall 2018, all surveyed fields -> Science and engineering -> Health",Imputation rate (%),Master's students,Part time,3,1.4
3447,r767,"Fall 2018, all surveyed fields -> Science and engineering -> Health",Imputation rate (%),Doctoral students,Full time,3,0.4
3447,r768,"Fall 2018, all surveyed fields -> Science and engineering -> Health",Imputation rate (%),Doctoral students,Part time,3,0.2
3447,r769,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>a</sup>",Total in survey,Master's students,Full time,3,16233
3447,r770,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>a</sup>",Total in survey,Master's students,Part time,3,11261
3447,r771,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>a</sup>",Total in survey,Doctoral students,Full time,3,3423
3447,r772,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>a</sup>",Total in survey,Doctoral students,Part time,3,1085
3447,r773,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>a</sup>",Number imputed,Master's students,Full time,3,318
3447,r774,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>a</sup>",Number imputed,Master's students,Part time,3,199
3447,r775,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>a</sup>",Number imputed,Doctoral students,Full time,3,0
3447,r776,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>a</sup>",Number imputed,Doctoral students,Part time,3,0
3447,r777,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>a</sup>",Imputation rate (%),Master's students,Full time,3,2.0
3447,r778,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>a</sup>",Imputation rate (%),Master's students,Part time,3,1.8
3447,r779,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>a</sup>",Imputation rate (%),Doctoral students,Full time,3,0.0
3447,r780,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>a</sup>",Imputation rate (%),Doctoral students,Part time,3,0.0
3447,r781,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Other health",Total in survey,Master's students,Full time,3,22032
3447,r782,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Other health",Total in survey,Master's students,Part time,3,7294
3447,r783,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Other health",Total in survey,Doctoral students,Full time,3,8177
3447,r784,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Other health",Total in survey,Doctoral students,Part time,3,3246
3447,r785,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Other health",Number imputed,Master's students,Full time,3,193
3447,r786,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Other health",Number imputed,Master's students,Part time,3,69
3447,r787,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Other health",Number imputed,Doctoral students,Full time,3,41
3447,r788,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Other health",Number imputed,Doctoral students,Part time,3,10
3447,r789,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Other health",Imputation rate (%),Master's students,Full time,3,0.9
3447,r790,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Other health",Imputation rate (%),Master's students,Part time,3,0.9
3447,r791,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Other health",Imputation rate (%),Doctoral students,Full time,3,0.5
3447,r792,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Other health",Imputation rate (%),Doctoral students,Part time,3,0.3
