table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_level_5,industry_hierarchy_depth,field_economy,field_isic_rev_4_industry_codes,field_2002,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022
10758,r258,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI service industries -> Software publishing","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI service industries,Software publishing,5,United Kingdom,J582,961,1016,1218,1298,1325,1578,1070,1070,966,1763,1696,1874,2104,1969,1952,2029,2405,2221,2230,2460,2270
10758,r259,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI service industries -> IT and other information services","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI service industries,IT and other information services,5,United Kingdom,J62–63,35892,45516,52281,57786,59624,73355,69376,56521,58786,64653,65697,65387,73767,70025,67530,67148,74760,75370,74612,85329,81721
10758,r260,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI service industries -> Scientific R&D","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI service industries,Scientific R&D,5,United Kingdom,M72,11374,13153,16963,17773,18273,22380,21955,17837,20577,19852,18702,15242,17687,17921,16385,15972,19226,19775,19795,22915,22650
10758,r261,Analytical ratios (%),Analytical ratios (%),,,,,1,,,KTI shares (%),,,,,,,,,,,,,,,,,,,,
10758,r262,"Analytical ratios (%) -> KTI/all ISIC, Rev.4, industries (%)",Analytical ratios (%),"KTI/all ISIC, Rev.4, industries (%)",,,,2,United Kingdom,,8.9,8.8,8.5,8.4,8.3,8.1,8.2,7.8,8.3,8.5,8.2,8.1,8.1,8.1,8.2,8.2,8.3,8.3,8.5,8.5,7.8
10758,r263,Analytical ratios (%) -> KTI manufacturing industries/all KTI (%),Analytical ratios (%),KTI manufacturing industries/all KTI (%),,,,2,United Kingdom,,66.1,63.3,62.1,60.3,61.1,57.0,57.5,56.1,56.8,57.5,57.2,59.5,58.1,57.8,56.9,56.9,55.2,54.6,53.5,53.9,52.6
10758,r264,Analytical ratios (%) -> KTI service industries/all KTI (%),Analytical ratios (%),KTI service industries/all KTI (%),,,,2,United Kingdom,,33.9,36.7,37.9,39.7,38.9,43.0,42.5,43.9,43.2,42.5,42.8,40.5,41.9,42.2,43.1,43.1,44.8,45.4,46.5,46.1,47.4
10758,r265,&nbsp;,&nbsp;,,,,,1,,,Millions of current U.S. dollars,,,,,,,,,,,,,,,,,,,,
10758,r266,"All ISIC, Rev.4, industries","All ISIC, Rev.4, industries",,,,,1,United States,A to U,10929108,11456450,12217196,13039197,13815583,14474228,14769862,14478067,15048970,15599731,16253970,16843196,17550687,18206023,18695106,19477337,20533058,21380976,21060474,23315081,25462722
10758,r267,"All ISIC, Rev.4, industries -> All manufacturing","All ISIC, Rev.4, industries",All manufacturing,,,,2,United States,C (10–33),1495330,1551146,1636584,1720602,1823040,1876609,1832885,1730030,1829026,1905503,1968063,2031521,2089111,2167434,2138778,2236181,2373269,2408523,2279324,2541080,2894306
10758,r268,"All ISIC, Rev.4, industries -> Total private services","All ISIC, Rev.4, industries",Total private services,,,,2,United States,G to N,5930106,6170652,6540682,7037596,7416479,7769284,7887043,7741946,8055636,8355455,8815132,9132479,9578451,10094471,10454465,10867096,11483464,12074469,11997724,13357078,14320233
10758,r269,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries","All ISIC, Rev.4, industries",Total private services,All KTI industries,,,3,United States,,1079896,1114515,1167000,1214518,1300843,1353359,1385785,1352382,1483064,1566262,1613864,1698133,1768972,1856462,1933350,2029033,2181448,2287032,2337649,2583894,2886486
10758,r270,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,,4,United States,,766922,798972,827424,857348,925827,961963,939018,904199,991291,1027559,1054897,1098880,1128607,1171276,1194659,1236248,1295239,1335020,1299695,1401523,1594509
10758,r271,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Chemicals and chemical products","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Chemicals and chemical products,5,United States,C20,110416,110060,121101,119214,135907,144842,141607,144212,172147,175458,180983,188356,190056,185619,198603,201449,211081,213108,201639,221906,258376
10758,r272,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Pharmaceuticals, medicinal chemical, and botanical products","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,"Pharmaceuticals, medicinal chemical, and botanical products",5,United States,C21,97432,100571,105686,103758,117857,123086,124050,143751,131150,130502,123990,133114,139962,147636,158446,162249,165598,183950,198865,217687,233666
10758,r273,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Weapons and ammunition","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Weapons and ammunition,5,United States,C252,2224,2770,3203,3165,3722,3332,3504,4075,4337,4929,5645,6430,5719,5794,6735,6209,5906,6697,8105,8163,8797
10758,r274,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Computer, electronic, and optical products","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,"Computer, electronic, and optical products",5,United States,C26,173304,193192,201463,211521,224800,229858,233113,226025,241381,240229,243512,246891,253763,269486,270668,283085,308048,312714,320267,338221,379996
10758,r275,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Electrical equipment","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Electrical equipment,5,United States,C27,43690,45545,42063,43212,51425,50296,55513,50640,50777,48309,52152,58104,54430,63672,58462,60781,65079,64614,61429,67654,73633
10758,r276,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Machinery and equipment nec","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Machinery and equipment nec,5,United States,C28,106534,105177,112169,122885,130837,139164,141198,127189,137328,156315,164414,170444,172956,164288,155410,165083,173958,180544,171678,186442,225752
10758,r277,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Motor vehicles, trailers, and semi-trailers","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,"Motor vehicles, trailers, and semi-trailers",5,United States,C29,135222,143137,139116,135929,134040,124994,90344,47773,88805,104516,115766,123096,132751,146342,155480,158471,157822,158211,143898,158687,171597
10758,r278,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Railroad, military vehicles, and transport equipment nec","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,"Railroad, military vehicles, and transport equipment nec",5,United States,C30X,7878,8293,8902,9974,10482,12610,14680,12427,11952,13324,13210,14294,13699,13378,14264,11851,11919,12537,10735,11639,13436
10758,r279,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Air and spacecraft and related machinery","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Air and spacecraft and related machinery,5,United States,C303,57722,56715,58925,71176,77234,92402,90529,95402,99527,103597,102750,107842,114895,124439,121585,129229,134918,140938,124223,129299,156731
10758,r280,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI manufacturing industries -> Medical and dental instruments and supplies","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI manufacturing industries,Medical and dental instruments and supplies,5,United States,C325,32500,33512,34796,36514,39523,41379,44480,52705,53887,50380,52475,50309,50376,50622,55006,57841,60910,61707,58856,61825,72525
10758,r281,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI service industries","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI service industries,,4,United States,,312974,315543,339576,357170,375016,391396,446767,448183,491773,538703,558967,599253,640365,685186,738691,792785,886209,952012,1037954,1182371,1291977
10758,r282,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI service industries -> Software publishing","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI service industries,Software publishing,5,United States,J582,58310,61346,71549,79187,77034,91742,96732,96178,105025,115542,125085,135495,142728,147742,162909,179977,201561,225524,267943,314301,339281
10758,r283,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI service industries -> IT and other information services","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI service industries,IT and other information services,5,United States,J62–63,183155,182877,195494,203397,222980,225238,266520,266983,297530,328413,338308,365994,394497,422016,462275,496356,556264,587326,613637,695142,772813
10758,r284,"All ISIC, Rev.4, industries -> Total private services -> All KTI industries -> KTI service industries -> Scientific R&D","All ISIC, Rev.4, industries",Total private services,All KTI industries,KTI service industries,Scientific R&D,5,United States,M72,71509,71320,72533,74586,75002,74416,83515,85022,89218,94748,95574,97764,103140,115428,113507,116452,128384,139162,156374,172928,179883
10758,r285,Analytical ratios (%),Analytical ratios (%),,,,,1,,,KTI shares (%),,,,,,,,,,,,,,,,,,,,
10758,r286,"Analytical ratios (%) -> KTI/all ISIC, Rev.4, industries (%)",Analytical ratios (%),"KTI/all ISIC, Rev.4, industries (%)",,,,2,United States,,9.9,9.7,9.6,9.3,9.4,9.4,9.4,9.3,9.9,10.0,9.9,10.1,10.1,10.2,10.3,10.4,10.6,10.7,11.1,11.1,11.3
10758,r287,Analytical ratios (%) -> KTI manufacturing industries/all KTI (%),Analytical ratios (%),KTI manufacturing industries/all KTI (%),,,,2,United States,,71.0,71.7,70.9,70.6,71.2,71.1,67.8,66.9,66.8,65.6,65.4,64.7,63.8,63.1,61.8,60.9,59.4,58.4,55.6,54.2,55.2
10758,r288,Analytical ratios (%) -> KTI service industries/all KTI (%),Analytical ratios (%),KTI service industries/all KTI (%),,,,2,United States,,29.0,28.3,29.1,29.4,28.8,28.9,32.2,33.1,33.2,34.4,34.6,35.3,36.2,36.9,38.2,39.1,40.6,41.6,44.4,45.8,44.8
