table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_federal_obligations,field_r_d,field_r_d_plant,field_facilities_and_equipment_for_instruction_in_s_e,field_s_e_fellowships_traineeships_and_training_grants,field_other_general_support_for_s_e
11232,r234,"All institutions -> Texas A&M U., System Office",All institutions,"Texas A&M U., System Office",2,233,19962,19962,0,0,0,0
11232,r235,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,234,19833,18543,0,0,952,339
11232,r236,All institutions -> U. Dayton,All institutions,U. Dayton,2,235,19652,19301,351,0,0,0
11232,r237,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,236,19020,16543,0,0,2477,0
11232,r238,All institutions -> Marquette U.,All institutions,Marquette U.,2,237,18926,16447,0,0,2480,0
11232,r239,"All institutions -> U. Tennessee, The, Knoxville, Institute of Agriculture",All institutions,"U. Tennessee, The, Knoxville, Institute of Agriculture",2,238,18705,7138,0,0,0,11567
11232,r240,All institutions -> Indiana U.,All institutions,Indiana U.,2,239,18659,18567,0,0,62,30
11232,r241,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,240,18635,15214,377,0,2869,174
11232,r242,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,241,18518,17587,0,0,931,0
11232,r243,All institutions -> Texas State U.,All institutions,Texas State U.,2,242,18321,14494,387,0,3111,330
11232,r244,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,243,18257,12179,0,0,3463,2615
11232,r245,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,244,18069,17807,0,0,36,226
11232,r246,All institutions -> William & Mary,All institutions,William & Mary,2,245,18045,17685,282,0,77,0
11232,r247,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,246,17931,10916,0,0,5961,1054
11232,r248,"All institutions -> State U. New York, Upstate Medical U.",All institutions,"State U. New York, Upstate Medical U.",2,247,17857,17707,0,0,150,0
11232,r249,All institutions -> Ohio U.,All institutions,Ohio U.,2,248,17587,16483,757,0,259,89
11232,r250,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,249,17169,16627,0,0,542,0
11232,r251,"All institutions -> U. North Carolina, The, Greensboro",All institutions,"U. North Carolina, The, Greensboro",2,250,16971,12128,0,0,4706,137
11232,r252,All institutions -> Rowan U.,All institutions,Rowan U.,2,251,16876,14078,0,0,2555,244
11232,r253,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,252,16169,6617,0,0,363,9188
11232,r254,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,253,16051,15019,1027,0,4,0
11232,r255,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,254,15759,11016,0,0,3737,1006
11232,r256,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,255,15598,14729,0,0,869,0
11232,r257,All institutions -> U. Louisiana at Lafayette,All institutions,U. Louisiana at Lafayette,2,256,15430,13390,2000,0,40,0
11232,r258,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,257,15416,13203,0,0,1516,697
11232,r259,All institutions -> UNAVCO Inc.,All institutions,UNAVCO Inc.,2,258,15197,15197,0,0,0,0
11232,r260,All institutions -> Baylor U.,All institutions,Baylor U.,2,259,15112,13673,0,0,1439,0
11232,r261,"All institutions -> U. Memphis, The",All institutions,"U. Memphis, The",2,260,15060,11364,25,0,3672,0
11232,r262,All institutions -> Lincoln U.,All institutions,Lincoln U.,2,261,15042,11915,0,0,1865,1262
11232,r263,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,262,14894,14826,0,0,68,0
11232,r264,All institutions -> U. Virgin Islands,All institutions,U. Virgin Islands,2,263,14644,10796,841,0,939,2069
11232,r265,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,264,14469,7593,0,0,1445,5431
11232,r266,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,265,14313,8769,0,0,5544,0
11232,r267,All institutions -> Kentucky State U.,All institutions,Kentucky State U.,2,266,13906,10898,0,0,1491,1517
11232,r268,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,267,13844,12760,539,0,546,0
11232,r269,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,268,13682,8841,0,0,4841,0
11232,r270,"All institutions -> U. New Hampshire, Manchester",All institutions,"U. New Hampshire, Manchester",2,269,13327,13327,0,0,0,0
11232,r271,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,270,13255,13044,0,0,211,0
11232,r272,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,271,13031,8945,0,0,3834,252
11232,r273,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,272,12560,12529,0,0,31,0
11232,r274,"All institutions -> U. Puerto Rico, System Office",All institutions,"U. Puerto Rico, System Office",2,273,12496,11321,0,0,1004,171
11232,r275,"All institutions -> U. South Dakota, The",All institutions,"U. South Dakota, The",2,274,12490,11711,0,0,779,0
11232,r276,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,275,12286,10768,0,0,1064,454
11232,r277,All institutions -> U. Guam,All institutions,U. Guam,2,276,12204,9712,0,0,340,2152
11232,r278,All institutions -> Miami U.,All institutions,Miami U.,2,277,12187,10736,0,0,1315,135
11232,r279,All institutions -> Missouri U. Science and Technology,All institutions,Missouri U. Science and Technology,2,278,12124,9873,0,0,1499,752
11232,r280,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,279,12002,8295,0,0,3631,76
11232,r281,All institutions -> Langston U.,All institutions,Langston U.,2,280,11966,9669,0,0,1458,839
11232,r282,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,281,11380,9553,0,0,1827,0
11232,r283,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,282,11216,6301,0,0,4576,339
11232,r284,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,283,11162,11131,0,0,31,0
11232,r285,"All institutions -> U. Maryland, Global Campus",All institutions,"U. Maryland, Global Campus",2,284,11073,11054,0,0,19,0
11232,r286,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,285,11045,8363,434,0,2229,19
11232,r287,"All institutions -> Texas Tech U., System Administration",All institutions,"Texas Tech U., System Administration",2,286,10731,9852,0,0,640,239
11232,r288,"All institutions -> U. Texas, System Administration",All institutions,"U. Texas, System Administration",2,287,10687,10437,0,249,0,0
11232,r289,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,288,10642,9894,0,0,747,0
11232,r290,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,289,10379,5447,1425,0,3507,0
11232,r291,"All institutions -> Wright State U., Dayton",All institutions,"Wright State U., Dayton",2,290,10363,8715,0,1003,644,0
11232,r292,All institutions -> Marshall U.,All institutions,Marshall U.,2,291,10279,9979,0,0,300,0
11232,r293,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,292,10184,8247,1000,0,937,0
11232,r294,"All institutions -> U. Akron, The, Akron",All institutions,"U. Akron, The, Akron",2,293,10025,7601,525,0,1636,263
11232,r295,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,294,9916,3040,780,0,6097,0
11232,r296,All institutions -> Oakland U.,All institutions,Oakland U.,2,295,9858,6871,315,0,2672,0
11232,r297,All institutions -> Creighton U.,All institutions,Creighton U.,2,296,9825,9780,0,0,45,0
11232,r298,All institutions -> U. System Maryland,All institutions,U. System Maryland,2,297,9818,9818,0,0,0,0
11232,r299,"All institutions -> Kent State U., Kent",All institutions,"Kent State U., Kent",2,298,9683,7857,0,0,1691,135
11232,r300,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,299,9451,9451,0,0,0,0
11232,r301,"All institutions -> Missouri State U., Springfield",All institutions,"Missouri State U., Springfield",2,300,9295,7776,384,0,1135,0
11232,r302,All institutions -> Warren Wilson C.,All institutions,Warren Wilson C.,2,301,8971,4103,0,0,4431,438
11232,r303,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,302,8965,7514,0,0,1450,0
11232,r304,All institutions -> Ponce Health Sciences U.,All institutions,Ponce Health Sciences U.,2,303,8869,8794,0,0,75,0
11232,r305,All institutions -> Villanova U.,All institutions,Villanova U.,2,304,8805,8395,0,0,410,0
11232,r306,All institutions -> U. Denver,All institutions,U. Denver,2,305,8790,8547,0,0,103,141
11232,r307,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,306,8763,6548,0,0,2215,0
11232,r308,All institutions -> U. District of Columbia,All institutions,U. District of Columbia,2,307,8671,5569,0,0,1730,1371
11232,r309,All institutions -> Hampton U.,All institutions,Hampton U.,2,308,8536,7607,0,0,929,0
11232,r310,All institutions -> South Dakota School of Mines & Technology,All institutions,South Dakota School of Mines & Technology,2,309,8487,7384,548,0,305,250
11232,r311,All institutions -> Chapman U.,All institutions,Chapman U.,2,310,8432,8094,0,0,339,0
11232,r312,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,311,8395,6227,0,0,2167,0
11232,r313,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,312,8306,7882,0,0,424,0
11232,r314,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,313,8290,6774,0,0,1516,0
11232,r315,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,314,8220,6563,0,0,1657,0
11232,r316,All institutions -> South Dakota Board of Regents,All institutions,South Dakota Board of Regents,2,315,8104,8104,0,0,0,0
11232,r317,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,316,7943,7943,0,0,0,0
11232,r318,All institutions -> Charles R. Drew U. Medicine and Science,All institutions,Charles R. Drew U. Medicine and Science,2,317,7859,7859,0,0,0,0
11232,r319,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,318,7841,5606,0,0,2204,32
11232,r320,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,319,7828,6359,0,0,1322,146
11232,r321,All institutions -> Western Michigan U.,All institutions,Western Michigan U.,2,320,7613,6948,0,0,475,189
11232,r322,"All institutions -> U. Texas Health Science Center, The, Tyler",All institutions,"U. Texas Health Science Center, The, Tyler",2,321,7608,7327,0,0,281,0
11232,r323,All institutions -> Fordham U.,All institutions,Fordham U.,2,322,7606,5431,0,0,2175,0
11232,r324,All institutions -> Madison Area Technical C.,All institutions,Madison Area Technical C.,2,323,7568,1578,0,0,5990,0
11232,r325,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,324,7437,6686,0,0,750,0
11232,r326,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,325,7403,3660,97,0,3021,626
11232,r327,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,326,7366,6208,0,0,1018,140
11232,r328,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,327,7226,5218,49,0,1959,0
11232,r329,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,328,7093,6846,0,0,246,0
11232,r330,"All institutions -> U. North Carolina, The, Wilmington",All institutions,"U. North Carolina, The, Wilmington",2,329,7028,5256,1501,0,271,0
11232,r331,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,330,7014,6358,656,0,0,0
11232,r332,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,331,6976,5767,0,0,1056,153
11232,r333,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,332,6971,6487,0,0,484,0
11232,r334,All institutions -> James Madison U.,All institutions,James Madison U.,2,333,6955,3991,1482,0,1482,0
11232,r335,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,334,6873,2246,0,0,4628,0
11232,r336,All institutions -> Sacred Heart U.,All institutions,Sacred Heart U.,2,335,6871,1997,0,0,4874,0
11232,r337,All institutions -> Touro C. and U. System,All institutions,Touro C. and U. System,2,336,6683,1626,0,0,5057,0
11232,r338,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,337,6677,4998,573,0,1106,0
11232,r339,All institutions -> U. New England,All institutions,U. New England,2,338,6607,4019,0,0,2588,0
11232,r340,All institutions -> New York Structural Biology Center,All institutions,New York Structural Biology Center,2,339,6560,6560,0,0,0,0
11232,r341,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,340,6548,3454,599,0,2269,226
11232,r342,All institutions -> U. Alaska System of Higher Education,All institutions,U. Alaska System of Higher Education,2,341,6536,6536,0,0,0,0
11232,r343,All institutions -> Naval War C.,All institutions,Naval War C.,2,342,6517,6517,0,0,0,0
11232,r344,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,343,6485,6485,0,0,0,0
11232,r345,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,344,6438,6313,0,0,0,125
11232,r346,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,345,6432,6105,0,0,0,327
11232,r347,"All institutions -> Montana U. System, system office",All institutions,"Montana U. System, system office",2,346,6343,2960,0,0,0,3383
11232,r348,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,347,6324,5609,0,0,269,446
11232,r349,All institutions -> Ball State U.,All institutions,Ball State U.,2,348,6316,5555,184,0,577,0
11232,r350,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,349,6179,4736,0,0,1443,0
11232,r351,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,350,6176,2061,144,0,3867,104
11232,r352,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,351,6120,5959,0,0,161,0
11232,r353,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,352,6060,5371,0,0,689,0
11232,r354,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,353,6043,6043,0,0,0,0
11232,r355,All institutions -> Haskell Indian Nations U.,All institutions,Haskell Indian Nations U.,2,354,6004,6004,0,0,0,0
11232,r356,All institutions -> Pittsburg State U.,All institutions,Pittsburg State U.,2,355,5883,3773,0,0,2110,0
11232,r357,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,356,5785,4648,0,0,1127,11
11232,r358,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,357,5511,4256,210,0,1045,0
11232,r359,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,358,5348,4604,0,0,372,372
11232,r360,All institutions -> Sisseton Wahpeton C.,All institutions,Sisseton Wahpeton C.,2,359,5311,1440,0,0,3624,246
11232,r361,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,360,5233,5189,0,0,44,0
11232,r362,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,361,5233,4971,0,0,12,250
11232,r363,All institutions -> Rosalind Franklin U. Medicine and Science,All institutions,Rosalind Franklin U. Medicine and Science,2,362,5120,5063,0,0,57,0
11232,r364,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,363,5117,4380,0,0,725,12
11232,r365,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,364,5102,3689,0,0,1413,0
11232,r366,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,365,5100,3273,0,0,1827,0
11232,r367,All institutions -> East Stroudsburg U. Pennsylvania,All institutions,East Stroudsburg U. Pennsylvania,2,366,4982,1246,0,0,3737,0
11232,r368,All institutions -> Connecticut Board of Regents for Higher Education,All institutions,Connecticut Board of Regents for Higher Education,2,367,4910,4127,0,0,783,0
11232,r369,All institutions -> Providence C.,All institutions,Providence C.,2,368,4907,4907,0,0,0,0
11232,r370,All institutions -> State U. New York Polytechnic Institute,All institutions,State U. New York Polytechnic Institute,2,369,4851,3682,0,0,1170,0
11232,r371,All institutions -> Salish Kootenai C.,All institutions,Salish Kootenai C.,2,370,4811,1811,0,0,2688,312
11232,r372,All institutions -> Florence-Darlington Technical C.,All institutions,Florence-Darlington Technical C.,2,371,4796,959,0,0,3837,0
11232,r373,All institutions -> Clark U.,All institutions,Clark U.,2,372,4738,3988,0,0,750,0
11232,r374,All institutions -> U. San Diego,All institutions,U. San Diego,2,373,4598,4589,0,0,0,9
11232,r375,"All institutions -> Bowling Green State U., Bowling Green",All institutions,"Bowling Green State U., Bowling Green",2,374,4575,4181,0,0,394,0
11232,r376,All institutions -> MGH Institute of Health Professions,All institutions,MGH Institute of Health Professions,2,375,4575,4439,0,0,137,0
11232,r377,All institutions -> Consortium of Universities of the Washington Metropolitan Area,All institutions,Consortium of Universities of the Washington Metropolitan Area,2,376,4462,4462,0,0,0,0
11232,r378,All institutions -> DePaul U.,All institutions,DePaul U.,2,377,4439,3950,0,0,488,0
11232,r379,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,378,4401,1563,298,0,2064,476
11232,r380,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,379,4379,4340,0,0,40,0
11232,r381,All institutions -> American Samoa Community C.,All institutions,American Samoa Community C.,2,380,4298,1918,0,0,300,2080
11232,r382,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,381,4297,3567,0,0,730,0
11232,r383,All institutions -> Spelman C.,All institutions,Spelman C.,2,382,4284,3582,0,0,703,0
11232,r384,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,383,4209,4209,0,0,0,0
11232,r385,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,384,4183,4183,0,0,0,0
11232,r386,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,385,4175,2003,251,0,1922,0
11232,r387,"All institutions -> CUNY, Hostos Community C.",All institutions,"CUNY, Hostos Community C.",2,386,4175,2735,0,0,1440,0
11232,r388,All institutions -> Newman U.,All institutions,Newman U.,2,387,4094,4094,0,0,0,0
11232,r389,All institutions -> C. Micronesia-FSM,All institutions,C. Micronesia-FSM,2,388,4087,1906,0,0,0,2181
11232,r390,All institutions -> Kentucky Community and Technical C. System,All institutions,Kentucky Community and Technical C. System,2,389,4053,886,0,0,3167,0
11232,r391,"All institutions -> U. Tennessee, The, Chattanooga",All institutions,"U. Tennessee, The, Chattanooga",2,390,3904,3016,0,0,564,324
11232,r392,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,391,3848,1054,586,0,2208,0
11232,r393,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,392,3847,2461,0,0,1387,0
11232,r394,All institutions -> Grinnell C.,All institutions,Grinnell C.,2,393,3839,2939,900,0,0,0
11232,r395,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,394,3836,732,0,0,3104,0
11232,r396,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,395,3833,3557,0,0,272,5
11232,r397,All institutions -> Northern Marianas C.,All institutions,Northern Marianas C.,2,396,3830,1813,0,0,0,2016
11232,r398,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,397,3763,1848,0,0,1915,0
11232,r399,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,398,3750,3570,0,0,20,160
11232,r400,"All institutions -> CUNY, New York City C. Technology",All institutions,"CUNY, New York City C. Technology",2,399,3741,1726,0,0,2015,0
11232,r401,"All institutions -> Minnesota State U., Mankato",All institutions,"Minnesota State U., Mankato",2,400,3721,1471,0,0,2250,0
11232,r402,"All institutions -> Virginia Community C., System Office",All institutions,"Virginia Community C., System Office",2,401,3682,1532,0,0,2150,0
11232,r403,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,402,3667,1383,0,0,2282,2
11232,r404,All institutions -> Western U. Health Sciences,All institutions,Western U. Health Sciences,2,403,3666,3666,0,0,0,0
11232,r405,All institutions -> Louisiana Universities Marine Consortium,All institutions,Louisiana Universities Marine Consortium,2,404,3539,3476,63,0,0,0
11232,r406,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,405,3533,2647,203,0,684,0
11232,r407,All institutions -> Dine C.,All institutions,Dine C.,2,406,3462,1110,0,0,1100,1252
11232,r408,All institutions -> Oakwood U.,All institutions,Oakwood U.,2,407,3437,386,0,0,2804,247
11232,r409,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,408,3345,1796,0,0,1488,62
11232,r410,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,409,3286,2439,0,0,240,607
11232,r411,All institutions -> National Consortium for Graduate Degrees for Minorities in Engineering and Science Inc.,All institutions,National Consortium for Graduate Degrees for Minorities in Engineering and Science Inc.,2,410,3254,3254,0,0,0,0
11232,r412,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,411,3232,1999,0,0,1233,0
11232,r413,All institutions -> Southwestern Ohio Council for Higher Education,All institutions,Southwestern Ohio Council for Higher Education,2,412,3194,3194,0,0,0,0
11232,r414,All institutions -> Consortium of Universities for the Advancement of Hydrologic Science Inc.,All institutions,Consortium of Universities for the Advancement of Hydrologic Science Inc.,2,413,3166,3166,0,0,0,0
11232,r415,All institutions -> New Mexico Highlands U.,All institutions,New Mexico Highlands U.,2,414,3164,2238,0,0,861,65
11232,r416,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,415,3161,887,0,0,2274,0
11232,r417,All institutions -> Alfred U.,All institutions,Alfred U.,2,416,3140,3140,0,0,0,0
11232,r418,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,417,3118,3118,0,0,0,0
11232,r419,All institutions -> U. Incarnate Word,All institutions,U. Incarnate Word,2,418,3069,1372,0,0,1697,0
11232,r420,All institutions -> Chaminade U. Honolulu,All institutions,Chaminade U. Honolulu,2,419,3055,1833,0,0,1222,0
11232,r421,"All institutions -> CUNY, Borough of Manhattan Community C.",All institutions,"CUNY, Borough of Manhattan Community C.",2,420,3032,2410,0,0,621,0
11232,r422,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,421,3008,3008,0,0,0,0
11232,r423,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,422,2955,2457,0,0,499,0
11232,r424,All institutions -> Grand Rapids Community C.,All institutions,Grand Rapids Community C.,2,423,2944,0,0,0,2944,0
11232,r425,All institutions -> Marymount U.,All institutions,Marymount U.,2,424,2943,603,0,0,2340,0
11232,r426,All institutions -> Voorhees C.,All institutions,Voorhees C.,2,425,2813,2813,0,0,0,0
11232,r427,"All institutions -> CUNY, John Jay C. Criminal Justice",All institutions,"CUNY, John Jay C. Criminal Justice",2,426,2764,2748,0,0,16,0
11232,r428,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,427,2751,1977,0,0,774,0
11232,r429,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,428,2741,524,392,0,1825,0
11232,r430,All institutions -> Indian River State C.,All institutions,Indian River State C.,2,429,2736,547,0,0,2189,0
11232,r431,All institutions -> Inter American U. Puerto Rico,All institutions,Inter American U. Puerto Rico,2,430,2724,1017,0,0,1607,100
11232,r432,"All institutions -> U. Nebraska, Kearney",All institutions,"U. Nebraska, Kearney",2,431,2709,2709,0,0,0,0
11232,r433,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,432,2656,2624,0,0,32,0
11232,r434,All institutions -> Reed C.,All institutions,Reed C.,2,433,2656,2656,0,0,0,0
11232,r435,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,434,2641,1836,724,0,75,6
11232,r436,All institutions -> Seattle U.,All institutions,Seattle U.,2,435,2624,1190,0,0,1226,209
11232,r437,All institutions -> Lewis U.,All institutions,Lewis U.,2,436,2620,579,0,0,2041,0
11232,r438,All institutions -> Saddleback C.,All institutions,Saddleback C.,2,437,2584,1459,0,0,1125,0
11232,r439,All institutions -> St. Louis Community C.,All institutions,St. Louis Community C.,2,438,2584,0,0,0,2584,0
11232,r440,All institutions -> Amherst C.,All institutions,Amherst C.,2,439,2562,2562,0,0,0,0
11232,r441,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,440,2548,1423,0,0,1125,0
11232,r442,All institutions -> U. Health Sciences and Pharmacy in St. Louis,All institutions,U. Health Sciences and Pharmacy in St. Louis,2,441,2542,2542,0,0,0,0
11232,r443,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,442,2534,2534,0,0,0,0
11232,r444,All institutions -> Vermont Law School,All institutions,Vermont Law School,2,443,2500,2500,0,0,0,0
11232,r445,All institutions -> A.T. Still U.,All institutions,A.T. Still U.,2,444,2459,0,0,0,2459,0
11232,r446,All institutions -> Navajo Technical U.,All institutions,Navajo Technical U.,2,445,2444,1478,0,0,737,229
11232,r447,"All institutions -> Pepperdine U., Malibu",All institutions,"Pepperdine U., Malibu",2,446,2441,2401,0,0,0,40
11232,r448,"All institutions -> Williams C., Williamstown",All institutions,"Williams C., Williamstown",2,447,2410,2118,0,0,0,293
11232,r449,"All institutions -> U. Montana, The, Western",All institutions,"U. Montana, The, Western",2,448,2410,2410,0,0,0,0
11232,r450,All institutions -> U. West Florida,All institutions,U. West Florida,2,449,2401,436,0,0,1742,223
11232,r451,"All institutions -> U. California, Cooperative Extension",All institutions,"U. California, Cooperative Extension",2,450,2397,2397,0,0,0,0
11232,r452,All institutions -> Miami Dade C.,All institutions,Miami Dade C.,2,451,2365,449,0,0,1420,497
11232,r453,All institutions -> Albany State U.,All institutions,Albany State U.,2,452,2352,1227,0,0,1125,0
11232,r454,All institutions -> Lake Erie C. of Osteopathic Medicine,All institutions,Lake Erie C. of Osteopathic Medicine,2,453,2343,0,0,0,2343,0
11232,r455,All institutions -> Florida State C. at Jacksonville,All institutions,Florida State C. at Jacksonville,2,454,2286,528,0,0,1758,0
11232,r456,All institutions -> Fisk U.,All institutions,Fisk U.,2,455,2281,1544,0,0,737,0
11232,r457,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,456,2258,2258,0,0,0,0
11232,r458,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,457,2250,2090,0,0,160,0
11232,r459,All institutions -> Long Island U.,All institutions,Long Island U.,2,458,2183,1620,0,0,562,0
11232,r460,"All institutions -> U. Texas, The, Tyler",All institutions,"U. Texas, The, Tyler",2,459,2181,1481,0,0,700,0
11232,r461,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,460,2168,2168,0,0,0,0
11232,r462,"All institutions -> York C., City U. New York",All institutions,"York C., City U. New York",2,461,2167,2167,0,0,0,0
11232,r463,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,462,2158,1758,0,0,150,250
11232,r464,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,463,2156,1036,0,0,1120,0
11232,r465,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,464,2154,1276,0,0,687,191
11232,r466,All institutions -> State U. New York at Oswego,All institutions,State U. New York at Oswego,2,465,2142,2134,0,0,8,0
11232,r467,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,466,2139,2139,0,0,0,0
11232,r468,All institutions -> Indiana Wesleyan U.,All institutions,Indiana Wesleyan U.,2,467,2132,394,0,0,1738,0
11232,r469,All institutions -> Chicago State U.,All institutions,Chicago State U.,2,468,2131,1436,0,0,696,0
11232,r470,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,469,2130,2055,0,0,74,0
