table_id,row_id,_b_state_institutional_control_system_and_institution_b_full_path,_b_state_institutional_control_system_and_institution_b_level_1,_b_state_institutional_control_system_and_institution_b_level_2,_b_state_institutional_control_system_and_institution_b_level_3,_b_state_institutional_control_system_and_institution_b_level_4,_b_state_institutional_control_system_and_institution_b_hierarchy_depth,field_all_r_d_expenditures
5388,r641,"New York -> Public -> SUNY System -> SUNY, Cobleskill",New York,Public,SUNY System,"SUNY, Cobleskill",4,"['625', '']"
5388,r642,"New York -> Public -> SUNY System -> SUNY, Delhi",New York,Public,SUNY System,"SUNY, Delhi",4,"['726', '']"
5388,r643,"New York -> Public -> SUNY System -> SUNY, Downstate Medical Center",New York,Public,SUNY System,"SUNY, Downstate Medical Center",4,"['33,204', '']"
5388,r644,"New York -> Public -> SUNY System -> SUNY, Farmingdale State C.",New York,Public,SUNY System,"SUNY, Farmingdale State C.",4,"['589', '']"
5388,r645,"New York -> Public -> SUNY System -> SUNY, Geneseo",New York,Public,SUNY System,"SUNY, Geneseo",4,"['1,642', '']"
5388,r646,"New York -> Public -> SUNY System -> SUNY, New Paltz",New York,Public,SUNY System,"SUNY, New Paltz",4,"['330', '']"
5388,r647,"New York -> Public -> SUNY System -> SUNY, Oneonta",New York,Public,SUNY System,"SUNY, Oneonta",4,"['214', '']"
5388,r648,"New York -> Public -> SUNY System -> SUNY, Oswego",New York,Public,SUNY System,"SUNY, Oswego",4,"['1,534', '']"
5388,r649,"New York -> Public -> SUNY System -> SUNY, Polytechnic Institute",New York,Public,SUNY System,"SUNY, Polytechnic Institute",4,"['355,651', '']"
5388,r650,"New York -> Public -> SUNY System -> SUNY, Stony Brook U.",New York,Public,SUNY System,"SUNY, Stony Brook U.",4,"['263,470', '']"
5388,r651,"New York -> Public -> SUNY System -> SUNY, U. Albany",New York,Public,SUNY System,"SUNY, U. Albany",4,"['138,088', '']"
5388,r652,"New York -> Public -> SUNY System -> SUNY, U. Buffalo",New York,Public,SUNY System,"SUNY, U. Buffalo",4,"['422,038', '']"
5388,r653,"New York -> Public -> SUNY System -> SUNY, Upstate Medical U.",New York,Public,SUNY System,"SUNY, Upstate Medical U.",4,"['41,557', '']"
5388,r654,New York -> Public -> U.S. Military Academy,New York,Public,U.S. Military Academy,,3,"['12,473', '']"
5388,r655,New York -> Private,New York,Private,,,2,"['5,570,433', '']"
5388,r656,New York -> Private -> Adelphi U.,New York,Private,Adelphi U.,,3,"['369', 'i']"
5388,r657,New York -> Private -> Albany C. of Pharmacy and Health Sciences,New York,Private,Albany C. of Pharmacy and Health Sciences,,3,"['3,765', '']"
5388,r658,New York -> Private -> Albany Medical C.,New York,Private,Albany Medical C.,,3,"['23,510', '']"
5388,r659,New York -> Private -> Albert Einstein C. of Medicine,New York,Private,Albert Einstein C. of Medicine,,3,"['288,654', '']"
5388,r660,New York -> Private -> Alfred U.,New York,Private,Alfred U.,,3,"['2,780', '']"
5388,r661,New York -> Private -> Bard C.,New York,Private,Bard C.,,3,"['242', '']"
5388,r662,New York -> Private -> Barnard C.,New York,Private,Barnard C.,,3,"['3,748', '']"
5388,r663,New York -> Private -> Canisius C.,New York,Private,Canisius C.,,3,"['1,094', '']"
5388,r664,New York -> Private -> Clarkson U.,New York,Private,Clarkson U.,,3,"['15,104', '']"
5388,r665,New York -> Private -> Cold Spring Harbor Laboratory,New York,Private,Cold Spring Harbor Laboratory,,3,"['115,198', '']"
5388,r666,New York -> Private -> Colgate U.,New York,Private,Colgate U.,,3,"['2,913', '']"
5388,r667,New York -> Private -> Columbia U. in the City of New York,New York,Private,Columbia U. in the City of New York,,3,"['1,032,909', '']"
5388,r668,New York -> Private -> Cooper Union for the Advancement of Science and Art,New York,Private,Cooper Union for the Advancement of Science and Art,,3,"['501', '']"
5388,r669,New York -> Private -> Cornell U.,New York,Private,Cornell U.,,3,"['1,190,063', '']"
5388,r670,New York -> Private -> D'Youville C.,New York,Private,D'Youville C.,,3,"['382', '']"
5388,r671,New York -> Private -> Fordham U.,New York,Private,Fordham U.,,3,"['20,456', '']"
5388,r672,New York -> Private -> Hamilton C.,New York,Private,Hamilton C.,,3,"['1,869', '']"
5388,r673,New York -> Private -> Hobart and William Smith Colleges,New York,Private,Hobart and William Smith Colleges,,3,"['2,114', '']"
5388,r674,New York -> Private -> Hofstra U.,New York,Private,Hofstra U.,,3,"['1,445', '']"
5388,r675,New York -> Private -> Icahn School of Medicine at Mount Sinai,New York,Private,Icahn School of Medicine at Mount Sinai,,3,"['747,014', '']"
5388,r676,New York -> Private -> Iona C.,New York,Private,Iona C.,,3,"['239', '']"
5388,r677,New York -> Private -> Ithaca C.,New York,Private,Ithaca C.,,3,"['1,199', '']"
5388,r678,New York -> Private -> Le Moyne C.,New York,Private,Le Moyne C.,,3,"['167', 'i']"
5388,r679,New York -> Private -> Long Island U.,New York,Private,Long Island U.,,3,"['13,997', '']"
5388,r680,New York -> Private -> Manhattan C.,New York,Private,Manhattan C.,,3,"['1,307', '']"
5388,r681,New York -> Private -> Marist C.,New York,Private,Marist C.,,3,"['156', '']"
5388,r682,"New York -> Private -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",New York,Private,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",,3,"['3,737', '']"
5388,r683,New York -> Private -> New School,New York,Private,New School,,3,"['13,186', '']"
5388,r684,New York -> Private -> New York Institute of Technology,New York,Private,New York Institute of Technology,,3,"['3,580', '']"
5388,r685,New York -> Private -> New York Law School,New York,Private,New York Law School,,3,"['225', '']"
5388,r686,New York -> Private -> New York U.,New York,Private,New York U.,,3,"['947,293', '']"
5388,r687,New York -> Private -> Niagara U.,New York,Private,Niagara U.,,3,"['1,124', '']"
5388,r688,New York -> Private -> Northeast C. of Health Sciences,New York,Private,Northeast C. of Health Sciences,,3,"['234', '']"
5388,r689,New York -> Private -> Pace U.,New York,Private,Pace U.,,3,"['4,272', '']"
5388,r690,New York -> Private -> Rensselaer Polytechnic Institute,New York,Private,Rensselaer Polytechnic Institute,,3,"['107,623', '']"
5388,r691,New York -> Private -> Rochester Institute of Technology,New York,Private,Rochester Institute of Technology,,3,"['57,777', '']"
5388,r692,New York -> Private -> Rockefeller U.,New York,Private,Rockefeller U.,,3,"['356,217', '']"
5388,r693,New York -> Private -> Sarah Lawrence C.,New York,Private,Sarah Lawrence C.,,3,"['355', '']"
5388,r694,New York -> Private -> Siena C.,New York,Private,Siena C.,,3,"['884', '']"
5388,r695,New York -> Private -> Skidmore C.,New York,Private,Skidmore C.,,3,"['2,412', '']"
5388,r696,New York -> Private -> St. Bonaventure U.,New York,Private,St. Bonaventure U.,,3,"['585', '']"
5388,r697,"New York -> Private -> St. John's U., New York",New York,Private,"St. John's U., New York",,3,"['3,282', '']"
5388,r698,New York -> Private -> St. Lawrence U.,New York,Private,St. Lawrence U.,,3,"['441', '']"
5388,r699,New York -> Private -> Syracuse U.,New York,Private,Syracuse U.,,3,"['149,652', '']"
5388,r700,"New York -> Private -> Teachers C., Columbia U.",New York,Private,"Teachers C., Columbia U.",,3,"['22,630', '']"
5388,r701,New York -> Private -> Touro C. and U. System<sup>a</sup>,New York,Private,Touro C. and U. System<sup>a</sup>,,3,"['20,576', '']"
5388,r702,New York -> Private -> Touro C. and U. System<sup>a</sup> -> New York Medical C.,New York,Private,Touro C. and U. System<sup>a</sup>,New York Medical C.,4,"['20,137', '']"
5388,r703,New York -> Private -> Touro C. and U. System<sup>a</sup> -> Touro C.,New York,Private,Touro C. and U. System<sup>a</sup>,Touro C.,4,"['439', '']"
5388,r704,New York -> Private -> U. Rochester,New York,Private,U. Rochester,,3,"['397,211', '']"
5388,r705,"New York -> Private -> Union C., Schenectady",New York,Private,"Union C., Schenectady",,3,"['1,062', '']"
5388,r706,New York -> Private -> Utica C.,New York,Private,Utica C.,,3,"['549', '']"
5388,r707,New York -> Private -> Vassar C.,New York,Private,Vassar C.,,3,"['1,568', '']"
5388,r708,New York -> Private -> Yeshiva U.,New York,Private,Yeshiva U.,,3,"['2,763', '']"
5388,r709,North Carolina,North Carolina,,,,1,"['3,386,079', '']"
5388,r710,North Carolina -> Public (U. North Carolina),North Carolina,Public (U. North Carolina),,,2,"['1,938,095', '']"
5388,r711,North Carolina -> Public (U. North Carolina) -> Appalachian State U.,North Carolina,Public (U. North Carolina),Appalachian State U.,,3,"['4,894', '']"
5388,r712,North Carolina -> Public (U. North Carolina) -> East Carolina U.,North Carolina,Public (U. North Carolina),East Carolina U.,,3,"['57,820', '']"
5388,r713,North Carolina -> Public (U. North Carolina) -> Elizabeth City State U.,North Carolina,Public (U. North Carolina),Elizabeth City State U.,,3,"['1,473', '']"
5388,r714,North Carolina -> Public (U. North Carolina) -> Fayetteville State U.,North Carolina,Public (U. North Carolina),Fayetteville State U.,,3,"['2,797', '']"
5388,r715,North Carolina -> Public (U. North Carolina) -> North Carolina Agricultural and Technical State U.,North Carolina,Public (U. North Carolina),North Carolina Agricultural and Technical State U.,,3,"['36,151', '']"
5388,r716,North Carolina -> Public (U. North Carolina) -> North Carolina Central U.,North Carolina,Public (U. North Carolina),North Carolina Central U.,,3,"['15,833', '']"
5388,r717,North Carolina -> Public (U. North Carolina) -> North Carolina State U.,North Carolina,Public (U. North Carolina),North Carolina State U.,,3,"['546,290', '']"
5388,r718,"North Carolina -> Public (U. North Carolina) -> U. North Carolina, Asheville",North Carolina,Public (U. North Carolina),"U. North Carolina, Asheville",,3,"['4,789', '']"
5388,r719,"North Carolina -> Public (U. North Carolina) -> U. North Carolina, Chapel Hill",North Carolina,Public (U. North Carolina),"U. North Carolina, Chapel Hill",,3,"['1,159,725', '']"
5388,r720,"North Carolina -> Public (U. North Carolina) -> U. North Carolina, Charlotte",North Carolina,Public (U. North Carolina),"U. North Carolina, Charlotte",,3,"['50,050', '']"
5388,r721,"North Carolina -> Public (U. North Carolina) -> U. North Carolina, general administration",North Carolina,Public (U. North Carolina),"U. North Carolina, general administration",,3,"['3,942', '']"
5388,r722,"North Carolina -> Public (U. North Carolina) -> U. North Carolina, Greensboro",North Carolina,Public (U. North Carolina),"U. North Carolina, Greensboro",,3,"['28,966', '']"
5388,r723,"North Carolina -> Public (U. North Carolina) -> U. North Carolina, Pembroke",North Carolina,Public (U. North Carolina),"U. North Carolina, Pembroke",,3,"['344', '']"
5388,r724,"North Carolina -> Public (U. North Carolina) -> U. North Carolina, Wilmington",North Carolina,Public (U. North Carolina),"U. North Carolina, Wilmington",,3,"['16,544', '']"
5388,r725,North Carolina -> Public (U. North Carolina) -> Western Carolina U.,North Carolina,Public (U. North Carolina),Western Carolina U.,,3,"['2,696', '']"
5388,r726,North Carolina -> Public (U. North Carolina) -> Winston-Salem State U.,North Carolina,Public (U. North Carolina),Winston-Salem State U.,,3,"['5,781', '']"
5388,r727,North Carolina -> Private,North Carolina,Private,,,2,"['1,447,984', '']"
5388,r728,North Carolina -> Private -> Davidson C.,North Carolina,Private,Davidson C.,,3,"['2,263', '']"
5388,r729,North Carolina -> Private -> Duke U.,North Carolina,Private,Duke U.,,3,"['1,196,638', '']"
5388,r730,North Carolina -> Private -> Elon U.,North Carolina,Private,Elon U.,,3,"['1,968', '']"
5388,r731,North Carolina -> Private -> Johnson C. Smith U.,North Carolina,Private,Johnson C. Smith U.,,3,"['2,472', '']"
5388,r732,North Carolina -> Private -> Wake Forest U.,North Carolina,Private,Wake Forest U.,,3,"['244,643', '']"
5388,r733,North Dakota,North Dakota,,,,1,"['269,046', '']"
5388,r734,North Dakota -> Public (North Dakota U. System),North Dakota,Public (North Dakota U. System),,,2,"['268,070', '']"
5388,r735,North Dakota -> Public (North Dakota U. System) -> Mayville State U.,North Dakota,Public (North Dakota U. System),Mayville State U.,,3,"['509', '']"
5388,r736,North Dakota -> Public (North Dakota U. System) -> Minot State U.,North Dakota,Public (North Dakota U. System),Minot State U.,,3,"['253', '']"
5388,r737,North Dakota -> Public (North Dakota U. System) -> North Dakota State U.,North Dakota,Public (North Dakota U. System),North Dakota State U.,,3,"['155,645', '']"
5388,r738,North Dakota -> Public (North Dakota U. System) -> U. North Dakota,North Dakota,Public (North Dakota U. System),U. North Dakota,,3,"['111,663', '']"
5388,r739,North Dakota -> Private,North Dakota,Private,,,2,"['976', '']"
5388,r740,North Dakota -> Private -> United Tribes Technical C.,North Dakota,Private,United Tribes Technical C.,,3,"['976', '']"
5388,r741,Ohio,Ohio,,,,1,"['2,522,363', '']"
5388,r742,Ohio -> Public,Ohio,Public,,,2,"['1,911,016', '']"
5388,r743,Ohio -> Public -> Air Force Institute of Technology,Ohio,Public,Air Force Institute of Technology,,3,"['35,584', '']"
5388,r744,Ohio -> Public -> U. System Ohio Board of Regents,Ohio,Public,U. System Ohio Board of Regents,,3,"['1,875,432', '']"
5388,r745,Ohio -> Public -> U. System Ohio Board of Regents -> Bowling Green State U.,Ohio,Public,U. System Ohio Board of Regents,Bowling Green State U.,4,"['18,729', '']"
5388,r746,Ohio -> Public -> U. System Ohio Board of Regents -> Central State U.,Ohio,Public,U. System Ohio Board of Regents,Central State U.,4,"['6,107', '']"
5388,r747,Ohio -> Public -> U. System Ohio Board of Regents -> Cleveland State U.,Ohio,Public,U. System Ohio Board of Regents,Cleveland State U.,4,"['78,189', '']"
5388,r748,Ohio -> Public -> U. System Ohio Board of Regents -> Kent State U.,Ohio,Public,U. System Ohio Board of Regents,Kent State U.,4,"['50,307', '']"
5388,r749,Ohio -> Public -> U. System Ohio Board of Regents -> Miami U.,Ohio,Public,U. System Ohio Board of Regents,Miami U.,4,"['24,489', '']"
5388,r750,Ohio -> Public -> U. System Ohio Board of Regents -> Northeast Ohio Medical U.,Ohio,Public,U. System Ohio Board of Regents,Northeast Ohio Medical U.,4,"['15,758', '']"
5388,r751,Ohio -> Public -> U. System Ohio Board of Regents -> Ohio State U.,Ohio,Public,U. System Ohio Board of Regents,Ohio State U.,4,"['968,260', '']"
5388,r752,Ohio -> Public -> U. System Ohio Board of Regents -> Ohio U.,Ohio,Public,U. System Ohio Board of Regents,Ohio U.,4,"['51,914', '']"
5388,r753,Ohio -> Public -> U. System Ohio Board of Regents -> U. Akron,Ohio,Public,U. System Ohio Board of Regents,U. Akron,4,"['23,496', '']"
5388,r754,Ohio -> Public -> U. System Ohio Board of Regents -> U. Cincinnati,Ohio,Public,U. System Ohio Board of Regents,U. Cincinnati,4,"['530,138', '']"
5388,r755,Ohio -> Public -> U. System Ohio Board of Regents -> U. Toledo,Ohio,Public,U. System Ohio Board of Regents,U. Toledo,4,"['54,100', '']"
5388,r756,Ohio -> Public -> U. System Ohio Board of Regents -> Wright State U.,Ohio,Public,U. System Ohio Board of Regents,Wright State U.,4,"['49,825', '']"
5388,r757,Ohio -> Public -> U. System Ohio Board of Regents -> Youngstown State U.,Ohio,Public,U. System Ohio Board of Regents,Youngstown State U.,4,"['4,120', '']"
5388,r758,Ohio -> Private,Ohio,Private,,,2,"['611,347', '']"
5388,r759,Ohio -> Private -> C. Wooster,Ohio,Private,C. Wooster,,3,"['1,076', '']"
5388,r760,Ohio -> Private -> Case Western Reserve U.,Ohio,Private,Case Western Reserve U.,,3,"['439,778', '']"
5388,r761,Ohio -> Private -> Denison U.,Ohio,Private,Denison U.,,3,"['727', '']"
5388,r762,Ohio -> Private -> Heidelberg U.,Ohio,Private,Heidelberg U.,,3,"['1,125', '']"
5388,r763,Ohio -> Private -> John Carroll U.,Ohio,Private,John Carroll U.,,3,"['1,865', '']"
5388,r764,Ohio -> Private -> Kenyon C.,Ohio,Private,Kenyon C.,,3,"['908', '']"
5388,r765,Ohio -> Private -> Oberlin C.,Ohio,Private,Oberlin C.,,3,"['1,182', '']"
5388,r766,Ohio -> Private -> Ohio Northern U.,Ohio,Private,Ohio Northern U.,,3,"['348', '']"
5388,r767,Ohio -> Private -> Ohio Wesleyan U.,Ohio,Private,Ohio Wesleyan U.,,3,"['323', '']"
5388,r768,Ohio -> Private -> U. Dayton,Ohio,Private,U. Dayton,,3,"['163,718', '']"
5388,r769,Ohio -> Private -> Wittenberg U.,Ohio,Private,Wittenberg U.,,3,"['297', '']"
5388,r770,Oklahoma,Oklahoma,,,,1,"['605,255', '']"
5388,r771,Oklahoma -> Public (Oklahoma State System of Higher Education),Oklahoma,Public (Oklahoma State System of Higher Education),,,2,"['586,468', '']"
5388,r772,Oklahoma -> Public (Oklahoma State System of Higher Education) -> Oklahoma Agricultural and Mechanical Colleges,Oklahoma,Public (Oklahoma State System of Higher Education),Oklahoma Agricultural and Mechanical Colleges,,3,"['209,847', '']"
5388,r773,Oklahoma -> Public (Oklahoma State System of Higher Education) -> Oklahoma Agricultural and Mechanical Colleges -> Langston U.,Oklahoma,Public (Oklahoma State System of Higher Education),Oklahoma Agricultural and Mechanical Colleges,Langston U.,4,"['14,409', '']"
5388,r774,"Oklahoma -> Public (Oklahoma State System of Higher Education) -> Oklahoma Agricultural and Mechanical Colleges -> Oklahoma State U., Center for Health Sciences",Oklahoma,Public (Oklahoma State System of Higher Education),Oklahoma Agricultural and Mechanical Colleges,"Oklahoma State U., Center for Health Sciences",4,"['8,378', '']"
5388,r775,"Oklahoma -> Public (Oklahoma State System of Higher Education) -> Oklahoma Agricultural and Mechanical Colleges -> Oklahoma State U., Stillwater",Oklahoma,Public (Oklahoma State System of Higher Education),Oklahoma Agricultural and Mechanical Colleges,"Oklahoma State U., Stillwater",4,"['187,060', '']"
5388,r776,Oklahoma -> Public (Oklahoma State System of Higher Education) -> Regional University System of Oklahoma,Oklahoma,Public (Oklahoma State System of Higher Education),Regional University System of Oklahoma,,3,"['6,929', '']"
5388,r777,Oklahoma -> Public (Oklahoma State System of Higher Education) -> Regional University System of Oklahoma -> East Central U.,Oklahoma,Public (Oklahoma State System of Higher Education),Regional University System of Oklahoma,East Central U.,4,"['251', '']"
5388,r778,Oklahoma -> Public (Oklahoma State System of Higher Education) -> Regional University System of Oklahoma -> Northeastern State U.,Oklahoma,Public (Oklahoma State System of Higher Education),Regional University System of Oklahoma,Northeastern State U.,4,"['406', '']"
5388,r779,Oklahoma -> Public (Oklahoma State System of Higher Education) -> Regional University System of Oklahoma -> Southwestern Oklahoma State U.,Oklahoma,Public (Oklahoma State System of Higher Education),Regional University System of Oklahoma,Southwestern Oklahoma State U.,4,"['484', '']"
5388,r780,Oklahoma -> Public (Oklahoma State System of Higher Education) -> Regional University System of Oklahoma -> U. Central Oklahoma,Oklahoma,Public (Oklahoma State System of Higher Education),Regional University System of Oklahoma,U. Central Oklahoma,4,"['5,788', 'i']"
5388,r781,Oklahoma -> Public (Oklahoma State System of Higher Education) -> U. Oklahoma,Oklahoma,Public (Oklahoma State System of Higher Education),U. Oklahoma,,3,"['369,692', '']"
5388,r782,"Oklahoma -> Public (Oklahoma State System of Higher Education) -> U. Oklahoma -> U. Oklahoma, Norman and Health Science Center",Oklahoma,Public (Oklahoma State System of Higher Education),U. Oklahoma,"U. Oklahoma, Norman and Health Science Center",4,"['362,209', '']"
5388,r783,"Oklahoma -> Public (Oklahoma State System of Higher Education) -> U. Oklahoma -> U. Oklahoma, Tulsa",Oklahoma,Public (Oklahoma State System of Higher Education),U. Oklahoma,"U. Oklahoma, Tulsa",4,"['7,483', '']"
5388,r784,Oklahoma -> Private,Oklahoma,Private,,,2,"['18,787', '']"
5388,r785,Oklahoma -> Private -> U. Tulsa,Oklahoma,Private,U. Tulsa,,3,"['18,787', '']"
5388,r786,Oregon,Oregon,,,,1,"['896,510', '']"
5388,r787,Oregon -> Public,Oregon,Public,,,2,"['878,133', '']"
5388,r788,Oregon -> Public -> Eastern Oregon U.,Oregon,Public,Eastern Oregon U.,,3,"['172', '']"
5388,r789,Oregon -> Public -> Oregon Health and Science U.,Oregon,Public,Oregon Health and Science U.,,3,"['446,890', '']"
5388,r790,Oregon -> Public -> Oregon Institute of Technology,Oregon,Public,Oregon Institute of Technology,,3,"['4,267', '']"
5388,r791,Oregon -> Public -> Oregon State U.,Oregon,Public,Oregon State U.,,3,"['268,385', '']"
5388,r792,Oregon -> Public -> Portland State U.,Oregon,Public,Portland State U.,,3,"['43,667', '']"
5388,r793,Oregon -> Public -> Southern Oregon U.,Oregon,Public,Southern Oregon U.,,3,"['493', '']"
5388,r794,Oregon -> Public -> U. Oregon,Oregon,Public,U. Oregon,,3,"['114,259', '']"
5388,r795,Oregon -> Private,Oregon,Private,,,2,"['18,377', '']"
5388,r796,Oregon -> Private -> Lewis and Clark C.,Oregon,Private,Lewis and Clark C.,,3,"['3,350', '']"
5388,r797,Oregon -> Private -> Linfield C.,Oregon,Private,Linfield C.,,3,"['319', '']"
5388,r798,Oregon -> Private -> National U. of Natural Medicine,Oregon,Private,National U. of Natural Medicine,,3,"['1,428', '']"
5388,r799,Oregon -> Private -> Pacific U.,Oregon,Private,Pacific U.,,3,"['5,842', '']"
5388,r800,Oregon -> Private -> Reed C.,Oregon,Private,Reed C.,,3,"['5,155', '']"
5388,r801,Oregon -> Private -> U. Portland,Oregon,Private,U. Portland,,3,"['737', '']"
5388,r802,Oregon -> Private -> Willamette U.,Oregon,Private,Willamette U.,,3,"['1,546', '']"
5388,r803,Pennsylvania,Pennsylvania,,,,1,"['4,838,331', '']"
5388,r804,Pennsylvania -> Public,Pennsylvania,Public,,,2,"['2,422,452', '']"
5388,r805,Pennsylvania -> Public -> Pennsylvania State System of Higher Education,Pennsylvania,Public,Pennsylvania State System of Higher Education,,3,"['15,945', '']"
5388,r806,Pennsylvania -> Public -> Pennsylvania State System of Higher Education -> Bloomsburg U. Pennsylvania,Pennsylvania,Public,Pennsylvania State System of Higher Education,Bloomsburg U. Pennsylvania,4,"['735', '']"
5388,r807,Pennsylvania -> Public -> Pennsylvania State System of Higher Education -> East Stroudsburg U. Pennsylvania,Pennsylvania,Public,Pennsylvania State System of Higher Education,East Stroudsburg U. Pennsylvania,4,"['797', '']"
5388,r808,Pennsylvania -> Public -> Pennsylvania State System of Higher Education -> Indiana U. Pennsylvania,Pennsylvania,Public,Pennsylvania State System of Higher Education,Indiana U. Pennsylvania,4,"['6,531', '']"
5388,r809,Pennsylvania -> Public -> Pennsylvania State System of Higher Education -> Kutztown U. Pennsylvania,Pennsylvania,Public,Pennsylvania State System of Higher Education,Kutztown U. Pennsylvania,4,"['472', '']"
5388,r810,Pennsylvania -> Public -> Pennsylvania State System of Higher Education -> Millersville U. Pennsylvania,Pennsylvania,Public,Pennsylvania State System of Higher Education,Millersville U. Pennsylvania,4,"['402', '']"
5388,r811,Pennsylvania -> Public -> Pennsylvania State System of Higher Education -> Shippensburg U. Pennsylvania,Pennsylvania,Public,Pennsylvania State System of Higher Education,Shippensburg U. Pennsylvania,4,"['204', '']"
5388,r812,Pennsylvania -> Public -> Pennsylvania State System of Higher Education -> Slippery Rock U. Pennsylvania,Pennsylvania,Public,Pennsylvania State System of Higher Education,Slippery Rock U. Pennsylvania,4,"['390', '']"
5388,r813,Pennsylvania -> Public -> Pennsylvania State System of Higher Education -> West Chester U. Pennsylvania,Pennsylvania,Public,Pennsylvania State System of Higher Education,West Chester U. Pennsylvania,4,"['6,414', '']"
5388,r814,Pennsylvania -> Public -> Pennsylvania State U.,Pennsylvania,Public,Pennsylvania State U.,,3,"['996,768', '']"
5388,r815,"Pennsylvania -> Public -> Pennsylvania State U. -> Pennsylvania State U., Altoona",Pennsylvania,Public,Pennsylvania State U.,"Pennsylvania State U., Altoona",4,"['714', '']"
5388,r816,"Pennsylvania -> Public -> Pennsylvania State U. -> Pennsylvania State U., Behrend",Pennsylvania,Public,Pennsylvania State U.,"Pennsylvania State U., Behrend",4,"['1,743', '']"
5388,r817,"Pennsylvania -> Public -> Pennsylvania State U. -> Pennsylvania State U., Berks",Pennsylvania,Public,Pennsylvania State U.,"Pennsylvania State U., Berks",4,"['372', '']"
5388,r818,"Pennsylvania -> Public -> Pennsylvania State U. -> Pennsylvania State U., Harrisburg",Pennsylvania,Public,Pennsylvania State U.,"Pennsylvania State U., Harrisburg",4,"['1,866', '']"
5388,r819,"Pennsylvania -> Public -> Pennsylvania State U. -> Pennsylvania State U., Lehigh Valley",Pennsylvania,Public,Pennsylvania State U.,"Pennsylvania State U., Lehigh Valley",4,"['150', '']"
5388,r820,"Pennsylvania -> Public -> Pennsylvania State U. -> Pennsylvania State U., University Park and Hershey Medical Center",Pennsylvania,Public,Pennsylvania State U.,"Pennsylvania State U., University Park and Hershey Medical Center",4,"['991,923', '']"
5388,r821,Pennsylvania -> Public -> Temple U.,Pennsylvania,Public,Temple U.,,3,"['299,707', '']"
5388,r822,Pennsylvania -> Public -> U. Pittsburgh,Pennsylvania,Public,U. Pittsburgh,,3,"['1,105,532', '']"
5388,r823,"Pennsylvania -> Public -> U. Pittsburgh -> U. Pittsburgh, Pittsburgh",Pennsylvania,Public,U. Pittsburgh,"U. Pittsburgh, Pittsburgh",4,"['1,105,532', '']"
5388,r824,Pennsylvania -> Public -> U.S. Army War C.,Pennsylvania,Public,U.S. Army War C.,,3,"['4,500', '']"
5388,r825,Pennsylvania -> Private,Pennsylvania,Private,,,2,"['2,415,879', '']"
5388,r826,Pennsylvania -> Private -> Allegheny C.,Pennsylvania,Private,Allegheny C.,,3,"['449', '']"
5388,r827,Pennsylvania -> Private -> Arcadia U.,Pennsylvania,Private,Arcadia U.,,3,"['1,072', '']"
5388,r828,Pennsylvania -> Private -> Bryn Athyn C.,Pennsylvania,Private,Bryn Athyn C.,,3,"['432', '']"
5388,r829,Pennsylvania -> Private -> Bryn Mawr C.,Pennsylvania,Private,Bryn Mawr C.,,3,"['11,575', '']"
5388,r830,Pennsylvania -> Private -> Bucknell U.,Pennsylvania,Private,Bucknell U.,,3,"['5,339', 'i']"
5388,r831,Pennsylvania -> Private -> Carnegie Mellon U.,Pennsylvania,Private,Carnegie Mellon U.,,3,"['386,996', '']"
5388,r832,Pennsylvania -> Private -> Dickinson C.,Pennsylvania,Private,Dickinson C.,,3,"['929', '']"
5388,r833,Pennsylvania -> Private -> Drexel U.,Pennsylvania,Private,Drexel U.,,3,"['143,123', '']"
5388,r834,Pennsylvania -> Private -> Duquesne U.,Pennsylvania,Private,Duquesne U.,,3,"['17,485', '']"
5388,r835,Pennsylvania -> Private -> Franklin and Marshall C.,Pennsylvania,Private,Franklin and Marshall C.,,3,"['3,623', '']"
5388,r836,Pennsylvania -> Private -> Gannon U.,Pennsylvania,Private,Gannon U.,,3,"['351', '']"
5388,r837,Pennsylvania -> Private -> Geisinger Commonwealth School of Medicine,Pennsylvania,Private,Geisinger Commonwealth School of Medicine,,3,"['150', 'i']"
5388,r838,Pennsylvania -> Private -> Gettysburg C.,Pennsylvania,Private,Gettysburg C.,,3,"['913', '']"
5388,r839,Pennsylvania -> Private -> Haverford C.,Pennsylvania,Private,Haverford C.,,3,"['4,473', '']"
5388,r840,Pennsylvania -> Private -> Juniata C.,Pennsylvania,Private,Juniata C.,,3,"['937', '']"
5388,r841,Pennsylvania -> Private -> La Salle U.,Pennsylvania,Private,La Salle U.,,3,"['818', '']"
5388,r842,Pennsylvania -> Private -> Lafayette C.,Pennsylvania,Private,Lafayette C.,,3,"['1,390', '']"
5388,r843,Pennsylvania -> Private -> Lake Erie C. of Osteopathic Medicine,Pennsylvania,Private,Lake Erie C. of Osteopathic Medicine,,3,"['472', '']"
5388,r844,Pennsylvania -> Private -> Lehigh U.,Pennsylvania,Private,Lehigh U.,,3,"['38,064', '']"
5388,r845,Pennsylvania -> Private -> Mercyhurst U.,Pennsylvania,Private,Mercyhurst U.,,3,"['1,850', 'i']"
5388,r846,Pennsylvania -> Private -> Moravian C.,Pennsylvania,Private,Moravian C.,,3,"['309', '']"
