table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
3145,r276,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,275,"['6,444', '']","['3,746', '']","['1,397', '']","['849', '']","['42', '']","['410', '']","['0', '']"
3145,r277,"All institutions -> U. Oklahoma, Tulsa",All institutions,"U. Oklahoma, Tulsa",2,276,"['6,373', '']","['1,803', '']","['240', '']","['2,649', '']","['209', '']","['1,084', '']","['388', '']"
3145,r278,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,277,"['6,099', '']","['3,555', '']","['994', '']","['1,094', '']","['447', '']","['9', '']","['0', '']"
3145,r279,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,278,"['6,068', '']","['1,847', '']","['1,077', '']","['1,555', '']","['54', '']","['1,498', '']","['37', '']"
3145,r280,All institutions -> New Jersey City U.,All institutions,New Jersey City U.,2,279,"['5,961', '']","['3,142', '']","['1,421', '']","['1,238', '']","['10', '']","['140', '']","['10', '']"
3145,r281,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,280,"['5,910', '']","['5,076', '']","['90', '']","['567', '']","['140', '']","['37', '']","['0', '']"
3145,r282,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,281,"['5,907', '']","['3,773', '']","['877', '']","['103', '']","['24', '']","['1,130', '']","['0', '']"
3145,r283,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,282,"['5,829', '']","['4,592', '']","['886', '']","['318', '']","['33', '']","['0', '']","['0', '']"
3145,r284,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,283,"['5,682', '']","['1,457', '']","['607', '']","['3,546', '']","['69', '']","['3', '']","['0', '']"
3145,r285,"All institutions -> Southern U. and A&M C., Agricultural Research and Extension Center",All institutions,"Southern U. and A&M C., Agricultural Research and Extension Center",2,284,"['5,448', '']","['3,057', '']","['2,323', '']","['68', '']","['0', '']","['0', '']","['0', '']"
3145,r286,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,285,"['5,437', '']","['1,565', '']","['1,587', '']","['1,197', '']","['963', '']","['62', '']","['63', '']"
3145,r287,"All institutions -> Oklahoma State U., Center for Health Sciences",All institutions,"Oklahoma State U., Center for Health Sciences",2,286,"['5,408', '']","['985', '']","['135', '']","['4,159', '']","['129', '']","['0', '']","['0', '']"
3145,r288,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,287,"['5,399', '']","['3,009', '']","['152', '']","['70', '']","['0', '']","['1,077', '']","['1,091', '']"
3145,r289,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,288,"['5,272', '']","['2,493', '']","['609', '']","['1,311', '']","['640', '']","['137', '']","['82', '']"
3145,r290,All institutions -> Naval War C.,All institutions,Naval War C.,2,289,"['5,060', '']","['5,060', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3145,r291,"All institutions -> U. Massachusetts, central office",All institutions,"U. Massachusetts, central office",2,290,"['4,916', '']","['488', '']","['3,226', '']","['240', '']","['323', '']","['578', '']","['61', '']"
3145,r292,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,291,"['4,893', '']","['3,238', '']","['922', '']","['662', '']","['36', '']","['35', '']","['0', '']"
3145,r293,All institutions -> Lamar U.,All institutions,Lamar U.,2,292,"['4,848', '']","['2,641', '']","['902', '']","['695', '']","['131', '']","['333', '']","['146', '']"
3145,r294,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,293,"['4,800', '']","['3,283', '']","['62', '']","['1,455', '']","['0', '']","['0', '']","['0', '']"
3145,r295,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,294,"['4,793', '']","['437', '']","['2,585', '']","['488', '']","['1,126', '']","['157', '']","['0', '']"
3145,r296,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,295,"['4,720', '']","['3,072', '']","['682', '']","['424', '']","['471', '']","['71', '']","['0', '']"
3145,r297,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,296,"['4,695', '']","['2,168', '']","['476', '']","['1,793', '']","['168', '']","['90', '']","['0', '']"
3145,r298,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,297,"['4,690', '']","['3,342', '']","['0', '']","['787', '']","['0', '']","['0', '']","['561', '']"
3145,r299,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,298,"['4,627', '']","['803', '']","['160', '']","['3,471', '']","['6', '']","['108', '']","['79', '']"
3145,r300,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,299,"['4,602', '']","['1,846', '']","['203', '']","['418', '']","['13', '']","['2,122', '']","['0', '']"
3145,r301,"All institutions -> Lincoln U., Jefferson City",All institutions,"Lincoln U., Jefferson City",2,300,"['4,581', '']","['2,700', '']","['1,881', '']","['NA', '']","['0', '']","['0', '']","['0', '']"
3145,r302,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,301,"['4,571', '']","['1,966', '']","['235', '']","['1,940', '']","['14', '']","['416', '']","['0', '']"
3145,r303,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,302,"['4,563', '']","['4,434', '']","['0', '']","['129', '']","['0', '']","['0', '']","['0', '']"
3145,r304,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,303,"['4,492', '']","['3,243', '']","['290', '']","['704', '']","['255', '']","['0', '']","['0', '']"
3145,r305,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,304,"['4,477', '']","['1,864', '']","['559', '']","['1,321', '']","['126', '']","['607', '']","['0', '']"
3145,r306,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,305,"['4,447', '']","['2,878', '']","['665', '']","['798', '']","['34', '']","['71', '']","['1', '']"
3145,r307,All institutions -> National Defense U.,All institutions,National Defense U.,2,306,"['4,231', '']","['4,231', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3145,r308,"All institutions -> U. North Carolina, general administration",All institutions,"U. North Carolina, general administration",2,307,"['4,154', '']","['213', '']","['3,941', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3145,r309,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,308,"['3,986', '']","['2,421', '']","['680', '']","['408', '']","['175', '']","['64', '']","['238', '']"
3145,r310,All institutions -> Central State U.,All institutions,Central State U.,2,309,"['3,766', '']","['2,517', '']","['1,249', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3145,r311,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,310,"['3,710', '']","['3,008', '']","['129', '']","['538', '']","['33', '']","['2', '']","['0', '']"
3145,r312,All institutions -> Murray State U.,All institutions,Murray State U.,2,310,"['3,710', '']","['2,639', '']","['22', '']","['982', '']","['67', '']","['0', '']","['0', '']"
3145,r313,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,312,"['3,679', '']","['1,332', '']","['1,430', '']","['543', '']","['21', '']","['184', '']","['169', '']"
3145,r314,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,313,"['3,659', '']","['3,659', '']","['NA', '']","['NA', '']","['NA', '']","['NA', '']","['NA', '']"
3145,r315,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,314,"['3,628', '']","['2,343', '']","['301', '']","['808', '']","['135', '']","['41', '']","['0', '']"
3145,r316,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,315,"['3,477', '']","['1,462', '']","['359', '']","['1,484', '']","['30', '']","['142', '']","['0', '']"
3145,r317,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,316,"['3,471', '']","['2,808', '']","['452', '']","['184', '']","['0', '']","['26', '']","['1', '']"
3145,r318,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,317,"['3,464', 'i']","['1,096', 'i']","['960', 'i']","['1,111', 'i']","['71', 'i']","['153', 'i']","['73', 'i']"
3145,r319,All institutions -> Towson U.,All institutions,Towson U.,2,318,"['3,423', '']","['2,144', '']","['19', '']","['851', '']","['75', '']","['303', '']","['31', '']"
3145,r320,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,319,"['3,414', '']","['1,427', '']","['75', '']","['1,092', '']","['515', '']","['305', '']","['0', '']"
3145,r321,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,320,"['3,403', '']","['836', '']","['296', '']","['1,756', '']","['31', '']","['184', '']","['300', '']"
3145,r322,"All institutions -> Minnesota State U., Mankato",All institutions,"Minnesota State U., Mankato",2,321,"['3,392', '']","['708', '']","['179', '']","['1,339', '']","['0', '']","['951', '']","['215', '']"
3145,r323,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,322,"['3,275', '']","['733', '']","['159', '']","['1,180', '']","['743', '']","['460', '']","['0', '']"
3145,r324,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,323,"['3,268', '']","['1,332', '']","['337', '']","['657', '']","['580', '']","['357', '']","['5', '']"
3145,r325,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,324,"['3,232', '']","['1,864', '']","['523', '']","['456', '']","['36', '']","['100', '']","['253', '']"
3145,r326,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,325,"['3,223', '']","['2,159', '']","['322', '']","['460', '']","['21', '']","['115', '']","['146', '']"
3145,r327,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,326,"['3,211', '']","['1,096', '']","['86', '']","['1,370', '']","['120', '']","['537', '']","['2', '']"
3145,r328,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,327,"['3,107', '']","['1,282', '']","['1,725', '']","['89', '']","['0', '']","['0', '']","['11', '']"
3145,r329,"All institutions -> SUNY, C. of Optometry",All institutions,"SUNY, C. of Optometry",2,328,"['2,968', '']","['1,823', '']","['0', '']","['350', '']","['711', '']","['84', '']","['0', '']"
3145,r330,"All institutions -> California State U., Maritime Academy",All institutions,"California State U., Maritime Academy",2,329,"['2,959', '']","['617', '']","['155', '']","['71', '']","['2,116', '']","['0', '']","['0', '']"
3145,r331,"All institutions -> U. Nebraska, Kearney",All institutions,"U. Nebraska, Kearney",2,330,"['2,919', '']","['1,240', '']","['695', '']","['891', '']","['45', '']","['14', '']","['34', '']"
3145,r332,All institutions -> Grambling State U.,All institutions,Grambling State U.,2,331,"['2,836', '']","['1,066', '']","['670', '']","['1,100', '']","['0', '']","['0', '']","['0', '']"
3145,r333,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,332,"['2,818', '']","['2,339', '']","['19', '']","['271', '']","['1', '']","['159', '']","['29', '']"
3145,r334,"All institutions -> Pennsylvania State U., Harrisburg",All institutions,"Pennsylvania State U., Harrisburg",2,333,"['2,805', '']","['80', '']","['596', '']","['1,525', '']","['188', '']","['416', '']","['0', '']"
3145,r335,"All institutions -> CUNY, New York City C. of Technology",All institutions,"CUNY, New York City C. of Technology",2,334,"['2,711', '']","['1,891', '']","['5', '']","['256', '']","['554', '']","['5', '']","['0', '']"
3145,r336,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,335,"['2,692', '']","['777', '']","['700', '']","['469', '']","['518', '']","['199', '']","['29', '']"
3145,r337,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,336,"['2,659', '']","['2,520', '']","['0', '']","['24', '']","['0', '']","['115', '']","['0', '']"
3145,r338,All institutions -> Stockton U.,All institutions,Stockton U.,2,337,"['2,634', '']","['553', '']","['1,787', '']","['289', '']","['0', '']","['5', '']","['0', '']"
3145,r339,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,338,"['2,633', '']","['1,736', '']","['154', '']","['477', '']","['113', '']","['153', '']","['0', '']"
3145,r340,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,339,"['2,619', '']","['2,241', '']","['23', '']","['109', '']","['0', '']","['131', '']","['115', '']"
3145,r341,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,340,"['2,577', '']","['2,577', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3145,r342,All institutions -> Pittsburg State U.,All institutions,Pittsburg State U.,2,341,"['2,513', '']","['339', '']","['976', '']","['NA', '']","['1,025', '']","['173', '']","['0', '']"
3145,r343,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,342,"['2,481', '']","['2,379', '']","['0', '']","['99', '']","['0', '']","['3', '']","['0', '']"
3145,r344,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,343,"['2,478', '']","['2,478', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3145,r345,All institutions -> Jacksonville State U.,All institutions,Jacksonville State U.,2,344,"['2,429', '']","['2,312', '']","['0', '']","['100', '']","['17', '']","['0', '']","['0', '']"
3145,r346,"All institutions -> Purdue U., Fort Wayne",All institutions,"Purdue U., Fort Wayne",2,345,"['2,416', '']","['544', '']","['423', '']","['879', '']","['135', '']","['144', '']","['291', '']"
3145,r347,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,346,"['2,387', '']","['1,359', '']","['98', '']","['570', '']","['0', '']","['330', '']","['30', '']"
3145,r348,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,347,"['2,373', '']","['1,495', '']","['182', '']","['344', '']","['94', '']","['0', '']","['258', '']"
3145,r349,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,348,"['2,364', '']","['1,949', '']","['179', '']","['94', '']","['2', '']","['140', '']","['0', '']"
3145,r350,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,349,"['2,363', '']","['1,316', '']","['105', '']","['769', '']","['33', '']","['140', '']","['0', '']"
3145,r351,All institutions -> Sul Ross State U.,All institutions,Sul Ross State U.,2,350,"['2,352', '']","['339', '']","['160', '']","['593', '']","['52', '']","['622', '']","['586', '']"
3145,r352,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,351,"['2,285', '']","['295', '']","['1,295', '']","['486', '']","['196', '']","['0', '']","['13', '']"
3145,r353,All institutions -> U. Wisconsin-Superior,All institutions,U. Wisconsin-Superior,2,352,"['2,250', '']","['1,527', '']","['125', '']","['510', '']","['39', '']","['2', '']","['47', '']"
3145,r354,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,353,"['2,216', '']","['1,437', '']","['99', '']","['368', '']","['0', '']","['312', '']","['0', '']"
3145,r355,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,354,"['2,189', '']","['1,438', '']","['99', '']","['477', '']","['7', '']","['168', '']","['0', '']"
3145,r356,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,355,"['2,139', '']","['1,206', '']","['15', '']","['903', '']","['0', '']","['15', '']","['0', '']"
3145,r357,"All institutions -> SUNY, Buffalo State",All institutions,"SUNY, Buffalo State",2,356,"['2,124', '']","['1,225', '']","['435', '']","['209', '']","['37', '']","['209', '']","['9', '']"
3145,r358,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,357,"['2,083', '']","['821', '']","['502', '']","['640', '']","['41', '']","['77', '']","['2', '']"
3145,r359,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,358,"['2,068', '']","['637', '']","['29', '']","['861', '']","['1', '']","['540', '']","['0', '']"
3145,r360,"All institutions -> U. Texas, Tyler",All institutions,"U. Texas, Tyler",2,359,"['2,063', '']","['813', '']","['295', '']","['541', '']","['247', '']","['73', '']","['94', '']"
3145,r361,All institutions -> Northwestern State U. Louisiana,All institutions,Northwestern State U. Louisiana,2,360,"['2,058', '']","['579', '']","['1,235', '']","['244', '']","['0', '']","['0', '']","['0', '']"
3145,r362,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,361,"['2,042', '']","['1,294', '']","['177', '']","['42', '']","['1', '']","['517', '']","['11', '']"
3145,r363,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,362,"['2,031', '']","['1,535', '']","['147', '']","['349', '']","['0', '']","['0', '']","['0', '']"
3145,r364,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,363,"['2,028', '']","['1,651', '']","['50', '']","['317', '']","['0', '']","['10', '']","['0', '']"
3145,r365,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,364,"['2,024', '']","['864', '']","['906', '']","['NA', '']","['123', '']","['84', '']","['47', '']"
3145,r366,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,365,"['2,011', '']","['2,011', '']","['0', '']","['NA', '']","['0', '']","['0', '']","['0', '']"
3145,r367,All institutions -> Florida Polytechnic U.,All institutions,Florida Polytechnic U.,2,366,"['2,006', '']","['338', '']","['1,289', '']","['369', '']","['2', '']","['1', '']","['7', '']"
3145,r368,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,367,"['1,971', '']","['803', '']","['174', '']","['782', '']","['12', '']","['168', '']","['32', '']"
3145,r369,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,368,"['1,961', '']","['1,285', '']","['43', '']","['265', '']","['111', '']","['90', '']","['167', '']"
3145,r370,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,369,"['1,957', '']","['1,261', '']","['27', '']","['653', '']","['7', '']","['0', '']","['9', '']"
3145,r371,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,370,"['1,911', '']","['1,911', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3145,r372,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,371,"['1,876', '']","['980', '']","['44', '']","['774', '']","['4', '']","['74', '']","['0', '']"
3145,r373,"All institutions -> U. South Florida, Sarasota-Manatee",All institutions,"U. South Florida, Sarasota-Manatee",2,372,"['1,872', '']","['0', '']","['0', '']","['1,859', '']","['0', '']","['12', '']","['1', '']"
3145,r374,"All institutions -> U. Puerto Rico, Cayey",All institutions,"U. Puerto Rico, Cayey",2,373,"['1,870', '']","['963', '']","['0', '']","['722', '']","['0', '']","['185', '']","['0', '']"
3145,r375,"All institutions -> SUNY, Oswego",All institutions,"SUNY, Oswego",2,374,"['1,781', '']","['628', '']","['66', '']","['1,028', '']","['0', '']","['48', '']","['11', '']"
3145,r376,"All institutions -> SUNY, C. Plattsburgh",All institutions,"SUNY, C. Plattsburgh",2,375,"['1,729', '']","['1,197', '']","['59', '']","['472', '']","['0', '']","['1', '']","['0', '']"
3145,r377,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,376,"['1,720', '']","['1,709', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3145,r378,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,377,"['1,713', 'i']","['1,282', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['431', 'i']"
3145,r379,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,378,"['1,682', '']","['1,190', '']","['142', '']","['186', '']","['70', '']","['94', '']","['0', '']"
3145,r380,All institutions -> Eastern Connecticut State U.,All institutions,Eastern Connecticut State U.,2,379,"['1,659', '']","['181', '']","['12', '']","['1,466', '']","['0', '']","['0', '']","['0', '']"
3145,r381,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,380,"['1,621', '']","['1,511', '']","['0', '']","['88', '']","['22', '']","['0', '']","['0', '']"
3145,r382,"All institutions -> California State U., Channel Islands",All institutions,"California State U., Channel Islands",2,381,"['1,572', '']","['500', '']","['704', '']","['337', '']","['21', '']","['0', '']","['10', '']"
3145,r383,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,382,"['1,530', '']","['748', '']","['338', '']","['260', '']","['68', '']","['114', '']","['2', '']"
3145,r384,All institutions -> Northern Michigan U.,All institutions,Northern Michigan U.,2,383,"['1,520', '']","['311', '']","['2', '']","['1,027', '']","['86', '']","['38', '']","['56', '']"
3145,r385,All institutions -> Albany State U.,All institutions,Albany State U.,2,384,"['1,491', '']","['1,065', '']","['256', '']","['0', '']","['170', '']","['0', '']","['0', '']"
3145,r386,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,385,"['1,477', '']","['964', '']","['78', '']","['96', '']","['277', '']","['62', '']","['0', '']"
3145,r387,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,386,"['1,460', '']","['1,284', '']","['61', '']","['85', '']","['7', '']","['23', '']","['0', '']"
3145,r388,"All institutions -> U. Michigan, Flint",All institutions,"U. Michigan, Flint",2,387,"['1,448', '']","['122', '']","['205', '']","['855', '']","['131', '']","['121', '']","['14', '']"
3145,r389,"All institutions -> CUNY, Medgar Evers C.",All institutions,"CUNY, Medgar Evers C.",2,388,"['1,397', '']","['954', '']","['0', '']","['383', '']","['0', '']","['60', '']","['0', '']"
3145,r390,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,389,"['1,390', '']","['638', '']","['244', '']","['480', '']","['0', '']","['7', '']","['21', '']"
3145,r391,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,390,"['1,381', '']","['540', '']","['339', '']","['463', '']","['0', '']","['39', '']","['0', '']"
3145,r392,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,391,"['1,370', '']","['718', '']","['431', '']","['39', '']","['51', '']","['131', '']","['0', '']"
3145,r393,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,392,"['1,341', '']","['1,235', '']","['87', '']","['2', '']","['2', '']","['15', '']","['0', '']"
3145,r394,All institutions -> U. of Mary Washington,All institutions,U. of Mary Washington,2,393,"['1,315', '']","['577', '']","['35', '']","['577', '']","['0', '']","['94', '']","['32', '']"
3145,r395,"All institutions -> U. Minnesota, Morris",All institutions,"U. Minnesota, Morris",2,394,"['1,234', '']","['195', '']","['18', '']","['1,011', '']","['0', '']","['10', '']","['0', '']"
3145,r396,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,395,"['1,195', '']","['828', '']","['0', '']","['367', '']","['0', '']","['0', '']","['0', '']"
3145,r397,All institutions -> Fort Hays State U.,All institutions,Fort Hays State U.,2,396,"['1,143', '']","['694', '']","['326', '']","['123', '']","['0', '']","['0', '']","['0', '']"
3145,r398,All institutions -> Dine C.,All institutions,Dine C.,2,397,"['1,126', '']","['1,126', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3145,r399,All institutions -> Eastern Kentucky U.,All institutions,Eastern Kentucky U.,2,398,"['1,125', '']","['598', '']","['82', '']","['328', '']","['2', '']","['13', '']","['102', '']"
3145,r400,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,399,"['1,084', 'i']","['339', 'i']","['276', 'i']","['183', 'i']","['248', 'i']","['29', 'i']","['9', 'i']"
3145,r401,All institutions -> Keene State C.,All institutions,Keene State C.,2,400,"['1,061', '']","['1,022', '']","['0', '']","['39', '']","['0', '']","['0', '']","['0', '']"
3145,r402,All institutions -> U.S. Army War C.,All institutions,U.S. Army War C.,2,401,"['1,000', 'i']","['567', 'i']","['107', 'i']","['231', 'i']","['31', 'i']","['46', 'i']","['18', 'i']"
3145,r403,All institutions -> Chicago State U.,All institutions,Chicago State U.,2,402,"['898', '']","['898', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3145,r404,All institutions -> American Samoa Community C.,All institutions,American Samoa Community C.,2,403,"['860', '']","['860', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3145,r405,All institutions -> Texas A&M U.-Central Texas,All institutions,Texas A&M U.-Central Texas,2,404,"['428', '']","['45', '']","['250', '']","['71', '']","['0', '']","['62', '']","['0', '']"
3145,r406,All institutions -> Maine Maritime Academy,All institutions,Maine Maritime Academy,2,405,"['358', '']","['282', '']","['0', '']","['76', '']","['0', '']","['0', '']","['0', '']"
