table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_non_medical_school_r_d_expenditures,field_all_medical_school_r_d_expenditures,field_all_r_d_expenditures
10128,r613,All institutions -> Ithaca C.,All institutions,Ithaca C.,2,612,"['1,000', '']","['0', '']","['1,000', '']"
10128,r614,All institutions -> Robert Morris U.,All institutions,Robert Morris U.,2,612,"['1,000', 'i']","['0', 'i']","['1,000', 'i']"
10128,r615,All institutions -> St. Catherine U.,All institutions,St. Catherine U.,2,614,"['933', '']","['0', '']","['933', '']"
10128,r616,All institutions -> Kettering U.,All institutions,Kettering U.,2,615,"['816', '']","['0', '']","['816', '']"
10128,r617,All institutions -> Augustana U.,All institutions,Augustana U.,2,616,"['724', '']","['0', '']","['724', '']"
10128,r618,All institutions -> Plymouth State U.,All institutions,Plymouth State U.,2,617,"['669', '']","['0', '']","['669', '']"
10128,r619,All institutions -> Mercyhurst U.,All institutions,Mercyhurst U.,2,618,"['661', '']","['0', '']","['661', '']"
10128,r620,"All institutions -> Touro U., California",All institutions,"Touro U., California",2,619,"['642', '']","['1,919', '']","['2,561', '']"
10128,r621,All institutions -> California Lutheran U.,All institutions,California Lutheran U.,2,620,"['627', '']","['0', '']","['627', '']"
10128,r622,"All institutions -> California State U., Maritime Academy",All institutions,"California State U., Maritime Academy",2,621,"['526', '']","['0', '']","['526', '']"
10128,r623,All institutions -> Sonoran U. Health Sciences,All institutions,Sonoran U. Health Sciences,2,622,"['520', '']","['0', '']","['520', '']"
10128,r624,All institutions -> U. Charleston,All institutions,U. Charleston,2,623,"['217', '']","['0', '']","['217', '']"
10128,r625,"All institutions -> Oklahoma State U., Center for Health Sciences",All institutions,"Oklahoma State U., Center for Health Sciences",2,624,"['131', '']","['8,237', '']","['8,368', '']"
10128,r626,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,625,"['125', '']","['22,040', '']","['22,165', '']"
10128,r627,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,626,"['45', '']","['321,461', '']","['321,506', '']"
10128,r628,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,-,"['0', '']","['22,297', '']","['22,297', '']"
10128,r629,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,-,"['0', '']","['318,314', '']","['318,314', '']"
10128,r630,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,-,"['0', '']","['827,005', '']","['827,005', '']"
10128,r631,All institutions -> Edward Via C. of Osteopathic Medicine,All institutions,Edward Via C. of Osteopathic Medicine,2,-,"['0', '']","['7,121', '']","['7,121', '']"
10128,r632,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,-,"['0', '']","['893,968', '']","['893,968', '']"
10128,r633,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,-,"['0', '']","['29,502', '']","['29,502', '']"
10128,r634,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,-,"['0', '']","['205,493', '']","['205,493', '']"
10128,r635,All institutions -> U. Central del Caribe,All institutions,U. Central del Caribe,2,-,"['0', '']","['5,053', '']","['5,053', '']"
10128,r636,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,-,"['0', '']","['358,204', '']","['358,204', '']"
10128,r637,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,-,"['0', '']","['115,161', '']","['115,161', '']"
10128,r638,All institutions -> West Virginia School of Osteopathic Medicine,All institutions,West Virginia School of Osteopathic Medicine,2,-,"['0', '']","['1,329', '']","['1,329', '']"
