table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_federal_obligations,field_r_d,field_r_d_plant,field_facilities_and_equipment_for_instruction_in_s_e,field_s_e_fellowships_traineeships_and_training_grants,field_other_general_support_for_s_e
11221,r765,"All states and outlying areas -> Ohio -> Bowling Green State U., Bowling Green",All states and outlying areas,Ohio,"Bowling Green State U., Bowling Green",3,4575,4181,0,0,394,0
11221,r766,All states and outlying areas -> Ohio -> C. of Mount St. Joseph,All states and outlying areas,Ohio,C. of Mount St. Joseph,3,400,0,0,0,400,0
11221,r767,"All states and outlying areas -> Ohio -> C. Wooster, The",All states and outlying areas,Ohio,"C. Wooster, The",3,488,488,0,0,0,0
11221,r768,All states and outlying areas -> Ohio -> Case Western Reserve U.,All states and outlying areas,Ohio,Case Western Reserve U.,3,350193,338477,0,0,9119,2597
11221,r769,All states and outlying areas -> Ohio -> Central State U.,All states and outlying areas,Ohio,Central State U.,3,20277,14867,0,0,3110,2300
11221,r770,All states and outlying areas -> Ohio -> Cleveland State U.,All states and outlying areas,Ohio,Cleveland State U.,3,11045,8363,434,0,2229,19
11221,r771,All states and outlying areas -> Ohio -> Columbus State Community C.,All states and outlying areas,Ohio,Columbus State Community C.,3,640,0,0,0,640,0
11221,r772,All states and outlying areas -> Ohio -> Cuyahoga Community C.,All states and outlying areas,Ohio,Cuyahoga Community C.,3,515,0,0,0,515,0
11221,r773,All states and outlying areas -> Ohio -> Denison U.,All states and outlying areas,Ohio,Denison U.,3,248,248,0,0,0,0
11221,r774,All states and outlying areas -> Ohio -> John Carroll U.,All states and outlying areas,Ohio,John Carroll U.,3,469,427,0,0,42,0
11221,r775,"All states and outlying areas -> Ohio -> Kent State U., Kent",All states and outlying areas,Ohio,"Kent State U., Kent",3,9683,7857,0,0,1691,135
11221,r776,All states and outlying areas -> Ohio -> Kenyon C.,All states and outlying areas,Ohio,Kenyon C.,3,615,615,0,0,0,0
11221,r777,All states and outlying areas -> Ohio -> Lorain County Community C.,All states and outlying areas,Ohio,Lorain County Community C.,3,750,187,0,0,562,0
11221,r778,All states and outlying areas -> Ohio -> Lourdes U.,All states and outlying areas,Ohio,Lourdes U.,3,20,0,0,0,20,0
11221,r779,All states and outlying areas -> Ohio -> Miami U.,All states and outlying areas,Ohio,Miami U.,3,12187,10736,0,0,1315,135
11221,r780,All states and outlying areas -> Ohio -> Muskingum U.,All states and outlying areas,Ohio,Muskingum U.,3,39,0,39,0,0,0
11221,r781,All states and outlying areas -> Ohio -> Northeast Ohio Medical U.,All states and outlying areas,Ohio,Northeast Ohio Medical U.,3,7943,7943,0,0,0,0
11221,r782,All states and outlying areas -> Ohio -> Oberlin C.,All states and outlying areas,Ohio,Oberlin C.,3,1242,1189,0,0,53,0
11221,r783,All states and outlying areas -> Ohio -> Ohio Northern U.,All states and outlying areas,Ohio,Ohio Northern U.,3,1171,196,0,0,976,0
11221,r784,"All states and outlying areas -> Ohio -> Ohio State U., The",All states and outlying areas,Ohio,"Ohio State U., The",3,433275,399476,1236,0,13418,19146
11221,r785,All states and outlying areas -> Ohio -> Ohio U.,All states and outlying areas,Ohio,Ohio U.,3,17587,16483,757,0,259,89
11221,r786,All states and outlying areas -> Ohio -> Ohio Wesleyan U.,All states and outlying areas,Ohio,Ohio Wesleyan U.,3,1005,1005,0,0,0,0
11221,r787,All states and outlying areas -> Ohio -> Sinclair Community C.,All states and outlying areas,Ohio,Sinclair Community C.,3,930,184,0,0,736,10
11221,r788,All states and outlying areas -> Ohio -> Southwestern Ohio Council for Higher Education,All states and outlying areas,Ohio,Southwestern Ohio Council for Higher Education,3,3194,3194,0,0,0,0
11221,r789,All states and outlying areas -> Ohio -> Stark State C.,All states and outlying areas,Ohio,Stark State C.,3,650,130,0,0,520,0
11221,r790,All states and outlying areas -> Ohio -> Terra State Community C.,All states and outlying areas,Ohio,Terra State Community C.,3,350,70,0,0,280,0
11221,r791,"All states and outlying areas -> Ohio -> U. Akron, The, Akron",All states and outlying areas,Ohio,"U. Akron, The, Akron",3,10025,7601,525,0,1636,263
11221,r792,All states and outlying areas -> Ohio -> U. Cincinnati,All states and outlying areas,Ohio,U. Cincinnati,3,111533,105986,0,0,4868,679
11221,r793,All states and outlying areas -> Ohio -> U. Dayton,All states and outlying areas,Ohio,U. Dayton,3,19652,19301,351,0,0,0
11221,r794,"All states and outlying areas -> Ohio -> U. Toledo, The",All states and outlying areas,Ohio,"U. Toledo, The",3,20016,19507,0,0,211,299
11221,r795,All states and outlying areas -> Ohio -> Walsh U.,All states and outlying areas,Ohio,Walsh U.,3,470,0,0,0,470,0
11221,r796,All states and outlying areas -> Ohio -> Wittenberg U.,All states and outlying areas,Ohio,Wittenberg U.,3,63,63,0,0,0,0
11221,r797,"All states and outlying areas -> Ohio -> Wright State U., Dayton",All states and outlying areas,Ohio,"Wright State U., Dayton",3,10363,8715,0,1003,644,0
11221,r798,All states and outlying areas -> Ohio -> Xavier U.,All states and outlying areas,Ohio,Xavier U.,3,395,395,0,0,0,0
11221,r799,All states and outlying areas -> Ohio -> Youngstown State U.,All states and outlying areas,Ohio,Youngstown State U.,3,168,150,0,0,18,0
11221,r800,All states and outlying areas -> Oklahoma,All states and outlying areas,Oklahoma,,2,246088,210839,5227,0,16892,13129
11221,r801,All states and outlying areas -> Oklahoma -> C. Muscogee Nation,All states and outlying areas,Oklahoma,C. Muscogee Nation,3,1153,35,0,0,874,244
11221,r802,All states and outlying areas -> Oklahoma -> Langston U.,All states and outlying areas,Oklahoma,Langston U.,3,11966,9669,0,0,1458,839
11221,r803,"All states and outlying areas -> Oklahoma -> Oklahoma State U., Stillwater",All states and outlying areas,Oklahoma,"Oklahoma State U., Stillwater",3,73033,55321,4628,0,1980,11103
11221,r804,All states and outlying areas -> Oklahoma -> Oral Roberts U.,All states and outlying areas,Oklahoma,Oral Roberts U.,3,399,399,0,0,0,0
11221,r805,All states and outlying areas -> Oklahoma -> U. Central Oklahoma,All states and outlying areas,Oklahoma,U. Central Oklahoma,3,1801,964,0,0,614,223
11221,r806,"All states and outlying areas -> Oklahoma -> U. Oklahoma, The, Norman",All states and outlying areas,Oklahoma,"U. Oklahoma, The, Norman",3,151188,140997,0,0,9696,494
11221,r807,All states and outlying areas -> Oklahoma -> U. Tulsa,All states and outlying areas,Oklahoma,U. Tulsa,3,6548,3454,599,0,2269,226
11221,r808,All states and outlying areas -> Oregon,All states and outlying areas,Oregon,,2,591292,517912,40544,0,22956,9881
11221,r809,All states and outlying areas -> Oregon -> Central Oregon Community C.,All states and outlying areas,Oregon,Central Oregon Community C.,3,800,197,0,0,602,0
11221,r810,All states and outlying areas -> Oregon -> Columbia Gorge Community C.,All states and outlying areas,Oregon,Columbia Gorge Community C.,3,457,91,0,0,366,0
11221,r811,All states and outlying areas -> Oregon -> Lewis and Clark C.,All states and outlying areas,Oregon,Lewis and Clark C.,3,299,183,0,0,117,0
11221,r812,All states and outlying areas -> Oregon -> National U. Natural Medicine,All states and outlying areas,Oregon,National U. Natural Medicine,3,1082,157,0,0,925,0
11221,r813,All states and outlying areas -> Oregon -> Oregon Health and Science U.,All states and outlying areas,Oregon,Oregon Health and Science U.,3,297530,289793,0,0,6157,1580
11221,r814,All states and outlying areas -> Oregon -> Oregon Institute of Technology,All states and outlying areas,Oregon,Oregon Institute of Technology,3,89,89,0,0,0,0
11221,r815,All states and outlying areas -> Oregon -> Oregon State U.,All states and outlying areas,Oregon,Oregon State U.,3,188184,137548,39704,0,3122,7810
11221,r816,All states and outlying areas -> Oregon -> Pacific U.,All states and outlying areas,Oregon,Pacific U.,3,1738,758,0,0,979,0
11221,r817,All states and outlying areas -> Oregon -> Portland Community C.,All states and outlying areas,Oregon,Portland Community C.,3,650,130,0,0,520,0
11221,r818,All states and outlying areas -> Oregon -> Portland State U.,All states and outlying areas,Oregon,Portland State U.,3,22488,20962,0,0,1276,250
11221,r819,All states and outlying areas -> Oregon -> Reed C.,All states and outlying areas,Oregon,Reed C.,3,2656,2656,0,0,0,0
11221,r820,All states and outlying areas -> Oregon -> Southern Oregon U.,All states and outlying areas,Oregon,Southern Oregon U.,3,1449,1000,449,0,0,0
11221,r821,"All states and outlying areas -> Oregon -> U. Oregon, Eugene",All states and outlying areas,Oregon,"U. Oregon, Eugene",3,71698,63299,391,0,7767,241
11221,r822,All states and outlying areas -> Oregon -> U. Portland,All states and outlying areas,Oregon,U. Portland,3,673,673,0,0,0,0
11221,r823,All states and outlying areas -> Oregon -> Willamette U.,All states and outlying areas,Oregon,Willamette U.,3,1499,375,0,0,1124,0
11221,r824,All states and outlying areas -> Pennsylvania,All states and outlying areas,Pennsylvania,,2,2609776,2461686,18389,1004,102731,25966
11221,r825,All states and outlying areas -> Pennsylvania -> Albright C.,All states and outlying areas,Pennsylvania,Albright C.,3,74,1,0,0,73,0
11221,r826,All states and outlying areas -> Pennsylvania -> Arcadia U.,All states and outlying areas,Pennsylvania,Arcadia U.,3,750,188,0,0,563,0
11221,r827,All states and outlying areas -> Pennsylvania -> Bryn Mawr C.,All states and outlying areas,Pennsylvania,Bryn Mawr C.,3,2156,1036,0,0,1120,0
11221,r828,All states and outlying areas -> Pennsylvania -> Bucknell U.,All states and outlying areas,Pennsylvania,Bucknell U.,3,1494,1144,350,0,0,0
11221,r829,All states and outlying areas -> Pennsylvania -> California U. Pennsylvania,All states and outlying areas,Pennsylvania,California U. Pennsylvania,3,1974,1317,0,0,657,0
11221,r830,All states and outlying areas -> Pennsylvania -> Carnegie Mellon U.,All states and outlying areas,Pennsylvania,Carnegie Mellon U.,3,214041,210552,0,322,2812,355
11221,r831,All states and outlying areas -> Pennsylvania -> Chatham U.,All states and outlying areas,Pennsylvania,Chatham U.,3,112,112,0,0,0,0
11221,r832,All states and outlying areas -> Pennsylvania -> Community C. Philadelphia,All states and outlying areas,Pennsylvania,Community C. Philadelphia,3,547,109,0,0,437,0
11221,r833,All states and outlying areas -> Pennsylvania -> Delaware Valley U.,All states and outlying areas,Pennsylvania,Delaware Valley U.,3,25,25,0,0,0,0
11221,r834,All states and outlying areas -> Pennsylvania -> Dickinson C.,All states and outlying areas,Pennsylvania,Dickinson C.,3,330,330,0,0,0,0
11221,r835,All states and outlying areas -> Pennsylvania -> Drexel U.,All states and outlying areas,Pennsylvania,Drexel U.,3,87777,80533,1244,0,5730,270
11221,r836,All states and outlying areas -> Pennsylvania -> Duquesne U.,All states and outlying areas,Pennsylvania,Duquesne U.,3,3118,3118,0,0,0,0
11221,r837,All states and outlying areas -> Pennsylvania -> East Stroudsburg U. Pennsylvania,All states and outlying areas,Pennsylvania,East Stroudsburg U. Pennsylvania,3,4982,1246,0,0,3737,0
11221,r838,All states and outlying areas -> Pennsylvania -> Edinboro U. Pennsylvania,All states and outlying areas,Pennsylvania,Edinboro U. Pennsylvania,3,358,6,0,0,352,0
11221,r839,All states and outlying areas -> Pennsylvania -> Elizabethtown C.,All states and outlying areas,Pennsylvania,Elizabethtown C.,3,1196,1196,0,0,0,0
11221,r840,All states and outlying areas -> Pennsylvania -> Franklin and Marshall C.,All states and outlying areas,Pennsylvania,Franklin and Marshall C.,3,616,616,0,0,0,0
11221,r841,All states and outlying areas -> Pennsylvania -> Gannon U.,All states and outlying areas,Pennsylvania,Gannon U.,3,1500,375,0,0,1125,0
11221,r842,All states and outlying areas -> Pennsylvania -> Gettysburg C.,All states and outlying areas,Pennsylvania,Gettysburg C.,3,684,684,0,0,0,0
11221,r843,All states and outlying areas -> Pennsylvania -> Harrisburg U. Science and Technology,All states and outlying areas,Pennsylvania,Harrisburg U. Science and Technology,3,135,135,0,0,0,0
11221,r844,All states and outlying areas -> Pennsylvania -> Haverford C.,All states and outlying areas,Pennsylvania,Haverford C.,3,2022,2022,0,0,0,0
11221,r845,"All states and outlying areas -> Pennsylvania -> Indiana U. Pennsylvania, Indiana",All states and outlying areas,Pennsylvania,"Indiana U. Pennsylvania, Indiana",3,461,461,0,0,0,0
11221,r846,All states and outlying areas -> Pennsylvania -> Kutztown U. Pennsylvania,All states and outlying areas,Pennsylvania,Kutztown U. Pennsylvania,3,1020,179,0,0,706,135
11221,r847,All states and outlying areas -> Pennsylvania -> Lafayette C.,All states and outlying areas,Pennsylvania,Lafayette C.,3,2139,2139,0,0,0,0
11221,r848,All states and outlying areas -> Pennsylvania -> Lake Erie C. of Osteopathic Medicine,All states and outlying areas,Pennsylvania,Lake Erie C. of Osteopathic Medicine,3,2343,0,0,0,2343,0
11221,r849,All states and outlying areas -> Pennsylvania -> Lehigh U.,All states and outlying areas,Pennsylvania,Lehigh U.,3,32448,29742,2298,0,150,257
11221,r850,All states and outlying areas -> Pennsylvania -> Marywood U.,All states and outlying areas,Pennsylvania,Marywood U.,3,1047,193,0,0,854,0
11221,r851,All states and outlying areas -> Pennsylvania -> Mercyhurst U.,All states and outlying areas,Pennsylvania,Mercyhurst U.,3,142,142,0,0,0,0
