table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_federal_obligations,field_r_d,field_r_d_plant,field_facilities_for_instruction_in_s_e,field_fellowships_traineeships_and_training_grants,field_general_support_for_s_e,field_other_s_e_activities
7324,r370,All institutions -> Consortium of Universities for the Advancement of Hydrologic Science Inc.,All institutions,Consortium of Universities for the Advancement of Hydrologic Science Inc.,2,369,3049.6,3039.8,0.0,0.0,9.8,0.0,0.0
7324,r371,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,370,3037.0,2332.5,0.0,0.0,704.5,0.0,0.0
7324,r372,All institutions -> San Mateo County Community C. District,All institutions,San Mateo County Community C. District,2,371,2960.6,1977.2,0.0,0.0,983.5,0.0,0.0
7324,r373,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,372,2959.0,2407.8,439.1,0.0,112.0,0.0,0.0
7324,r374,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,373,2946.1,2801.2,0.0,0.0,144.9,0.0,0.0
7324,r375,"All institutions -> Williams C., Williamstown",All institutions,"Williams C., Williamstown",2,374,2939.0,2449.3,0.0,0.0,0.0,0.0,489.7
7324,r376,"All institutions -> Montana State U., Billings",All institutions,"Montana State U., Billings",2,375,2935.0,2920.0,0.0,0.0,15.0,0.0,0.0
7324,r377,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,376,2894.3,2632.4,105.9,0.0,59.2,0.0,96.8
7324,r378,All institutions -> Occidental C.,All institutions,Occidental C.,2,377,2879.7,1389.7,340.0,0.0,1150.0,0.0,0.0
7324,r379,All institutions -> U. San Diego,All institutions,U. San Diego,2,378,2868.3,1893.9,0.0,0.0,974.4,0.0,0.0
7324,r380,All institutions -> Canisius C.,All institutions,Canisius C.,2,379,2857.6,2857.6,0.0,0.0,0.0,0.0,0.0
7324,r381,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,380,2830.2,2508.4,0.0,0.0,0.0,0.0,321.8
7324,r382,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,381,2813.7,1972.3,0.0,0.0,841.4,0.0,0.0
7324,r383,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,382,2770.1,2328.5,0.0,0.0,192.2,0.0,249.4
7324,r384,All institutions -> Western U. Health Sciences,All institutions,Western U. Health Sciences,2,383,2752.3,2752.3,0.0,0.0,0.0,0.0,0.0
7324,r385,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,384,2743.5,2015.5,0.0,0.0,728.0,0.0,0.0
7324,r386,"All institutions -> U. Tennessee, The, Chattanooga",All institutions,"U. Tennessee, The, Chattanooga",2,385,2727.0,1381.0,0.0,0.0,1160.0,0.0,185.9
7324,r387,All institutions -> Norwich U.,All institutions,Norwich U.,2,386,2633.8,1459.1,0.0,0.0,1174.7,0.0,0.0
7324,r388,All institutions -> Saddleback C.,All institutions,Saddleback C.,2,387,2615.6,2615.6,0.0,0.0,0.0,0.0,0.0
7324,r389,All institutions -> Oakland U.,All institutions,Oakland U.,2,388,2613.7,2577.1,0.0,0.0,36.6,0.0,0.0
7324,r390,All institutions -> Nueta Hidatsa Sahnish C.,All institutions,Nueta Hidatsa Sahnish C.,2,389,2607.9,1303.9,0.0,0.0,1303.9,0.0,0.0
7324,r391,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,390,2552.6,2360.7,0.0,0.0,31.3,0.0,160.6
7324,r392,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,391,2511.9,1187.5,0.0,0.0,1324.4,0.0,0.0
7324,r393,All institutions -> Vermont Law School,All institutions,Vermont Law School,2,392,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0
7324,r394,All institutions -> New Jersey Sea Grant Consortium Inc.,All institutions,New Jersey Sea Grant Consortium Inc.,2,393,2412.3,2412.3,0.0,0.0,0.0,0.0,0.0
7324,r395,All institutions -> Benedict C.,All institutions,Benedict C.,2,394,2407.6,2407.6,0.0,0.0,0.0,0.0,0.0
7324,r396,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,395,2400.4,2400.4,0.0,0.0,0.0,0.0,0.0
7324,r397,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,396,2394.4,1786.3,0.0,0.0,608.1,0.0,0.0
7324,r398,All institutions -> U. West Florida,All institutions,U. West Florida,2,397,2390.8,1278.0,0.0,0.0,1112.8,0.0,0.0
7324,r399,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,398,2365.8,1501.6,0.0,0.0,864.2,0.0,0.0
7324,r400,All institutions -> State U. New York C. Environmental Science and Forestry,All institutions,State U. New York C. Environmental Science and Forestry,2,399,2358.4,2358.4,0.0,0.0,0.0,0.0,0.0
7324,r401,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,400,2350.7,2300.7,0.0,0.0,0.0,0.0,50.0
7324,r402,All institutions -> U. Pennsylvania Linguistic Data Consortium,All institutions,U. Pennsylvania Linguistic Data Consortium,2,401,2335.6,2335.6,0.0,0.0,0.0,0.0,0.0
7324,r403,"All institutions -> St. John's U., New York",All institutions,"St. John's U., New York",2,402,2332.1,2104.1,0.0,0.0,105.0,0.0,123.0
7324,r404,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,403,2324.6,2171.0,0.0,0.0,153.7,0.0,0.0
7324,r405,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,404,2322.8,2322.8,0.0,0.0,0.0,0.0,0.0
7324,r406,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,405,2317.5,1155.8,0.0,0.0,1161.7,0.0,0.0
7324,r407,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,406,2259.9,1121.9,0.0,0.0,1138.0,0.0,0.0
7324,r408,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,407,2255.8,1182.6,0.0,0.0,923.7,0.0,149.6
7324,r409,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,408,2237.5,2027.4,0.0,0.0,210.1,0.0,0.0
7324,r410,"All institutions -> State U. New York, C. Optometry",All institutions,"State U. New York, C. Optometry",2,409,2237.1,2199.6,0.0,0.0,37.6,0.0,0.0
7324,r411,"All institutions -> CUNY, John Jay C. Criminal Justice",All institutions,"CUNY, John Jay C. Criminal Justice",2,410,2234.4,2210.5,0.0,0.0,23.9,0.0,0.0
7324,r412,All institutions -> U. Sacred Heart,All institutions,U. Sacred Heart,2,411,2234.2,2154.0,0.0,0.0,80.2,0.0,0.0
7324,r413,All institutions -> Citrus C.,All institutions,Citrus C.,2,412,2232.0,2053.4,0.0,0.0,178.6,0.0,0.0
7324,r414,All institutions -> Chief Dull Knife C.,All institutions,Chief Dull Knife C.,2,413,2220.0,1110.0,0.0,0.0,1110.0,0.0,0.0
7324,r415,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,414,2200.3,1939.9,0.0,0.0,260.4,0.0,0.0
7324,r416,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,415,2178.1,2165.7,0.0,0.0,0.0,0.0,12.5
7324,r417,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,416,2171.1,1817.7,0.0,0.0,353.4,0.0,0.0
7324,r418,All institutions -> U. Incarnate Word,All institutions,U. Incarnate Word,2,417,2154.9,106.6,0.0,0.0,2048.3,0.0,0.0
7324,r419,All institutions -> Rowan C. South Jersey,All institutions,Rowan C. South Jersey,2,418,2145.1,1973.5,0.0,0.0,171.6,0.0,0.0
7324,r420,"All institutions -> Universidad Ana G. Mendez, Carolina Campus",All institutions,"Universidad Ana G. Mendez, Carolina Campus",2,419,2141.4,1579.4,0.0,0.0,562.0,0.0,0.0
7324,r421,All institutions -> Furman U.,All institutions,Furman U.,2,420,2129.0,659.4,719.7,0.0,749.9,0.0,0.0
7324,r422,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,421,2101.0,861.8,104.4,0.0,910.2,0.0,224.6
7324,r423,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,422,2086.4,1575.2,0.0,0.0,511.2,0.0,0.0
7324,r424,"All institutions -> Virginia Community C., System Office",All institutions,"Virginia Community C., System Office",2,423,2071.1,0.0,0.0,0.0,89.9,0.0,1981.2
7324,r425,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,424,2070.8,2070.8,0.0,0.0,0.0,0.0,0.0
7324,r426,All institutions -> Lorain County Community C.,All institutions,Lorain County Community C.,2,425,2061.0,767.3,0.0,0.0,1293.8,0.0,0.0
7324,r427,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,426,2059.1,1612.2,446.9,0.0,0.0,0.0,0.0
7324,r428,"All institutions -> State U. New York, Maritime C.",All institutions,"State U. New York, Maritime C.",2,427,2058.7,0.0,0.0,1166.7,720.0,172.0,0.0
7324,r429,"All institutions -> Universidad Ana G. Mendez, Gurabo Campus",All institutions,"Universidad Ana G. Mendez, Gurabo Campus",2,428,2057.0,1900.4,0.0,0.0,156.6,0.0,0.0
7324,r430,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,429,2026.4,699.7,40.1,0.0,238.9,599.7,448.0
7324,r431,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,430,2024.8,1999.8,0.0,0.0,25.0,0.0,0.0
7324,r432,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,431,2013.8,2013.8,0.0,0.0,0.0,0.0,0.0
7324,r433,All institutions -> Clark U.,All institutions,Clark U.,2,432,2012.8,1978.9,0.0,0.0,33.9,0.0,0.0
7324,r434,All institutions -> Ball State U.,All institutions,Ball State U.,2,433,2010.9,1760.9,0.0,0.0,0.0,0.0,250.0
7324,r435,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,434,1983.1,1657.0,326.1,0.0,0.0,0.0,0.0
7324,r436,"All institutions -> CUNY, New York City C. Technology",All institutions,"CUNY, New York City C. Technology",2,435,1975.6,559.7,0.0,0.0,1415.9,0.0,0.0
7324,r437,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,436,1960.9,1262.7,0.0,0.0,698.2,0.0,0.0
7324,r438,All institutions -> California State U. Maritime Academy,All institutions,California State U. Maritime Academy,2,437,1948.7,0.0,0.0,1166.7,610.0,172.0,0.0
7324,r439,All institutions -> Mercy C.,All institutions,Mercy C.,2,438,1942.7,1942.7,0.0,0.0,0.0,0.0,0.0
7324,r440,All institutions -> St. Louis C. Pharmacy,All institutions,St. Louis C. Pharmacy,2,439,1935.3,1865.1,0.0,0.0,70.1,0.0,0.0
7324,r441,"All institutions -> New England C. Optometry, The",All institutions,"New England C. Optometry, The",2,440,1918.6,1874.0,0.0,0.0,44.6,0.0,0.0
7324,r442,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,441,1864.0,1411.3,0.0,0.0,126.0,0.0,326.7
7324,r443,All institutions -> Towson U.,All institutions,Towson U.,2,442,1851.3,1473.9,0.0,0.0,209.2,0.0,168.2
7324,r444,All institutions -> Harris-Stowe State U.,All institutions,Harris-Stowe State U.,2,443,1791.5,158.3,0.0,0.0,1633.2,0.0,0.0
7324,r445,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,444,1743.2,1657.0,0.0,0.0,86.2,0.0,0.0
7324,r446,All institutions -> Touro C. and U. System,All institutions,Touro C. and U. System,2,445,1742.4,893.7,0.0,0.0,848.7,0.0,0.0
7324,r447,All institutions -> Madison Area Technical C.,All institutions,Madison Area Technical C.,2,446,1727.8,883.6,0.0,0.0,844.2,0.0,0.0
7324,r448,All institutions -> Palmer C. Chiropractic,All institutions,Palmer C. Chiropractic,2,447,1704.0,1704.0,0.0,0.0,0.0,0.0,0.0
7324,r449,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,448,1697.5,1689.5,0.0,0.0,8.0,0.0,0.0
7324,r450,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,449,1695.8,1595.8,0.0,0.0,100.0,0.0,0.0
7324,r451,All institutions -> MGH Institute of Health Professions,All institutions,MGH Institute of Health Professions,2,450,1683.8,1650.6,0.0,0.0,33.1,0.0,0.0
7324,r452,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,451,1679.3,1086.1,593.2,0.0,0.0,0.0,0.0
7324,r453,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,452,1671.4,1647.4,0.0,0.0,24.0,0.0,0.0
7324,r454,"All institutions -> Texas Tech U., System Administration",All institutions,"Texas Tech U., System Administration",2,453,1664.8,1256.5,0.0,0.0,108.3,0.0,300.0
7324,r455,All institutions -> Massachusetts Maritime Academy,All institutions,Massachusetts Maritime Academy,2,454,1658.7,0.0,0.0,1166.7,320.0,172.0,0.0
7324,r456,All institutions -> Pacific U.,All institutions,Pacific U.,2,455,1629.0,887.2,0.0,0.0,741.8,0.0,0.0
7324,r457,All institutions -> Marine Environmental Sciences Consortium,All institutions,Marine Environmental Sciences Consortium,2,456,1622.5,1599.5,0.0,0.0,23.0,0.0,0.0
7324,r458,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,457,1615.5,518.7,0.0,0.0,1096.8,0.0,0.0
7324,r459,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,458,1593.6,996.6,0.0,0.0,597.0,0.0,0.0
7324,r460,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,459,1582.5,1270.0,0.0,0.0,312.5,0.0,0.0
7324,r461,All institutions -> St. Olaf C.,All institutions,St. Olaf C.,2,460,1580.6,1580.6,0.0,0.0,0.0,0.0,0.0
7324,r462,All institutions -> South Carolina Sea Grant Consortium,All institutions,South Carolina Sea Grant Consortium,2,461,1579.0,1579.0,0.0,0.0,0.0,0.0,0.0
7324,r463,All institutions -> Fordham U.,All institutions,Fordham U.,2,462,1574.5,1574.5,0.0,0.0,0.0,0.0,0.0
7324,r464,All institutions -> Haverford C.,All institutions,Haverford C.,2,463,1559.8,1559.8,0.0,0.0,0.0,0.0,0.0
7324,r465,All institutions -> Mt. San Antonio C.,All institutions,Mt. San Antonio C.,2,464,1547.7,309.5,0.0,0.0,1238.2,0.0,0.0
7324,r466,All institutions -> Eastern Iowa Community C. District,All institutions,Eastern Iowa Community C. District,2,465,1546.2,418.5,0.0,0.0,1127.7,0.0,0.0
7324,r467,All institutions -> Willamette U.,All institutions,Willamette U.,2,466,1537.9,1537.9,0.0,0.0,0.0,0.0,0.0
7324,r468,All institutions -> Northern Marianas C.,All institutions,Northern Marianas C.,2,467,1535.1,1535.1,0.0,0.0,0.0,0.0,0.0
7324,r469,"All institutions -> Missouri State U., Springfield",All institutions,"Missouri State U., Springfield",2,468,1527.6,1160.4,0.0,0.0,231.2,0.0,136.0
7324,r470,"All institutions -> U. St. Thomas, Saint Paul",All institutions,"U. St. Thomas, Saint Paul",2,469,1526.7,868.6,658.0,0.0,0.0,0.0,0.0
7324,r471,All institutions -> State U. New York Polytechnic Institute,All institutions,State U. New York Polytechnic Institute,2,470,1522.8,1164.4,0.0,0.0,358.4,0.0,0.0
7324,r472,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,471,1501.4,441.4,0.0,0.0,1060.0,0.0,0.0
7324,r473,All institutions -> Alamo Colleges District,All institutions,Alamo Colleges District,2,472,1500.0,0.0,0.0,0.0,1500.0,0.0,0.0
7324,r474,All institutions -> Maine Maritime Academy,All institutions,Maine Maritime Academy,2,473,1498.7,0.0,0.0,1166.7,160.0,172.0,0.0
7324,r475,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,474,1489.6,739.6,0.0,0.0,750.0,0.0,0.0
7324,r476,All institutions -> Northwestern Michigan C.,All institutions,Northwestern Michigan C.,2,475,1470.7,0.0,0.0,1166.7,132.0,172.0,0.0
7324,r477,"All institutions -> C. St. Scholastica, The",All institutions,"C. St. Scholastica, The",2,476,1458.0,479.0,0.0,0.0,979.0,0.0,0.0
7324,r478,All institutions -> Ursinus C.,All institutions,Ursinus C.,2,477,1453.0,662.9,0.0,0.0,790.1,0.0,0.0
7324,r479,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,478,1451.9,0.0,0.0,0.0,1451.9,0.0,0.0
7324,r480,All institutions -> Dillard U.,All institutions,Dillard U.,2,479,1447.7,1447.7,0.0,0.0,0.0,0.0,0.0
7324,r481,All institutions -> Milwaukee School of Engineering,All institutions,Milwaukee School of Engineering,2,480,1437.5,687.5,0.0,0.0,750.0,0.0,0.0
7324,r482,All institutions -> Chaminade U. Honolulu,All institutions,Chaminade U. Honolulu,2,481,1432.8,682.8,0.0,0.0,750.0,0.0,0.0
7324,r483,"All institutions -> U. North Carolina, The, Wilmington",All institutions,"U. North Carolina, The, Wilmington",2,482,1431.6,1127.1,125.0,0.0,148.8,0.0,30.6
7324,r484,All institutions -> Kutztown U. Pennsylvania,All institutions,Kutztown U. Pennsylvania,2,483,1423.7,551.9,0.0,0.0,871.8,0.0,0.0
7324,r485,All institutions -> Smith C.,All institutions,Smith C.,2,484,1422.3,1286.3,136.1,0.0,0.0,0.0,0.0
7324,r486,"All institutions -> U. Alabama, The, System Office",All institutions,"U. Alabama, The, System Office",2,485,1406.2,1406.2,0.0,0.0,0.0,0.0,0.0
7324,r487,All institutions -> Hope C.,All institutions,Hope C.,2,486,1405.2,334.9,320.5,0.0,749.7,0.0,0.0
7324,r488,All institutions -> LeMoyne-Owen C.,All institutions,LeMoyne-Owen C.,2,487,1399.1,329.8,0.0,0.0,1069.3,0.0,0.0
7324,r489,All institutions -> Texas Lutheran U.,All institutions,Texas Lutheran U.,2,488,1389.8,1278.6,0.0,0.0,111.2,0.0,0.0
7324,r490,All institutions -> Spelman C.,All institutions,Spelman C.,2,489,1389.3,1340.9,0.0,0.0,48.5,0.0,0.0
7324,r491,All institutions -> Barry U.,All institutions,Barry U.,2,490,1387.5,162.5,0.0,0.0,1225.0,0.0,0.0
7324,r492,All institutions -> Human Relations Area Files,All institutions,Human Relations Area Files,2,491,1384.3,1384.3,0.0,0.0,0.0,0.0,0.0
7324,r493,All institutions -> Utica C.,All institutions,Utica C.,2,492,1379.4,177.1,0.0,0.0,1202.4,0.0,0.0
7324,r494,"All institutions -> CUNY, Borough of Manhattan Community C.",All institutions,"CUNY, Borough of Manhattan Community C.",2,493,1379.4,1379.4,0.0,0.0,0.0,0.0,0.0
7324,r495,All institutions -> U. Richmond,All institutions,U. Richmond,2,494,1374.4,1316.8,0.0,0.0,57.6,0.0,0.0
7324,r496,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,495,1372.0,1372.0,0.0,0.0,0.0,0.0,0.0
7324,r497,All institutions -> Colgate U.,All institutions,Colgate U.,2,496,1368.8,1365.4,0.0,0.0,3.3,0.0,0.0
7324,r498,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,497,1367.4,1349.7,0.0,0.0,0.0,0.0,17.7
7324,r499,"All institutions -> Delaware Technical Community C., Dover",All institutions,"Delaware Technical Community C., Dover",2,498,1367.3,114.9,0.0,0.0,459.5,0.0,793.0
7324,r500,All institutions -> Caldwell U.,All institutions,Caldwell U.,2,499,1346.5,176.4,0.0,0.0,1170.1,0.0,0.0
7324,r501,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,500,1343.3,596.2,0.0,0.0,747.1,0.0,0.0
7324,r502,All institutions -> Mount St. Mary's U.,All institutions,Mount St. Mary's U.,2,501,1333.7,658.8,0.0,0.0,674.9,0.0,0.0
7324,r503,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,502,1332.3,494.4,0.0,0.0,837.9,0.0,0.0
7324,r504,All institutions -> Merrimack C.,All institutions,Merrimack C.,2,503,1331.5,581.8,0.0,0.0,749.6,0.0,0.0
7324,r505,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,504,1299.5,525.6,0.0,0.0,774.0,0.0,0.0
7324,r506,All institutions -> Mount Holyoke C.,All institutions,Mount Holyoke C.,2,505,1299.1,1254.8,0.0,0.0,44.3,0.0,0.0
7324,r507,All institutions -> South Central C.,All institutions,South Central C.,2,506,1294.6,258.9,0.0,0.0,1035.7,0.0,0.0
7324,r508,All institutions -> Carleton C.,All institutions,Carleton C.,2,507,1276.3,1105.8,0.0,0.0,104.4,0.0,66.1
7324,r509,All institutions -> Inter American U. Puerto Rico,All institutions,Inter American U. Puerto Rico,2,508,1228.9,1156.1,0.0,0.0,72.7,0.0,0.0
7324,r510,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,509,1227.7,477.7,0.0,0.0,750.0,0.0,0.0
7324,r511,"All institutions -> Trinity C., Hartford",All institutions,"Trinity C., Hartford",2,510,1217.9,1217.9,0.0,0.0,0.0,0.0,0.0
7324,r512,All institutions -> American Samoa Community C.,All institutions,American Samoa Community C.,2,511,1197.4,1197.4,0.0,0.0,0.0,0.0,0.0
7324,r513,All institutions -> C. Micronesia-FSM,All institutions,C. Micronesia-FSM,2,512,1196.1,1196.1,0.0,0.0,0.0,0.0,0.0
7324,r514,All institutions -> U. Pacific,All institutions,U. Pacific,2,513,1195.3,1195.3,0.0,0.0,0.0,0.0,0.0
7324,r515,All institutions -> Otterbein U.,All institutions,Otterbein U.,2,514,1195.0,445.5,0.0,0.0,749.5,0.0,0.0
7324,r516,All institutions -> Hawai'i Pacific U.,All institutions,Hawai'i Pacific U.,2,515,1189.5,1110.4,0.0,0.0,48.1,0.0,31.0
7324,r517,All institutions -> Citadel Military C. South Carolina,All institutions,Citadel Military C. South Carolina,2,516,1182.9,316.2,0.0,0.0,866.7,0.0,0.0
7324,r518,All institutions -> Vassar C.,All institutions,Vassar C.,2,517,1176.9,1176.9,0.0,0.0,0.0,0.0,0.0
7324,r519,All institutions -> Santa Monica C.,All institutions,Santa Monica C.,2,518,1166.6,1073.3,0.0,0.0,93.3,0.0,0.0
7324,r520,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,519,1156.4,1156.4,0.0,0.0,0.0,0.0,0.0
7324,r521,"All institutions -> SUNY, C. Brockport, The",All institutions,"SUNY, C. Brockport, The",2,520,1154.7,404.7,0.0,0.0,750.0,0.0,0.0
7324,r522,"All institutions -> C. New Jersey, The",All institutions,"C. New Jersey, The",2,521,1150.2,1126.2,0.0,0.0,24.0,0.0,0.0
7324,r523,All institutions -> Dominican U.,All institutions,Dominican U.,2,522,1147.7,17.9,0.0,0.0,1129.8,0.0,0.0
7324,r524,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,523,1145.6,773.4,0.0,0.0,372.2,0.0,0.0
7324,r525,All institutions -> Connecticut Board of Regents for Higher Education,All institutions,Connecticut Board of Regents for Higher Education,2,524,1138.4,227.7,0.0,0.0,910.7,0.0,0.0
7324,r526,All institutions -> Davidson C.,All institutions,Davidson C.,2,525,1131.0,1131.0,0.0,0.0,0.0,0.0,0.0
7324,r527,All institutions -> U. North Florida,All institutions,U. North Florida,2,526,1123.6,1123.6,0.0,0.0,0.0,0.0,0.0
7324,r528,All institutions -> Drake U.,All institutions,Drake U.,2,527,1122.3,325.4,0.0,0.0,796.8,0.0,0.0
7324,r529,All institutions -> Pomona C.,All institutions,Pomona C.,2,528,1120.6,1120.6,0.0,0.0,0.0,0.0,0.0
7324,r530,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,529,1111.4,1111.4,0.0,0.0,0.0,0.0,0.0
7324,r531,"All institutions -> Pace U., New York City",All institutions,"Pace U., New York City",2,530,1108.2,833.8,0.0,0.0,274.3,0.0,0.0
7324,r532,All institutions -> Amherst C.,All institutions,Amherst C.,2,531,1096.7,1092.8,0.0,0.0,3.9,0.0,0.0
7324,r533,All institutions -> Wake Technical Community C.,All institutions,Wake Technical Community C.,2,532,1082.6,216.5,0.0,0.0,866.1,0.0,0.0
7324,r534,"All institutions -> U. Puerto Rico, Cayey",All institutions,"U. Puerto Rico, Cayey",2,533,1082.4,1082.4,0.0,0.0,0.0,0.0,0.0
7324,r535,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,534,1060.4,957.9,102.5,0.0,0.0,0.0,0.0
7324,r536,All institutions -> Turtle Mountain Community C.,All institutions,Turtle Mountain Community C.,2,535,1053.0,526.5,0.0,0.0,526.5,0.0,0.0
7324,r537,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,536,1050.2,792.8,257.4,0.0,0.0,0.0,0.0
7324,r538,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,537,1049.0,295.3,0.0,0.0,753.8,0.0,0.0
7324,r539,All institutions -> C. Charleston,All institutions,C. Charleston,2,538,1048.1,1048.1,0.0,0.0,0.0,0.0,0.0
7324,r540,All institutions -> Western New England U.,All institutions,Western New England U.,2,539,1042.4,963.3,53.3,0.0,25.9,0.0,0.0
7324,r541,All institutions -> Macalester C.,All institutions,Macalester C.,2,540,1041.8,1035.1,0.0,0.0,6.7,0.0,0.0
7324,r542,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,541,1028.5,573.5,321.5,0.0,133.4,0.0,0.0
7324,r543,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,542,1027.7,463.7,564.0,0.0,0.0,0.0,0.0
7324,r544,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,543,1021.6,963.5,0.0,0.0,58.0,0.0,0.0
7324,r545,All institutions -> Holyoke Community C.,All institutions,Holyoke Community C.,2,544,1000.0,250.0,0.0,0.0,750.0,0.0,0.0
7324,r546,All institutions -> National Consortium for Graduate Degrees for Minorities in Engineering and Science Inc.,All institutions,National Consortium for Graduate Degrees for Minorities in Engineering and Science Inc.,2,545,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0
7324,r547,All institutions -> Mount Mercy U.,All institutions,Mount Mercy U.,2,546,999.8,249.9,0.0,0.0,749.8,0.0,0.0
7324,r548,All institutions -> Randolph C.,All institutions,Randolph C.,2,547,999.7,249.9,0.0,0.0,749.8,0.0,0.0
7324,r549,All institutions -> Normandale Community C.,All institutions,Normandale Community C.,2,548,997.8,242.1,0.0,0.0,755.7,0.0,0.0
7324,r550,All institutions -> Rio Hondo C.,All institutions,Rio Hondo C.,2,549,996.7,249.2,0.0,0.0,747.5,0.0,0.0
7324,r551,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,550,996.4,87.4,0.0,0.0,909.0,0.0,0.0
7324,r552,All institutions -> Chicago State U.,All institutions,Chicago State U.,2,551,989.1,111.0,0.0,0.0,753.9,0.0,124.2
7324,r553,All institutions -> Bellarmine U.,All institutions,Bellarmine U.,2,552,988.5,247.1,0.0,0.0,741.4,0.0,0.0
7324,r554,"All institutions -> Midwestern U., Glendale",All institutions,"Midwestern U., Glendale",2,553,986.4,986.4,0.0,0.0,0.0,0.0,0.0
7324,r555,All institutions -> Columbus State U.,All institutions,Columbus State U.,2,554,985.4,377.9,0.0,0.0,607.5,0.0,0.0
7324,r556,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,555,984.9,802.6,182.3,0.0,0.0,0.0,0.0
7324,r557,All institutions -> Baton Rouge Community C.,All institutions,Baton Rouge Community C.,2,556,980.5,976.5,0.0,0.0,4.0,0.0,0.0
7324,r558,All institutions -> Consortium for Ocean Leadership,All institutions,Consortium for Ocean Leadership,2,557,975.7,975.7,0.0,0.0,0.0,0.0,0.0
7324,r559,All institutions -> Franklin W. Olin C. Engineering,All institutions,Franklin W. Olin C. Engineering,2,558,973.0,973.0,0.0,0.0,0.0,0.0,0.0
