table_id,row_id,_b_field_of_doctorate_b_full_path,_b_field_of_doctorate_b_level_1,_b_field_of_doctorate_b_level_2,_b_field_of_doctorate_b_level_3,_b_field_of_doctorate_b_level_4,_b_field_of_doctorate_b_level_5,_b_field_of_doctorate_b_hierarchy_depth,field_all_doctorate_recipientsa,field_temporary_visa_holders,field_u_s_citizens_and_permanent_residents_total,field_u_s_citizens_and_permanent_residents_hispanic_or_latino,field_u_s_citizens_and_permanent_residents_not_hispanic_or_latino_american_indian_or_alaska_native,field_u_s_citizens_and_permanent_residents_not_hispanic_or_latino_asian,field_u_s_citizens_and_permanent_residents_not_hispanic_or_latino_black_or_african_american,field_u_s_citizens_and_permanent_residents_not_hispanic_or_latino_white,field_u_s_citizens_and_permanent_residents_not_hispanic_or_latino_more_than_one_race,field_u_s_citizens_and_permanent_residents_not_hispanic_or_latino_other_race_or_race_not_reported,field_u_s_citizens_and_permanent_residents_ethnicity_not_reported
9473,r363,All fields -> Non-science and engineering -> Visual and performing arts -> Performing arts -> Musicology and ethnomusicology,All fields,Non-science and engineering,Visual and performing arts,Performing arts,Musicology and ethnomusicology,5,112,17,94,8,0,3,5,71,5,0,2
9473,r364,All fields -> Non-science and engineering -> Visual and performing arts -> Performing arts -> Music nec,All fields,Non-science and engineering,Visual and performing arts,Performing arts,Music nec,5,84,18,54,5,0,2,6,35,2,0,4
9473,r365,"All fields -> Non-science and engineering -> Visual and performing arts -> Visual arts, media studies, and design",All fields,Non-science and engineering,Visual and performing arts,"Visual arts, media studies, and design",,4,347,71,265,25,2,37,7,176,6,7,5
9473,r366,"All fields -> Non-science and engineering -> Visual and performing arts -> Visual arts, media studies, and design -> Art history, criticism, and conservation",All fields,Non-science and engineering,Visual and performing arts,"Visual arts, media studies, and design","Art history, criticism, and conservation",5,208,32,171,18,0,25,1,113,6,4,4
9473,r367,"All fields -> Non-science and engineering -> Visual and performing arts -> Visual arts, media studies, and design -> Film, cinema, and media studies",All fields,Non-science and engineering,Visual and performing arts,"Visual arts, media studies, and design","Film, cinema, and media studies",5,74,18,53,5,0,5,4,37,0,1,1
9473,r368,"All fields -> Non-science and engineering -> Visual and performing arts -> Visual arts, media studies, and design -> Visual arts, media studies, and design nec",All fields,Non-science and engineering,Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec",5,65,21,41,2,2,7,2,26,0,2,0
9473,r369,All fields -> Non-science and engineering -> Other non-science and engineering,All fields,Non-science and engineering,Other non-science and engineering,,,3,2141,613,1401,114,8,113,198,882,46,19,21
9473,r370,All fields -> Non-science and engineering -> Other non-science and engineering -> Communications and journalism,All fields,Non-science and engineering,Other non-science and engineering,Communications and journalism,,4,586,171,386,28,2,29,29,276,10,8,4
9473,r371,"All fields -> Non-science and engineering -> Other non-science and engineering -> Communications and journalism -> Applied communication, advertising, and public relations",All fields,Non-science and engineering,Other non-science and engineering,Communications and journalism,"Applied communication, advertising, and public relations",5,103,31,69,4,2,5,2,56,0,0,0
9473,r372,All fields -> Non-science and engineering -> Other non-science and engineering -> Communications and journalism -> Communication and media studies,All fields,Non-science and engineering,Other non-science and engineering,Communications and journalism,Communication and media studies,5,145,38,101,9,0,4,9,75,0,2,2
9473,r373,"All fields -> Non-science and engineering -> Other non-science and engineering -> Communications and journalism -> Communication, general",All fields,Non-science and engineering,Other non-science and engineering,Communications and journalism,"Communication, general",5,166,36,121,8,0,9,10,85,6,3,0
9473,r374,All fields -> Non-science and engineering -> Other non-science and engineering -> Communications and journalism -> Mass communication/ media studies,All fields,Non-science and engineering,Other non-science and engineering,Communications and journalism,Mass communication/ media studies,5,94,37,51,2,0,7,6,31,2,2,1
9473,r375,All fields -> Non-science and engineering -> Other non-science and engineering -> Communications and journalism -> Communications and journalism nec,All fields,Non-science and engineering,Other non-science and engineering,Communications and journalism,Communications and journalism nec,5,78,29,44,5,0,4,2,29,2,1,1
9473,r376,All fields -> Non-science and engineering -> Other non-science and engineering -> Multidisciplinary/ interdisciplinary studies,All fields,Non-science and engineering,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,,4,391,64,291,18,1,16,30,210,10,3,3
9473,r377,All fields -> Non-science and engineering -> Other non-science and engineering -> Multidisciplinary/ interdisciplinary studies -> Classical and ancient studies,All fields,Non-science and engineering,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Classical and ancient studies,5,100,17,77,4,0,2,0,68,3,0,0
9473,r378,All fields -> Non-science and engineering -> Other non-science and engineering -> Multidisciplinary/ interdisciplinary studies -> Interdisciplinary leadership/ leadership studies,All fields,Non-science and engineering,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Interdisciplinary leadership/ leadership studies,5,124,6,101,6,0,5,23,64,2,0,1
9473,r379,All fields -> Non-science and engineering -> Other non-science and engineering -> Multidisciplinary/ interdisciplinary studies -> Multidisciplinary/ interdisciplinary studies nec,All fields,Non-science and engineering,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec,5,167,41,113,8,1,9,7,78,5,3,2
9473,r380,All fields -> Non-science and engineering -> Other non-science and engineering -> Public administration and social services,All fields,Non-science and engineering,Other non-science and engineering,Public administration and social services,,4,468,105,338,34,4,28,82,167,14,4,5
9473,r381,All fields -> Non-science and engineering -> Other non-science and engineering -> Public administration and social services -> Public administration,All fields,Non-science and engineering,Other non-science and engineering,Public administration and social services,Public administration,5,178,65,112,7,1,11,23,59,7,2,2
9473,r382,All fields -> Non-science and engineering -> Other non-science and engineering -> Public administration and social services -> Social work and human services,All fields,Non-science and engineering,Other non-science and engineering,Public administration and social services,Social work and human services,5,290,40,226,27,3,17,59,108,7,2,3
9473,r383,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other",,4,696,273,386,34,1,40,57,229,12,4,9
9473,r384,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other -> Architecture and architectural studies",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other",Architecture and architectural studies,5,99,60,34,2,0,3,2,26,1,0,0
9473,r385,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other -> City/ urban, community, and regional planning",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other","City/ urban, community, and regional planning",5,103,46,55,4,1,6,6,32,3,0,3
9473,r386,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other -> Family, consumer, and human sciences",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences",5,128,33,92,9,0,13,17,45,2,2,4
9473,r387,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other -> Homeland security and protective services",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services,5,154,45,96,12,0,7,18,52,3,2,2
9473,r388,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other -> Law/ legal studies and research",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research,5,71,46,17,2,0,2,1,12,0,0,0
9473,r389,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other -> Parks, recreation, leisure, fitness, and sport studies and management",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other","Parks, recreation, leisure, fitness, and sport studies and management",5,115,35,75,4,0,6,10,52,3,0,0
9473,r390,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other -> Other non-science and engineering nec",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other",Other non-science and engineering nec,5,26,8,17,1,0,3,3,10,0,0,0
