table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_all_graduate_students_rank,field_all_graduate_students_total,field_all_graduate_students_science,field_all_graduate_students_engineering,field_all_graduate_students_health,field_full_time_students_rank,field_full_time_students_total,field_full_time_students_science,field_full_time_students_engineering,field_full_time_students_health,field_part_time_students_rank,field_part_time_students_total,field_part_time_students_science,field_part_time_students_engineering,field_part_time_students_health
8279,r460,All institutions<sup>a</sup> -> Fayetteville State U.,All institutions<sup>a</sup>,Fayetteville State U.,2,459,154,133,0,21,457,88,75,0,13,404,66,58,0,8
8279,r461,All institutions<sup>a</sup> -> Fort Hays State U.,All institutions<sup>a</sup>,Fort Hays State U.,2,460,153,119,0,34,425,115,81,0,34,470,38,38,0,0
8279,r462,All institutions<sup>a</sup> -> Morehouse School of Medicine,All institutions<sup>a</sup>,Morehouse School of Medicine,2,461,152,94,0,58,392,148,91,0,57,597,4,3,0,1
8279,r463,All institutions<sup>a</sup> -> Lipscomb U.,All institutions<sup>a</sup>,Lipscomb U.,2,461,152,140,1,11,427,112,102,1,9,459,40,38,0,2
8279,r464,All institutions<sup>a</sup> -> Commonwealth Medical C.,All institutions<sup>a</sup>,Commonwealth Medical C.,2,463,147,147,0,0,435,108,108,0,0,466,39,39,0,0
8279,r465,All institutions<sup>a</sup> -> Western Carolina U.,All institutions<sup>a</sup>,Western Carolina U.,2,464,146,85,0,61,409,134,73,0,61,553,12,12,0,0
8279,r466,All institutions<sup>a</sup> -> Tuskegee U.,All institutions<sup>a</sup>,Tuskegee U.,2,465,144,116,21,7,416,124,98,19,7,523,20,18,2,0
8279,r467,"All institutions<sup>a</sup> -> Texas A&M U., San Antonio",All institutions<sup>a</sup>,"Texas A&M U., San Antonio",2,465,144,133,0,11,539,44,38,0,6,345,100,95,0,5
8279,r468,All institutions<sup>a</sup> -> Arcadia U.,All institutions<sup>a</sup>,Arcadia U.,2,467,141,115,0,26,474,77,55,0,22,409,64,60,0,4
8279,r469,"All institutions<sup>a</sup> -> St. Mary's U., San Antonio",All institutions<sup>a</sup>,"St. Mary's U., San Antonio",2,467,141,91,50,0,486,70,44,26,0,397,71,47,24,0
8279,r470,All institutions<sup>a</sup> -> Worcester State U.,All institutions<sup>a</sup>,Worcester State U.,2,469,140,56,0,84,435,108,51,0,57,490,32,5,0,27
8279,r471,All institutions<sup>a</sup> -> U. Wisconsin-Stevens Point,All institutions<sup>a</sup>,U. Wisconsin-Stevens Point,2,470,139,82,0,57,476,76,19,0,57,411,63,63,0,0
8279,r472,All institutions<sup>a</sup> -> U. Wisconsin-Green Bay,All institutions<sup>a</sup>,U. Wisconsin-Green Bay,2,471,138,123,0,15,581,29,29,0,0,332,109,94,0,15
8279,r473,All institutions<sup>a</sup> -> Pardee RAND Graduate School,All institutions<sup>a</sup>,Pardee RAND Graduate School,2,472,133,133,0,0,410,133,133,0,0,627,0,0,0,0
8279,r474,All institutions<sup>a</sup> -> Radford U.,All institutions<sup>a</sup>,Radford U.,2,473,132,76,0,56,418,123,67,0,56,571,9,9,0,0
8279,r475,All institutions<sup>a</sup> -> Valparaiso U.,All institutions<sup>a</sup>,Valparaiso U.,2,474,130,130,0,0,419,122,122,0,0,575,8,8,0,0
8279,r476,"All institutions<sup>a</sup> -> SUNY, Upstate Medical U.",All institutions<sup>a</sup>,"SUNY, Upstate Medical U.",2,475,129,129,0,0,412,129,129,0,0,627,0,0,0,0
8279,r477,All institutions<sup>a</sup> -> California Lutheran U.,All institutions<sup>a</sup>,California Lutheran U.,2,475,129,129,0,0,430,110,110,0,0,528,19,19,0,0
8279,r478,All institutions<sup>a</sup> -> Iona C.,All institutions<sup>a</sup>,Iona C.,2,475,129,66,0,63,439,106,44,0,62,511,23,22,0,1
8279,r479,All institutions<sup>a</sup> -> Hawaii Pacific U.,All institutions<sup>a</sup>,Hawaii Pacific U.,2,478,128,98,0,30,451,91,68,0,23,475,37,30,0,7
8279,r480,All institutions<sup>a</sup> -> Molloy C.,All institutions<sup>a</sup>,Molloy C.,2,478,128,19,0,109,467,80,12,0,68,443,48,7,0,41
8279,r481,All institutions<sup>a</sup> -> Nicholls State U.,All institutions<sup>a</sup>,Nicholls State U.,2,478,128,128,0,0,477,75,75,0,0,431,53,53,0,0
8279,r482,All institutions<sup>a</sup> -> Robert Morris U.,All institutions<sup>a</sup>,Robert Morris U.,2,481,127,101,0,26,663,0,0,0,0,314,127,101,0,26
8279,r483,All institutions<sup>a</sup> -> U. Houston-Victoria,All institutions<sup>a</sup>,U. Houston-Victoria,2,482,126,126,0,0,453,90,90,0,0,479,36,36,0,0
8279,r484,All institutions<sup>a</sup> -> Butler U.,All institutions<sup>a</sup>,Butler U.,2,482,126,0,0,126,562,36,0,0,36,362,90,0,0,90
8279,r485,All institutions<sup>a</sup> -> Campbell U.,All institutions<sup>a</sup>,Campbell U.,2,484,125,0,0,125,415,125,0,0,125,627,0,0,0,0
8279,r486,All institutions<sup>a</sup> -> Marywood U.,All institutions<sup>a</sup>,Marywood U.,2,484,125,82,0,43,440,105,65,0,40,523,20,17,0,3
8279,r487,"All institutions<sup>a</sup> -> California State U., Monterey Bay",All institutions<sup>a</sup>,"California State U., Monterey Bay",2,484,125,125,0,0,465,81,81,0,0,450,44,44,0,0
8279,r488,All institutions<sup>a</sup> -> MGH Institute of Health Professions,All institutions<sup>a</sup>,MGH Institute of Health Professions,2,487,124,0,0,124,416,124,0,0,124,627,0,0,0,0
8279,r489,All institutions<sup>a</sup> -> Bradley U.,All institutions<sup>a</sup>,Bradley U.,2,488,123,58,65,0,444,98,51,47,0,505,25,7,18,0
8279,r490,All institutions<sup>a</sup> -> Creighton U.,All institutions<sup>a</sup>,Creighton U.,2,488,123,60,0,63,460,84,59,0,25,466,39,1,0,38
8279,r491,All institutions<sup>a</sup> -> Pittsburg State U.,All institutions<sup>a</sup>,Pittsburg State U.,2,490,122,98,0,24,453,90,90,0,0,490,32,8,0,24
8279,r492,All institutions<sup>a</sup> -> Slippery Rock U. Pennsylvania,All institutions<sup>a</sup>,Slippery Rock U. Pennsylvania,2,491,121,86,0,35,494,67,40,0,27,427,54,46,0,8
8279,r493,All institutions<sup>a</sup> -> Niagara U.,All institutions<sup>a</sup>,Niagara U.,2,491,121,121,0,0,503,62,62,0,0,416,59,59,0,0
8279,r494,All institutions<sup>a</sup> -> Millersville U. Pennsylvania,All institutions<sup>a</sup>,Millersville U. Pennsylvania,2,491,121,121,0,0,550,41,41,0,0,381,80,80,0,0
8279,r495,All institutions<sup>a</sup> -> Western Colorado U.,All institutions<sup>a</sup>,Western Colorado U.,2,494,119,117,0,2,447,95,93,0,2,507,24,24,0,0
8279,r496,All institutions<sup>a</sup> -> Fitchburg State U.,All institutions<sup>a</sup>,Fitchburg State U.,2,495,118,118,0,0,445,96,96,0,0,515,22,22,0,0
8279,r497,"All institutions<sup>a</sup> -> Des Moines U., Osteopathic Medical Center",All institutions<sup>a</sup>,"Des Moines U., Osteopathic Medical Center",2,496,117,47,0,70,559,38,37,0,1,382,79,10,0,69
8279,r498,All institutions<sup>a</sup> -> Northern Michigan U.,All institutions<sup>a</sup>,Northern Michigan U.,2,497,116,79,0,37,474,77,56,0,21,466,39,23,0,16
8279,r499,All institutions<sup>a</sup> -> Florida Gulf Coast U.,All institutions<sup>a</sup>,Florida Gulf Coast U.,2,497,116,73,18,25,548,42,35,1,6,390,74,38,17,19
8279,r500,All institutions<sup>a</sup> -> Canisius C.,All institutions<sup>a</sup>,Canisius C.,2,497,116,101,0,15,555,39,31,0,8,387,77,70,0,7
8279,r501,All institutions<sup>a</sup> -> Sul Ross State U.,All institutions<sup>a</sup>,Sul Ross State U.,2,497,116,89,0,27,561,37,37,0,0,382,79,52,0,27
8279,r502,"All institutions<sup>a</sup> -> U. Texas, Permian Basin",All institutions<sup>a</sup>,"U. Texas, Permian Basin",2,501,115,81,13,21,471,78,52,13,13,475,37,29,0,8
8279,r503,"All institutions<sup>a</sup> -> Southern U., New Orleans",All institutions<sup>a</sup>,"Southern U., New Orleans",2,501,115,115,0,0,524,53,53,0,0,412,62,62,0,0
8279,r504,All institutions<sup>a</sup> -> Dominican U. California,All institutions<sup>a</sup>,Dominican U. California,2,503,112,112,0,0,469,79,79,0,0,487,33,33,0,0
8279,r505,All institutions<sup>a</sup> -> Cameron U.,All institutions<sup>a</sup>,Cameron U.,2,504,111,111,0,0,510,58,58,0,0,431,53,53,0,0
8279,r506,All institutions<sup>a</sup> -> Monmouth U.,All institutions<sup>a</sup>,Monmouth U.,2,504,111,95,16,0,531,50,41,9,0,413,61,54,7,0
8279,r507,All institutions<sup>a</sup> -> Wesleyan U.,All institutions<sup>a</sup>,Wesleyan U.,2,506,110,110,0,0,430,110,110,0,0,627,0,0,0,0
8279,r508,"All institutions<sup>a</sup> -> SUNY, Oswego",All institutions<sup>a</sup>,"SUNY, Oswego",2,506,110,50,0,60,500,63,41,0,22,446,47,9,0,38
8279,r509,"All institutions<sup>a</sup> -> CUNY, C. Staten Island",All institutions<sup>a</sup>,"CUNY, C. Staten Island",2,506,110,97,13,0,628,12,12,0,0,348,98,85,13,0
8279,r510,"All institutions<sup>a</sup> -> U. Hawaii, Hilo",All institutions<sup>a</sup>,"U. Hawaii, Hilo",2,509,109,102,0,7,494,67,64,0,3,455,42,38,0,4
8279,r511,All institutions<sup>a</sup> -> Clark Atlanta U.,All institutions<sup>a</sup>,Clark Atlanta U.,2,510,108,108,0,0,487,69,69,0,0,466,39,39,0,0
8279,r512,"All institutions<sup>a</sup> -> Oklahoma State U., Center for Health Sciences",All institutions<sup>a</sup>,"Oklahoma State U., Center for Health Sciences",2,510,108,108,0,0,577,30,30,0,0,385,78,78,0,0
8279,r513,All institutions<sup>a</sup> -> Framingham State U.,All institutions<sup>a</sup>,Framingham State U.,2,510,108,108,0,0,647,6,6,0,0,342,102,102,0,0
8279,r514,All institutions<sup>a</sup> -> Wayland Baptist U.,All institutions<sup>a</sup>,Wayland Baptist U.,2,513,106,106,0,0,496,66,66,0,0,459,40,40,0,0
8279,r515,"All institutions<sup>a</sup> -> U. Maryland, Eastern Shore",All institutions<sup>a</sup>,"U. Maryland, Eastern Shore",2,513,106,102,0,4,572,32,31,0,1,390,74,71,0,3
8279,r516,All institutions<sup>a</sup> -> Memorial Sloan Kettering Cancer Center,All institutions<sup>a</sup>,Memorial Sloan Kettering Cancer Center,2,515,104,104,0,0,457,88,88,0,0,540,16,16,0,0
8279,r517,All institutions<sup>a</sup> -> Suffolk U.,All institutions<sup>a</sup>,Suffolk U.,2,515,104,100,0,4,491,68,67,0,1,479,36,33,0,3
8279,r518,All institutions<sup>a</sup> -> U. Wisconsin-Oshkosh,All institutions<sup>a</sup>,U. Wisconsin-Oshkosh,2,515,104,104,0,0,632,10,10,0,0,354,94,94,0,0
8279,r519,"All institutions<sup>a</sup> -> Inter American U. Puerto Rico, San German",All institutions<sup>a</sup>,"Inter American U. Puerto Rico, San German",2,518,103,103,0,0,504,61,61,0,0,455,42,42,0,0
8279,r520,All institutions<sup>a</sup> -> Salus U.,All institutions<sup>a</sup>,Salus U.,2,519,102,11,0,91,449,93,8,0,85,571,9,3,0,6
8279,r521,All institutions<sup>a</sup> -> Shippensburg U. Pennsylvania,All institutions<sup>a</sup>,Shippensburg U. Pennsylvania,2,519,102,102,0,0,516,57,57,0,0,449,45,45,0,0
8279,r522,All institutions<sup>a</sup> -> Texas A&M International U.,All institutions<sup>a</sup>,Texas A&M International U.,2,519,102,102,0,0,577,30,30,0,0,394,72,72,0,0
8279,r523,All institutions<sup>a</sup> -> Delaware State U.,All institutions<sup>a</sup>,Delaware State U.,2,522,101,90,0,11,453,90,82,0,8,558,11,8,0,3
8279,r524,All institutions<sup>a</sup> -> U. Guam,All institutions<sup>a</sup>,U. Guam,2,523,100,100,0,0,554,40,40,0,0,415,60,60,0,0
8279,r525,All institutions<sup>a</sup> -> Bowie State U.,All institutions<sup>a</sup>,Bowie State U.,2,524,99,99,0,0,550,41,41,0,0,419,58,58,0,0
8279,r526,All institutions<sup>a</sup> -> Mississippi U. for Women,All institutions<sup>a</sup>,Mississippi U. for Women,2,525,98,10,0,88,471,78,1,0,77,523,20,9,0,11
8279,r527,"All institutions<sup>a</sup> -> City of Hope, Irell and Manella Graduate School of Biological Sciences",All institutions<sup>a</sup>,"City of Hope, Irell and Manella Graduate School of Biological Sciences",2,526,96,96,0,0,445,96,96,0,0,627,0,0,0,0
8279,r528,All institutions<sup>a</sup> -> Clarion U. Pennsylvania,All institutions<sup>a</sup>,Clarion U. Pennsylvania,2,527,94,17,0,77,477,75,0,0,75,528,19,17,0,2
8279,r529,All institutions<sup>a</sup> -> Alcorn State U.,All institutions<sup>a</sup>,Alcorn State U.,2,527,94,94,0,0,524,53,53,0,0,458,41,41,0,0
8279,r530,"All institutions<sup>a</sup> -> SUNY, Buffalo State",All institutions<sup>a</sup>,"SUNY, Buffalo State",2,527,94,84,10,0,545,43,43,0,0,438,51,41,10,0
8279,r531,All institutions<sup>a</sup> -> Hampton U.,All institutions<sup>a</sup>,Hampton U.,2,530,92,47,0,45,464,82,42,0,40,565,10,5,0,5
8279,r532,All institutions<sup>a</sup> -> Indiana Institute of Technology,All institutions<sup>a</sup>,Indiana Institute of Technology,2,530,92,92,0,0,533,49,49,0,0,452,43,43,0,0
8279,r533,All institutions<sup>a</sup> -> Cedars-Sinai Medical Center,All institutions<sup>a</sup>,Cedars-Sinai Medical Center,2,532,89,89,0,0,533,49,49,0,0,459,40,40,0,0
8279,r534,"All institutions<sup>a</sup> -> SUNY, C. Brockport",All institutions<sup>a</sup>,"SUNY, C. Brockport",2,532,89,68,0,21,535,47,33,0,14,455,42,35,0,7
8279,r535,All institutions<sup>a</sup> -> Frostburg State U.,All institutions<sup>a</sup>,Frostburg State U.,2,534,88,88,0,0,539,44,44,0,0,450,44,44,0,0
8279,r536,All institutions<sup>a</sup> -> Lindenwood U.,All institutions<sup>a</sup>,Lindenwood U.,2,534,88,55,0,33,567,34,17,0,17,427,54,38,0,16
8279,r537,All institutions<sup>a</sup> -> Bridgewater State U.,All institutions<sup>a</sup>,Bridgewater State U.,2,536,87,87,0,0,527,52,52,0,0,481,35,35,0,0
8279,r538,All institutions<sup>a</sup> -> Charles R. Drew U. of Medicine and Science,All institutions<sup>a</sup>,Charles R. Drew U. of Medicine and Science,2,537,86,33,0,53,460,84,33,0,51,610,2,0,0,2
8279,r539,All institutions<sup>a</sup> -> Lincoln Memorial U.,All institutions<sup>a</sup>,Lincoln Memorial U.,2,537,86,86,0,0,500,63,63,0,0,511,23,23,0,0
8279,r540,All institutions<sup>a</sup> -> Metropolitan State U.,All institutions<sup>a</sup>,Metropolitan State U.,2,537,86,75,0,11,612,17,7,0,10,400,69,68,0,1
8279,r541,All institutions<sup>a</sup> -> Virginia State U.,All institutions<sup>a</sup>,Virginia State U.,2,540,84,84,0,0,519,54,54,0,0,496,30,30,0,0
8279,r542,All institutions<sup>a</sup> -> Texas A&M U.-Central Texas,All institutions<sup>a</sup>,Texas A&M U.-Central Texas,2,540,84,84,0,0,659,2,2,0,0,376,82,82,0,0
8279,r543,All institutions<sup>a</sup> -> Oklahoma City U.,All institutions<sup>a</sup>,Oklahoma City U.,2,542,83,50,0,33,545,43,31,0,12,459,40,19,0,21
8279,r544,All institutions<sup>a</sup> -> Florida Polytechnic U.,All institutions<sup>a</sup>,Florida Polytechnic U.,2,543,82,41,41,0,510,58,29,29,0,507,24,12,12,0
8279,r545,All institutions<sup>a</sup> -> U. del Turabo,All institutions<sup>a</sup>,U. del Turabo,2,544,81,72,9,0,465,81,72,9,0,627,0,0,0,0
8279,r546,All institutions<sup>a</sup> -> Fort Valley State U.,All institutions<sup>a</sup>,Fort Valley State U.,2,545,80,26,0,54,510,58,23,0,35,515,22,3,0,19
8279,r547,All institutions<sup>a</sup> -> U. of the Incarnate Word,All institutions<sup>a</sup>,U. of the Incarnate Word,2,546,78,61,0,17,483,72,56,0,16,587,6,5,0,1
8279,r548,All institutions<sup>a</sup> -> Bloomsburg U. Pennsylvania,All institutions<sup>a</sup>,Bloomsburg U. Pennsylvania,2,546,78,20,0,58,527,52,0,0,52,501,26,20,0,6
8279,r549,All institutions<sup>a</sup> -> Gallaudet U.,All institutions<sup>a</sup>,Gallaudet U.,2,546,78,36,0,42,527,52,18,0,34,501,26,18,0,8
8279,r550,All institutions<sup>a</sup> -> Edinboro U. Pennsylvania,All institutions<sup>a</sup>,Edinboro U. Pennsylvania,2,549,77,23,0,54,506,60,6,0,54,539,17,17,0,0
8279,r551,All institutions<sup>a</sup> -> Widener U.,All institutions<sup>a</sup>,Widener U.,2,550,75,0,26,49,572,32,0,13,19,452,43,0,13,30
8279,r552,All institutions<sup>a</sup> -> New Mexico Highlands U.,All institutions<sup>a</sup>,New Mexico Highlands U.,2,551,71,71,0,0,550,41,41,0,0,496,30,30,0,0
8279,r553,All institutions<sup>a</sup> -> Evergreen State C.,All institutions<sup>a</sup>,Evergreen State C.,2,552,70,70,0,0,562,36,36,0,0,483,34,34,0,0
8279,r554,All institutions<sup>a</sup> -> St. Thomas U.,All institutions<sup>a</sup>,St. Thomas U.,2,553,69,64,0,5,496,66,61,0,5,606,3,3,0,0
8279,r555,"All institutions<sup>a</sup> -> SUNY, C. Cortland",All institutions<sup>a</sup>,"SUNY, C. Cortland",2,553,69,1,0,68,539,44,1,0,43,505,25,0,0,25
8279,r556,All institutions<sup>a</sup> -> Southern Nazarene U.,All institutions<sup>a</sup>,Southern Nazarene U.,2,555,68,68,0,0,491,68,68,0,0,627,0,0,0,0
8279,r557,All institutions<sup>a</sup> -> Calvin C.,All institutions<sup>a</sup>,Calvin C.,2,556,67,10,0,57,519,54,9,0,45,551,13,1,0,12
8279,r558,All institutions<sup>a</sup> -> Oregon Institute of Technology,All institutions<sup>a</sup>,Oregon Institute of Technology,2,556,67,18,49,0,550,41,13,28,0,501,26,5,21,0
8279,r559,"All institutions<sup>a</sup> -> Minnesota State U., Moorhead",All institutions<sup>a</sup>,"Minnesota State U., Moorhead",2,558,65,17,0,48,510,58,10,0,48,582,7,7,0,0
8279,r560,All institutions<sup>a</sup> -> Roger Williams U.,All institutions<sup>a</sup>,Roger Williams U.,2,559,64,64,0,0,524,53,53,0,0,558,11,11,0,0
8279,r561,All institutions<sup>a</sup> -> U. West Alabama,All institutions<sup>a</sup>,U. West Alabama,2,559,64,64,0,0,530,51,51,0,0,551,13,13,0,0
8279,r562,All institutions<sup>a</sup> -> Kettering U.,All institutions<sup>a</sup>,Kettering U.,2,559,64,0,64,0,569,33,0,33,0,494,31,0,31,0
8279,r563,All institutions<sup>a</sup> -> Coastal Carolina U.,All institutions<sup>a</sup>,Coastal Carolina U.,2,559,64,64,0,0,587,26,26,0,0,470,38,38,0,0
8279,r564,All institutions<sup>a</sup> -> Truman State U.,All institutions<sup>a</sup>,Truman State U.,2,563,63,20,0,43,555,39,5,0,34,507,24,15,0,9
8279,r565,All institutions<sup>a</sup> -> Endicott C.,All institutions<sup>a</sup>,Endicott C.,2,563,63,50,0,13,592,25,25,0,0,470,38,25,0,13
8279,r566,All institutions<sup>a</sup> -> South Carolina State U.,All institutions<sup>a</sup>,South Carolina State U.,2,565,61,0,0,61,516,57,0,0,57,597,4,0,0,4
8279,r567,All institutions<sup>a</sup> -> Springfield C.,All institutions<sup>a</sup>,Springfield C.,2,565,61,57,0,4,519,54,51,0,3,582,7,6,0,1
8279,r568,All institutions<sup>a</sup> -> Drew U.,All institutions<sup>a</sup>,Drew U.,2,565,61,26,0,35,583,28,17,0,11,487,33,9,0,24
8279,r569,All institutions<sup>a</sup> -> California U. of Science and Medicine,All institutions<sup>a</sup>,California U. of Science and Medicine,2,568,60,60,0,0,506,60,60,0,0,627,0,0,0,0
8279,r570,All institutions<sup>a</sup> -> U. Montevallo,All institutions<sup>a</sup>,U. Montevallo,2,569,59,0,0,59,516,57,0,0,57,610,2,0,0,2
8279,r571,All institutions<sup>a</sup> -> Gonzaga U.,All institutions<sup>a</sup>,Gonzaga U.,2,569,59,34,25,0,592,25,22,3,0,483,34,12,22,0
8279,r572,All institutions<sup>a</sup> -> Albany Medical C.,All institutions<sup>a</sup>,Albany Medical C.,2,571,58,58,0,0,510,58,58,0,0,627,0,0,0,0
8279,r573,All institutions<sup>a</sup> -> U. of Saint Mary,All institutions<sup>a</sup>,U. of Saint Mary,2,571,58,58,0,0,519,54,54,0,0,597,4,4,0,0
8279,r574,All institutions<sup>a</sup> -> DeSales U.,All institutions<sup>a</sup>,DeSales U.,2,571,58,57,0,1,603,20,20,0,0,470,38,37,0,1
8279,r575,All institutions<sup>a</sup> -> Arkansas Tech U.,All institutions<sup>a</sup>,Arkansas Tech U.,2,574,57,47,10,0,565,35,28,7,0,515,22,19,3,0
8279,r576,All institutions<sup>a</sup> -> Xavier U.,All institutions<sup>a</sup>,Xavier U.,2,574,57,35,0,22,592,25,25,0,0,490,32,10,0,22
8279,r577,All institutions<sup>a</sup> -> Cold Spring Harbor Laboratory,All institutions<sup>a</sup>,Cold Spring Harbor Laboratory,2,576,54,54,0,0,519,54,54,0,0,627,0,0,0,0
8279,r578,All institutions<sup>a</sup> -> Biola U.,All institutions<sup>a</sup>,Biola U.,2,577,51,51,0,0,531,50,50,0,0,618,1,1,0,0
8279,r579,All institutions<sup>a</sup> -> U. of the Virgin Islands,All institutions<sup>a</sup>,U. of the Virgin Islands,2,577,51,51,0,0,535,47,47,0,0,597,4,4,0,0
8279,r580,All institutions<sup>a</sup> -> Loras C.,All institutions<sup>a</sup>,Loras C.,2,579,50,50,0,0,548,42,42,0,0,575,8,8,0,0
8279,r581,All institutions<sup>a</sup> -> Oklahoma Christian U.,All institutions<sup>a</sup>,Oklahoma Christian U.,2,579,50,0,50,0,600,21,0,21,0,499,29,0,29,0
8279,r582,All institutions<sup>a</sup> -> Winthrop U.,All institutions<sup>a</sup>,Winthrop U.,2,581,49,49,0,0,535,47,47,0,0,610,2,2,0,0
8279,r583,All institutions<sup>a</sup> -> Cooper Union for the Advancement of Science and Art,All institutions<sup>a</sup>,Cooper Union for the Advancement of Science and Art,2,582,48,0,48,0,612,17,0,17,0,494,31,0,31,0
8279,r584,All institutions<sup>a</sup> -> Georgia C. and State U.,All institutions<sup>a</sup>,Georgia C. and State U.,2,583,47,19,0,28,600,21,10,0,11,501,26,9,0,17
8279,r585,All institutions<sup>a</sup> -> Aurora U.,All institutions<sup>a</sup>,Aurora U.,2,583,47,7,0,40,612,17,0,0,17,496,30,7,0,23
8279,r586,All institutions<sup>a</sup> -> LeTourneau U.,All institutions<sup>a</sup>,LeTourneau U.,2,585,46,41,5,0,628,12,7,5,0,483,34,34,0,0
8279,r587,All institutions<sup>a</sup> -> Longwood U.,All institutions<sup>a</sup>,Longwood U.,2,586,45,0,0,45,538,45,0,0,45,627,0,0,0,0
8279,r588,"All institutions<sup>a</sup> -> Northeastern Ohio Universities, C. of Medicine",All institutions<sup>a</sup>,"Northeastern Ohio Universities, C. of Medicine",2,586,45,16,0,29,587,26,16,0,10,528,19,0,0,19
8279,r589,All institutions<sup>a</sup> -> Van Andel Institute,All institutions<sup>a</sup>,Van Andel Institute,2,588,44,44,0,0,539,44,44,0,0,627,0,0,0,0
8279,r590,All institutions<sup>a</sup> -> Western Connecticut State U.,All institutions<sup>a</sup>,Western Connecticut State U.,2,588,44,44,0,0,628,12,12,0,0,490,32,32,0,0
8279,r591,"All institutions<sup>a</sup> -> Toyota Technological Institute, Chicago",All institutions<sup>a</sup>,"Toyota Technological Institute, Chicago",2,590,43,43,0,0,545,43,43,0,0,627,0,0,0,0
8279,r592,"All institutions<sup>a</sup> -> SUNY, Fredonia",All institutions<sup>a</sup>,"SUNY, Fredonia",2,590,43,13,0,30,555,39,9,0,30,597,4,4,0,0
8279,r593,All institutions<sup>a</sup> -> Caldwell U.,All institutions<sup>a</sup>,Caldwell U.,2,590,43,43,0,0,655,3,3,0,0,459,40,40,0,0
8279,r594,All institutions<sup>a</sup> -> Wilkes U.,All institutions<sup>a</sup>,Wilkes U.,2,593,42,4,14,24,635,9,1,8,0,487,33,3,6,24
8279,r595,All institutions<sup>a</sup> -> Bard C.,All institutions<sup>a</sup>,Bard C.,2,594,41,41,0,0,562,36,36,0,0,593,5,5,0,0
8279,r596,All institutions<sup>a</sup> -> Christopher Newport U.,All institutions<sup>a</sup>,Christopher Newport U.,2,594,41,41,0,0,603,20,20,0,0,520,21,21,0,0
8279,r597,All institutions<sup>a</sup> -> Vanguard U. of Southern California,All institutions<sup>a</sup>,Vanguard U. of Southern California,2,596,39,39,0,0,555,39,39,0,0,627,0,0,0,0
8279,r598,All institutions<sup>a</sup> -> Savannah State U.,All institutions<sup>a</sup>,Savannah State U.,2,596,39,39,0,0,565,35,35,0,0,597,4,4,0,0
8279,r599,All institutions<sup>a</sup> -> Ithaca C.,All institutions<sup>a</sup>,Ithaca C.,2,596,39,39,0,0,584,27,27,0,0,553,12,12,0,0
8279,r600,All institutions<sup>a</sup> -> San Juan Bautista School of Medicine,All institutions<sup>a</sup>,San Juan Bautista School of Medicine,2,599,38,0,0,38,559,38,0,0,38,627,0,0,0,0
8279,r601,"All institutions<sup>a</sup> -> U. Arkansas, Pine Bluff",All institutions<sup>a</sup>,"U. Arkansas, Pine Bluff",2,599,38,38,0,0,577,30,30,0,0,575,8,8,0,0
8279,r602,All institutions<sup>a</sup> -> Western U. of Health Sciences,All institutions<sup>a</sup>,Western U. of Health Sciences,2,601,37,20,0,17,572,32,18,0,14,593,5,2,0,3
8279,r603,All institutions<sup>a</sup> -> Alfred U.,All institutions<sup>a</sup>,Alfred U.,2,601,37,0,37,0,587,26,0,26,0,558,11,0,11,0
8279,r604,All institutions<sup>a</sup> -> Kentucky State U.,All institutions<sup>a</sup>,Kentucky State U.,2,601,37,37,0,0,598,22,22,0,0,541,15,15,0,0
8279,r605,All institutions<sup>a</sup> -> Bryn Mawr C.,All institutions<sup>a</sup>,Bryn Mawr C.,2,604,36,36,0,0,572,32,32,0,0,597,4,4,0,0
8279,r606,All institutions<sup>a</sup> -> Bethune-Cookman U.,All institutions<sup>a</sup>,Bethune-Cookman U.,2,604,36,27,0,9,577,30,21,0,9,587,6,6,0,0
8279,r607,All institutions<sup>a</sup> -> Bemidji State U.,All institutions<sup>a</sup>,Bemidji State U.,2,604,36,36,0,0,639,8,8,0,0,500,28,28,0,0
8279,r608,"All institutions<sup>a</sup> -> SUNY, C. Plattsburgh",All institutions<sup>a</sup>,"SUNY, C. Plattsburgh",2,607,35,35,0,0,581,29,29,0,0,587,6,6,0,0
8279,r609,All institutions<sup>a</sup> -> John Carroll U.,All institutions<sup>a</sup>,John Carroll U.,2,607,35,35,0,0,603,20,20,0,0,541,15,15,0,0
8279,r610,All institutions<sup>a</sup> -> Plymouth State U.,All institutions<sup>a</sup>,Plymouth State U.,2,607,35,12,0,23,603,20,8,0,12,541,15,4,0,11
8279,r611,All institutions<sup>a</sup> -> Fisk U.,All institutions<sup>a</sup>,Fisk U.,2,610,34,34,0,0,569,33,33,0,0,618,1,1,0,0
8279,r612,All institutions<sup>a</sup> -> Saint Martin's U.,All institutions<sup>a</sup>,Saint Martin's U.,2,610,34,12,22,0,587,26,10,16,0,575,8,2,6,0
8279,r613,All institutions<sup>a</sup> -> Smith C.,All institutions<sup>a</sup>,Smith C.,2,610,34,9,0,25,596,24,0,0,24,565,10,9,0,1
8279,r614,All institutions<sup>a</sup> -> American Museum of Natural History,All institutions<sup>a</sup>,American Museum of Natural History,2,613,33,33,0,0,569,33,33,0,0,627,0,0,0,0
