table_id,row_id,sex_field_citizenship_ethnicity_and_race_full_path,sex_field_citizenship_ethnicity_and_race_level_1,sex_field_citizenship_ethnicity_and_race_level_2,sex_field_citizenship_ethnicity_and_race_level_3,sex_field_citizenship_ethnicity_and_race_level_4,sex_field_citizenship_ethnicity_and_race_level_5,sex_field_citizenship_ethnicity_and_race_level_6,sex_field_citizenship_ethnicity_and_race_level_7,sex_field_citizenship_ethnicity_and_race_level_8,sex_field_citizenship_ethnicity_and_race_level_9,sex_field_citizenship_ethnicity_and_race_level_10,sex_field_citizenship_ethnicity_and_race_hierarchy_depth,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018
3259,r650,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,10,na,na,na,75,100,118,198,209,245,272,290
3259,r651,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,10,328,270,340,291,323,302,228,221,211,205,175
3259,r652,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> Temporary resident,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Chemistry,Temporary resident,,,8,246,281,299,305,308,364,394,406,449,459,456
3259,r653,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,,,,7,988,925,1015,1001,1062,1162,1186,1219,1347,1454,1570
3259,r654,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,,,8,941,890,970,940,984,1078,1117,1129,1261,1307,1422
3259,r655,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,9,48,52,49,46,56,77,81,108,97,126,155
3259,r656,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,,9,893,838,921,894,928,1001,1036,1021,1164,1181,1267
3259,r657,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,10,7,4,7,8,4,8,5,1,3,3,10
3259,r658,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,10,na,na,na,86,80,97,79,104,87,107,145
3259,r659,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,10,63,77,71,na,na,na,na,na,na,na,na
3259,r660,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,10,45,43,29,38,43,29,52,47,56,56,49
3259,r661,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,10,na,na,na,3,1,4,2,2,3,0,2
3259,r662,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,White,10,698,653,746,674,702,786,811,774,896,889,944
3259,r663,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,10,na,na,na,21,26,21,39,44,59,77,75
3259,r664,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,10,80,61,68,64,72,56,48,49,60,49,42
3259,r665,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> Temporary resident,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,Temporary resident,,,8,47,35,45,61,78,84,69,90,86,147,148
3259,r666,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,,,,7,267,274,281,329,339,339,362,294,281,255,241
3259,r667,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,,,8,251,266,275,317,327,324,349,285,270,250,236
3259,r668,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,9,22,21,15,14,18,29,31,27,23,29,26
3259,r669,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,,9,229,245,260,303,309,295,318,258,247,221,210
3259,r670,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,10,1,4,2,1,1,3,0,1,1,3,2
3259,r671,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,10,na,na,na,22,28,18,33,21,18,13,17
3259,r672,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,10,23,22,20,na,na,na,na,na,na,na,na
3259,r673,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,10,11,22,15,27,37,29,28,32,24,21,18
3259,r674,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,10,na,na,na,1,1,0,7,1,1,0,0
3259,r675,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,White,10,182,182,209,171,206,208,226,184,172,165,152
3259,r676,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,10,na,na,na,6,4,10,9,8,13,8,12
3259,r677,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,10,12,15,14,75,32,27,15,11,18,11,9
3259,r678,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> Temporary resident,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,Temporary resident,,,8,16,8,6,12,12,15,13,9,11,5,5
3259,r679,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology,Both sexes,Female,All fields,All S&E,Science,Psychology,,,,,6,71682,73164,75336,78167,84181,88329,90851,91688,92069,91745,92701
3259,r680,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> U.S. citizen and permanent resident,Both sexes,Female,All fields,All S&E,Science,Psychology,U.S. citizen and permanent resident,,,,7,70534,71893,74008,76893,82624,86672,89014,89753,89881,89458,90216
3259,r681,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,Female,All fields,All S&E,Science,Psychology,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,8,6969,7543,8170,9160,10450,11957,13704,14678,15944,16259,18118
3259,r682,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,Female,All fields,All S&E,Science,Psychology,U.S. citizen and permanent resident,Not Hispanic or Latino,,,8,63565,64350,65838,67733,72174,74715,75310,75075,73937,73199,72098
3259,r683,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,Female,All fields,All S&E,Science,Psychology,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,,9,487,478,557,513,530,499,493,453,493,467,413
3259,r684,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ,Both sexes,Female,All fields,All S&E,Science,Psychology,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,,9,na,na,na,4452,4758,4981,5089,5064,5097,5402,5488
3259,r685,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,Female,All fields,All S&E,Science,Psychology,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,,9,4282,4397,4510,na,na,na,na,na,na,na,na
3259,r686,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,Female,All fields,All S&E,Science,Psychology,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,,9,8305,8601,9009,9449,10276,10652,10878,11116,11329,11336,11155
3259,r687,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,Both sexes,Female,All fields,All S&E,Science,Psychology,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,9,na,na,na,157,171,193,207,216,207,227,170
3259,r688,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White,Both sexes,Female,All fields,All S&E,Science,Psychology,U.S. citizen and permanent resident,Not Hispanic or Latino,White,,9,46726,46605,46491,47593,50221,52381,52384,51604,50295,49123,48515
3259,r689,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,Female,All fields,All S&E,Science,Psychology,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,,9,na,na,na,1147,1453,1832,2561,2890,3235,3421,3634
3259,r690,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,Female,All fields,All S&E,Science,Psychology,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,,9,3765,4269,5271,4422,4765,4177,3698,3732,3281,3223,2723
3259,r691,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> Temporary resident,Both sexes,Female,All fields,All S&E,Science,Psychology,Temporary resident,,,,7,1148,1271,1328,1274,1557,1657,1837,1935,2188,2287,2485
3259,r692,Both sexes -> Female -> All fields -> All S&E -> Science -> Social sciences,Both sexes,Female,All fields,All S&E,Science,Social sciences,,,,,6,83247,84780,87626,93314,96989,98385,97123,94135,92816,92363,93384
3259,r693,Both sexes -> Female -> All fields -> All S&E -> Science -> Social sciences -> U.S. citizen and permanent resident,Both sexes,Female,All fields,All S&E,Science,Social sciences,U.S. citizen and permanent resident,,,,7,80637,82063,84860,90060,93385,94315,92642,89099,87410,86872,87555
3259,r694,Both sexes -> Female -> All fields -> All S&E -> Science -> Social sciences -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,Female,All fields,All S&E,Science,Social sciences,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,8,8906,9206,9864,11130,12165,13678,14502,14971,16009,16899,17563
3259,r695,Both sexes -> Female -> All fields -> All S&E -> Science -> Social sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,Female,All fields,All S&E,Science,Social sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,,,8,71731,72857,74996,78930,81220,80637,78140,74128,71401,69973,69992
3259,r696,Both sexes -> Female -> All fields -> All S&E -> Science -> Social sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,Female,All fields,All S&E,Science,Social sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,,9,754,811,788,750,710,712,620,579,555,523,521
3259,r697,Both sexes -> Female -> All fields -> All S&E -> Science -> Social sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ,Both sexes,Female,All fields,All S&E,Science,Social sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,,9,na,na,na,7253,6968,7118,6875,6735,6482,6574,6851
