table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_agencies,field_doc,field_dod,field_doe,field_ed,field_epa,field_hhs,field_nasa,field_nsf,field_usda,field_othera
7321,r100,California -> Samuel Merritt U.,California,Samuel Merritt U.,2,527.9,0.0,0.0,0.0,0.0,0.0,527.9,0.0,0.0,0.0,0.0
7321,r101,"California -> San Diego State U., San Diego",California,"San Diego State U., San Diego",2,51638.6,396.4,817.5,572.8,499.9,0.0,34581.2,1008.3,13742.5,20.0,0.0
7321,r102,California -> San Francisco State U.,California,San Francisco State U.,2,14370.2,0.0,0.0,578.1,0.0,0.0,7963.0,0.0,5690.4,0.0,138.7
7321,r103,California -> San Joaquin Delta C.,California,San Joaquin Delta C.,2,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0
7321,r104,California -> San Jose State U.,California,San Jose State U.,2,24560.1,600.0,0.0,629.2,0.0,1000.0,2724.0,9643.7,4222.4,0.0,5740.8
7321,r105,California -> San Mateo County Community C. District,California,San Mateo County Community C. District,2,2960.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2960.6,0.0,0.0
7321,r106,California -> Santa Clara U.,California,Santa Clara U.,2,4574.8,75.0,0.0,0.0,0.0,0.0,388.5,0.0,4111.3,0.0,0.0
7321,r107,California -> Santa Monica C.,California,Santa Monica C.,2,1166.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.6,0.0,0.0
7321,r108,California -> Scripps C.,California,Scripps C.,2,157.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.7,0.0,0.0
7321,r109,"California -> Scripps Research Institute, The",California,"Scripps Research Institute, The",2,208372.3,0.0,0.0,0.0,0.0,0.0,204160.4,786.0,3425.8,0.0,0.0
7321,r110,California -> Sonoma State U.,California,Sonoma State U.,2,2959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2959.0,0.0,0.0
7321,r111,"California -> Southwestern C., Chula Vista",California,"Southwestern C., Chula Vista",2,927.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927.1,0.0,0.0
7321,r112,California -> Stanford U.,California,Stanford U.,2,651155.6,294.2,6773.0,24771.0,472.2,0.0,530900.9,18117.7,68381.5,175.0,1270.2
7321,r113,"California -> U. California, Berkeley",California,"U. California, Berkeley",2,241289.4,447.6,2942.7,22287.5,250.0,0.0,129995.3,0.0,78360.0,1050.8,5955.6
7321,r114,"California -> U. California, Cooperative Extension",California,"U. California, Cooperative Extension",2,227.4,0.0,0.0,0.0,0.0,0.0,181.7,0.0,0.0,45.7,0.0
7321,r115,"California -> U. California, Davis",California,"U. California, Davis",2,366336.8,89.5,361.8,10280.5,96.4,0.0,255384.3,6582.0,41528.2,35715.6,16298.7
7321,r116,"California -> U. California, Irvine",California,"U. California, Irvine",2,235629.9,0.0,0.0,18116.3,195.5,0.0,158083.4,5434.1,53800.7,0.0,0.0
7321,r117,"California -> U. California, Los Angeles",California,"U. California, Los Angeles",2,780943.4,279.0,3250.0,25053.7,1167.2,0.0,668846.5,17304.9,64377.4,311.1,353.5
7321,r118,"California -> U. California, Merced",California,"U. California, Merced",2,14756.4,74.2,0.0,449.0,0.0,0.0,4459.8,61.4,7484.3,2227.7,0.0
7321,r119,"California -> U. California, Office of the President",California,"U. California, Office of the President",2,66302.8,1433.5,0.0,7381.0,0.0,1584.7,0.0,44835.6,246.1,10425.2,396.7
7321,r120,"California -> U. California, Riverside",California,"U. California, Riverside",2,98258.7,0.0,708.5,2601.7,747.9,0.0,36170.3,0.0,29503.8,28276.5,250.0
7321,r121,"California -> U. California, San Diego",California,"U. California, San Diego",2,675097.2,11573.1,21386.3,23467.4,238.6,0.0,502104.7,5692.2,109316.1,1102.5,216.3
7321,r122,"California -> U. California, San Francisco",California,"U. California, San Francisco",2,685422.5,0.0,0.0,0.0,250.0,0.0,672847.2,0.0,12325.3,0.0,0.0
7321,r123,"California -> U. California, Santa Barbara",California,"U. California, Santa Barbara",2,114259.5,0.0,10845.3,12062.8,0.0,0.0,21784.8,6982.0,61918.9,96.4,569.3
7321,r124,"California -> U. California, Santa Cruz",California,"U. California, Santa Cruz",2,70153.9,1632.0,265.9,3724.7,0.0,0.0,42212.9,3694.3,16482.5,1455.0,686.6
7321,r125,California -> U. La Verne,California,U. La Verne,2,389.6,0.0,0.0,0.0,0.0,0.0,389.6,0.0,0.0,0.0,0.0
7321,r126,California -> U. Pacific,California,U. Pacific,2,1195.3,0.0,0.0,0.0,0.0,0.0,624.8,0.0,570.5,0.0,0.0
7321,r127,California -> U. San Diego,California,U. San Diego,2,2868.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2261.3,0.0,606.9
7321,r128,California -> U. San Francisco,California,U. San Francisco,2,1367.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.4,0.0,0.0
7321,r129,California -> U. Southern California,California,U. Southern California,2,431048.0,1595.7,50647.3,5885.4,205.2,0.0,314247.1,2235.4,40594.3,0.0,15637.7
7321,r130,California -> Victor Valley C.,California,Victor Valley C.,2,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0
7321,r131,"California -> West Hills Community C. District, Coalinga",California,"West Hills Community C. District, Coalinga",2,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0
7321,r132,California -> Western U. Health Sciences,California,Western U. Health Sciences,2,2752.3,0.0,0.0,0.0,0.0,0.0,2749.1,0.0,0.0,3.2,0.0
7321,r133,Colorado,Colorado,,1,858983.5,58593.7,14174.4,47119.9,1202.8,796.1,398215.3,78541.2,220908.1,19478.6,19953.5
7321,r134,Colorado -> Colorado C.,Colorado,Colorado C.,2,930.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.4,0.0,0.0
7321,r135,Colorado -> Colorado Mesa U.,Colorado,Colorado Mesa U.,2,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,0.0
7321,r136,Colorado -> Colorado School of Mines,Colorado,Colorado School of Mines,2,37664.7,336.3,10333.4,6091.6,0.0,0.0,2002.6,1796.0,10298.7,0.0,6806.1
7321,r137,"Colorado -> Colorado State U., Fort Collins",Colorado,"Colorado State U., Fort Collins",2,117967.9,5485.3,187.0,19331.2,0.0,0.0,48918.1,0.0,32264.1,7443.5,4338.8
7321,r138,"Colorado -> Colorado State U., Pueblo",Colorado,"Colorado State U., Pueblo",2,2946.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811.5,0.0,1134.6
7321,r139,"Colorado -> Colorado State U., System Office",Colorado,"Colorado State U., System Office",2,20104.7,0.0,0.0,0.0,0.0,400.0,700.2,8540.2,0.0,10454.3,10.0
7321,r140,Colorado -> Colorado Theological Seminary,Colorado,Colorado Theological Seminary,2,239.5,0.0,0.0,0.0,0.0,0.0,0.0,239.5,0.0,0.0,0.0
7321,r141,Colorado -> Fort Lewis C.,Colorado,Fort Lewis C.,2,1028.5,0.0,0.0,0.0,0.0,0.0,71.9,0.0,946.5,10.0,0.0
7321,r142,Colorado -> Front Range Community C.,Colorado,Front Range Community C.,2,494.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.2,0.0,0.0
7321,r143,"Colorado -> Metropolitan State U. Denver, Denver",Colorado,"Metropolitan State U. Denver, Denver",2,276.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.5,0.0,0.0
7321,r144,Colorado -> Pueblo Community C.,Colorado,Pueblo Community C.,2,688.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.5,0.0,0.0
7321,r145,Colorado -> Regis U.,Colorado,Regis U.,2,52.8,0.0,0.0,0.0,0.0,0.0,52.8,0.0,0.0,0.0,0.0
7321,r146,Colorado -> U. Colorado Boulder,Colorado,U. Colorado Boulder,2,579210.8,27018.7,3653.9,21456.1,952.9,396.1,340092.9,67965.5,113191.1,1470.7,3012.7
7321,r147,Colorado -> U. Corp. for Atmospheric Research,Colorado,U. Corp. for Atmospheric Research,2,69517.1,25753.4,0.0,241.0,0.0,0.0,0.0,0.0,38850.6,50.0,4622.1
7321,r148,Colorado -> U. Denver,Colorado,U. Denver,2,11575.6,0.0,0.0,0.0,249.8,0.0,6376.9,0.0,4948.9,0.0,0.0
7321,r149,Colorado -> U. Northern Colorado,Colorado,U. Northern Colorado,2,1743.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1731.1,0.0,12.1
7321,r150,Colorado -> UNAVCO Inc.,Colorado,UNAVCO Inc.,2,14190.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14190.1,0.0,0.0
7321,r151,Colorado -> Western Colorado U.,Colorado,Western Colorado U.,2,67.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.1
7321,r152,Connecticut,Connecticut,,1,739927.3,4471.4,8788.0,11655.5,1084.7,0.0,628115.7,4113.2,64494.0,16693.3,511.7
7321,r153,Connecticut -> Central Connecticut State U.,Connecticut,Central Connecticut State U.,2,1227.7,0.0,0.0,0.0,0.0,0.0,68.0,0.0,1089.2,0.0,70.4
7321,r154,Connecticut -> Connecticut Board of Regents for Higher Education,Connecticut,Connecticut Board of Regents for Higher Education,2,1138.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.4,0.0,0.0
7321,r155,Connecticut -> Connecticut C.,Connecticut,Connecticut C.,2,286.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.6,0.0,0.0
7321,r156,Connecticut -> Eastern Connecticut State U.,Connecticut,Eastern Connecticut State U.,2,800.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.5,0.0,0.0
7321,r157,Connecticut -> Fairfield U.,Connecticut,Fairfield U.,2,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6,0.0,0.0
7321,r158,Connecticut -> Human Relations Area Files,Connecticut,Human Relations Area Files,2,1384.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384.3,0.0,0.0
7321,r159,Connecticut -> Sacred Heart U.,Connecticut,Sacred Heart U.,2,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0
7321,r160,Connecticut -> Southern Connecticut State U.,Connecticut,Southern Connecticut State U.,2,422.6,0.0,0.0,0.0,0.0,0.0,422.6,0.0,0.0,0.0,0.0
7321,r161,"Connecticut -> Trinity C., Hartford",Connecticut,"Trinity C., Hartford",2,1217.9,0.0,0.0,0.0,0.0,0.0,791.8,0.0,426.1,0.0,0.0
7321,r162,Connecticut -> U. Bridgeport,Connecticut,U. Bridgeport,2,89.1,0.0,0.0,0.0,0.0,0.0,89.1,0.0,0.0,0.0,0.0
