table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_federal_obligations,field_r_d,field_r_d_plant,field_facilities_for_instruction_in_s_e,field_fellowships_traineeships_and_training_grants,field_general_support_for_s_e,field_other_s_e_activities
4321,r837,All states and outlying areas -> South Carolina -> C. Charleston,All states and outlying areas,South Carolina,C. Charleston,3,1716.8,1208.9,0.0,0.0,507.8,0.0,0.0
4321,r838,All states and outlying areas -> South Carolina -> Citadel Military C. South Carolina,All states and outlying areas,South Carolina,Citadel Military C. South Carolina,3,298.5,298.5,0.0,0.0,0.0,0.0,0.0
4321,r839,All states and outlying areas -> South Carolina -> Claflin U.,All states and outlying areas,South Carolina,Claflin U.,3,1641.3,1227.3,0.0,0.0,167.5,0.0,246.6
4321,r840,All states and outlying areas -> South Carolina -> Clemson U.,All states and outlying areas,South Carolina,Clemson U.,3,54471.0,44266.5,493.3,0.0,4748.6,0.0,4962.6
4321,r841,All states and outlying areas -> South Carolina -> Florence-Darlington Technical C.,All states and outlying areas,South Carolina,Florence-Darlington Technical C.,3,989.1,0.0,0.0,0.0,989.1,0.0,0.0
4321,r842,All states and outlying areas -> South Carolina -> Francis Marion U.,All states and outlying areas,South Carolina,Francis Marion U.,3,1024.5,0.0,0.0,0.0,1024.5,0.0,0.0
4321,r843,All states and outlying areas -> South Carolina -> Furman U.,All states and outlying areas,South Carolina,Furman U.,3,1717.9,1232.9,485.0,0.0,0.0,0.0,0.0
4321,r844,All states and outlying areas -> South Carolina -> Horry-Georgetown Technical C.,All states and outlying areas,South Carolina,Horry-Georgetown Technical C.,3,497.8,497.8,0.0,0.0,0.0,0.0,0.0
4321,r845,All states and outlying areas -> South Carolina -> Medical U. South Carolina,All states and outlying areas,South Carolina,Medical U. South Carolina,3,134967.3,123875.7,0.0,0.0,11091.6,0.0,0.0
4321,r846,All states and outlying areas -> South Carolina -> Northeastern Technical C.,All states and outlying areas,South Carolina,Northeastern Technical C.,3,272.3,54.5,0.0,0.0,217.9,0.0,0.0
4321,r847,All states and outlying areas -> South Carolina -> South Carolina Sea Grant Consortium,All states and outlying areas,South Carolina,South Carolina Sea Grant Consortium,3,1556.7,1556.7,0.0,0.0,0.0,0.0,0.0
4321,r848,All states and outlying areas -> South Carolina -> South Carolina State U.,All states and outlying areas,South Carolina,South Carolina State U.,3,7411.0,4985.1,0.0,0.0,1136.7,0.0,1289.3
4321,r849,All states and outlying areas -> South Carolina -> Spartanburg Community C.,All states and outlying areas,South Carolina,Spartanburg Community C.,3,265.5,0.0,0.0,0.0,265.5,0.0,0.0
4321,r850,All states and outlying areas -> South Carolina -> Trident Technical C.,All states and outlying areas,South Carolina,Trident Technical C.,3,447.7,0.0,0.0,0.0,447.7,0.0,0.0
4321,r851,All states and outlying areas -> South Carolina -> U. South Carolina,All states and outlying areas,South Carolina,U. South Carolina,3,79625.0,74598.7,529.7,0.0,3681.4,0.0,815.2
4321,r852,All states and outlying areas -> South Dakota,All states and outlying areas,South Dakota,,2,45425.4,33027.0,255.0,0.0,8087.1,746.6,3309.8
4321,r853,"All states and outlying areas -> South Dakota -> Augustana U., Sioux Falls",All states and outlying areas,South Dakota,"Augustana U., Sioux Falls",3,207.3,207.3,0.0,0.0,0.0,0.0,0.0
4321,r854,All states and outlying areas -> South Dakota -> Black Hills State U.,All states and outlying areas,South Dakota,Black Hills State U.,3,94.9,94.9,0.0,0.0,0.0,0.0,0.0
4321,r855,All states and outlying areas -> South Dakota -> Dakota State U.,All states and outlying areas,South Dakota,Dakota State U.,3,4293.8,1160.8,0.0,0.0,3133.1,0.0,0.0
4321,r856,All states and outlying areas -> South Dakota -> Oglala Lakota C.,All states and outlying areas,South Dakota,Oglala Lakota C.,3,1378.3,483.8,0.0,0.0,569.5,0.0,325.0
4321,r857,All states and outlying areas -> South Dakota -> Sinte Gleska U.,All states and outlying areas,South Dakota,Sinte Gleska U.,3,435.7,243.7,0.0,0.0,107.2,0.0,84.8
4321,r858,All states and outlying areas -> South Dakota -> Sisseton Wahpeton C.,All states and outlying areas,South Dakota,Sisseton Wahpeton C.,3,674.1,140.6,0.0,0.0,439.7,0.0,93.8
4321,r859,All states and outlying areas -> South Dakota -> South Dakota Board of Regents,All states and outlying areas,South Dakota,South Dakota Board of Regents,3,3828.4,3828.4,0.0,0.0,0.0,0.0,0.0
4321,r860,All states and outlying areas -> South Dakota -> South Dakota School of Mines and Technology,All states and outlying areas,South Dakota,South Dakota School of Mines and Technology,3,7369.5,7177.7,0.0,0.0,0.0,0.0,191.7
4321,r861,All states and outlying areas -> South Dakota -> South Dakota State U.,All states and outlying areas,South Dakota,South Dakota State U.,3,17013.1,12454.0,25.0,0.0,1773.1,746.6,2014.5
4321,r862,All states and outlying areas -> South Dakota -> U. South Dakota,All states and outlying areas,South Dakota,U. South Dakota,3,10130.4,7235.9,230.0,0.0,2064.5,0.0,600.0
4321,r863,All states and outlying areas -> Tennessee,All states and outlying areas,Tennessee,,2,662341.7,597471.9,2324.0,0.0,49256.8,3393.7,9895.2
4321,r864,All states and outlying areas -> Tennessee -> Austin Peay State U.,All states and outlying areas,Tennessee,Austin Peay State U.,3,45.0,45.0,0.0,0.0,0.0,0.0,0.0
4321,r865,All states and outlying areas -> Tennessee -> East Tennessee State U.,All states and outlying areas,Tennessee,East Tennessee State U.,3,9155.4,8451.0,0.0,0.0,704.3,0.0,0.0
4321,r866,All states and outlying areas -> Tennessee -> Fisk U.,All states and outlying areas,Tennessee,Fisk U.,3,2945.1,1720.5,0.0,0.0,1224.6,0.0,0.0
4321,r867,All states and outlying areas -> Tennessee -> Lane C.,All states and outlying areas,Tennessee,Lane C.,3,1048.6,0.0,0.0,0.0,1048.6,0.0,0.0
4321,r868,All states and outlying areas -> Tennessee -> Lincoln Memorial U.,All states and outlying areas,Tennessee,Lincoln Memorial U.,3,286.5,97.1,0.0,0.0,94.7,0.0,94.7
4321,r869,All states and outlying areas -> Tennessee -> Maryville C.,All states and outlying areas,Tennessee,Maryville C.,3,999.9,0.0,0.0,0.0,999.9,0.0,0.0
4321,r870,All states and outlying areas -> Tennessee -> Meharry Medical C.,All states and outlying areas,Tennessee,Meharry Medical C.,3,14255.9,9501.5,0.0,0.0,4504.3,0.0,250.0
4321,r871,All states and outlying areas -> Tennessee -> Middle Tennessee State U.,All states and outlying areas,Tennessee,Middle Tennessee State U.,3,3741.9,2665.9,211.8,0.0,396.8,467.4,0.0
4321,r872,All states and outlying areas -> Tennessee -> Northeast State Community C.,All states and outlying areas,Tennessee,Northeast State Community C.,3,164.6,164.6,0.0,0.0,0.0,0.0,0.0
4321,r873,All states and outlying areas -> Tennessee -> Oak Ridge Associated Universities,All states and outlying areas,Tennessee,Oak Ridge Associated Universities,3,25408.4,25408.4,0.0,0.0,0.0,0.0,0.0
4321,r874,"All states and outlying areas -> Tennessee -> Rhodes C., Memphis",All states and outlying areas,Tennessee,"Rhodes C., Memphis",3,1645.6,167.9,0.0,0.0,1477.6,0.0,0.0
4321,r875,All states and outlying areas -> Tennessee -> Roane State Community C.,All states and outlying areas,Tennessee,Roane State Community C.,3,299.8,60.0,0.0,0.0,239.8,0.0,0.0
4321,r876,All states and outlying areas -> Tennessee -> Sewanee: U. of the South,All states and outlying areas,Tennessee,Sewanee: U. of the South,3,31.0,31.0,0.0,0.0,0.0,0.0,0.0
4321,r877,All states and outlying areas -> Tennessee -> Tennessee State U.,All states and outlying areas,Tennessee,Tennessee State U.,3,16670.2,10877.2,199.5,0.0,4237.0,0.0,1356.5
4321,r878,All states and outlying areas -> Tennessee -> Tennessee Technological U.,All states and outlying areas,Tennessee,Tennessee Technological U.,3,3243.1,2450.5,0.0,0.0,674.4,118.2,0.0
4321,r879,All states and outlying areas -> Tennessee -> U. Memphis,All states and outlying areas,Tennessee,U. Memphis,3,9512.7,7563.7,2.3,0.0,1560.3,0.0,386.4
4321,r880,"All states and outlying areas -> Tennessee -> U. Tennessee, Chattanooga",All states and outlying areas,Tennessee,"U. Tennessee, Chattanooga",3,4687.6,3326.1,0.0,0.0,1169.0,0.0,192.5
4321,r881,"All states and outlying areas -> Tennessee -> U. Tennessee, Health Science Center",All states and outlying areas,Tennessee,"U. Tennessee, Health Science Center",3,41386.6,41300.4,0.0,0.0,86.2,0.0,0.0
4321,r882,"All states and outlying areas -> Tennessee -> U. Tennessee, Knoxville",All states and outlying areas,Tennessee,"U. Tennessee, Knoxville",3,71343.4,56454.6,1910.5,0.0,6177.6,275.9,6524.8
4321,r883,"All states and outlying areas -> Tennessee -> U. Tennessee, Martin",All states and outlying areas,Tennessee,"U. Tennessee, Martin",3,24.0,0.0,0.0,0.0,0.0,0.0,24.0
4321,r884,"All states and outlying areas -> Tennessee -> U. Tennessee, system office",All states and outlying areas,Tennessee,"U. Tennessee, system office",3,4686.2,4686.2,0.0,0.0,0.0,0.0,0.0
4321,r885,All states and outlying areas -> Tennessee -> Vanderbilt U.,All states and outlying areas,Tennessee,Vanderbilt U.,3,450760.4,422500.3,0.0,0.0,24661.7,2532.1,1066.3
4321,r886,All states and outlying areas -> Texas,All states and outlying areas,Texas,,2,2146144.9,1955672.7,49661.8,1000.0,101455.5,4217.9,34137.0
4321,r887,All states and outlying areas -> Texas -> Abilene Christian U.,All states and outlying areas,Texas,Abilene Christian U.,3,651.7,0.0,0.0,0.0,651.7,0.0,0.0
4321,r888,All states and outlying areas -> Texas -> Austin C.,All states and outlying areas,Texas,Austin C.,3,322.5,6.4,0.0,0.0,316.0,0.0,0.0
4321,r889,All states and outlying areas -> Texas -> Austin Community C. District,All states and outlying areas,Texas,Austin Community C. District,3,7698.7,1600.1,0.0,0.0,6098.6,0.0,0.0
4321,r890,All states and outlying areas -> Texas -> Baylor C. of Medicine,All states and outlying areas,Texas,Baylor C. of Medicine,3,313355.2,302907.9,0.0,0.0,7630.5,716.8,2100.0
4321,r891,All states and outlying areas -> Texas -> Baylor U.,All states and outlying areas,Texas,Baylor U.,3,8680.2,7436.8,0.0,0.0,1243.4,0.0,0.0
4321,r892,All states and outlying areas -> Texas -> Dallas County Community C. District,All states and outlying areas,Texas,Dallas County Community C. District,3,298.3,59.7,0.0,0.0,238.6,0.0,0.0
4321,r893,All states and outlying areas -> Texas -> El Paso Community C.,All states and outlying areas,Texas,El Paso Community C.,3,324.0,324.0,0.0,0.0,0.0,0.0,0.0
4321,r894,All states and outlying areas -> Texas -> Hardin-Simmons U.,All states and outlying areas,Texas,Hardin-Simmons U.,3,250.0,250.0,0.0,0.0,0.0,0.0,0.0
4321,r895,All states and outlying areas -> Texas -> Huston-Tillotson U.,All states and outlying areas,Texas,Huston-Tillotson U.,3,120.0,120.0,0.0,0.0,0.0,0.0,0.0
4321,r896,All states and outlying areas -> Texas -> Jarvis Christian C.,All states and outlying areas,Texas,Jarvis Christian C.,3,400.0,0.0,0.0,0.0,400.0,0.0,0.0
4321,r897,All states and outlying areas -> Texas -> Lamar U.,All states and outlying areas,Texas,Lamar U.,3,683.6,361.6,322.0,0.0,0.0,0.0,0.0
4321,r898,All states and outlying areas -> Texas -> Laredo C.,All states and outlying areas,Texas,Laredo C.,3,275.0,0.0,0.0,0.0,275.0,0.0,0.0
4321,r899,All states and outlying areas -> Texas -> Midwestern State U.,All states and outlying areas,Texas,Midwestern State U.,3,108.2,108.2,0.0,0.0,0.0,0.0,0.0
4321,r900,All states and outlying areas -> Texas -> Prairie View A&M U.,All states and outlying areas,Texas,Prairie View A&M U.,3,16849.2,7757.0,0.0,0.0,2732.1,0.0,6360.1
4321,r901,All states and outlying areas -> Texas -> Rice U.,All states and outlying areas,Texas,Rice U.,3,73151.6,68477.9,0.0,0.0,4673.8,0.0,0.0
4321,r902,All states and outlying areas -> Texas -> Sam Houston State U.,All states and outlying areas,Texas,Sam Houston State U.,3,1474.9,1440.0,0.0,0.0,34.9,0.0,0.0
4321,r903,All states and outlying areas -> Texas -> San Jacinto Community C. District,All states and outlying areas,Texas,San Jacinto Community C. District,3,454.4,0.0,0.0,0.0,454.4,0.0,0.0
4321,r904,All states and outlying areas -> Texas -> Southern Methodist U.,All states and outlying areas,Texas,Southern Methodist U.,3,14245.9,14217.3,0.0,0.0,28.6,0.0,0.0
4321,r905,All states and outlying areas -> Texas -> St. Edward's U.,All states and outlying areas,Texas,St. Edward's U.,3,308.8,308.8,0.0,0.0,0.0,0.0,0.0
4321,r906,"All states and outlying areas -> Texas -> St. Mary's U., San Antonio",All states and outlying areas,Texas,"St. Mary's U., San Antonio",3,961.3,494.9,0.0,0.0,466.4,0.0,0.0
4321,r907,All states and outlying areas -> Texas -> Stephen F. Austin State U.,All states and outlying areas,Texas,Stephen F. Austin State U.,3,651.5,490.6,0.0,0.0,0.0,0.0,160.9
4321,r908,All states and outlying areas -> Texas -> Sul Ross State U.,All states and outlying areas,Texas,Sul Ross State U.,3,250.0,25.0,0.0,0.0,212.5,0.0,12.5
4321,r909,All states and outlying areas -> Texas -> Tarleton State U.,All states and outlying areas,Texas,Tarleton State U.,3,119.3,119.3,0.0,0.0,0.0,0.0,0.0
4321,r910,All states and outlying areas -> Texas -> Texas A&M International U.,All states and outlying areas,Texas,Texas A&M International U.,3,536.6,307.8,0.0,0.0,0.0,0.0,228.8
4321,r911,"All states and outlying areas -> Texas -> Texas A&M U., College Station",All states and outlying areas,Texas,"Texas A&M U., College Station",3,258470.8,238487.5,526.3,1000.0,9102.6,0.0,9354.4
4321,r912,"All states and outlying areas -> Texas -> Texas A&M U., system office",All states and outlying areas,Texas,"Texas A&M U., system office",3,38099.2,31710.8,0.0,0.0,4844.5,0.0,1543.9
4321,r913,All states and outlying areas -> Texas -> Texas A&M U.-Commerce,All states and outlying areas,Texas,Texas A&M U.-Commerce,3,708.3,708.3,0.0,0.0,0.0,0.0,0.0
4321,r914,All states and outlying areas -> Texas -> Texas A&M U.-Corpus Christi,All states and outlying areas,Texas,Texas A&M U.-Corpus Christi,3,8739.8,6208.5,0.0,0.0,2531.4,0.0,0.0
4321,r915,All states and outlying areas -> Texas -> Texas A&M U.-Kingsville,All states and outlying areas,Texas,Texas A&M U.-Kingsville,3,6898.1,4690.0,0.0,0.0,1578.7,365.0,264.5
4321,r916,All states and outlying areas -> Texas -> Texas Christian U.,All states and outlying areas,Texas,Texas Christian U.,3,4227.0,4107.0,0.0,0.0,120.0,0.0,0.0
4321,r917,All states and outlying areas -> Texas -> Texas Lutheran U.,All states and outlying areas,Texas,Texas Lutheran U.,3,1287.3,294.4,0.0,0.0,992.9,0.0,0.0
4321,r918,All states and outlying areas -> Texas -> Texas Southern U.,All states and outlying areas,Texas,Texas Southern U.,3,2522.9,1772.0,0.0,0.0,751.0,0.0,0.0
4321,r919,"All states and outlying areas -> Texas -> Texas State Technical C., Waco",All states and outlying areas,Texas,"Texas State Technical C., Waco",3,228.0,45.6,0.0,0.0,182.4,0.0,0.0
4321,r920,All states and outlying areas -> Texas -> Texas State U.,All states and outlying areas,Texas,Texas State U.,3,8473.1,7533.0,255.1,0.0,494.8,0.0,190.2
4321,r921,All states and outlying areas -> Texas -> Texas Tech U.,All states and outlying areas,Texas,Texas Tech U.,3,33007.1,29264.3,146.6,0.0,3389.5,0.0,206.7
4321,r922,"All states and outlying areas -> Texas -> Texas Tech U., Health Sciences Center, El Paso",All states and outlying areas,Texas,"Texas Tech U., Health Sciences Center, El Paso",3,1266.8,1266.8,0.0,0.0,0.0,0.0,0.0
4321,r923,All states and outlying areas -> Texas -> Texas Tech U. System Administration,All states and outlying areas,Texas,Texas Tech U. System Administration,3,1700.7,1270.2,0.0,0.0,347.5,0.0,83.0
4321,r924,All states and outlying areas -> Texas -> Texas Woman's U.,All states and outlying areas,Texas,Texas Woman's U.,3,2166.4,335.8,0.0,0.0,1830.6,0.0,0.0
4321,r925,All states and outlying areas -> Texas -> Trinity U.,All states and outlying areas,Texas,Trinity U.,3,576.6,576.6,0.0,0.0,0.0,0.0,0.0
4321,r926,All states and outlying areas -> Texas -> U. Houston,All states and outlying areas,Texas,U. Houston,3,31578.9,31218.3,0.0,0.0,360.7,0.0,0.0
4321,r927,All states and outlying areas -> Texas -> U. Houston system administration,All states and outlying areas,Texas,U. Houston system administration,3,23388.6,19401.0,0.0,0.0,3577.1,0.0,410.5
4321,r928,All states and outlying areas -> Texas -> U. Houston-Clear Lake,All states and outlying areas,Texas,U. Houston-Clear Lake,3,2499.9,2299.9,0.0,0.0,200.0,0.0,0.0
4321,r929,All states and outlying areas -> Texas -> U. Houston-Downtown,All states and outlying areas,Texas,U. Houston-Downtown,3,352.8,18.9,86.0,0.0,0.0,0.0,247.9
4321,r930,"All states and outlying areas -> Texas -> U. North Texas, Denton",All states and outlying areas,Texas,"U. North Texas, Denton",3,42252.8,39533.1,0.0,0.0,719.7,2000.0,0.0
4321,r931,All states and outlying areas -> Texas -> U. of the Incarnate Word,All states and outlying areas,Texas,U. of the Incarnate Word,3,2019.9,697.0,0.0,0.0,1322.9,0.0,0.0
4321,r932,"All states and outlying areas -> Texas -> U. Texas Health Science Center, Houston",All states and outlying areas,Texas,"U. Texas Health Science Center, Houston",3,122208.1,117411.2,0.0,0.0,4796.9,0.0,0.0
4321,r933,"All states and outlying areas -> Texas -> U. Texas Health Science Center, San Antonio",All states and outlying areas,Texas,"U. Texas Health Science Center, San Antonio",3,96418.5,89927.7,0.0,0.0,6490.8,0.0,0.0
4321,r934,"All states and outlying areas -> Texas -> U. Texas Health Science Center, Tyler",All states and outlying areas,Texas,"U. Texas Health Science Center, Tyler",3,1963.1,1963.1,0.0,0.0,0.0,0.0,0.0
4321,r935,All states and outlying areas -> Texas -> U. Texas M. D. Anderson Cancer Center,All states and outlying areas,Texas,U. Texas M. D. Anderson Cancer Center,3,169602.3,167321.5,0.0,0.0,2280.8,0.0,0.0
4321,r936,All states and outlying areas -> Texas -> U. Texas Medical Branch at Galveston,All states and outlying areas,Texas,U. Texas Medical Branch at Galveston,3,109705.9,107152.1,0.0,0.0,2553.8,0.0,0.0
4321,r937,All states and outlying areas -> Texas -> U. Texas of the Permian Basin,All states and outlying areas,Texas,U. Texas of the Permian Basin,3,689.7,644.7,0.0,0.0,37.5,0.0,7.5
4321,r938,All states and outlying areas -> Texas -> U. Texas Rio Grande Valley,All states and outlying areas,Texas,U. Texas Rio Grande Valley,3,10801.8,9870.7,0.0,0.0,657.2,100.0,174.0
4321,r939,All states and outlying areas -> Texas -> U. Texas Southwestern Medical Center,All states and outlying areas,Texas,U. Texas Southwestern Medical Center,3,224545.7,220177.1,0.0,0.0,3781.7,586.9,0.0
4321,r940,"All states and outlying areas -> Texas -> U. Texas, Arlington",All states and outlying areas,Texas,"U. Texas, Arlington",3,29103.3,19017.2,0.0,0.0,694.7,449.1,8942.2
4321,r941,"All states and outlying areas -> Texas -> U. Texas, Austin",All states and outlying areas,Texas,"U. Texas, Austin",3,361860.3,301580.6,47641.7,0.0,10454.4,0.0,2183.6
4321,r942,"All states and outlying areas -> Texas -> U. Texas, Dallas",All states and outlying areas,Texas,"U. Texas, Dallas",3,48253.2,44186.1,275.0,0.0,3569.3,0.0,222.8
4321,r943,"All states and outlying areas -> Texas -> U. Texas, El Paso",All states and outlying areas,Texas,"U. Texas, El Paso",3,27678.1,20828.4,131.3,0.0,5741.6,0.0,976.8
4321,r944,"All states and outlying areas -> Texas -> U. Texas, San Antonio",All states and outlying areas,Texas,"U. Texas, San Antonio",3,23578.7,21728.4,277.8,0.0,1105.5,0.0,467.0
4321,r945,"All states and outlying areas -> Texas -> U. Texas, system administration",All states and outlying areas,Texas,"U. Texas, system administration",3,1262.4,1262.4,0.0,0.0,0.0,0.0,0.0
4321,r946,"All states and outlying areas -> Texas -> U. Texas, Tyler",All states and outlying areas,Texas,"U. Texas, Tyler",3,4380.6,4132.0,0.0,0.0,248.6,0.0,0.0
4321,r947,All states and outlying areas -> Texas -> Weatherford C.,All states and outlying areas,Texas,Weatherford C.,3,299.9,60.0,0.0,0.0,239.9,0.0,0.0
4321,r948,All states and outlying areas -> Texas -> West Texas A&M U.,All states and outlying areas,Texas,West Texas A&M U.,3,1156.9,156.9,0.0,0.0,1000.0,0.0,0.0
4321,r949,All states and outlying areas -> Utah,All states and outlying areas,Utah,,2,546005.3,524417.8,0.0,0.0,16672.5,2000.0,2914.9
4321,r950,"All states and outlying areas -> Utah -> Brigham Young U., Provo",All states and outlying areas,Utah,"Brigham Young U., Provo",3,15858.3,13841.7,0.0,0.0,1740.8,0.0,275.7
4321,r951,All states and outlying areas -> Utah -> Dixie State U.,All states and outlying areas,Utah,Dixie State U.,3,24.3,23.8,0.0,0.0,0.5,0.0,0.0
4321,r952,All states and outlying areas -> Utah -> U. Utah,All states and outlying areas,Utah,U. Utah,3,392864.7,375993.6,0.0,0.0,14306.8,2000.0,564.3
4321,r953,All states and outlying areas -> Utah -> Utah State U.,All states and outlying areas,Utah,Utah State U.,3,136859.3,134159.9,0.0,0.0,624.4,0.0,2074.9
4321,r954,All states and outlying areas -> Utah -> Utah System of Higher Education,All states and outlying areas,Utah,Utah System of Higher Education,3,96.4,96.4,0.0,0.0,0.0,0.0,0.0
4321,r955,All states and outlying areas -> Utah -> Utah Valley U.,All states and outlying areas,Utah,Utah Valley U.,3,129.3,129.3,0.0,0.0,0.0,0.0,0.0
4321,r956,All states and outlying areas -> Utah -> Weber State U.,All states and outlying areas,Utah,Weber State U.,3,173.1,173.1,0.0,0.0,0.0,0.0,0.0
4321,r957,All states and outlying areas -> Vermont,All states and outlying areas,Vermont,,2,92230.1,81051.0,847.1,0.0,4656.0,1007.0,4669.0
4321,r958,All states and outlying areas -> Vermont -> Middlebury C.,All states and outlying areas,Vermont,Middlebury C.,3,2098.6,1995.3,103.3,0.0,0.0,0.0,0.0
4321,r959,All states and outlying areas -> Vermont -> Norwich U.,All states and outlying areas,Vermont,Norwich U.,3,6417.3,6417.3,0.0,0.0,0.0,0.0,0.0
4321,r960,All states and outlying areas -> Vermont -> Saint Michael's C.,All states and outlying areas,Vermont,Saint Michael's C.,3,13.0,13.0,0.0,0.0,0.0,0.0,0.0
4321,r961,All states and outlying areas -> Vermont -> U. Vermont,All states and outlying areas,Vermont,U. Vermont,3,81632.8,71125.8,743.8,0.0,4656.0,1007.0,4100.2
4321,r962,All states and outlying areas -> Vermont -> Vermont Law School,All states and outlying areas,Vermont,Vermont Law School,3,1499.7,1499.7,0.0,0.0,0.0,0.0,0.0
4321,r963,All states and outlying areas -> Vermont -> Vermont Technical C.,All states and outlying areas,Vermont,Vermont Technical C.,3,568.8,0.0,0.0,0.0,0.0,0.0,568.8
4321,r964,All states and outlying areas -> Virginia,All states and outlying areas,Virginia,,2,641633.7,588940.2,2834.1,0.0,35447.0,2718.7,11693.7
4321,r965,All states and outlying areas -> Virginia -> American Indian Higher Education Consortium,All states and outlying areas,Virginia,American Indian Higher Education Consortium,3,465.6,465.6,0.0,0.0,0.0,0.0,0.0
4321,r966,All states and outlying areas -> Virginia -> Christopher Newport U.,All states and outlying areas,Virginia,Christopher Newport U.,3,421.6,421.6,0.0,0.0,0.0,0.0,0.0
4321,r967,All states and outlying areas -> Virginia -> Eastern Mennonite U.,All states and outlying areas,Virginia,Eastern Mennonite U.,3,463.0,313.7,0.0,0.0,149.4,0.0,0.0
4321,r968,All states and outlying areas -> Virginia -> Eastern Virginia Medical School,All states and outlying areas,Virginia,Eastern Virginia Medical School,3,5616.8,5616.8,0.0,0.0,0.0,0.0,0.0
4321,r969,All states and outlying areas -> Virginia -> Edward Via C. of Osteopathic Medicine,All states and outlying areas,Virginia,Edward Via C. of Osteopathic Medicine,3,164.8,164.8,0.0,0.0,0.0,0.0,0.0
4321,r970,All states and outlying areas -> Virginia -> George Mason U.,All states and outlying areas,Virginia,George Mason U.,3,74032.4,70644.9,0.0,0.0,3172.4,0.0,215.1
4321,r971,All states and outlying areas -> Virginia -> Hampden-Sydney C.,All states and outlying areas,Virginia,Hampden-Sydney C.,3,48.8,44.9,0.0,0.0,3.9,0.0,0.0
4321,r972,All states and outlying areas -> Virginia -> Hampton U.,All states and outlying areas,Virginia,Hampton U.,3,8382.8,6385.4,0.0,0.0,1876.7,0.0,120.7
4321,r973,All states and outlying areas -> Virginia -> James Madison U.,All states and outlying areas,Virginia,James Madison U.,3,1944.8,1807.9,0.0,0.0,0.0,0.0,136.9
4321,r974,All states and outlying areas -> Virginia -> Longwood U.,All states and outlying areas,Virginia,Longwood U.,3,1351.7,1303.7,0.0,0.0,48.0,0.0,0.0
4321,r975,All states and outlying areas -> Virginia -> Marymount U.,All states and outlying areas,Virginia,Marymount U.,3,521.9,136.5,0.0,0.0,385.4,0.0,0.0
4321,r976,All states and outlying areas -> Virginia -> National Consortium for Graduate Degrees for Minorities in Engineering and Science,All states and outlying areas,Virginia,National Consortium for Graduate Degrees for Minorities in Engineering and Science,3,4156.3,4156.3,0.0,0.0,0.0,0.0,0.0
4321,r977,All states and outlying areas -> Virginia -> Norfolk State U.,All states and outlying areas,Virginia,Norfolk State U.,3,5841.6,4149.0,24.0,0.0,1668.6,0.0,0.0
4321,r978,All states and outlying areas -> Virginia -> Old Dominion U.,All states and outlying areas,Virginia,Old Dominion U.,3,16968.1,14872.3,0.0,0.0,1879.7,0.0,216.2
4321,r979,All states and outlying areas -> Virginia -> Radford U.,All states and outlying areas,Virginia,Radford U.,3,128.8,128.8,0.0,0.0,0.0,0.0,0.0
4321,r980,All states and outlying areas -> Virginia -> Randolph-Macon C.,All states and outlying areas,Virginia,Randolph-Macon C.,3,1438.3,79.9,196.3,0.0,1162.2,0.0,0.0
4321,r981,All states and outlying areas -> Virginia -> Roanoke C.,All states and outlying areas,Virginia,Roanoke C.,3,2.8,2.8,0.0,0.0,0.0,0.0,0.0
4321,r982,All states and outlying areas -> Virginia -> U. Lynchburg,All states and outlying areas,Virginia,U. Lynchburg,3,1221.5,24.4,0.0,0.0,1197.1,0.0,0.0
4321,r983,All states and outlying areas -> Virginia -> U. Richmond,All states and outlying areas,Virginia,U. Richmond,3,1426.4,1415.6,0.0,0.0,10.8,0.0,0.0
4321,r984,All states and outlying areas -> Virginia -> U. Virginia,All states and outlying areas,Virginia,U. Virginia,3,224555.0,207614.7,2582.8,0.0,9756.3,2600.0,2001.2
4321,r985,All states and outlying areas -> Virginia -> Virginia Commonwealth U.,All states and outlying areas,Virginia,Virginia Commonwealth U.,3,113092.3,105440.5,0.0,0.0,7651.8,0.0,0.0
4321,r986,"All states and outlying areas -> Virginia -> Virginia Community C., system office",All states and outlying areas,Virginia,"Virginia Community C., system office",3,2232.2,55.4,0.0,0.0,295.6,0.0,1881.2
4321,r987,All states and outlying areas -> Virginia -> Virginia Polytechnic Institute and State U.,All states and outlying areas,Virginia,Virginia Polytechnic Institute and State U.,3,152534.5,142291.3,31.0,0.0,4428.9,0.0,5783.3
4321,r988,All states and outlying areas -> Virginia -> Virginia State U.,All states and outlying areas,Virginia,Virginia State U.,3,10492.4,8502.9,0.0,0.0,974.5,0.0,1014.9
4321,r989,All states and outlying areas -> Virginia -> Virginia Union U.,All states and outlying areas,Virginia,Virginia Union U.,3,836.3,349.1,0.0,0.0,487.2,0.0,0.0
4321,r990,All states and outlying areas -> Virginia -> Washington and Lee U.,All states and outlying areas,Virginia,Washington and Lee U.,3,114.6,114.6,0.0,0.0,0.0,0.0,0.0
4321,r991,All states and outlying areas -> Virginia -> William and Mary,All states and outlying areas,Virginia,William and Mary,3,13178.4,12437.0,0.0,0.0,298.6,118.7,324.1
4321,r992,All states and outlying areas -> Washington,All states and outlying areas,Washington,,2,1021099.3,827974.4,1565.4,0.0,176420.1,195.7,14943.6
