table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_all_doctoral_students_rank,field_all_doctoral_students_total,field_all_doctoral_students_science,field_all_doctoral_students_engineering,field_all_doctoral_students_health,field_full_time_doctoral_students_rank,field_full_time_doctoral_students_total,field_full_time_doctoral_students_science,field_full_time_doctoral_students_engineering,field_full_time_doctoral_students_health,field_part_time_doctoral_students_rank,field_part_time_doctoral_students_total,field_part_time_doctoral_students_science,field_part_time_doctoral_students_engineering,field_part_time_doctoral_students_health
8281,r305,All institutions<sup>a</sup> -> Bowie State U.,All institutions<sup>a</sup>,Bowie State U.,2,303,58,58,0,0,331,23,23,0,0,197,35,35,0,0
8281,r306,All institutions<sup>a</sup> -> Towson U.,All institutions<sup>a</sup>,Towson U.,2,305,56,56,0,0,307,35,35,0,0,242,21,21,0,0
8281,r307,All institutions<sup>a</sup> -> Tuskegee U.,All institutions<sup>a</sup>,Tuskegee U.,2,306,55,49,6,0,289,49,43,6,0,301,6,6,0,0
8281,r308,All institutions<sup>a</sup> -> Endicott C.,All institutions<sup>a</sup>,Endicott C.,2,306,55,42,0,13,339,21,21,0,0,199,34,21,0,13
8281,r309,All institutions<sup>a</sup> -> Cold Spring Harbor Laboratory,All institutions<sup>a</sup>,Cold Spring Harbor Laboratory,2,308,54,54,0,0,280,54,54,0,0,349,0,0,0,0
8281,r310,All institutions<sup>a</sup> -> Texas A&M U.-Kingsville,All institutions<sup>a</sup>,Texas A&M U.-Kingsville,2,308,54,17,37,0,318,30,13,17,0,229,24,4,20,0
8281,r311,All institutions<sup>a</sup> -> Sam Houston State U.,All institutions<sup>a</sup>,Sam Houston State U.,2,310,52,52,0,0,325,26,26,0,0,223,26,26,0,0
8281,r312,All institutions<sup>a</sup> -> Biola U.,All institutions<sup>a</sup>,Biola U.,2,311,51,51,0,0,287,50,50,0,0,337,1,1,0,0
8281,r313,All institutions<sup>a</sup> -> Delaware State U.,All institutions<sup>a</sup>,Delaware State U.,2,311,51,51,0,0,290,48,48,0,0,318,3,3,0,0
8281,r314,All institutions<sup>a</sup> -> Prairie View A&M U.,All institutions<sup>a</sup>,Prairie View A&M U.,2,311,51,11,40,0,309,34,6,28,0,254,17,5,12,0
8281,r315,All institutions<sup>a</sup> -> James Madison U.,All institutions<sup>a</sup>,James Madison U.,2,314,50,50,0,0,302,38,38,0,0,274,12,12,0,0
8281,r316,All institutions<sup>a</sup> -> Mercer U.,All institutions<sup>a</sup>,Mercer U.,2,314,50,0,0,50,303,37,0,0,37,270,13,0,0,13
8281,r317,All institutions<sup>a</sup> -> Suffolk U.,All institutions<sup>a</sup>,Suffolk U.,2,316,49,49,0,0,318,30,30,0,0,247,19,19,0,0
8281,r318,All institutions<sup>a</sup> -> Widener U.,All institutions<sup>a</sup>,Widener U.,2,316,49,0,0,49,342,19,0,0,19,214,30,0,0,30
8281,r319,All institutions<sup>a</sup> -> U. San Diego,All institutions<sup>a</sup>,U. San Diego,2,316,49,0,0,49,371,6,0,0,6,181,43,0,0,43
8281,r320,All institutions<sup>a</sup> -> Albany Medical C.,All institutions<sup>a</sup>,Albany Medical C.,2,319,47,47,0,0,291,47,47,0,0,349,0,0,0,0
8281,r321,All institutions<sup>a</sup> -> Indiana State U.,All institutions<sup>a</sup>,Indiana State U.,2,320,46,46,0,0,305,36,36,0,0,282,10,10,0,0
8281,r322,All institutions<sup>a</sup> -> Gallaudet U.,All institutions<sup>a</sup>,Gallaudet U.,2,320,46,36,0,10,335,22,18,0,4,229,24,18,0,6
8281,r323,All institutions<sup>a</sup> -> Marshall U.,All institutions<sup>a</sup>,Marshall U.,2,322,45,45,0,0,297,42,42,0,0,318,3,3,0,0
8281,r324,All institutions<sup>a</sup> -> Western New England U.,All institutions<sup>a</sup>,Western New England U.,2,323,44,44,0,0,293,44,44,0,0,349,0,0,0,0
8281,r325,All institutions<sup>a</sup> -> Niagara U.,All institutions<sup>a</sup>,Niagara U.,2,323,44,44,0,0,342,19,19,0,0,226,25,25,0,0
8281,r326,"All institutions<sup>a</sup> -> U. Texas, Tyler<sup>b</sup>",All institutions<sup>a</sup>,"U. Texas, Tyler<sup>b</sup>",2,323,44,10,0,34,360,12,10,0,2,204,32,0,0,32
8281,r327,All institutions<sup>a</sup> -> Cedars-Sinai Medical Center,All institutions<sup>a</sup>,Cedars-Sinai Medical Center,2,326,43,43,0,0,294,43,43,0,0,349,0,0,0,0
8281,r328,"All institutions<sup>a</sup> -> Toyota Technological Institute, Chicago",All institutions<sup>a</sup>,"Toyota Technological Institute, Chicago",2,326,43,43,0,0,294,43,43,0,0,349,0,0,0,0
8281,r329,All institutions<sup>a</sup> -> Van Andel Institute,All institutions<sup>a</sup>,Van Andel Institute,2,326,43,43,0,0,294,43,43,0,0,349,0,0,0,0
8281,r330,All institutions<sup>a</sup> -> Azusa Pacific U.,All institutions<sup>a</sup>,Azusa Pacific U.,2,326,43,0,0,43,314,32,0,0,32,279,11,0,0,11
8281,r331,"All institutions<sup>a</sup> -> U. Maryland, Eastern Shore",All institutions<sup>a</sup>,"U. Maryland, Eastern Shore",2,326,43,39,0,4,371,6,5,0,1,191,37,34,0,3
8281,r332,All institutions<sup>a</sup> -> Morehouse School of Medicine,All institutions<sup>a</sup>,Morehouse School of Medicine,2,331,42,42,0,0,298,40,40,0,0,325,2,2,0,0
8281,r333,All institutions<sup>a</sup> -> Molloy C.,All institutions<sup>a</sup>,Molloy C.,2,332,41,0,0,41,391,0,0,0,0,183,41,0,0,41
8281,r334,"All institutions<sup>a</sup> -> California State U., Los Angeles",All institutions<sup>a</sup>,"California State U., Los Angeles",2,333,40,0,0,40,298,40,0,0,40,349,0,0,0,0
8281,r335,All institutions<sup>a</sup> -> Pacific U.,All institutions<sup>a</sup>,Pacific U.,2,334,38,38,0,0,321,29,29,0,0,288,9,9,0,0
8281,r336,All institutions<sup>a</sup> -> Bryn Mawr C.,All institutions<sup>a</sup>,Bryn Mawr C.,2,335,36,36,0,0,314,32,32,0,0,310,4,4,0,0
8281,r337,"All institutions<sup>a</sup> -> U. Tennessee, Chattanooga",All institutions<sup>a</sup>,"U. Tennessee, Chattanooga",2,335,36,36,0,0,347,18,18,0,0,251,18,18,0,0
8281,r338,All institutions<sup>a</sup> -> U. Central Arkansas,All institutions<sup>a</sup>,U. Central Arkansas,2,335,36,27,0,9,350,17,16,0,1,247,19,11,0,8
8281,r339,All institutions<sup>a</sup> -> Indiana U. Pennsylvania,All institutions<sup>a</sup>,Indiana U. Pennsylvania,2,335,36,36,0,0,353,15,15,0,0,242,21,21,0,0
8281,r340,All institutions<sup>a</sup> -> East Stroudsburg U. Pennsylvania,All institutions<sup>a</sup>,East Stroudsburg U. Pennsylvania,2,335,36,0,0,36,384,2,0,0,2,199,34,0,0,34
8281,r341,All institutions<sup>a</sup> -> U. West Georgia,All institutions<sup>a</sup>,U. West Georgia,2,340,35,35,0,0,347,18,18,0,0,254,17,17,0,0
8281,r342,All institutions<sup>a</sup> -> Drew U.,All institutions<sup>a</sup>,Drew U.,2,340,35,0,0,35,362,11,0,0,11,229,24,0,0,24
8281,r343,All institutions<sup>a</sup> -> Simmons U.,All institutions<sup>a</sup>,Simmons U.,2,340,35,20,0,15,378,4,4,0,0,211,31,16,0,15
8281,r344,All institutions<sup>a</sup> -> Meharry Medical C.,All institutions<sup>a</sup>,Meharry Medical C.,2,343,33,33,0,0,310,33,33,0,0,349,0,0,0,0
8281,r345,All institutions<sup>a</sup> -> U. Texas Rio Grande Valley,All institutions<sup>a</sup>,U. Texas Rio Grande Valley,2,343,33,33,0,0,330,24,24,0,0,288,9,9,0,0
8281,r346,All institutions<sup>a</sup> -> Robert Morris U.,All institutions<sup>a</sup>,Robert Morris U.,2,345,32,32,0,0,391,0,0,0,0,204,32,32,0,0
8281,r347,All institutions<sup>a</sup> -> New York Medical C.,All institutions<sup>a</sup>,New York Medical C.,2,346,31,31,0,0,316,31,31,0,0,349,0,0,0,0
8281,r348,All institutions<sup>a</sup> -> Sanford-Burnham Medical Research Institute,All institutions<sup>a</sup>,Sanford-Burnham Medical Research Institute,2,346,31,31,0,0,316,31,31,0,0,349,0,0,0,0
8281,r349,All institutions<sup>a</sup> -> Texas Southern U.,All institutions<sup>a</sup>,Texas Southern U.,2,346,31,16,0,15,331,23,10,0,13,292,8,6,0,2
8281,r350,All institutions<sup>a</sup> -> Texas A&M U.-Commerce,All institutions<sup>a</sup>,Texas A&M U.-Commerce,2,346,31,31,0,0,375,5,5,0,0,223,26,26,0,0
8281,r351,All institutions<sup>a</sup> -> U. del Turabo,All institutions<sup>a</sup>,U. del Turabo,2,350,30,30,0,0,318,30,30,0,0,349,0,0,0,0
8281,r352,"All institutions<sup>a</sup> -> U. Alaska, Anchorage",All institutions<sup>a</sup>,"U. Alaska, Anchorage",2,351,29,29,0,0,335,22,22,0,0,296,7,7,0,0
8281,r353,All institutions<sup>a</sup> -> Creighton U.,All institutions<sup>a</sup>,Creighton U.,2,352,28,28,0,0,323,28,28,0,0,349,0,0,0,0
8281,r354,"All institutions<sup>a</sup> -> U. Louisiana, Monroe",All institutions<sup>a</sup>,"U. Louisiana, Monroe",2,352,28,0,0,28,325,26,0,0,26,325,2,0,0,2
8281,r355,All institutions<sup>a</sup> -> Norfolk State U.,All institutions<sup>a</sup>,Norfolk State U.,2,352,28,28,0,0,353,15,15,0,0,270,13,13,0,0
8281,r356,All institutions<sup>a</sup> -> New Jersey City U.,All institutions<sup>a</sup>,New Jersey City U.,2,355,27,27,0,0,391,0,0,0,0,219,27,27,0,0
8281,r357,All institutions<sup>a</sup> -> Rosalind Franklin U. of Medicine and Science,All institutions<sup>a</sup>,Rosalind Franklin U. of Medicine and Science,2,356,26,26,0,0,325,26,26,0,0,349,0,0,0,0
8281,r358,"All institutions<sup>a</sup> -> U. North Carolina, Wilmington",All institutions<sup>a</sup>,"U. North Carolina, Wilmington",2,356,26,26,0,0,328,25,25,0,0,337,1,1,0,0
8281,r359,All institutions<sup>a</sup> -> Hampton U.,All institutions<sup>a</sup>,Hampton U.,2,358,24,16,0,8,350,17,14,0,3,296,7,2,0,5
8281,r360,All institutions<sup>a</sup> -> Wilkes U.,All institutions<sup>a</sup>,Wilkes U.,2,358,24,0,0,24,391,0,0,0,0,229,24,0,0,24
8281,r361,All institutions<sup>a</sup> -> Maharishi U. of Management,All institutions<sup>a</sup>,Maharishi U. of Management,2,360,23,23,0,0,331,23,23,0,0,349,0,0,0,0
8281,r362,All institutions<sup>a</sup> -> U. Dallas,All institutions<sup>a</sup>,U. Dallas,2,360,23,23,0,0,335,22,22,0,0,337,1,1,0,0
8281,r363,All institutions<sup>a</sup> -> U. New Haven,All institutions<sup>a</sup>,U. New Haven,2,362,22,0,7,15,335,22,0,7,15,349,0,0,0,0
8281,r364,All institutions<sup>a</sup> -> U. Detroit Mercy,All institutions<sup>a</sup>,U. Detroit Mercy,2,362,22,0,22,0,340,20,0,20,0,325,2,0,2,0
8281,r365,All institutions<sup>a</sup> -> Xavier U.,All institutions<sup>a</sup>,Xavier U.,2,362,22,0,0,22,391,0,0,0,0,237,22,0,0,22
8281,r366,All institutions<sup>a</sup> -> U. of the District of Columbia,All institutions<sup>a</sup>,U. of the District of Columbia,2,365,21,21,0,0,358,13,13,0,0,292,8,8,0,0
8281,r367,All institutions<sup>a</sup> -> U. Central del Caribe,All institutions<sup>a</sup>,U. Central del Caribe,2,366,20,20,0,0,340,20,20,0,0,349,0,0,0,0
8281,r368,All institutions<sup>a</sup> -> Tarleton State U.,All institutions<sup>a</sup>,Tarleton State U.,2,366,20,20,0,0,342,19,19,0,0,337,1,1,0,0
8281,r369,All institutions<sup>a</sup> -> Montana Tech of U. Montana,All institutions<sup>a</sup>,Montana Tech of U. Montana,2,366,20,13,7,0,364,9,5,4,0,279,11,8,3,0
8281,r370,All institutions<sup>a</sup> -> Polytechnic U. Puerto Rico,All institutions<sup>a</sup>,Polytechnic U. Puerto Rico,2,366,20,0,20,0,364,9,0,9,0,279,11,0,11,0
8281,r371,All institutions<sup>a</sup> -> Keck Graduate Institute,All institutions<sup>a</sup>,Keck Graduate Institute,2,370,19,19,0,0,342,19,19,0,0,349,0,0,0,0
8281,r372,All institutions<sup>a</sup> -> Caldwell U.,All institutions<sup>a</sup>,Caldwell U.,2,370,19,19,0,0,380,3,3,0,0,258,16,16,0,0
8281,r373,All institutions<sup>a</sup> -> American Museum of Natural History,All institutions<sup>a</sup>,American Museum of Natural History,2,372,18,18,0,0,347,18,18,0,0,349,0,0,0,0
8281,r374,All institutions<sup>a</sup> -> North Carolina Central U.,All institutions<sup>a</sup>,North Carolina Central U.,2,373,17,17,0,0,353,15,15,0,0,325,2,2,0,0
8281,r375,All institutions<sup>a</sup> -> Alfred U.,All institutions<sup>a</sup>,Alfred U.,2,374,16,0,16,0,356,14,0,14,0,325,2,0,2,0
8281,r376,All institutions<sup>a</sup> -> Virginia State U.,All institutions<sup>a</sup>,Virginia State U.,2,375,15,15,0,0,369,7,7,0,0,292,8,8,0,0
8281,r377,"All institutions<sup>a</sup> -> California State U., Long Beach",All institutions<sup>a</sup>,"California State U., Long Beach",2,375,15,0,15,0,384,2,0,2,0,270,13,0,13,0
8281,r378,All institutions<sup>a</sup> -> Oklahoma City U.,All institutions<sup>a</sup>,Oklahoma City U.,2,377,14,0,0,14,363,10,0,0,10,310,4,0,0,4
8281,r379,"All institutions<sup>a</sup> -> SUNY, C. of Optometry",All institutions<sup>a</sup>,"SUNY, C. of Optometry",2,378,13,13,0,0,358,13,13,0,0,349,0,0,0,0
8281,r380,All institutions<sup>a</sup> -> Elmezzi Graduate School of Molecular Medicine,All institutions<sup>a</sup>,Elmezzi Graduate School of Molecular Medicine,2,379,12,12,0,0,360,12,12,0,0,349,0,0,0,0
8281,r381,All institutions<sup>a</sup> -> Youngstown State U.,All institutions<sup>a</sup>,Youngstown State U.,2,379,12,0,12,0,364,9,0,9,0,318,3,0,3,0
8281,r382,All institutions<sup>a</sup> -> West Texas A&M U.,All institutions<sup>a</sup>,West Texas A&M U.,2,379,12,12,0,0,367,8,8,0,0,310,4,4,0,0
8281,r383,All institutions<sup>a</sup> -> Alabama State U.,All institutions<sup>a</sup>,Alabama State U.,2,379,12,12,0,0,375,5,5,0,0,296,7,7,0,0
8281,r384,All institutions<sup>a</sup> -> Lipscomb U.,All institutions<sup>a</sup>,Lipscomb U.,2,379,12,12,0,0,384,2,2,0,0,282,10,10,0,0
8281,r385,All institutions<sup>a</sup> -> Lawrence Technological U.,All institutions<sup>a</sup>,Lawrence Technological U.,2,379,12,0,12,0,391,0,0,0,0,274,12,0,12,0
8281,r386,All institutions<sup>a</sup> -> Salus U.,All institutions<sup>a</sup>,Salus U.,2,385,11,11,0,0,367,8,8,0,0,318,3,3,0,0
8281,r387,All institutions<sup>a</sup> -> Coastal Carolina U.,All institutions<sup>a</sup>,Coastal Carolina U.,2,385,11,11,0,0,389,1,1,0,0,282,10,10,0,0
8281,r388,All institutions<sup>a</sup> -> Rivier U.,All institutions<sup>a</sup>,Rivier U.,2,387,9,9,0,0,375,5,5,0,0,310,4,4,0,0
8281,r389,"All institutions<sup>a</sup> -> Northeastern Ohio Universities, C. of Medicine",All institutions<sup>a</sup>,"Northeastern Ohio Universities, C. of Medicine",2,387,9,0,0,9,378,4,0,0,4,306,5,0,0,5
8281,r390,All institutions<sup>a</sup> -> New York Institute of Technology,All institutions<sup>a</sup>,New York Institute of Technology,2,389,8,2,1,5,371,6,1,0,5,325,2,1,1,0
8281,r391,All institutions<sup>a</sup> -> U. North Alabama,All institutions<sup>a</sup>,U. North Alabama,2,389,8,0,0,8,371,6,0,0,6,325,2,0,0,2
8281,r392,"All institutions<sup>a</sup> -> Inter American U. Puerto Rico, San German",All institutions<sup>a</sup>,"Inter American U. Puerto Rico, San German",2,389,8,8,0,0,391,0,0,0,0,292,8,8,0,0
8281,r393,All institutions<sup>a</sup> -> Lake Erie C. of Osteopathic Medicine,All institutions<sup>a</sup>,Lake Erie C. of Osteopathic Medicine,2,392,7,7,0,0,369,7,7,0,0,349,0,0,0,0
8281,r394,"All institutions<sup>a</sup> -> U. Hawaii, Hilo",All institutions<sup>a</sup>,"U. Hawaii, Hilo",2,392,7,0,0,7,380,3,0,0,3,310,4,0,0,4
8281,r395,All institutions<sup>a</sup> -> Lincoln Memorial U.,All institutions<sup>a</sup>,Lincoln Memorial U.,2,394,5,5,0,0,380,3,3,0,0,325,2,2,0,0
8281,r396,All institutions<sup>a</sup> -> Western Illinois U.,All institutions<sup>a</sup>,Western Illinois U.,2,395,3,3,0,0,380,3,3,0,0,349,0,0,0,0
8281,r397,All institutions<sup>a</sup> -> U. of the Incarnate Word,All institutions<sup>a</sup>,U. of the Incarnate Word,2,395,3,3,0,0,384,2,2,0,0,337,1,1,0,0
8281,r398,"All institutions<sup>a</sup> -> Des Moines U., Osteopathic Medical Center",All institutions<sup>a</sup>,"Des Moines U., Osteopathic Medical Center",2,397,2,2,0,0,384,2,2,0,0,349,0,0,0,0
8281,r399,All institutions<sup>a</sup> -> Springfield C.,All institutions<sup>a</sup>,Springfield C.,2,397,2,2,0,0,389,1,1,0,0,337,1,1,0,0
8281,r400,All institutions<sup>a</sup> -> Roosevelt U.,All institutions<sup>a</sup>,Roosevelt U.,2,397,2,2,0,0,391,0,0,0,0,325,2,2,0,0
8281,r401,All institutions<sup>a</sup> -> Sage Colleges,All institutions<sup>a</sup>,Sage Colleges,2,397,2,0,0,2,391,0,0,0,0,325,2,0,0,2
