table_id,row_id,_b_state_institutional_control_system_and_institution_b_full_path,_b_state_institutional_control_system_and_institution_b_level_1,_b_state_institutional_control_system_and_institution_b_level_2,_b_state_institutional_control_system_and_institution_b_level_3,_b_state_institutional_control_system_and_institution_b_level_4,_b_state_institutional_control_system_and_institution_b_hierarchy_depth,field_all_r_d_expenditures
10098,r437,Massachusetts -> Private -> MCPHS U.,Massachusetts,Private,MCPHS U.,,3,"['290', '']"
10098,r438,Massachusetts -> Private -> Merrimack C.,Massachusetts,Private,Merrimack C.,,3,"['1,010', '']"
10098,r439,Massachusetts -> Private -> MGH Institute of Health Professions,Massachusetts,Private,MGH Institute of Health Professions,,3,"['5,805', '']"
10098,r440,Massachusetts -> Private -> Mount Holyoke C.,Massachusetts,Private,Mount Holyoke C.,,3,"['2,112', '']"
10098,r441,Massachusetts -> Private -> New England C. of Optometry,Massachusetts,Private,New England C. of Optometry,,3,"['1,868', '']"
10098,r442,Massachusetts -> Private -> Northeastern U.,Massachusetts,Private,Northeastern U.,,3,"['231,607', '']"
10098,r443,Massachusetts -> Private -> Simmons U.,Massachusetts,Private,Simmons U.,,3,"['668', '']"
10098,r444,Massachusetts -> Private -> Smith C.,Massachusetts,Private,Smith C.,,3,"['5,831', '']"
10098,r445,Massachusetts -> Private -> Stonehill C.,Massachusetts,Private,Stonehill C.,,3,"['772', '']"
10098,r446,Massachusetts -> Private -> Suffolk U.,Massachusetts,Private,Suffolk U.,,3,"['1,401', '']"
10098,r447,Massachusetts -> Private -> Tufts U.,Massachusetts,Private,Tufts U.,,3,"['231,224', '']"
10098,r448,Massachusetts -> Private -> Wellesley C.,Massachusetts,Private,Wellesley C.,,3,"['6,326', '']"
10098,r449,Massachusetts -> Private -> Western New England U.,Massachusetts,Private,Western New England U.,,3,"['2,052', '']"
10098,r450,Massachusetts -> Private -> Williams C.,Massachusetts,Private,Williams C.,,3,"['5,657', 'i']"
10098,r451,Massachusetts -> Private -> Woods Hole Oceanographic Institution,Massachusetts,Private,Woods Hole Oceanographic Institution,,3,"['255,017', '']"
10098,r452,Massachusetts -> Private -> Worcester Polytechnic Institute,Massachusetts,Private,Worcester Polytechnic Institute,,3,"['56,904', '']"
10098,r453,Michigan,Michigan,,,,1,"['3,087,007', '']"
10098,r454,Michigan -> Public,Michigan,Public,,,2,"['2,986,770', '']"
10098,r455,Michigan -> Public -> Central Michigan U.,Michigan,Public,Central Michigan U.,,3,"['25,105', '']"
10098,r456,Michigan -> Public -> Eastern Michigan U.,Michigan,Public,Eastern Michigan U.,,3,"['8,025', '']"
10098,r457,Michigan -> Public -> Ferris State U.,Michigan,Public,Ferris State U.,,3,"['1,929', '']"
10098,r458,Michigan -> Public -> Grand Valley State U.,Michigan,Public,Grand Valley State U.,,3,"['6,695', '']"
10098,r459,Michigan -> Public -> Lake Superior State U.,Michigan,Public,Lake Superior State U.,,3,"['2,056', '']"
10098,r460,Michigan -> Public -> Michigan State U.,Michigan,Public,Michigan State U.,,3,"['759,229', '']"
10098,r461,Michigan -> Public -> Michigan Technological U.,Michigan,Public,Michigan Technological U.,,3,"['91,084', '']"
10098,r462,Michigan -> Public -> Northern Michigan U.,Michigan,Public,Northern Michigan U.,,3,"['1,888', '']"
10098,r463,Michigan -> Public -> Oakland U.,Michigan,Public,Oakland U.,,3,"['38,061', '']"
10098,r464,Michigan -> Public -> Saginaw Valley State U.,Michigan,Public,Saginaw Valley State U.,,3,"['2,862', 'i']"
10098,r465,Michigan -> Public -> U. Michigan,Michigan,Public,U. Michigan,,3,"['1,779,821', '']"
10098,r466,"Michigan -> Public -> U. Michigan -> U. Michigan, Ann Arbor",Michigan,Public,U. Michigan,"U. Michigan, Ann Arbor",4,"['1,770,708', '']"
10098,r467,"Michigan -> Public -> U. Michigan -> U. Michigan, Dearborn",Michigan,Public,U. Michigan,"U. Michigan, Dearborn",4,"['8,180', '']"
10098,r468,"Michigan -> Public -> U. Michigan -> U. Michigan, Flint",Michigan,Public,U. Michigan,"U. Michigan, Flint",4,"['933', '']"
10098,r469,Michigan -> Public -> Wayne State U.,Michigan,Public,Wayne State U.,,3,"['242,247', '']"
10098,r470,Michigan -> Public -> Western Michigan U. and Homer Stryker M.D. School of Medicine,Michigan,Public,Western Michigan U. and Homer Stryker M.D. School of Medicine,,3,"['27,768', '']"
10098,r471,Michigan -> Private,Michigan,Private,,,2,"['100,237', '']"
10098,r472,Michigan -> Private -> Albion C.,Michigan,Private,Albion C.,,3,"['1,300', 'i']"
10098,r473,Michigan -> Private -> Andrews U.,Michigan,Private,Andrews U.,,3,"['1,043', '']"
10098,r474,Michigan -> Private -> Calvin U.,Michigan,Private,Calvin U.,,3,"['3,169', '']"
10098,r475,Michigan -> Private -> Hope C.,Michigan,Private,Hope C.,,3,"['6,355', '']"
10098,r476,Michigan -> Private -> Kalamazoo C.,Michigan,Private,Kalamazoo C.,,3,"['692', 'i']"
10098,r477,Michigan -> Private -> Kettering U.,Michigan,Private,Kettering U.,,3,"['816', '']"
10098,r478,Michigan -> Private -> Lawrence Technological U.,Michigan,Private,Lawrence Technological U.,,3,"['3,050', '']"
10098,r479,Michigan -> Private -> U. Detroit Mercy,Michigan,Private,U. Detroit Mercy,,3,"['5,186', '']"
10098,r480,Michigan -> Private -> Van Andel Research Institute,Michigan,Private,Van Andel Research Institute,,3,"['78,626', '']"
10098,r481,Minnesota,Minnesota,,,,1,"['1,248,954', '']"
10098,r482,Minnesota -> Public,Minnesota,Public,,,2,"['1,232,145', '']"
10098,r483,Minnesota -> Public -> Minnesota State Colleges and Universities System,Minnesota,Public,Minnesota State Colleges and Universities System,,3,"['5,110', '']"
10098,r484,Minnesota -> Public -> Minnesota State Colleges and Universities System -> Metropolitan State U.,Minnesota,Public,Minnesota State Colleges and Universities System,Metropolitan State U.,4,"['176', 'i']"
10098,r485,"Minnesota -> Public -> Minnesota State Colleges and Universities System -> Minnesota State U., Mankato",Minnesota,Public,Minnesota State Colleges and Universities System,"Minnesota State U., Mankato",4,"['2,206', '']"
10098,r486,"Minnesota -> Public -> Minnesota State Colleges and Universities System -> Minnesota State U., Moorhead",Minnesota,Public,Minnesota State Colleges and Universities System,"Minnesota State U., Moorhead",4,"['502', 'i']"
10098,r487,Minnesota -> Public -> Minnesota State Colleges and Universities System -> St. Cloud State U.,Minnesota,Public,Minnesota State Colleges and Universities System,St. Cloud State U.,4,"['2,226', '']"
10098,r488,Minnesota -> Public -> U. Minnesota,Minnesota,Public,U. Minnesota,,3,"['1,227,035', '']"
10098,r489,"Minnesota -> Public -> U. Minnesota -> U. Minnesota, Duluth",Minnesota,Public,U. Minnesota,"U. Minnesota, Duluth",4,"['23,362', '']"
10098,r490,"Minnesota -> Public -> U. Minnesota -> U. Minnesota, Morris",Minnesota,Public,U. Minnesota,"U. Minnesota, Morris",4,"['805', '']"
10098,r491,"Minnesota -> Public -> U. Minnesota -> U. Minnesota, Rochester",Minnesota,Public,U. Minnesota,"U. Minnesota, Rochester",4,"['784', '']"
10098,r492,"Minnesota -> Public -> U. Minnesota -> U. Minnesota, Twin Cities",Minnesota,Public,U. Minnesota,"U. Minnesota, Twin Cities",4,"['1,202,084', '']"
10098,r493,Minnesota -> Private,Minnesota,Private,,,2,"['16,809', '']"
10098,r494,Minnesota -> Private -> Augsburg U.,Minnesota,Private,Augsburg U.,,3,"['815', '']"
10098,r495,Minnesota -> Private -> C. of Saint Benedict,Minnesota,Private,C. of Saint Benedict,,3,"['1,228', 'i']"
10098,r496,Minnesota -> Private -> Carleton C.,Minnesota,Private,Carleton C.,,3,"['4,358', '']"
10098,r497,"Minnesota -> Private -> Concordia C., Moorhead",Minnesota,Private,"Concordia C., Moorhead",,3,"['291', '']"
10098,r498,Minnesota -> Private -> Gustavus Adolphus C.,Minnesota,Private,Gustavus Adolphus C.,,3,"['1,136', '']"
10098,r499,Minnesota -> Private -> Hamline U.,Minnesota,Private,Hamline U.,,3,"['162', '']"
10098,r500,Minnesota -> Private -> Macalester C.,Minnesota,Private,Macalester C.,,3,"['1,691', '']"
10098,r501,Minnesota -> Private -> Saint John's U.,Minnesota,Private,Saint John's U.,,3,"['1,298', 'i']"
10098,r502,Minnesota -> Private -> Saint Mary's U. Minnesota,Minnesota,Private,Saint Mary's U. Minnesota,,3,"['889', '']"
10098,r503,Minnesota -> Private -> St. Catherine U.,Minnesota,Private,St. Catherine U.,,3,"['933', '']"
10098,r504,Minnesota -> Private -> St. Olaf C.,Minnesota,Private,St. Olaf C.,,3,"['1,532', '']"
10098,r505,Minnesota -> Private -> U. of St. Thomas (MN),Minnesota,Private,U. of St. Thomas (MN),,3,"['2,476', '']"
10098,r506,Mississippi,Mississippi,,,,1,"['566,358', '']"
10098,r507,Mississippi -> Public (Mississippi State Institutions of Higher Learning),Mississippi,Public (Mississippi State Institutions of Higher Learning),,,2,"['564,022', '']"
10098,r508,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Alcorn State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Alcorn State U.,,3,"['16,726', 'i']"
10098,r509,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Delta State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Delta State U.,,3,"['673', '']"
10098,r510,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Jackson State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Jackson State U.,,3,"['17,481', '']"
10098,r511,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Mississippi State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Mississippi State U.,,3,"['303,418', '']"
10098,r512,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> Mississippi Valley State U.,Mississippi,Public (Mississippi State Institutions of Higher Learning),Mississippi Valley State U.,,3,"['344', '']"
10098,r513,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> U. Mississippi,Mississippi,Public (Mississippi State Institutions of Higher Learning),U. Mississippi,,3,"['152,903', '']"
10098,r514,Mississippi -> Public (Mississippi State Institutions of Higher Learning) -> U. Southern Mississippi,Mississippi,Public (Mississippi State Institutions of Higher Learning),U. Southern Mississippi,,3,"['72,477', '']"
10098,r515,Mississippi -> Private,Mississippi,Private,,,2,"['2,336', '']"
10098,r516,Mississippi -> Private -> Tougaloo C.,Mississippi,Private,Tougaloo C.,,3,"['2,336', 'i']"
10098,r517,Missouri,Missouri,,,,1,"['1,711,076', '']"
10098,r518,Missouri -> Public (Missouri Department of Higher Education),Missouri,Public (Missouri Department of Higher Education),,,2,"['575,661', '']"
10098,r519,"Missouri -> Public (Missouri Department of Higher Education) -> Lincoln U., Jefferson City",Missouri,Public (Missouri Department of Higher Education),"Lincoln U., Jefferson City",,3,"['11,500', '']"
10098,r520,Missouri -> Public (Missouri Department of Higher Education) -> Missouri State U.,Missouri,Public (Missouri Department of Higher Education),Missouri State U.,,3,"['11,162', '']"
10098,r521,Missouri -> Public (Missouri Department of Higher Education) -> Northwest Missouri State U.,Missouri,Public (Missouri Department of Higher Education),Northwest Missouri State U.,,3,"['231', '']"
10098,r522,Missouri -> Public (Missouri Department of Higher Education) -> Southeast Missouri State U.,Missouri,Public (Missouri Department of Higher Education),Southeast Missouri State U.,,3,"['228', '']"
10098,r523,Missouri -> Public (Missouri Department of Higher Education) -> Truman State U.,Missouri,Public (Missouri Department of Higher Education),Truman State U.,,3,"['327', '']"
10098,r524,Missouri -> Public (Missouri Department of Higher Education) -> U. Central Missouri,Missouri,Public (Missouri Department of Higher Education),U. Central Missouri,,3,"['642', '']"
10098,r525,Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System,Missouri,Public (Missouri Department of Higher Education),U. Missouri System,,3,"['551,571', '']"
10098,r526,Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System -> Missouri U. of Science and Technology,Missouri,Public (Missouri Department of Higher Education),U. Missouri System,Missouri U. of Science and Technology,4,"['53,357', '']"
10098,r527,"Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System -> U. Missouri, Columbia",Missouri,Public (Missouri Department of Higher Education),U. Missouri System,"U. Missouri, Columbia",4,"['432,310', '']"
10098,r528,"Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System -> U. Missouri, Kansas City",Missouri,Public (Missouri Department of Higher Education),U. Missouri System,"U. Missouri, Kansas City",4,"['52,657', '']"
10098,r529,"Missouri -> Public (Missouri Department of Higher Education) -> U. Missouri System -> U. Missouri, Saint Louis",Missouri,Public (Missouri Department of Higher Education),U. Missouri System,"U. Missouri, Saint Louis",4,"['13,247', '']"
10098,r530,Missouri -> Private,Missouri,Private,,,2,"['1,135,415', '']"
10098,r531,Missouri -> Private -> A. T. Still U. of Health Sciences,Missouri,Private,A. T. Still U. of Health Sciences,,3,"['517', '']"
10098,r532,Missouri -> Private -> Graduate School of the Stowers Institute for Medical Research,Missouri,Private,Graduate School of the Stowers Institute for Medical Research,,3,"['780', '']"
10098,r533,Missouri -> Private -> Saint Louis U.,Missouri,Private,Saint Louis U.,,3,"['82,740', '']"
10098,r534,Missouri -> Private -> U. of Health Sciences and Pharmacy in St. Louis,Missouri,Private,U. of Health Sciences and Pharmacy in St. Louis,,3,"['4,280', '']"
10098,r535,"Missouri -> Private -> Washington U., Saint Louis",Missouri,Private,"Washington U., Saint Louis",,3,"['1,047,098', '']"
10098,r536,Montana,Montana,,,,1,"['343,156', '']"
10098,r537,Montana -> Public (Montana U. System),Montana,Public (Montana U. System),,,2,"['343,156', '']"
10098,r538,Montana -> Public (Montana U. System) -> Aaniiih Nakoda C.,Montana,Public (Montana U. System),Aaniiih Nakoda C.,,3,"['864', '']"
10098,r539,Montana -> Public (Montana U. System) -> Montana State U.,Montana,Public (Montana U. System),Montana State U.,,3,"['201,719', '']"
10098,r540,"Montana -> Public (Montana U. System) -> Montana State U. -> Montana State U., Billings",Montana,Public (Montana U. System),Montana State U.,"Montana State U., Billings",4,"['685', '']"
10098,r541,"Montana -> Public (Montana U. System) -> Montana State U. -> Montana State U., Bozeman",Montana,Public (Montana U. System),Montana State U.,"Montana State U., Bozeman",4,"['200,820', '']"
10098,r542,"Montana -> Public (Montana U. System) -> Montana State U. -> Montana State U., Northern",Montana,Public (Montana U. System),Montana State U.,"Montana State U., Northern",4,"['214', '']"
10098,r543,Montana -> Public (Montana U. System) -> Salish Kootenai C.,Montana,Public (Montana U. System),Salish Kootenai C.,,3,"['782', '']"
10098,r544,Montana -> Public (Montana U. System) -> U. Montana,Montana,Public (Montana U. System),U. Montana,,3,"['139,791', '']"
10098,r545,Montana -> Public (Montana U. System) -> U. Montana -> Montana Technological U.,Montana,Public (Montana U. System),U. Montana,Montana Technological U.,4,"['14,188', '']"
10098,r546,"Montana -> Public (Montana U. System) -> U. Montana -> U. Montana, Missoula",Montana,Public (Montana U. System),U. Montana,"U. Montana, Missoula",4,"['125,603', '']"
10098,r547,Nebraska,Nebraska,,,,1,"['627,294', '']"
10098,r548,Nebraska -> Public,Nebraska,Public,,,2,"['599,183', '']"
10098,r549,Nebraska -> Public -> U. Nebraska System,Nebraska,Public,U. Nebraska System,,3,"['599,183', '']"
10098,r550,"Nebraska -> Public -> U. Nebraska System -> U. Nebraska, central administration",Nebraska,Public,U. Nebraska System,"U. Nebraska, central administration",4,"['25,402', '']"
10098,r551,"Nebraska -> Public -> U. Nebraska System -> U. Nebraska, Kearney",Nebraska,Public,U. Nebraska System,"U. Nebraska, Kearney",4,"['4,009', '']"
10098,r552,"Nebraska -> Public -> U. Nebraska System -> U. Nebraska, Lincoln",Nebraska,Public,U. Nebraska System,"U. Nebraska, Lincoln",4,"['340,260', '']"
10098,r553,"Nebraska -> Public -> U. Nebraska System -> U. Nebraska, Medical Center",Nebraska,Public,U. Nebraska System,"U. Nebraska, Medical Center",4,"['205,253', '']"
10098,r554,"Nebraska -> Public -> U. Nebraska System -> U. Nebraska, Omaha",Nebraska,Public,U. Nebraska System,"U. Nebraska, Omaha",4,"['24,259', '']"
10098,r555,Nebraska -> Private,Nebraska,Private,,,2,"['28,111', '']"
10098,r556,Nebraska -> Private -> Creighton U.,Nebraska,Private,Creighton U.,,3,"['27,609', '']"
10098,r557,Nebraska -> Private -> Doane U.,Nebraska,Private,Doane U.,,3,"['502', '']"
10098,r558,Nevada,Nevada,,,,1,"['314,219', '']"
10098,r559,Nevada -> Public (Nevada System of Higher Education),Nevada,Public (Nevada System of Higher Education),,,2,"['307,226', '']"
10098,r560,Nevada -> Public (Nevada System of Higher Education) -> C. Southern Nevada,Nevada,Public (Nevada System of Higher Education),C. Southern Nevada,,3,"['303', '']"
10098,r561,Nevada -> Public (Nevada System of Higher Education) -> Desert Research Institute,Nevada,Public (Nevada System of Higher Education),Desert Research Institute,,3,"['28,478', '']"
10098,r562,Nevada -> Public (Nevada System of Higher Education) -> Nevada State C.,Nevada,Public (Nevada System of Higher Education),Nevada State C.,,3,"['1,191', '']"
10098,r563,Nevada -> Public (Nevada System of Higher Education) -> Truckee Meadows Community C.,Nevada,Public (Nevada System of Higher Education),Truckee Meadows Community C.,,3,"['334', '']"
10098,r564,"Nevada -> Public (Nevada System of Higher Education) -> U. Nevada, Las Vegas",Nevada,Public (Nevada System of Higher Education),"U. Nevada, Las Vegas",,3,"['94,967', '']"
10098,r565,"Nevada -> Public (Nevada System of Higher Education) -> U. Nevada, Reno",Nevada,Public (Nevada System of Higher Education),"U. Nevada, Reno",,3,"['181,782', '']"
10098,r566,Nevada -> Public (Nevada System of Higher Education) -> Western Nevada C.,Nevada,Public (Nevada System of Higher Education),Western Nevada C.,,3,"['171', '']"
10098,r567,Nevada -> Private,Nevada,Private,,,2,"['6,993', '']"
10098,r568,Nevada -> Private -> Roseman U. of Health Sciences,Nevada,Private,Roseman U. of Health Sciences,,3,"['6,296', '']"
10098,r569,Nevada -> Private -> Touro C. and U. System,Nevada,Private,Touro C. and U. System,,3,"['697', '']"
10098,r570,"Nevada -> Private -> Touro C. and U. System -> Touro U., Nevada",Nevada,Private,Touro C. and U. System,"Touro U., Nevada",4,"['697', '']"
10098,r571,New Hampshire,New Hampshire,,,,1,"['551,957', '']"
10098,r572,New Hampshire -> Public (U. System of New Hampshire),New Hampshire,Public (U. System of New Hampshire),,,2,"['207,831', '']"
10098,r573,New Hampshire -> Public (U. System of New Hampshire) -> Keene State C.,New Hampshire,Public (U. System of New Hampshire),Keene State C.,,3,"['770', '']"
10098,r574,New Hampshire -> Public (U. System of New Hampshire) -> Plymouth State U.,New Hampshire,Public (U. System of New Hampshire),Plymouth State U.,,3,"['669', '']"
10098,r575,New Hampshire -> Public (U. System of New Hampshire) -> U. New Hampshire,New Hampshire,Public (U. System of New Hampshire),U. New Hampshire,,3,"['206,392', '']"
10098,r576,New Hampshire -> Private,New Hampshire,Private,,,2,"['344,126', '']"
10098,r577,New Hampshire -> Private -> Dartmouth C. and Dartmouth Hitchcock Medical Center,New Hampshire,Private,Dartmouth C. and Dartmouth Hitchcock Medical Center,,3,"['344,126', '']"
10098,r578,New Jersey,New Jersey,,,,1,"['1,517,906', '']"
10098,r579,New Jersey -> Public,New Jersey,Public,,,2,"['994,901', '']"
10098,r580,New Jersey -> Public -> C. New Jersey,New Jersey,Public,C. New Jersey,,3,"['3,464', '']"
10098,r581,New Jersey -> Public -> Kean U.,New Jersey,Public,Kean U.,,3,"['5,499', '']"
10098,r582,New Jersey -> Public -> Montclair State U.,New Jersey,Public,Montclair State U.,,3,"['32,202', '']"
10098,r583,New Jersey -> Public -> New Jersey Institute of Technology,New Jersey,Public,New Jersey Institute of Technology,,3,"['167,135', '']"
10098,r584,New Jersey -> Public -> Ramapo C. New Jersey,New Jersey,Public,Ramapo C. New Jersey,,3,"['365', '']"
10098,r585,New Jersey -> Public -> Rowan U.,New Jersey,Public,Rowan U.,,3,"['29,949', '']"
10098,r586,"New Jersey -> Public -> Rutgers, the State U. of New Jersey",New Jersey,Public,"Rutgers, the State U. of New Jersey",,3,"['747,056', '']"
10098,r587,"New Jersey -> Public -> Rutgers, the State U. of New Jersey -> Rutgers, State U. New Jersey, Camden",New Jersey,Public,"Rutgers, the State U. of New Jersey","Rutgers, State U. New Jersey, Camden",4,"['6,480', '']"
10098,r588,"New Jersey -> Public -> Rutgers, the State U. of New Jersey -> Rutgers, State U. New Jersey, New Brunswick",New Jersey,Public,"Rutgers, the State U. of New Jersey","Rutgers, State U. New Jersey, New Brunswick",4,"['712,231', '']"
10098,r589,"New Jersey -> Public -> Rutgers, the State U. of New Jersey -> Rutgers, State U. New Jersey, Newark",New Jersey,Public,"Rutgers, the State U. of New Jersey","Rutgers, State U. New Jersey, Newark",4,"['28,345', '']"
10098,r590,New Jersey -> Public -> Stockton U.,New Jersey,Public,Stockton U.,,3,"['1,657', '']"
10098,r591,New Jersey -> Public -> William Paterson U.,New Jersey,Public,William Paterson U.,,3,"['7,574', '']"
10098,r592,New Jersey -> Private,New Jersey,Private,,,2,"['523,005', '']"
10098,r593,New Jersey -> Private -> Fairleigh Dickinson U.,New Jersey,Private,Fairleigh Dickinson U.,,3,"['225', '']"
10098,r594,New Jersey -> Private -> Monmouth U.,New Jersey,Private,Monmouth U.,,3,"['1,938', '']"
10098,r595,New Jersey -> Private -> Princeton U.,New Jersey,Private,Princeton U.,,3,"['461,185', '']"
10098,r596,New Jersey -> Private -> Rider U.,New Jersey,Private,Rider U.,,3,"['353', '']"
10098,r597,New Jersey -> Private -> Seton Hall U.,New Jersey,Private,Seton Hall U.,,3,"['5,741', '']"
10098,r598,New Jersey -> Private -> Stevens Institute of Technology,New Jersey,Private,Stevens Institute of Technology,,3,"['53,563', '']"
10098,r599,New Mexico,New Mexico,,,,1,"['544,409', '']"
10098,r600,New Mexico -> Public (New Mexico Higher Education Department),New Mexico,Public (New Mexico Higher Education Department),,,2,"['544,409', '']"
10098,r601,"New Mexico -> Public (New Mexico Higher Education Department) -> Eastern New Mexico U., Portales",New Mexico,Public (New Mexico Higher Education Department),"Eastern New Mexico U., Portales",,3,"['303', '']"
10098,r602,New Mexico -> Public (New Mexico Higher Education Department) -> New Mexico Highlands U.,New Mexico,Public (New Mexico Higher Education Department),New Mexico Highlands U.,,3,"['1,331', 'i']"
10098,r603,New Mexico -> Public (New Mexico Higher Education Department) -> New Mexico Institute of Mining and Technology,New Mexico,Public (New Mexico Higher Education Department),New Mexico Institute of Mining and Technology,,3,"['89,900', '']"
10098,r604,New Mexico -> Public (New Mexico Higher Education Department) -> New Mexico State U.,New Mexico,Public (New Mexico Higher Education Department),New Mexico State U.,,3,"['121,472', '']"
10098,r605,New Mexico -> Public (New Mexico Higher Education Department) -> Northern New Mexico C.,New Mexico,Public (New Mexico Higher Education Department),Northern New Mexico C.,,3,"['239', '']"
10098,r606,New Mexico -> Public (New Mexico Higher Education Department) -> U. New Mexico,New Mexico,Public (New Mexico Higher Education Department),U. New Mexico,,3,"['331,164', '']"
10098,r607,New York,New York,,,,1,"['8,288,819', '']"
10098,r608,New York -> Public,New York,Public,,,2,"['1,780,827', '']"
10098,r609,New York -> Public -> CUNY System,New York,Public,CUNY System,,3,"['201,962', '']"
10098,r610,"New York -> Public -> CUNY System -> CUNY, Advanced Science Research Center",New York,Public,CUNY System,"CUNY, Advanced Science Research Center",4,"['16,507', '']"
10098,r611,"New York -> Public -> CUNY System -> CUNY, Baruch C.",New York,Public,CUNY System,"CUNY, Baruch C.",4,"['3,156', '']"
10098,r612,"New York -> Public -> CUNY System -> CUNY, Brooklyn C.",New York,Public,CUNY System,"CUNY, Brooklyn C.",4,"['6,220', '']"
10098,r613,"New York -> Public -> CUNY System -> CUNY, C. Staten Island",New York,Public,CUNY System,"CUNY, C. Staten Island",4,"['3,545', '']"
10098,r614,"New York -> Public -> CUNY System -> CUNY, City C.",New York,Public,CUNY System,"CUNY, City C.",4,"['65,569', '']"
10098,r615,"New York -> Public -> CUNY System -> CUNY, Graduate Center",New York,Public,CUNY System,"CUNY, Graduate Center",4,"['5,509', '']"
10098,r616,"New York -> Public -> CUNY System -> CUNY, Graduate School of Public Health and Health Policy",New York,Public,CUNY System,"CUNY, Graduate School of Public Health and Health Policy",4,"['16,423', '']"
10098,r617,"New York -> Public -> CUNY System -> CUNY, Hunter C.",New York,Public,CUNY System,"CUNY, Hunter C.",4,"['35,348', '']"
10098,r618,"New York -> Public -> CUNY System -> CUNY, John Jay C. of Criminal Justice",New York,Public,CUNY System,"CUNY, John Jay C. of Criminal Justice",4,"['16,233', '']"
10098,r619,"New York -> Public -> CUNY System -> CUNY, Lehman C.",New York,Public,CUNY System,"CUNY, Lehman C.",4,"['4,656', '']"
10098,r620,"New York -> Public -> CUNY System -> CUNY, Medgar Evers C.",New York,Public,CUNY System,"CUNY, Medgar Evers C.",4,"['595', '']"
10098,r621,"New York -> Public -> CUNY System -> CUNY, New York City C. of Technology",New York,Public,CUNY System,"CUNY, New York City C. of Technology",4,"['1,955', '']"
10098,r622,"New York -> Public -> CUNY System -> CUNY, Queens C.",New York,Public,CUNY System,"CUNY, Queens C.",4,"['21,434', '']"
10098,r623,"New York -> Public -> CUNY System -> CUNY, system office",New York,Public,CUNY System,"CUNY, system office",4,"['2,900', '']"
10098,r624,"New York -> Public -> CUNY System -> CUNY, York C.",New York,Public,CUNY System,"CUNY, York C.",4,"['1,912', '']"
10098,r625,New York -> Public -> SUNY System,New York,Public,SUNY System,,3,"['1,558,024', '']"
10098,r626,"New York -> Public -> SUNY System -> SUNY, Binghamton U.",New York,Public,SUNY System,"SUNY, Binghamton U.",4,"['130,882', '']"
10098,r627,"New York -> Public -> SUNY System -> SUNY, Buffalo State",New York,Public,SUNY System,"SUNY, Buffalo State",4,"['2,172', '']"
10098,r628,"New York -> Public -> SUNY System -> SUNY, C. Brockport",New York,Public,SUNY System,"SUNY, C. Brockport",4,"['1,500', '']"
10098,r629,"New York -> Public -> SUNY System -> SUNY, C. Cortland",New York,Public,SUNY System,"SUNY, C. Cortland",4,"['530', '']"
10098,r630,"New York -> Public -> SUNY System -> SUNY, C. of Environmental Science and Forestry",New York,Public,SUNY System,"SUNY, C. of Environmental Science and Forestry",4,"['32,904', '']"
10098,r631,"New York -> Public -> SUNY System -> SUNY, C. of Optometry",New York,Public,SUNY System,"SUNY, C. of Optometry",4,"['4,497', '']"
10098,r632,"New York -> Public -> SUNY System -> SUNY, C. Old Westbury",New York,Public,SUNY System,"SUNY, C. Old Westbury",4,"['428', '']"
10098,r633,"New York -> Public -> SUNY System -> SUNY, C. Plattsburgh",New York,Public,SUNY System,"SUNY, C. Plattsburgh",4,"['1,043', '']"
10098,r634,"New York -> Public -> SUNY System -> SUNY, Cobleskill",New York,Public,SUNY System,"SUNY, Cobleskill",4,"['1,211', '']"
10098,r635,"New York -> Public -> SUNY System -> SUNY, Downstate Health Sciences U.",New York,Public,SUNY System,"SUNY, Downstate Health Sciences U.",4,"['30,918', '']"
10098,r636,"New York -> Public -> SUNY System -> SUNY, Farmingdale State C.",New York,Public,SUNY System,"SUNY, Farmingdale State C.",4,"['611', '']"
10098,r637,"New York -> Public -> SUNY System -> SUNY, Geneseo",New York,Public,SUNY System,"SUNY, Geneseo",4,"['2,091', '']"
10098,r638,"New York -> Public -> SUNY System -> SUNY, Maritime C.",New York,Public,SUNY System,"SUNY, Maritime C.",4,"['258', '']"
10098,r639,"New York -> Public -> SUNY System -> SUNY, New Paltz",New York,Public,SUNY System,"SUNY, New Paltz",4,"['308', '']"
10098,r640,"New York -> Public -> SUNY System -> SUNY, Oneonta",New York,Public,SUNY System,"SUNY, Oneonta",4,"['288', '']"
10098,r641,"New York -> Public -> SUNY System -> SUNY, Oswego",New York,Public,SUNY System,"SUNY, Oswego",4,"['1,209', '']"
