table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_all_master_s_students_rank,field_all_master_s_students_total,field_all_master_s_students_science,field_all_master_s_students_engineering,field_all_master_s_students_health,field_full_time_master_s_students_rank,field_full_time_master_s_students_total,field_full_time_master_s_students_science,field_full_time_master_s_students_engineering,field_full_time_master_s_students_health,field_part_time_master_s_students_rank,field_part_time_master_s_students_total,field_part_time_master_s_students_science,field_part_time_master_s_students_engineering,field_part_time_master_s_students_health
8280,r462,All institutions<sup>a</sup> -> Western Colorado U.,All institutions<sup>a</sup>,Western Colorado U.,2,461,119,117,0,2,411,95,93,0,2,484,24,24,0,0
8280,r463,All institutions<sup>a</sup> -> Fitchburg State U.,All institutions<sup>a</sup>,Fitchburg State U.,2,462,118,118,0,0,410,96,96,0,0,493,22,22,0,0
8280,r464,All institutions<sup>a</sup> -> Northern Michigan U.,All institutions<sup>a</sup>,Northern Michigan U.,2,463,116,79,0,37,439,77,56,0,21,434,39,23,0,16
8280,r465,All institutions<sup>a</sup> -> Florida Gulf Coast U.,All institutions<sup>a</sup>,Florida Gulf Coast U.,2,463,116,73,18,25,514,42,35,1,6,364,74,38,17,19
8280,r466,All institutions<sup>a</sup> -> Canisius C.,All institutions<sup>a</sup>,Canisius C.,2,463,116,101,0,15,522,39,31,0,8,359,77,70,0,7
8280,r467,All institutions<sup>a</sup> -> Sul Ross State U.,All institutions<sup>a</sup>,Sul Ross State U.,2,463,116,89,0,27,529,37,37,0,0,353,79,52,0,27
8280,r468,"All institutions<sup>a</sup> -> U. Texas, Permian Basin",All institutions<sup>a</sup>,"U. Texas, Permian Basin",2,467,115,81,13,21,435,78,52,13,13,443,37,29,0,8
8280,r469,"All institutions<sup>a</sup> -> Southern U., New Orleans",All institutions<sup>a</sup>,"Southern U., New Orleans",2,467,115,115,0,0,487,53,53,0,0,387,62,62,0,0
8280,r470,"All institutions<sup>a</sup> -> Des Moines U., Osteopathic Medical Center",All institutions<sup>a</sup>,"Des Moines U., Osteopathic Medical Center",2,467,115,45,0,70,530,36,35,0,1,353,79,10,0,69
8280,r471,All institutions<sup>a</sup> -> Dominican U. California,All institutions<sup>a</sup>,Dominican U. California,2,470,112,112,0,0,432,79,79,0,0,457,33,33,0,0
8280,r472,"All institutions<sup>a</sup> -> U. Michigan, Flint",All institutions<sup>a</sup>,"U. Michigan, Flint",2,470,112,82,0,30,544,31,19,0,12,346,81,63,0,18
8280,r473,All institutions<sup>a</sup> -> Cameron U.,All institutions<sup>a</sup>,Cameron U.,2,472,111,111,0,0,475,58,58,0,0,406,53,53,0,0
8280,r474,All institutions<sup>a</sup> -> Monmouth U.,All institutions<sup>a</sup>,Monmouth U.,2,472,111,95,16,0,498,50,41,9,0,388,61,54,7,0
8280,r475,All institutions<sup>a</sup> -> Morehouse School of Medicine,All institutions<sup>a</sup>,Morehouse School of Medicine,2,474,110,52,0,58,394,108,51,0,57,601,2,1,0,1
8280,r476,"All institutions<sup>a</sup> -> SUNY, Oswego",All institutions<sup>a</sup>,"SUNY, Oswego",2,474,110,50,0,60,464,63,41,0,22,419,47,9,0,38
8280,r477,"All institutions<sup>a</sup> -> CUNY, C. Staten Island",All institutions<sup>a</sup>,"CUNY, C. Staten Island",2,474,110,97,13,0,600,12,12,0,0,320,98,85,13,0
8280,r478,All institutions<sup>a</sup> -> Framingham State U.,All institutions<sup>a</sup>,Framingham State U.,2,477,108,108,0,0,626,6,6,0,0,314,102,102,0,0
8280,r479,All institutions<sup>a</sup> -> Wayland Baptist U.,All institutions<sup>a</sup>,Wayland Baptist U.,2,478,106,106,0,0,458,66,66,0,0,432,40,40,0,0
8280,r480,All institutions<sup>a</sup> -> U. Wisconsin-Oshkosh,All institutions<sup>a</sup>,U. Wisconsin-Oshkosh,2,479,104,104,0,0,607,10,10,0,0,325,94,94,0,0
8280,r481,All institutions<sup>a</sup> -> William Carey U.,All institutions<sup>a</sup>,William Carey U.,2,480,102,102,0,0,448,72,72,0,0,465,30,30,0,0
8280,r482,"All institutions<sup>a</sup> -> U. Hawaii, Hilo",All institutions<sup>a</sup>,"U. Hawaii, Hilo",2,480,102,102,0,0,463,64,64,0,0,439,38,38,0,0
8280,r483,All institutions<sup>a</sup> -> Shippensburg U. Pennsylvania,All institutions<sup>a</sup>,Shippensburg U. Pennsylvania,2,480,102,102,0,0,479,57,57,0,0,420,45,45,0,0
8280,r484,All institutions<sup>a</sup> -> Texas A&M International U.,All institutions<sup>a</sup>,Texas A&M International U.,2,480,102,102,0,0,545,30,30,0,0,367,72,72,0,0
8280,r485,All institutions<sup>a</sup> -> U. Guam,All institutions<sup>a</sup>,U. Guam,2,484,100,100,0,0,521,40,40,0,0,389,60,60,0,0
8280,r486,All institutions<sup>a</sup> -> Mississippi U. for Women,All institutions<sup>a</sup>,Mississippi U. for Women,2,485,98,10,0,88,435,78,1,0,77,502,20,9,0,11
8280,r487,"All institutions<sup>a</sup> -> Inter American U. Puerto Rico, San German",All institutions<sup>a</sup>,"Inter American U. Puerto Rico, San German",2,486,95,95,0,0,466,61,61,0,0,452,34,34,0,0
8280,r488,All institutions<sup>a</sup> -> Creighton U.,All institutions<sup>a</sup>,Creighton U.,2,486,95,32,0,63,482,56,31,0,25,434,39,1,0,38
8280,r489,All institutions<sup>a</sup> -> Robert Morris U.,All institutions<sup>a</sup>,Robert Morris U.,2,486,95,69,0,26,647,0,0,0,0,324,95,69,0,26
8280,r490,All institutions<sup>a</sup> -> Clarion U. Pennsylvania,All institutions<sup>a</sup>,Clarion U. Pennsylvania,2,489,94,17,0,77,443,75,0,0,75,506,19,17,0,2
8280,r491,All institutions<sup>a</sup> -> Alcorn State U.,All institutions<sup>a</sup>,Alcorn State U.,2,489,94,94,0,0,487,53,53,0,0,431,41,41,0,0
8280,r492,"All institutions<sup>a</sup> -> SUNY, Buffalo State",All institutions<sup>a</sup>,"SUNY, Buffalo State",2,489,94,84,10,0,510,43,43,0,0,414,51,41,10,0
8280,r493,All institutions<sup>a</sup> -> Indiana Institute of Technology,All institutions<sup>a</sup>,Indiana Institute of Technology,2,492,92,92,0,0,499,49,49,0,0,425,43,43,0,0
8280,r494,All institutions<sup>a</sup> -> Salus U.,All institutions<sup>a</sup>,Salus U.,2,493,91,0,0,91,423,85,0,0,85,574,6,0,0,6
8280,r495,All institutions<sup>a</sup> -> Palo Alto U.,All institutions<sup>a</sup>,Palo Alto U.,2,494,90,90,0,0,647,0,0,0,0,332,90,90,0,0
8280,r496,All institutions<sup>a</sup> -> Tuskegee U.,All institutions<sup>a</sup>,Tuskegee U.,2,495,89,67,15,7,443,75,55,13,7,534,14,12,2,0
8280,r497,"All institutions<sup>a</sup> -> SUNY, C. Brockport",All institutions<sup>a</sup>,"SUNY, C. Brockport",2,495,89,68,0,21,500,47,33,0,14,429,42,35,0,7
8280,r498,All institutions<sup>a</sup> -> Frostburg State U.,All institutions<sup>a</sup>,Frostburg State U.,2,497,88,88,0,0,506,44,44,0,0,422,44,44,0,0
8280,r499,All institutions<sup>a</sup> -> Lindenwood U.,All institutions<sup>a</sup>,Lindenwood U.,2,497,88,55,0,33,538,34,17,0,17,399,54,38,0,16
8280,r500,All institutions<sup>a</sup> -> Molloy C.,All institutions<sup>a</sup>,Molloy C.,2,499,87,19,0,68,430,80,12,0,68,570,7,7,0,0
8280,r501,All institutions<sup>a</sup> -> Bridgewater State U.,All institutions<sup>a</sup>,Bridgewater State U.,2,499,87,87,0,0,491,52,52,0,0,450,35,35,0,0
8280,r502,All institutions<sup>a</sup> -> Charles R. Drew U. of Medicine and Science,All institutions<sup>a</sup>,Charles R. Drew U. of Medicine and Science,2,501,86,33,0,53,424,84,33,0,51,601,2,0,0,2
8280,r503,All institutions<sup>a</sup> -> Metropolitan State U.,All institutions<sup>a</sup>,Metropolitan State U.,2,501,86,75,0,11,580,17,7,0,10,374,69,68,0,1
8280,r504,"All institutions<sup>a</sup> -> U. Tennessee, Health Science Center",All institutions<sup>a</sup>,"U. Tennessee, Health Science Center",2,503,85,35,5,45,432,79,29,5,45,574,6,6,0,0
8280,r505,All institutions<sup>a</sup> -> U. Texas Medical Branch,All institutions<sup>a</sup>,U. Texas Medical Branch,2,504,84,76,0,8,580,17,16,0,1,379,67,60,0,7
8280,r506,All institutions<sup>a</sup> -> Texas A&M U.-Central Texas,All institutions<sup>a</sup>,Texas A&M U.-Central Texas,2,504,84,84,0,0,639,2,2,0,0,342,82,82,0,0
8280,r507,All institutions<sup>a</sup> -> Florida Polytechnic U.,All institutions<sup>a</sup>,Florida Polytechnic U.,2,506,82,41,41,0,475,58,29,29,0,484,24,12,12,0
8280,r508,All institutions<sup>a</sup> -> Emory U.,All institutions<sup>a</sup>,Emory U.,2,506,82,46,0,36,483,55,44,0,11,475,27,2,0,25
8280,r509,All institutions<sup>a</sup> -> Lincoln Memorial U.,All institutions<sup>a</sup>,Lincoln Memorial U.,2,508,81,81,0,0,469,60,60,0,0,499,21,21,0,0
8280,r510,All institutions<sup>a</sup> -> Icahn School of Medicine at Mt. Sinai,All institutions<sup>a</sup>,Icahn School of Medicine at Mt. Sinai,2,509,80,80,0,0,430,80,80,0,0,621,0,0,0,0
8280,r511,All institutions<sup>a</sup> -> Fort Valley State U.,All institutions<sup>a</sup>,Fort Valley State U.,2,509,80,26,0,54,475,58,23,0,35,493,22,3,0,19
8280,r512,"All institutions<sup>a</sup> -> Mayo Clinic, Mayo Graduate School",All institutions<sup>a</sup>,"Mayo Clinic, Mayo Graduate School",2,511,79,70,3,6,647,0,0,0,0,353,79,70,3,6
8280,r513,All institutions<sup>a</sup> -> Bloomsburg U. Pennsylvania,All institutions<sup>a</sup>,Bloomsburg U. Pennsylvania,2,512,78,20,0,58,491,52,0,0,52,477,26,20,0,6
8280,r514,All institutions<sup>a</sup> -> Edinboro U. Pennsylvania,All institutions<sup>a</sup>,Edinboro U. Pennsylvania,2,513,77,23,0,54,469,60,6,0,54,518,17,17,0,0
8280,r515,All institutions<sup>a</sup> -> Niagara U.,All institutions<sup>a</sup>,Niagara U.,2,513,77,77,0,0,510,43,43,0,0,452,34,34,0,0
8280,r516,All institutions<sup>a</sup> -> Oregon Health and Science U.,All institutions<sup>a</sup>,Oregon Health and Science U.,2,513,77,36,3,38,526,38,21,1,16,434,39,15,2,22
8280,r517,All institutions<sup>a</sup> -> U. of the Incarnate Word,All institutions<sup>a</sup>,U. of the Incarnate Word,2,516,75,58,0,17,451,70,54,0,16,584,5,4,0,1
8280,r518,All institutions<sup>a</sup> -> New Mexico Highlands U.,All institutions<sup>a</sup>,New Mexico Highlands U.,2,517,71,71,0,0,517,41,41,0,0,465,30,30,0,0
8280,r519,"All institutions<sup>a</sup> -> U. Nebraska, Medical Center",All institutions<sup>a</sup>,"U. Nebraska, Medical Center",2,518,70,70,0,0,510,43,43,0,0,475,27,27,0,0
8280,r520,All institutions<sup>a</sup> -> Evergreen State C.,All institutions<sup>a</sup>,Evergreen State C.,2,518,70,70,0,0,530,36,36,0,0,452,34,34,0,0
8280,r521,All institutions<sup>a</sup> -> St. Thomas U.,All institutions<sup>a</sup>,St. Thomas U.,2,520,69,64,0,5,458,66,61,0,5,596,3,3,0,0
8280,r522,All institutions<sup>a</sup> -> Virginia State U.,All institutions<sup>a</sup>,Virginia State U.,2,520,69,69,0,0,500,47,47,0,0,493,22,22,0,0
8280,r523,"All institutions<sup>a</sup> -> SUNY, C. Cortland",All institutions<sup>a</sup>,"SUNY, C. Cortland",2,520,69,1,0,68,506,44,1,0,43,481,25,0,0,25
8280,r524,All institutions<sup>a</sup> -> Oklahoma City U.,All institutions<sup>a</sup>,Oklahoma City U.,2,520,69,50,0,19,539,33,31,0,2,448,36,19,0,17
8280,r525,All institutions<sup>a</sup> -> Southern Nazarene U.,All institutions<sup>a</sup>,Southern Nazarene U.,2,524,68,68,0,0,455,68,68,0,0,621,0,0,0,0
8280,r526,All institutions<sup>a</sup> -> Hampton U.,All institutions<sup>a</sup>,Hampton U.,2,524,68,31,0,37,461,65,28,0,37,596,3,3,0,0
8280,r527,All institutions<sup>a</sup> -> Calvin C.,All institutions<sup>a</sup>,Calvin C.,2,526,67,10,0,57,485,54,9,0,45,537,13,1,0,12
8280,r528,All institutions<sup>a</sup> -> Oregon Institute of Technology,All institutions<sup>a</sup>,Oregon Institute of Technology,2,526,67,18,49,0,517,41,13,28,0,477,26,5,21,0
8280,r529,"All institutions<sup>a</sup> -> Minnesota State U., Moorhead",All institutions<sup>a</sup>,"Minnesota State U., Moorhead",2,528,65,17,0,48,475,58,10,0,48,570,7,7,0,0
8280,r530,All institutions<sup>a</sup> -> Roger Williams U.,All institutions<sup>a</sup>,Roger Williams U.,2,529,64,64,0,0,487,53,53,0,0,546,11,11,0,0
8280,r531,All institutions<sup>a</sup> -> U. West Alabama,All institutions<sup>a</sup>,U. West Alabama,2,529,64,64,0,0,495,51,51,0,0,537,13,13,0,0
8280,r532,All institutions<sup>a</sup> -> Kettering U.,All institutions<sup>a</sup>,Kettering U.,2,529,64,0,64,0,539,33,0,33,0,462,31,0,31,0
8280,r533,All institutions<sup>a</sup> -> Truman State U.,All institutions<sup>a</sup>,Truman State U.,2,532,63,20,0,43,522,39,5,0,34,484,24,15,0,9
8280,r534,"All institutions<sup>a</sup> -> U. Maryland, Eastern Shore",All institutions<sup>a</sup>,"U. Maryland, Eastern Shore",2,532,63,63,0,0,555,26,26,0,0,443,37,37,0,0
8280,r535,All institutions<sup>a</sup> -> Medical U. South Carolina,All institutions<sup>a</sup>,Medical U. South Carolina,2,534,62,11,0,51,530,36,10,0,26,477,26,1,0,25
8280,r536,All institutions<sup>a</sup> -> South Carolina State U.,All institutions<sup>a</sup>,South Carolina State U.,2,535,61,0,0,61,479,57,0,0,57,588,4,0,0,4
8280,r537,All institutions<sup>a</sup> -> California U. of Science and Medicine,All institutions<sup>a</sup>,California U. of Science and Medicine,2,536,60,60,0,0,469,60,60,0,0,621,0,0,0,0
8280,r538,All institutions<sup>a</sup> -> U. Montevallo,All institutions<sup>a</sup>,U. Montevallo,2,537,59,0,0,59,479,57,0,0,57,601,2,0,0,2
8280,r539,All institutions<sup>a</sup> -> Springfield C.,All institutions<sup>a</sup>,Springfield C.,2,537,59,55,0,4,487,53,50,0,3,574,6,5,0,1
8280,r540,All institutions<sup>a</sup> -> Gonzaga U.,All institutions<sup>a</sup>,Gonzaga U.,2,537,59,34,25,0,558,25,22,3,0,452,34,12,22,0
8280,r541,All institutions<sup>a</sup> -> U. of Saint Mary,All institutions<sup>a</sup>,U. of Saint Mary,2,540,58,58,0,0,485,54,54,0,0,588,4,4,0,0
8280,r542,All institutions<sup>a</sup> -> Medical C. Wisconsin,All institutions<sup>a</sup>,Medical C. Wisconsin,2,540,58,12,0,46,563,23,10,0,13,450,35,2,0,33
8280,r543,All institutions<sup>a</sup> -> DeSales U.,All institutions<sup>a</sup>,DeSales U.,2,540,58,57,0,1,570,20,20,0,0,439,38,37,0,1
8280,r544,All institutions<sup>a</sup> -> Arkansas Tech U.,All institutions<sup>a</sup>,Arkansas Tech U.,2,543,57,47,10,0,536,35,28,7,0,493,22,19,3,0
8280,r545,All institutions<sup>a</sup> -> Suffolk U.,All institutions<sup>a</sup>,Suffolk U.,2,544,55,51,0,4,526,38,37,0,1,518,17,14,0,3
8280,r546,All institutions<sup>a</sup> -> Coastal Carolina U.,All institutions<sup>a</sup>,Coastal Carolina U.,2,545,53,53,0,0,558,25,25,0,0,473,28,28,0,0
8280,r547,All institutions<sup>a</sup> -> Duquesne U.,All institutions<sup>a</sup>,Duquesne U.,2,546,52,50,0,2,539,33,31,0,2,506,19,19,0,0
8280,r548,All institutions<sup>a</sup> -> U. del Turabo,All institutions<sup>a</sup>,U. del Turabo,2,547,51,42,9,0,495,51,42,9,0,621,0,0,0,0
8280,r549,All institutions<sup>a</sup> -> U. of the Virgin Islands,All institutions<sup>a</sup>,U. of the Virgin Islands,2,547,51,51,0,0,500,47,47,0,0,588,4,4,0,0
8280,r550,All institutions<sup>a</sup> -> Delaware State U.,All institutions<sup>a</sup>,Delaware State U.,2,549,50,39,0,11,514,42,34,0,8,563,8,5,0,3
8280,r551,All institutions<sup>a</sup> -> Loras C.,All institutions<sup>a</sup>,Loras C.,2,549,50,50,0,0,514,42,42,0,0,563,8,8,0,0
8280,r552,All institutions<sup>a</sup> -> Oklahoma Christian U.,All institutions<sup>a</sup>,Oklahoma Christian U.,2,549,50,0,50,0,567,21,0,21,0,470,29,0,29,0
8280,r553,All institutions<sup>a</sup> -> Winthrop U.,All institutions<sup>a</sup>,Winthrop U.,2,552,49,49,0,0,500,47,47,0,0,601,2,2,0,0
8280,r554,All institutions<sup>a</sup> -> Clark Atlanta U.,All institutions<sup>a</sup>,Clark Atlanta U.,2,552,49,49,0,0,530,36,36,0,0,537,13,13,0,0
8280,r555,All institutions<sup>a</sup> -> Cooper Union for the Advancement of Science and Art,All institutions<sup>a</sup>,Cooper Union for the Advancement of Science and Art,2,554,48,0,48,0,580,17,0,17,0,462,31,0,31,0
8280,r556,All institutions<sup>a</sup> -> U. Pennsylvania,All institutions<sup>a</sup>,U. Pennsylvania,2,555,47,47,0,0,500,47,47,0,0,621,0,0,0,0
8280,r557,All institutions<sup>a</sup> -> Georgia C. and State U.,All institutions<sup>a</sup>,Georgia C. and State U.,2,555,47,19,0,28,567,21,10,0,11,477,26,9,0,17
8280,r558,All institutions<sup>a</sup> -> Aurora U.,All institutions<sup>a</sup>,Aurora U.,2,555,47,7,0,40,580,17,0,0,17,465,30,7,0,23
8280,r559,All institutions<sup>a</sup> -> LeTourneau U.,All institutions<sup>a</sup>,LeTourneau U.,2,558,46,41,5,0,600,12,7,5,0,452,34,34,0,0
8280,r560,All institutions<sup>a</sup> -> Cedars-Sinai Medical Center,All institutions<sup>a</sup>,Cedars-Sinai Medical Center,2,558,46,46,0,0,626,6,6,0,0,432,40,40,0,0
8280,r561,All institutions<sup>a</sup> -> Longwood U.,All institutions<sup>a</sup>,Longwood U.,2,560,45,0,0,45,505,45,0,0,45,621,0,0,0,0
8280,r562,All institutions<sup>a</sup> -> Western Connecticut State U.,All institutions<sup>a</sup>,Western Connecticut State U.,2,561,44,44,0,0,600,12,12,0,0,459,32,32,0,0
8280,r563,All institutions<sup>a</sup> -> Albert Einstein C. of Medicine,All institutions<sup>a</sup>,Albert Einstein C. of Medicine,2,562,43,0,0,43,510,43,0,0,43,621,0,0,0,0
8280,r564,"All institutions<sup>a</sup> -> SUNY, Fredonia",All institutions<sup>a</sup>,"SUNY, Fredonia",2,562,43,13,0,30,522,39,9,0,30,588,4,4,0,0
8280,r565,All institutions<sup>a</sup> -> Wesleyan U.,All institutions<sup>a</sup>,Wesleyan U.,2,564,41,41,0,0,517,41,41,0,0,621,0,0,0,0
8280,r566,All institutions<sup>a</sup> -> Bard C.,All institutions<sup>a</sup>,Bard C.,2,564,41,41,0,0,530,36,36,0,0,584,5,5,0,0
8280,r567,All institutions<sup>a</sup> -> Christopher Newport U.,All institutions<sup>a</sup>,Christopher Newport U.,2,564,41,41,0,0,570,20,20,0,0,499,21,21,0,0
8280,r568,All institutions<sup>a</sup> -> Bowie State U.,All institutions<sup>a</sup>,Bowie State U.,2,564,41,41,0,0,577,18,18,0,0,489,23,23,0,0
8280,r569,All institutions<sup>a</sup> -> Vanguard U. of Southern California,All institutions<sup>a</sup>,Vanguard U. of Southern California,2,568,39,39,0,0,522,39,39,0,0,621,0,0,0,0
8280,r570,All institutions<sup>a</sup> -> Savannah State U.,All institutions<sup>a</sup>,Savannah State U.,2,568,39,39,0,0,536,35,35,0,0,588,4,4,0,0
8280,r571,All institutions<sup>a</sup> -> Ithaca C.,All institutions<sup>a</sup>,Ithaca C.,2,568,39,39,0,0,552,27,27,0,0,541,12,12,0,0
8280,r572,All institutions<sup>a</sup> -> San Juan Bautista School of Medicine,All institutions<sup>a</sup>,San Juan Bautista School of Medicine,2,571,38,0,0,38,526,38,0,0,38,621,0,0,0,0
8280,r573,"All institutions<sup>a</sup> -> U. Arkansas, Pine Bluff",All institutions<sup>a</sup>,"U. Arkansas, Pine Bluff",2,571,38,38,0,0,545,30,30,0,0,563,8,8,0,0
8280,r574,"All institutions<sup>a</sup> -> U. California, Merced",All institutions<sup>a</sup>,"U. California, Merced",2,573,37,14,23,0,530,36,14,22,0,609,1,0,1,0
8280,r575,All institutions<sup>a</sup> -> Western U. of Health Sciences,All institutions<sup>a</sup>,Western U. of Health Sciences,2,573,37,20,0,17,543,32,18,0,14,584,5,2,0,3
8280,r576,All institutions<sup>a</sup> -> Kentucky State U.,All institutions<sup>a</sup>,Kentucky State U.,2,573,37,37,0,0,565,22,22,0,0,525,15,15,0,0
8280,r577,All institutions<sup>a</sup> -> Bethune-Cookman U.,All institutions<sup>a</sup>,Bethune-Cookman U.,2,576,36,27,0,9,545,30,21,0,9,574,6,6,0,0
8280,r578,"All institutions<sup>a</sup> -> Northeastern Ohio Universities, C. of Medicine",All institutions<sup>a</sup>,"Northeastern Ohio Universities, C. of Medicine",2,576,36,16,0,20,565,22,16,0,6,534,14,0,0,14
8280,r579,All institutions<sup>a</sup> -> Bemidji State U.,All institutions<sup>a</sup>,Bemidji State U.,2,576,36,36,0,0,616,8,8,0,0,473,28,28,0,0
8280,r580,"All institutions<sup>a</sup> -> SUNY, C. Plattsburgh",All institutions<sup>a</sup>,"SUNY, C. Plattsburgh",2,579,35,35,0,0,550,29,29,0,0,574,6,6,0,0
8280,r581,All institutions<sup>a</sup> -> Xavier U.,All institutions<sup>a</sup>,Xavier U.,2,579,35,35,0,0,558,25,25,0,0,551,10,10,0,0
8280,r582,All institutions<sup>a</sup> -> John Carroll U.,All institutions<sup>a</sup>,John Carroll U.,2,579,35,35,0,0,570,20,20,0,0,525,15,15,0,0
8280,r583,All institutions<sup>a</sup> -> Plymouth State U.,All institutions<sup>a</sup>,Plymouth State U.,2,579,35,12,0,23,570,20,8,0,12,525,15,4,0,11
8280,r584,All institutions<sup>a</sup> -> Fisk U.,All institutions<sup>a</sup>,Fisk U.,2,583,34,34,0,0,539,33,33,0,0,609,1,1,0,0
8280,r585,All institutions<sup>a</sup> -> Saint Martin's U.,All institutions<sup>a</sup>,Saint Martin's U.,2,583,34,12,22,0,555,26,10,16,0,563,8,2,6,0
8280,r586,All institutions<sup>a</sup> -> Smith C.,All institutions<sup>a</sup>,Smith C.,2,583,34,9,0,25,562,24,0,0,24,551,10,9,0,1
8280,r587,All institutions<sup>a</sup> -> Andrews U.,All institutions<sup>a</sup>,Andrews U.,2,583,34,7,0,27,600,12,6,0,6,493,22,1,0,21
8280,r588,"All institutions<sup>a</sup> -> U. South Carolina, Aiken",All institutions<sup>a</sup>,"U. South Carolina, Aiken",2,587,33,33,0,0,552,27,27,0,0,574,6,6,0,0
8280,r589,All institutions<sup>a</sup> -> Mills C.,All institutions<sup>a</sup>,Mills C.,2,587,33,33,0,0,558,25,25,0,0,563,8,8,0,0
8280,r590,All institutions<sup>a</sup> -> Morehead State U.,All institutions<sup>a</sup>,Morehead State U.,2,587,33,33,0,0,577,18,18,0,0,525,15,15,0,0
8280,r591,All institutions<sup>a</sup> -> Gallaudet U.,All institutions<sup>a</sup>,Gallaudet U.,2,590,32,0,0,32,545,30,0,0,30,601,2,0,0,2
8280,r592,All institutions<sup>a</sup> -> Kutztown U. Pennsylvania,All institutions<sup>a</sup>,Kutztown U. Pennsylvania,2,590,32,32,0,0,567,21,21,0,0,546,11,11,0,0
8280,r593,All institutions<sup>a</sup> -> U. Wisconsin-Parkside,All institutions<sup>a</sup>,U. Wisconsin-Parkside,2,590,32,32,0,0,570,20,20,0,0,541,12,12,0,0
8280,r594,All institutions<sup>a</sup> -> Georgia Southwestern State U.,All institutions<sup>a</sup>,Georgia Southwestern State U.,2,590,32,32,0,0,598,13,13,0,0,506,19,19,0,0
8280,r595,All institutions<sup>a</sup> -> West Virginia State U.,All institutions<sup>a</sup>,West Virginia State U.,2,594,30,30,0,0,570,20,20,0,0,551,10,10,0,0
8280,r596,All institutions<sup>a</sup> -> Fielding Graduate U.,All institutions<sup>a</sup>,Fielding Graduate U.,2,594,30,30,0,0,607,10,10,0,0,502,20,20,0,0
8280,r597,All institutions<sup>a</sup> -> Delta State U.,All institutions<sup>a</sup>,Delta State U.,2,596,29,29,0,0,580,17,17,0,0,541,12,12,0,0
8280,r598,All institutions<sup>a</sup> -> Northwestern State U. Louisiana,All institutions<sup>a</sup>,Northwestern State U. Louisiana,2,596,29,29,0,0,594,14,14,0,0,525,15,15,0,0
8280,r599,All institutions<sup>a</sup> -> U. of Mary Hardin Baylor,All institutions<sup>a</sup>,U. of Mary Hardin Baylor,2,598,28,28,0,0,563,23,23,0,0,584,5,5,0,0
8280,r600,"All institutions<sup>a</sup> -> California State U., Stanislaus",All institutions<sup>a</sup>,"California State U., Stanislaus",2,598,28,28,0,0,577,18,18,0,0,551,10,10,0,0
8280,r601,All institutions<sup>a</sup> -> Salisbury U.,All institutions<sup>a</sup>,Salisbury U.,2,598,28,28,0,0,594,14,14,0,0,534,14,14,0,0
8280,r602,"All institutions<sup>a</sup> -> Lincoln U., Jefferson City",All institutions<sup>a</sup>,"Lincoln U., Jefferson City",2,598,28,28,0,0,616,8,8,0,0,502,20,20,0,0
8280,r603,All institutions<sup>a</sup> -> Williams C.,All institutions<sup>a</sup>,Williams C.,2,602,27,27,0,0,552,27,27,0,0,621,0,0,0,0
8280,r604,All institutions<sup>a</sup> -> California Institute of Technology,All institutions<sup>a</sup>,California Institute of Technology,2,603,26,1,25,0,555,26,1,25,0,621,0,0,0,0
8280,r605,All institutions<sup>a</sup> -> Drew U.,All institutions<sup>a</sup>,Drew U.,2,603,26,26,0,0,580,17,17,0,0,556,9,9,0,0
8280,r606,All institutions<sup>a</sup> -> Alaska Pacific U.,All institutions<sup>a</sup>,Alaska Pacific U.,2,603,26,26,0,0,594,14,14,0,0,541,12,12,0,0
8280,r607,All institutions<sup>a</sup> -> Widener U.,All institutions<sup>a</sup>,Widener U.,2,603,26,0,26,0,598,13,0,13,0,537,13,0,13,0
8280,r608,All institutions<sup>a</sup> -> Milwaukee School of Engineering,All institutions<sup>a</sup>,Milwaukee School of Engineering,2,603,26,0,26,0,616,8,0,8,0,512,18,0,18,0
8280,r609,All institutions<sup>a</sup> -> Elizabeth City State U.,All institutions<sup>a</sup>,Elizabeth City State U.,2,608,24,24,0,0,580,17,17,0,0,570,7,7,0,0
8280,r610,All institutions<sup>a</sup> -> St. Francis C.,All institutions<sup>a</sup>,St. Francis C.,2,608,24,18,0,6,611,9,9,0,0,525,15,9,0,6
8280,r611,All institutions<sup>a</sup> -> Caldwell U.,All institutions<sup>a</sup>,Caldwell U.,2,608,24,24,0,0,647,0,0,0,0,484,24,24,0,0
8280,r612,"All institutions<sup>a</sup> -> U. Arkansas, Monticello",All institutions<sup>a</sup>,"U. Arkansas, Monticello",2,611,23,23,0,0,630,5,5,0,0,512,18,18,0,0
8280,r613,"All institutions<sup>a</sup> -> Colorado State U., Pueblo",All institutions<sup>a</sup>,"Colorado State U., Pueblo",2,612,22,16,6,0,587,16,12,4,0,574,6,4,2,0
8280,r614,All institutions<sup>a</sup> -> Point Loma Nazarene U.,All institutions<sup>a</sup>,Point Loma Nazarene U.,2,612,22,22,0,0,622,7,7,0,0,525,15,15,0,0
8280,r615,"All institutions<sup>a</sup> -> Trinity C., Hartford",All institutions<sup>a</sup>,"Trinity C., Hartford",2,612,22,22,0,0,622,7,7,0,0,525,15,15,0,0
8280,r616,All institutions<sup>a</sup> -> Alfred U.,All institutions<sup>a</sup>,Alfred U.,2,615,21,0,21,0,600,12,0,12,0,556,9,0,9,0
