table_id,row_id,_b_state_institutional_control_system_and_institution_b_full_path,_b_state_institutional_control_system_and_institution_b_level_1,_b_state_institutional_control_system_and_institution_b_level_2,_b_state_institutional_control_system_and_institution_b_level_3,_b_state_institutional_control_system_and_institution_b_level_4,_b_state_institutional_control_system_and_institution_b_hierarchy_depth,field_all_r_d_expenditures
12653,r641,"New York -> Public -> SUNY System -> SUNY, Potsdam",New York,Public,SUNY System,"SUNY, Potsdam",4,"['904', '']"
12653,r642,"New York -> Public -> SUNY System -> SUNY, Stony Brook U.",New York,Public,SUNY System,"SUNY, Stony Brook U.",4,"['324,531', '']"
12653,r643,"New York -> Public -> SUNY System -> SUNY, system office",New York,Public,SUNY System,"SUNY, system office",4,"['205', '']"
12653,r644,"New York -> Public -> SUNY System -> SUNY, U. Albany",New York,Public,SUNY System,"SUNY, U. Albany",4,"['141,671', '']"
12653,r645,"New York -> Public -> SUNY System -> SUNY, U. Buffalo",New York,Public,SUNY System,"SUNY, U. Buffalo",4,"['471,569', '']"
12653,r646,"New York -> Public -> SUNY System -> SUNY, Upstate Medical U.",New York,Public,SUNY System,"SUNY, Upstate Medical U.",4,"['53,219', '']"
12653,r647,New York -> Public -> U.S. Military Academy,New York,Public,U.S. Military Academy,,3,"['20,493', '']"
12653,r648,New York -> Private,New York,Private,,,2,"['7,262,723', '']"
12653,r649,New York -> Private -> Adelphi U.,New York,Private,Adelphi U.,,3,"['495', '']"
12653,r650,New York -> Private -> Albany C. of Pharmacy and Health Sciences,New York,Private,Albany C. of Pharmacy and Health Sciences,,3,"['2,594', 'i']"
12653,r651,New York -> Private -> Albany Medical C.,New York,Private,Albany Medical C.,,3,"['23,259', '']"
12653,r652,New York -> Private -> Albany Medical C. -> Albert Einstein C. of Medicine,New York,Private,Albany Medical C.,Albert Einstein C. of Medicine,4,"['336,238', '']"
12653,r653,New York -> Private -> Alfred U.,New York,Private,Alfred U.,,3,"['4,154', '']"
12653,r654,New York -> Private -> Bard C.,New York,Private,Bard C.,,3,"['263', '']"
12653,r655,New York -> Private -> Barnard C.,New York,Private,Barnard C.,,3,"['6,320', '']"
12653,r656,New York -> Private -> Canisius U.,New York,Private,Canisius U.,,3,"['905', '']"
12653,r657,New York -> Private -> Clarkson U.,New York,Private,Clarkson U.,,3,"['25,399', '']"
12653,r658,New York -> Private -> Cold Spring Harbor Laboratory,New York,Private,Cold Spring Harbor Laboratory,,3,"['117,483', '']"
12653,r659,New York -> Private -> Colgate U.,New York,Private,Colgate U.,,3,"['4,930', '']"
12653,r660,New York -> Private -> Columbia U. in the City of New York,New York,Private,Columbia U. in the City of New York,,3,"['1,341,952', '']"
12653,r661,New York -> Private -> Cooper Union,New York,Private,Cooper Union,,3,"['571', 'i']"
12653,r662,New York -> Private -> Cornell U.,New York,Private,Cornell U.,,3,"['1,451,971', '']"
12653,r663,New York -> Private -> Fordham U.,New York,Private,Fordham U.,,3,"['23,832', '']"
12653,r664,New York -> Private -> Hamilton C.,New York,Private,Hamilton C.,,3,"['3,285', '']"
12653,r665,New York -> Private -> Hobart and William Smith Colleges,New York,Private,Hobart and William Smith Colleges,,3,"['2,373', '']"
12653,r666,New York -> Private -> Hofstra U.,New York,Private,Hofstra U.,,3,"['8,162', '']"
12653,r667,New York -> Private -> Icahn School of Medicine at Mount Sinai,New York,Private,Icahn School of Medicine at Mount Sinai,,3,"['972,476', '']"
12653,r668,New York -> Private -> Iona U.,New York,Private,Iona U.,,3,"['649', '']"
12653,r669,New York -> Private -> Ithaca C.,New York,Private,Ithaca C.,,3,"['861', '']"
12653,r670,New York -> Private -> Long Island U.,New York,Private,Long Island U.,,3,"['16,612', '']"
12653,r671,New York -> Private -> Manhattan C.,New York,Private,Manhattan C.,,3,"['1,250', '']"
12653,r672,New York -> Private -> Marist C.,New York,Private,Marist C.,,3,"['386', '']"
12653,r673,"New York -> Private -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",New York,Private,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",,3,"['5,324', '']"
12653,r674,New York -> Private -> New School,New York,Private,New School,,3,"['22,680', '']"
12653,r675,New York -> Private -> New York Institute of Technology,New York,Private,New York Institute of Technology,,3,"['5,790', '']"
12653,r676,New York -> Private -> New York U.,New York,Private,New York U.,,3,"['1,457,424', '']"
12653,r677,New York -> Private -> Niagara U.,New York,Private,Niagara U.,,3,"['661', '']"
12653,r678,New York -> Private -> Pace U.,New York,Private,Pace U.,,3,"['4,056', '']"
12653,r679,New York -> Private -> Pratt Institute,New York,Private,Pratt Institute,,3,"['1,558', '']"
12653,r680,New York -> Private -> Rensselaer Polytechnic Institute,New York,Private,Rensselaer Polytechnic Institute,,3,"['121,706', '']"
12653,r681,New York -> Private -> Rochester Institute of Technology,New York,Private,Rochester Institute of Technology,,3,"['72,405', '']"
12653,r682,New York -> Private -> Rockefeller U.,New York,Private,Rockefeller U.,,3,"['385,168', '']"
12653,r683,New York -> Private -> Siena C.,New York,Private,Siena C.,,3,"['764', '']"
12653,r684,New York -> Private -> Skidmore C.,New York,Private,Skidmore C.,,3,"['2,384', '']"
12653,r685,New York -> Private -> St. Bonaventure U.,New York,Private,St. Bonaventure U.,,3,"['1,037', '']"
12653,r686,"New York -> Private -> St. John's U., New York",New York,Private,"St. John's U., New York",,3,"['3,955', '']"
12653,r687,New York -> Private -> St. Lawrence U.,New York,Private,St. Lawrence U.,,3,"['521', '']"
12653,r688,New York -> Private -> Syracuse U.,New York,Private,Syracuse U.,,3,"['183,850', '']"
12653,r689,"New York -> Private -> Teachers C., Columbia U.",New York,Private,"Teachers C., Columbia U.",,3,"['34,183', '']"
12653,r690,New York -> Private -> Touro C. and U. System<sup>a</sup>,New York,Private,Touro C. and U. System<sup>a</sup>,,3,"['117,660', '']"
12653,r691,New York -> Private -> Touro C. and U. System<sup>a</sup> -> New York Medical C.,New York,Private,Touro C. and U. System<sup>a</sup>,New York Medical C.,4,"['17,113', '']"
12653,r692,"New York -> Private -> Touro C. and U. System<sup>a</sup> -> Touro U., New York",New York,Private,Touro C. and U. System<sup>a</sup>,"Touro U., New York",4,"['100,547', '']"
12653,r693,New York -> Private -> U. Rochester,New York,Private,U. Rochester,,3,"['481,227', '']"
12653,r694,"New York -> Private -> Union C., Schenectady",New York,Private,"Union C., Schenectady",,3,"['1,881', '']"
12653,r695,New York -> Private -> Utica U.,New York,Private,Utica U.,,3,"['812', '']"
12653,r696,New York -> Private -> Vassar C.,New York,Private,Vassar C.,,3,"['2,596', '']"
12653,r697,New York -> Private -> Yeshiva U.,New York,Private,Yeshiva U.,,3,"['8,661', '']"
12653,r698,North Carolina,North Carolina,,,,1,"['4,351,306', '']"
12653,r699,North Carolina -> Public (U. North Carolina),North Carolina,Public (U. North Carolina),,,2,"['2,526,854', '']"
12653,r700,North Carolina -> Public (U. North Carolina) -> Appalachian State U.,North Carolina,Public (U. North Carolina),Appalachian State U.,,3,"['8,479', '']"
12653,r701,North Carolina -> Public (U. North Carolina) -> East Carolina U.,North Carolina,Public (U. North Carolina),East Carolina U.,,3,"['67,082', '']"
12653,r702,North Carolina -> Public (U. North Carolina) -> Elizabeth City State U.,North Carolina,Public (U. North Carolina),Elizabeth City State U.,,3,"['1,641', '']"
12653,r703,North Carolina -> Public (U. North Carolina) -> Fayetteville State U.,North Carolina,Public (U. North Carolina),Fayetteville State U.,,3,"['3,569', 'i']"
12653,r704,North Carolina -> Public (U. North Carolina) -> North Carolina A&T State U.,North Carolina,Public (U. North Carolina),North Carolina A&T State U.,,3,"['62,307', '']"
12653,r705,North Carolina -> Public (U. North Carolina) -> North Carolina Central U.,North Carolina,Public (U. North Carolina),North Carolina Central U.,,3,"['18,477', 'i']"
12653,r706,North Carolina -> Public (U. North Carolina) -> North Carolina State U.,North Carolina,Public (U. North Carolina),North Carolina State U.,,3,"['633,251', '']"
12653,r707,"North Carolina -> Public (U. North Carolina) -> U. North Carolina, Asheville",North Carolina,Public (U. North Carolina),"U. North Carolina, Asheville",,3,"['6,761', '']"
12653,r708,"North Carolina -> Public (U. North Carolina) -> U. North Carolina, Chapel Hill",North Carolina,Public (U. North Carolina),"U. North Carolina, Chapel Hill",,3,"['1,549,617', '']"
12653,r709,"North Carolina -> Public (U. North Carolina) -> U. North Carolina, Charlotte",North Carolina,Public (U. North Carolina),"U. North Carolina, Charlotte",,3,"['92,027', '']"
12653,r710,"North Carolina -> Public (U. North Carolina) -> U. North Carolina, general administration",North Carolina,Public (U. North Carolina),"U. North Carolina, general administration",,3,"['5,735', '']"
12653,r711,"North Carolina -> Public (U. North Carolina) -> U. North Carolina, Greensboro",North Carolina,Public (U. North Carolina),"U. North Carolina, Greensboro",,3,"['44,521', '']"
12653,r712,"North Carolina -> Public (U. North Carolina) -> U. North Carolina, Pembroke",North Carolina,Public (U. North Carolina),"U. North Carolina, Pembroke",,3,"['297', '']"
12653,r713,"North Carolina -> Public (U. North Carolina) -> U. North Carolina, Wilmington",North Carolina,Public (U. North Carolina),"U. North Carolina, Wilmington",,3,"['21,879', '']"
12653,r714,North Carolina -> Public (U. North Carolina) -> Western Carolina U.,North Carolina,Public (U. North Carolina),Western Carolina U.,,3,"['2,543', '']"
12653,r715,North Carolina -> Public (U. North Carolina) -> Winston-Salem State U.,North Carolina,Public (U. North Carolina),Winston-Salem State U.,,3,"['8,668', '']"
12653,r716,North Carolina -> Private,North Carolina,Private,,,2,"['1,824,452', '']"
12653,r717,North Carolina -> Private -> Davidson C.,North Carolina,Private,Davidson C.,,3,"['2,926', '']"
12653,r718,North Carolina -> Private -> Duke U.,North Carolina,Private,Duke U.,,3,"['1,507,996', '']"
12653,r719,North Carolina -> Private -> Elon U.,North Carolina,Private,Elon U.,,3,"['2,544', '']"
12653,r720,North Carolina -> Private -> Johnson C. Smith U.,North Carolina,Private,Johnson C. Smith U.,,3,"['1,602', '']"
12653,r721,North Carolina -> Private -> Shaw U.,North Carolina,Private,Shaw U.,,3,"['412', '']"
12653,r722,North Carolina -> Private -> Wake Forest U.,North Carolina,Private,Wake Forest U.,,3,"['308,972', '']"
12653,r723,North Dakota,North Dakota,,,,1,"['374,324', '']"
12653,r724,North Dakota -> Public (North Dakota U. System),North Dakota,Public (North Dakota U. System),,,2,"['372,937', '']"
12653,r725,North Dakota -> Public (North Dakota U. System) -> Minot State U.,North Dakota,Public (North Dakota U. System),Minot State U.,,3,"['412', '']"
12653,r726,North Dakota -> Public (North Dakota U. System) -> North Dakota State U.,North Dakota,Public (North Dakota U. System),North Dakota State U.,,3,"['190,330', '']"
12653,r727,North Dakota -> Public (North Dakota U. System) -> U. North Dakota,North Dakota,Public (North Dakota U. System),U. North Dakota,,3,"['182,195', '']"
12653,r728,North Dakota -> Private,North Dakota,Private,,,2,"['1,387', '']"
12653,r729,North Dakota -> Private -> United Tribes Technical C.,North Dakota,Private,United Tribes Technical C.,,3,"['1,387', '']"
12653,r730,Ohio,Ohio,,,,1,"['3,396,625', '']"
12653,r731,Ohio -> Public,Ohio,Public,,,2,"['2,603,489', '']"
12653,r732,Ohio -> Public -> Air Force Institute of Technology,Ohio,Public,Air Force Institute of Technology,,3,"['56,848', '']"
12653,r733,Ohio -> Public -> U. System Ohio Board of Regents,Ohio,Public,U. System Ohio Board of Regents,,3,"['2,546,641', '']"
12653,r734,Ohio -> Public -> U. System Ohio Board of Regents -> Bowling Green State U.,Ohio,Public,U. System Ohio Board of Regents,Bowling Green State U.,4,"['20,726', '']"
12653,r735,Ohio -> Public -> U. System Ohio Board of Regents -> Central State U.,Ohio,Public,U. System Ohio Board of Regents,Central State U.,4,"['11,123', '']"
12653,r736,Ohio -> Public -> U. System Ohio Board of Regents -> Cleveland State U.,Ohio,Public,U. System Ohio Board of Regents,Cleveland State U.,4,"['87,941', '']"
12653,r737,Ohio -> Public -> U. System Ohio Board of Regents -> Kent State U.,Ohio,Public,U. System Ohio Board of Regents,Kent State U.,4,"['58,984', '']"
12653,r738,Ohio -> Public -> U. System Ohio Board of Regents -> Miami U.,Ohio,Public,U. System Ohio Board of Regents,Miami U.,4,"['28,430', '']"
12653,r739,Ohio -> Public -> U. System Ohio Board of Regents -> Northeast Ohio Medical U.,Ohio,Public,U. System Ohio Board of Regents,Northeast Ohio Medical U.,4,"['13,116', '']"
12653,r740,Ohio -> Public -> U. System Ohio Board of Regents -> Ohio State U.,Ohio,Public,U. System Ohio Board of Regents,Ohio State U.,4,"['1,449,188', '']"
12653,r741,Ohio -> Public -> U. System Ohio Board of Regents -> Ohio U.,Ohio,Public,U. System Ohio Board of Regents,Ohio U.,4,"['59,877', '']"
12653,r742,Ohio -> Public -> U. System Ohio Board of Regents -> U. Akron,Ohio,Public,U. System Ohio Board of Regents,U. Akron,4,"['21,525', '']"
12653,r743,Ohio -> Public -> U. System Ohio Board of Regents -> U. Cincinnati,Ohio,Public,U. System Ohio Board of Regents,U. Cincinnati,4,"['698,642', '']"
12653,r744,Ohio -> Public -> U. System Ohio Board of Regents -> U. Toledo,Ohio,Public,U. System Ohio Board of Regents,U. Toledo,4,"['67,656', '']"
12653,r745,Ohio -> Public -> U. System Ohio Board of Regents -> Wright State U.,Ohio,Public,U. System Ohio Board of Regents,Wright State U.,4,"['26,189', '']"
12653,r746,Ohio -> Public -> U. System Ohio Board of Regents -> Youngstown State U.,Ohio,Public,U. System Ohio Board of Regents,Youngstown State U.,4,"['3,244', '']"
12653,r747,Ohio -> Private,Ohio,Private,,,2,"['793,136', '']"
12653,r748,Ohio -> Private -> Antioch U.,Ohio,Private,Antioch U.,,3,"['225', '']"
12653,r749,Ohio -> Private -> Baldwin Wallace U.,Ohio,Private,Baldwin Wallace U.,,3,"['463', '']"
12653,r750,Ohio -> Private -> C. Wooster,Ohio,Private,C. Wooster,,3,"['2,209', '']"
12653,r751,Ohio -> Private -> Case Western Reserve U.,Ohio,Private,Case Western Reserve U.,,3,"['553,740', '']"
12653,r752,Ohio -> Private -> Denison U.,Ohio,Private,Denison U.,,3,"['1,012', '']"
12653,r753,Ohio -> Private -> Heidelberg U.,Ohio,Private,Heidelberg U.,,3,"['1,254', '']"
12653,r754,Ohio -> Private -> John Carroll U.,Ohio,Private,John Carroll U.,,3,"['2,083', '']"
12653,r755,Ohio -> Private -> Kenyon C.,Ohio,Private,Kenyon C.,,3,"['1,371', '']"
12653,r756,Ohio -> Private -> Oberlin C.,Ohio,Private,Oberlin C.,,3,"['1,408', '']"
12653,r757,Ohio -> Private -> Ohio Wesleyan U.,Ohio,Private,Ohio Wesleyan U.,,3,"['323', '']"
12653,r758,Ohio -> Private -> U. Dayton,Ohio,Private,U. Dayton,,3,"['228,723', '']"
12653,r759,Ohio -> Private -> Wittenberg U.,Ohio,Private,Wittenberg U.,,3,"['325', '']"
12653,r760,Oklahoma,Oklahoma,,,,1,"['726,703', '']"
12653,r761,Oklahoma -> Public (Oklahoma State System of Higher Education),Oklahoma,Public (Oklahoma State System of Higher Education),,,2,"['701,668', '']"
12653,r762,Oklahoma -> Public (Oklahoma State System of Higher Education) -> Oklahoma Agricultural and Mechanical Colleges,Oklahoma,Public (Oklahoma State System of Higher Education),Oklahoma Agricultural and Mechanical Colleges,,3,"['249,503', '']"
12653,r763,Oklahoma -> Public (Oklahoma State System of Higher Education) -> Oklahoma Agricultural and Mechanical Colleges -> Langston U.,Oklahoma,Public (Oklahoma State System of Higher Education),Oklahoma Agricultural and Mechanical Colleges,Langston U.,4,"['10,505', '']"
12653,r764,"Oklahoma -> Public (Oklahoma State System of Higher Education) -> Oklahoma Agricultural and Mechanical Colleges -> Oklahoma State U., Center for Health Sciences",Oklahoma,Public (Oklahoma State System of Higher Education),Oklahoma Agricultural and Mechanical Colleges,"Oklahoma State U., Center for Health Sciences",4,"['12,500', '']"
12653,r765,"Oklahoma -> Public (Oklahoma State System of Higher Education) -> Oklahoma Agricultural and Mechanical Colleges -> Oklahoma State U., Stillwater",Oklahoma,Public (Oklahoma State System of Higher Education),Oklahoma Agricultural and Mechanical Colleges,"Oklahoma State U., Stillwater",4,"['226,498', '']"
12653,r766,Oklahoma -> Public (Oklahoma State System of Higher Education) -> Oklahoma State System of Higher Education,Oklahoma,Public (Oklahoma State System of Higher Education),Oklahoma State System of Higher Education,,3,"['253', '']"
12653,r767,Oklahoma -> Public (Oklahoma State System of Higher Education) -> Oklahoma State System of Higher Education -> Rogers State U.,Oklahoma,Public (Oklahoma State System of Higher Education),Oklahoma State System of Higher Education,Rogers State U.,4,"['253', '']"
12653,r768,Oklahoma -> Public (Oklahoma State System of Higher Education) -> Regional University System of Oklahoma,Oklahoma,Public (Oklahoma State System of Higher Education),Regional University System of Oklahoma,,3,"['9,122', '']"
12653,r769,Oklahoma -> Public (Oklahoma State System of Higher Education) -> Regional University System of Oklahoma -> East Central U.,Oklahoma,Public (Oklahoma State System of Higher Education),Regional University System of Oklahoma,East Central U.,4,"['483', '']"
12653,r770,Oklahoma -> Public (Oklahoma State System of Higher Education) -> Regional University System of Oklahoma -> Northeastern State U.,Oklahoma,Public (Oklahoma State System of Higher Education),Regional University System of Oklahoma,Northeastern State U.,4,"['187', '']"
12653,r771,Oklahoma -> Public (Oklahoma State System of Higher Education) -> Regional University System of Oklahoma -> Southwestern Oklahoma State U.,Oklahoma,Public (Oklahoma State System of Higher Education),Regional University System of Oklahoma,Southwestern Oklahoma State U.,4,"['582', '']"
12653,r772,Oklahoma -> Public (Oklahoma State System of Higher Education) -> Regional University System of Oklahoma -> U. Central Oklahoma,Oklahoma,Public (Oklahoma State System of Higher Education),Regional University System of Oklahoma,U. Central Oklahoma,4,"['7,870', 'i']"
12653,r773,Oklahoma -> Public (Oklahoma State System of Higher Education) -> U. Oklahoma,Oklahoma,Public (Oklahoma State System of Higher Education),U. Oklahoma,,3,"['442,790', '']"
12653,r774,"Oklahoma -> Public (Oklahoma State System of Higher Education) -> U. Oklahoma -> U. Oklahoma, Norman and Health Science Center",Oklahoma,Public (Oklahoma State System of Higher Education),U. Oklahoma,"U. Oklahoma, Norman and Health Science Center",4,"['436,964', '']"
12653,r775,"Oklahoma -> Public (Oklahoma State System of Higher Education) -> U. Oklahoma -> U. Oklahoma, Tulsa",Oklahoma,Public (Oklahoma State System of Higher Education),U. Oklahoma,"U. Oklahoma, Tulsa",4,"['5,826', '']"
12653,r776,Oklahoma -> Private,Oklahoma,Private,,,2,"['25,035', '']"
12653,r777,Oklahoma -> Private -> Oral Roberts U.,Oklahoma,Private,Oral Roberts U.,,3,"['190', '']"
12653,r778,Oklahoma -> Private -> U. Tulsa,Oklahoma,Private,U. Tulsa,,3,"['24,845', '']"
12653,r779,Oregon,Oregon,,,,1,"['1,097,681', '']"
12653,r780,Oregon -> Public,Oregon,Public,,,2,"['1,073,391', '']"
12653,r781,Oregon -> Public -> Eastern Oregon U.,Oregon,Public,Eastern Oregon U.,,3,"['163', '']"
12653,r782,Oregon -> Public -> Oregon Health and Science U.,Oregon,Public,Oregon Health and Science U.,,3,"['517,742', '']"
12653,r783,Oregon -> Public -> Oregon Institute of Technology,Oregon,Public,Oregon Institute of Technology,,3,"['5,585', 'i']"
12653,r784,Oregon -> Public -> Oregon State U.,Oregon,Public,Oregon State U.,,3,"['337,985', '']"
12653,r785,Oregon -> Public -> Portland State U.,Oregon,Public,Portland State U.,,3,"['46,324', '']"
12653,r786,Oregon -> Public -> Southern Oregon U.,Oregon,Public,Southern Oregon U.,,3,"['1,092', '']"
12653,r787,Oregon -> Public -> U. Oregon,Oregon,Public,U. Oregon,,3,"['164,500', '']"
12653,r788,Oregon -> Private,Oregon,Private,,,2,"['24,290', '']"
12653,r789,Oregon -> Private -> Lewis and Clark C.,Oregon,Private,Lewis and Clark C.,,3,"['2,686', '']"
12653,r790,Oregon -> Private -> Linfield U.,Oregon,Private,Linfield U.,,3,"['271', '']"
12653,r791,Oregon -> Private -> National U. of Natural Medicine,Oregon,Private,National U. of Natural Medicine,,3,"['1,336', '']"
12653,r792,Oregon -> Private -> Pacific U.,Oregon,Private,Pacific U.,,3,"['10,719', '']"
12653,r793,Oregon -> Private -> Reed C.,Oregon,Private,Reed C.,,3,"['6,750', 'i']"
12653,r794,Oregon -> Private -> U. Portland,Oregon,Private,U. Portland,,3,"['986', '']"
12653,r795,Oregon -> Private -> Willamette U.,Oregon,Private,Willamette U.,,3,"['1,542', '']"
12653,r796,Pennsylvania,Pennsylvania,,,,1,"['5,971,685', '']"
12653,r797,Pennsylvania -> Public,Pennsylvania,Public,,,2,"['2,937,389', '']"
12653,r798,Pennsylvania -> Public -> Commonwealth U. of Pennsylvania,Pennsylvania,Public,Commonwealth U. of Pennsylvania,,3,"['304', '']"
12653,r799,Pennsylvania -> Public -> Lincoln U.,Pennsylvania,Public,Lincoln U.,,3,"['628', '']"
12653,r800,Pennsylvania -> Public -> Pennsylvania State System of Higher Education,Pennsylvania,Public,Pennsylvania State System of Higher Education,,3,"['17,149', '']"
12653,r801,Pennsylvania -> Public -> Pennsylvania State System of Higher Education -> East Stroudsburg U. Pennsylvania,Pennsylvania,Public,Pennsylvania State System of Higher Education,East Stroudsburg U. Pennsylvania,4,"['2,928', '']"
12653,r802,Pennsylvania -> Public -> Pennsylvania State System of Higher Education -> Indiana U. Pennsylvania,Pennsylvania,Public,Pennsylvania State System of Higher Education,Indiana U. Pennsylvania,4,"['6,052', '']"
12653,r803,Pennsylvania -> Public -> Pennsylvania State System of Higher Education -> Kutztown U. Pennsylvania,Pennsylvania,Public,Pennsylvania State System of Higher Education,Kutztown U. Pennsylvania,4,"['722', '']"
12653,r804,Pennsylvania -> Public -> Pennsylvania State System of Higher Education -> Millersville U. Pennsylvania,Pennsylvania,Public,Pennsylvania State System of Higher Education,Millersville U. Pennsylvania,4,"['224', '']"
12653,r805,Pennsylvania -> Public -> Pennsylvania State System of Higher Education -> Pennsylvania Western U.,Pennsylvania,Public,Pennsylvania State System of Higher Education,Pennsylvania Western U.,4,"['508', '']"
12653,r806,Pennsylvania -> Public -> Pennsylvania State System of Higher Education -> Slippery Rock U. Pennsylvania,Pennsylvania,Public,Pennsylvania State System of Higher Education,Slippery Rock U. Pennsylvania,4,"['583', '']"
12653,r807,Pennsylvania -> Public -> Pennsylvania State System of Higher Education -> West Chester U. Pennsylvania,Pennsylvania,Public,Pennsylvania State System of Higher Education,West Chester U. Pennsylvania,4,"['6,132', '']"
12653,r808,Pennsylvania -> Public -> Pennsylvania State U.,Pennsylvania,Public,Pennsylvania State U.,,3,"['1,223,166', '']"
12653,r809,"Pennsylvania -> Public -> Pennsylvania State U. -> Pennsylvania State U., Abington",Pennsylvania,Public,Pennsylvania State U.,"Pennsylvania State U., Abington",4,"['320', '']"
12653,r810,"Pennsylvania -> Public -> Pennsylvania State U. -> Pennsylvania State U., Altoona",Pennsylvania,Public,Pennsylvania State U.,"Pennsylvania State U., Altoona",4,"['1,215', '']"
12653,r811,"Pennsylvania -> Public -> Pennsylvania State U. -> Pennsylvania State U., Behrend",Pennsylvania,Public,Pennsylvania State U.,"Pennsylvania State U., Behrend",4,"['7,614', '']"
12653,r812,"Pennsylvania -> Public -> Pennsylvania State U. -> Pennsylvania State U., Berks",Pennsylvania,Public,Pennsylvania State U.,"Pennsylvania State U., Berks",4,"['640', '']"
12653,r813,"Pennsylvania -> Public -> Pennsylvania State U. -> Pennsylvania State U., Great Valley School of Graduate Professional Studies",Pennsylvania,Public,Pennsylvania State U.,"Pennsylvania State U., Great Valley School of Graduate Professional Studies",4,"['712', '']"
12653,r814,"Pennsylvania -> Public -> Pennsylvania State U. -> Pennsylvania State U., Harrisburg",Pennsylvania,Public,Pennsylvania State U.,"Pennsylvania State U., Harrisburg",4,"['5,159', '']"
12653,r815,"Pennsylvania -> Public -> Pennsylvania State U. -> Pennsylvania State U., New Kensington",Pennsylvania,Public,Pennsylvania State U.,"Pennsylvania State U., New Kensington",4,"['378', '']"
12653,r816,"Pennsylvania -> Public -> Pennsylvania State U. -> Pennsylvania State U., University Park and Hershey Medical Center",Pennsylvania,Public,Pennsylvania State U.,"Pennsylvania State U., University Park and Hershey Medical Center",4,"['1,206,793', '']"
12653,r817,"Pennsylvania -> Public -> Pennsylvania State U. -> Pennsylvania State U., Wilkes-Barre",Pennsylvania,Public,Pennsylvania State U.,"Pennsylvania State U., Wilkes-Barre",4,"['335', '']"
12653,r818,Pennsylvania -> Public -> Temple U.,Pennsylvania,Public,Temple U.,,3,"['292,029', '']"
12653,r819,Pennsylvania -> Public -> U. Pittsburgh,Pennsylvania,Public,U. Pittsburgh,,3,"['1,398,078', '']"
12653,r820,"Pennsylvania -> Public -> U. Pittsburgh -> U. Pittsburgh, Pittsburgh",Pennsylvania,Public,U. Pittsburgh,"U. Pittsburgh, Pittsburgh",4,"['1,398,078', '']"
12653,r821,Pennsylvania -> Public -> U.S. Army War C.,Pennsylvania,Public,U.S. Army War C.,,3,"['6,035', 'i']"
12653,r822,Pennsylvania -> Private,Pennsylvania,Private,,,2,"['3,034,296', '']"
12653,r823,Pennsylvania -> Private -> Allegheny C.,Pennsylvania,Private,Allegheny C.,,3,"['532', '']"
12653,r824,Pennsylvania -> Private -> American C. of Financial Services,Pennsylvania,Private,American C. of Financial Services,,3,"['376', '']"
12653,r825,Pennsylvania -> Private -> Arcadia U.,Pennsylvania,Private,Arcadia U.,,3,"['1,321', '']"
12653,r826,Pennsylvania -> Private -> Bryn Athyn C.,Pennsylvania,Private,Bryn Athyn C.,,3,"['361', 'i']"
12653,r827,Pennsylvania -> Private -> Bryn Mawr C.,Pennsylvania,Private,Bryn Mawr C.,,3,"['9,039', '']"
12653,r828,Pennsylvania -> Private -> Bucknell U.,Pennsylvania,Private,Bucknell U.,,3,"['5,887', '']"
12653,r829,Pennsylvania -> Private -> Carnegie Mellon U.,Pennsylvania,Private,Carnegie Mellon U.,,3,"['484,757', '']"
12653,r830,Pennsylvania -> Private -> Delaware Valley U.,Pennsylvania,Private,Delaware Valley U.,,3,"['183', '']"
12653,r831,Pennsylvania -> Private -> Dickinson C.,Pennsylvania,Private,Dickinson C.,,3,"['1,584', '']"
12653,r832,Pennsylvania -> Private -> Drexel U.,Pennsylvania,Private,Drexel U.,,3,"['169,583', '']"
12653,r833,Pennsylvania -> Private -> Duquesne U.,Pennsylvania,Private,Duquesne U.,,3,"['14,989', '']"
12653,r834,Pennsylvania -> Private -> Franklin and Marshall C.,Pennsylvania,Private,Franklin and Marshall C.,,3,"['4,111', '']"
12653,r835,Pennsylvania -> Private -> Gannon U.,Pennsylvania,Private,Gannon U.,,3,"['889', '']"
12653,r836,Pennsylvania -> Private -> Geisinger Commonwealth School of Medicine,Pennsylvania,Private,Geisinger Commonwealth School of Medicine,,3,"['500', '']"
12653,r837,Pennsylvania -> Private -> Gettysburg C.,Pennsylvania,Private,Gettysburg C.,,3,"['1,099', '']"
12653,r838,Pennsylvania -> Private -> Haverford C.,Pennsylvania,Private,Haverford C.,,3,"['4,088', '']"
12653,r839,Pennsylvania -> Private -> Juniata C.,Pennsylvania,Private,Juniata C.,,3,"['1,177', '']"
12653,r840,Pennsylvania -> Private -> La Salle U.,Pennsylvania,Private,La Salle U.,,3,"['1,045', 'i']"
12653,r841,Pennsylvania -> Private -> Lafayette C.,Pennsylvania,Private,Lafayette C.,,3,"['1,991', '']"
12653,r842,Pennsylvania -> Private -> Lake Erie C. of Osteopathic Medicine,Pennsylvania,Private,Lake Erie C. of Osteopathic Medicine,,3,"['517', '']"
12653,r843,Pennsylvania -> Private -> Lehigh U.,Pennsylvania,Private,Lehigh U.,,3,"['56,301', '']"
12653,r844,Pennsylvania -> Private -> Mercyhurst U.,Pennsylvania,Private,Mercyhurst U.,,3,"['734', 'i']"
