table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_doj,field_dot,field_ed,field_epa,field_hhs,field_nasa,field_nrc,field_nsf,field_ssa,field_usda
11224,r865,All states and outlying areas -> Texas -> Texas State U.,All states and outlying areas,Texas,Texas State U.,3,1088,0,0,0,1397,254,0,6646,0,526
11224,r866,All states and outlying areas -> Texas -> Texas Tech U.,All states and outlying areas,Texas,Texas Tech U.,3,0,0,0,0,17759,0,0,15058,0,1721
11224,r867,"All states and outlying areas -> Texas -> Texas Tech U. Health Sciences Center, El Paso",All states and outlying areas,Texas,"Texas Tech U. Health Sciences Center, El Paso",3,0,0,0,0,1814,0,0,0,0,0
11224,r868,"All states and outlying areas -> Texas -> Texas Tech U., System Administration",All states and outlying areas,Texas,"Texas Tech U., System Administration",3,0,0,0,0,0,3515,0,0,0,2492
11224,r869,All states and outlying areas -> Texas -> Texas Wesleyan U.,All states and outlying areas,Texas,Texas Wesleyan U.,3,0,0,0,0,0,0,0,3,0,0
11224,r870,All states and outlying areas -> Texas -> Texas Woman's U.,All states and outlying areas,Texas,Texas Woman's U.,3,0,0,0,0,498,0,0,542,0,0
11224,r871,All states and outlying areas -> Texas -> Trinity U.,All states and outlying areas,Texas,Trinity U.,3,0,0,0,0,788,0,0,1049,0,0
11224,r872,All states and outlying areas -> Texas -> U. Houston,All states and outlying areas,Texas,U. Houston,3,0,0,2535,750,40098,0,0,0,0,0
11224,r873,"All states and outlying areas -> Texas -> U. Houston, System Administration",All states and outlying areas,Texas,"U. Houston, System Administration",3,0,202,0,0,200,1780,0,15487,0,472
11224,r874,All states and outlying areas -> Texas -> U. Houston-Clear Lake,All states and outlying areas,Texas,U. Houston-Clear Lake,3,0,0,0,0,0,0,0,616,0,0
11224,r875,All states and outlying areas -> Texas -> U. Houston-Downtown,All states and outlying areas,Texas,U. Houston-Downtown,3,0,0,0,0,0,0,0,239,0,0
11224,r876,All states and outlying areas -> Texas -> U. Houston-Victoria,All states and outlying areas,Texas,U. Houston-Victoria,3,0,0,0,0,0,0,0,25,0,0
11224,r877,All states and outlying areas -> Texas -> U. Incarnate Word,All states and outlying areas,Texas,U. Incarnate Word,3,0,0,0,0,548,0,0,212,0,0
11224,r878,"All states and outlying areas -> Texas -> U. North Texas, Denton",All states and outlying areas,Texas,"U. North Texas, Denton",3,650,0,300,0,78248,371,0,7833,0,118
11224,r879,"All states and outlying areas -> Texas -> U. Texas Health Science Center, The, Houston",All states and outlying areas,Texas,"U. Texas Health Science Center, The, Houston",3,0,0,2217,0,111164,179,0,1050,0,456
11224,r880,"All states and outlying areas -> Texas -> U. Texas Health Science Center, The, San Antonio",All states and outlying areas,Texas,"U. Texas Health Science Center, The, San Antonio",3,0,0,0,0,94028,0,0,0,0,0
11224,r881,"All states and outlying areas -> Texas -> U. Texas Health Science Center, The, Tyler",All states and outlying areas,Texas,"U. Texas Health Science Center, The, Tyler",3,0,0,0,0,7327,0,0,0,0,0
11224,r882,"All states and outlying areas -> Texas -> U. Texas M. D. Anderson Cancer Center, The",All states and outlying areas,Texas,"U. Texas M. D. Anderson Cancer Center, The",3,0,0,0,0,174728,0,0,242,0,0
11224,r883,"All states and outlying areas -> Texas -> U. Texas Medical Branch at Galveston, The",All states and outlying areas,Texas,"U. Texas Medical Branch at Galveston, The",3,624,0,0,0,155229,316,0,0,0,1863
11224,r884,All states and outlying areas -> Texas -> U. Texas of the Permian Basin,All states and outlying areas,Texas,U. Texas of the Permian Basin,3,0,0,0,0,484,0,0,0,0,0
11224,r885,"All states and outlying areas -> Texas -> U. Texas Rio Grande Valley, The",All states and outlying areas,Texas,"U. Texas Rio Grande Valley, The",3,0,0,0,0,7090,158,0,6138,0,1604
11224,r886,"All states and outlying areas -> Texas -> U. Texas Southwestern Medical Center, The",All states and outlying areas,Texas,"U. Texas Southwestern Medical Center, The",3,0,0,0,0,243956,140,0,2317,0,0
11224,r887,"All states and outlying areas -> Texas -> U. Texas, System Administration",All states and outlying areas,Texas,"U. Texas, System Administration",3,0,0,0,0,2795,0,0,0,0,0
11224,r888,"All states and outlying areas -> Texas -> U. Texas, The, Arlington",All states and outlying areas,Texas,"U. Texas, The, Arlington",3,0,0,0,0,11025,2315,0,14668,0,614
11224,r889,"All states and outlying areas -> Texas -> U. Texas, The, Austin",All states and outlying areas,Texas,"U. Texas, The, Austin",3,0,65,4339,741,76683,12799,500,79519,0,0
11224,r890,"All states and outlying areas -> Texas -> U. Texas, The, Dallas",All states and outlying areas,Texas,"U. Texas, The, Dallas",3,0,0,0,0,21701,1511,0,18652,0,0
11224,r891,"All states and outlying areas -> Texas -> U. Texas, The, El Paso",All states and outlying areas,Texas,"U. Texas, The, El Paso",3,0,0,0,0,16442,1555,0,16739,0,248
11224,r892,"All states and outlying areas -> Texas -> U. Texas, The, San Antonio",All states and outlying areas,Texas,"U. Texas, The, San Antonio",3,0,0,0,0,15562,402,0,10375,0,432
11224,r893,"All states and outlying areas -> Texas -> U. Texas, The, Tyler",All states and outlying areas,Texas,"U. Texas, The, Tyler",3,0,0,0,0,344,0,0,526,0,320
11224,r894,All states and outlying areas -> Texas -> Wayland Baptist U.,All states and outlying areas,Texas,Wayland Baptist U.,3,0,0,0,0,0,0,0,15,0,0
11224,r895,All states and outlying areas -> Texas -> West Texas A&M U.,All states and outlying areas,Texas,West Texas A&M U.,3,0,0,0,0,0,0,0,289,0,283
11224,r896,All states and outlying areas -> Utah,All states and outlying areas,Utah,,2,0,240,487,0,241831,14771,0,71218,0,6248
11224,r897,All states and outlying areas -> Utah -> Bridgerland Technical C.,All states and outlying areas,Utah,Bridgerland Technical C.,3,0,0,0,0,0,0,0,116,0,0
11224,r898,"All states and outlying areas -> Utah -> Brigham Young U., Provo",All states and outlying areas,Utah,"Brigham Young U., Provo",3,0,0,0,0,5032,1181,0,6853,0,847
11224,r899,All states and outlying areas -> Utah -> Salt Lake Community C.,All states and outlying areas,Utah,Salt Lake Community C.,3,0,0,0,0,0,0,0,78,0,0
11224,r900,All states and outlying areas -> Utah -> Southern Utah U.,All states and outlying areas,Utah,Southern Utah U.,3,0,0,0,0,0,0,0,88,0,35
11224,r901,"All states and outlying areas -> Utah -> U. Utah, The",All states and outlying areas,Utah,"U. Utah, The",3,0,1,0,0,226671,2982,0,46400,0,0
11224,r902,All states and outlying areas -> Utah -> Utah State U.,All states and outlying areas,Utah,Utah State U.,3,0,239,487,0,9755,10608,0,16546,0,5362
11224,r903,All states and outlying areas -> Utah -> Utah Valley U.,All states and outlying areas,Utah,Utah Valley U.,3,0,0,0,0,374,0,0,567,0,0
11224,r904,All states and outlying areas -> Utah -> Weber State U.,All states and outlying areas,Utah,Weber State U.,3,0,0,0,0,0,0,0,294,0,5
11224,r905,"All states and outlying areas -> Utah -> Westminster C., Salt Lake City",All states and outlying areas,Utah,"Westminster C., Salt Lake City",3,0,0,0,0,0,0,0,276,0,0
11224,r906,All states and outlying areas -> Vermont,All states and outlying areas,Vermont,,2,0,1195,0,0,55670,0,0,10553,0,21374
11224,r907,All states and outlying areas -> Vermont -> Johnson State C.,All states and outlying areas,Vermont,Johnson State C.,3,0,0,0,0,58,0,0,0,0,0
11224,r908,All states and outlying areas -> Vermont -> Middlebury C.,All states and outlying areas,Vermont,Middlebury C.,3,0,0,0,0,0,0,0,477,0,0
11224,r909,All states and outlying areas -> Vermont -> Norwich U.,All states and outlying areas,Vermont,Norwich U.,3,0,0,0,0,125,0,0,91,0,0
11224,r910,All states and outlying areas -> Vermont -> Saint Michael's C.,All states and outlying areas,Vermont,Saint Michael's C.,3,0,0,0,0,0,0,0,134,0,0
11224,r911,All states and outlying areas -> Vermont -> U. Vermont,All states and outlying areas,Vermont,U. Vermont,3,0,1195,0,0,55487,0,0,9851,0,18874
11224,r912,All states and outlying areas -> Vermont -> Vermont Law School,All states and outlying areas,Vermont,Vermont Law School,3,0,0,0,0,0,0,0,0,0,2500
11224,r913,All states and outlying areas -> Virginia,All states and outlying areas,Virginia,,2,171,12101,9978,800,363679,17262,850,139896,166,28403
11224,r914,All states and outlying areas -> Virginia -> American Indian Higher Education Consortium,All states and outlying areas,Virginia,American Indian Higher Education Consortium,3,0,0,0,0,173,0,0,430,0,0
11224,r915,All states and outlying areas -> Virginia -> Christopher Newport U.,All states and outlying areas,Virginia,Christopher Newport U.,3,0,0,0,0,0,370,0,403,0,0
11224,r916,All states and outlying areas -> Virginia -> Eastern Virginia Medical School,All states and outlying areas,Virginia,Eastern Virginia Medical School,3,0,0,0,0,7335,509,0,0,0,0
11224,r917,All states and outlying areas -> Virginia -> George Mason U.,All states and outlying areas,Virginia,George Mason U.,3,0,200,837,0,14960,5792,0,13457,0,650
11224,r918,All states and outlying areas -> Virginia -> Hampton U.,All states and outlying areas,Virginia,Hampton U.,3,0,0,0,0,1704,3828,0,824,0,0
11224,r919,All states and outlying areas -> Virginia -> Hollins U.,All states and outlying areas,Virginia,Hollins U.,3,0,0,0,0,0,0,0,1,0,0
11224,r920,All states and outlying areas -> Virginia -> James Madison U.,All states and outlying areas,Virginia,James Madison U.,3,0,0,0,0,651,110,0,3079,0,0
11224,r921,All states and outlying areas -> Virginia -> Liberty U.,All states and outlying areas,Virginia,Liberty U.,3,0,0,0,0,209,0,0,0,0,0
11224,r922,All states and outlying areas -> Virginia -> Longwood U.,All states and outlying areas,Virginia,Longwood U.,3,0,0,0,0,0,0,0,214,0,0
11224,r923,All states and outlying areas -> Virginia -> Marymount U.,All states and outlying areas,Virginia,Marymount U.,3,0,0,0,0,0,0,0,603,0,0
11224,r924,All states and outlying areas -> Virginia -> National Consortium for Graduate Degrees for Minorities in Engineering and Science Inc.,All states and outlying areas,Virginia,National Consortium for Graduate Degrees for Minorities in Engineering and Science Inc.,3,0,0,0,0,0,0,0,3254,0,0
11224,r925,All states and outlying areas -> Virginia -> Norfolk State U.,All states and outlying areas,Virginia,Norfolk State U.,3,0,0,0,0,0,0,0,1495,0,0
11224,r926,All states and outlying areas -> Virginia -> Old Dominion U.,All states and outlying areas,Virginia,Old Dominion U.,3,0,474,885,0,1998,1352,0,6102,0,0
11224,r927,All states and outlying areas -> Virginia -> Randolph-Macon C.,All states and outlying areas,Virginia,Randolph-Macon C.,3,0,0,0,0,0,0,0,436,0,0
11224,r928,All states and outlying areas -> Virginia -> U. Lynchburg,All states and outlying areas,Virginia,U. Lynchburg,3,0,0,0,0,0,0,0,150,0,0
11224,r929,All states and outlying areas -> Virginia -> U. Richmond,All states and outlying areas,Virginia,U. Richmond,3,0,0,0,0,0,301,0,452,0,117
11224,r930,All states and outlying areas -> Virginia -> U. Virginia,All states and outlying areas,Virginia,U. Virginia,3,0,1720,7105,0,173965,2513,0,34829,166,0
11224,r931,All states and outlying areas -> Virginia -> Virginia Commonwealth U.,All states and outlying areas,Virginia,Virginia Commonwealth U.,3,171,0,1151,0,110663,485,0,6272,0,0
11224,r932,"All states and outlying areas -> Virginia -> Virginia Community C., System Office",All states and outlying areas,Virginia,"Virginia Community C., System Office",3,0,0,0,0,0,0,0,1532,0,0
11224,r933,All states and outlying areas -> Virginia -> Virginia Polytechnic Institute and State U.,All states and outlying areas,Virginia,Virginia Polytechnic Institute and State U.,3,0,9706,0,800,50980,2001,850,56372,0,18125
11224,r934,All states and outlying areas -> Virginia -> Virginia State U.,All states and outlying areas,Virginia,Virginia State U.,3,0,0,0,0,258,0,0,1439,0,9463
11224,r935,All states and outlying areas -> Virginia -> Virginia Wesleyan C.,All states and outlying areas,Virginia,Virginia Wesleyan C.,3,0,0,0,0,0,0,0,12,0,0
11224,r936,All states and outlying areas -> Virginia -> Washington and Lee U.,All states and outlying areas,Virginia,Washington and Lee U.,3,0,0,0,0,0,0,0,260,0,0
11224,r937,All states and outlying areas -> Virginia -> William & Mary,All states and outlying areas,Virginia,William & Mary,3,0,0,0,0,783,0,0,8279,0,48
11224,r938,All states and outlying areas -> Washington,All states and outlying areas,Washington,,2,0,11538,3273,0,606419,17984,0,153648,0,30943
11224,r939,All states and outlying areas -> Washington -> Central Washington U.,All states and outlying areas,Washington,Central Washington U.,3,0,0,0,0,0,0,0,946,0,47
11224,r940,All states and outlying areas -> Washington -> Eastern Washington U.,All states and outlying areas,Washington,Eastern Washington U.,3,0,0,0,0,0,0,0,31,0,0
11224,r941,"All states and outlying areas -> Washington -> Evergreen State C., The",All states and outlying areas,Washington,"Evergreen State C., The",3,0,0,0,0,0,0,0,149,0,0
11224,r942,All states and outlying areas -> Washington -> Gonzaga U.,All states and outlying areas,Washington,Gonzaga U.,3,0,0,0,0,0,0,0,205,0,0
11224,r943,All states and outlying areas -> Washington -> Heritage U.,All states and outlying areas,Washington,Heritage U.,3,0,0,0,0,0,0,0,29,0,0
11224,r944,All states and outlying areas -> Washington -> Highline C.,All states and outlying areas,Washington,Highline C.,3,0,0,0,0,0,0,0,547,0,0
11224,r945,All states and outlying areas -> Washington -> Northwest Indian C.,All states and outlying areas,Washington,Northwest Indian C.,3,0,0,0,0,0,0,0,1175,0,79
11224,r946,All states and outlying areas -> Washington -> Seattle Colleges,All states and outlying areas,Washington,Seattle Colleges,3,0,0,0,0,0,0,0,1103,0,0
11224,r947,All states and outlying areas -> Washington -> Seattle Pacific U.,All states and outlying areas,Washington,Seattle Pacific U.,3,0,0,0,0,0,0,0,544,0,0
11224,r948,All states and outlying areas -> Washington -> Seattle U.,All states and outlying areas,Washington,Seattle U.,3,0,0,0,0,407,0,0,783,0,0
11224,r949,All states and outlying areas -> Washington -> Skagit Valley C.,All states and outlying areas,Washington,Skagit Valley C.,3,0,0,0,0,0,0,0,276,0,0
11224,r950,All states and outlying areas -> Washington -> U. Puget Sound,All states and outlying areas,Washington,U. Puget Sound,3,0,0,0,0,0,0,0,139,0,0
11224,r951,All states and outlying areas -> Washington -> U. Washington,All states and outlying areas,Washington,U. Washington,3,0,9918,2221,0,556728,17039,0,127619,0,2683
11224,r952,All states and outlying areas -> Washington -> Walla Walla Community C.,All states and outlying areas,Washington,Walla Walla Community C.,3,0,0,0,0,0,0,0,0,0,71
11224,r953,All states and outlying areas -> Washington -> Washington State U.,All states and outlying areas,Washington,Washington State U.,3,0,1620,1052,0,49284,679,0,13085,0,27954
11224,r954,All states and outlying areas -> Washington -> Wenatchee Valley C.,All states and outlying areas,Washington,Wenatchee Valley C.,3,0,0,0,0,0,0,0,0,0,67
11224,r955,All states and outlying areas -> Washington -> Western Washington U.,All states and outlying areas,Washington,Western Washington U.,3,0,0,0,0,0,266,0,5795,0,44
11224,r956,All states and outlying areas -> Washington -> Whatcom Community C.,All states and outlying areas,Washington,Whatcom Community C.,3,0,0,0,0,0,0,0,632,0,0
11224,r957,All states and outlying areas -> Washington -> Whitman C.,All states and outlying areas,Washington,Whitman C.,3,0,0,0,0,0,0,0,281,0,0
11224,r958,All states and outlying areas -> Washington -> Whitworth U.,All states and outlying areas,Washington,Whitworth U.,3,0,0,0,0,0,0,0,310,0,0
11224,r959,All states and outlying areas -> West Virginia,All states and outlying areas,West Virginia,,2,1013,0,0,0,45966,2003,0,12179,0,15406
11224,r960,All states and outlying areas -> West Virginia -> BridgeValley Community and Technical C.,All states and outlying areas,West Virginia,BridgeValley Community and Technical C.,3,0,0,0,0,0,0,0,32,0,0
11224,r961,All states and outlying areas -> West Virginia -> Concord U.,All states and outlying areas,West Virginia,Concord U.,3,0,0,0,0,0,0,0,3,0,0
11224,r962,All states and outlying areas -> West Virginia -> Fairmont State U.,All states and outlying areas,West Virginia,Fairmont State U.,3,0,0,0,0,0,31,0,1018,0,0
11224,r963,All states and outlying areas -> West Virginia -> Marshall U.,All states and outlying areas,West Virginia,Marshall U.,3,0,0,0,0,8473,0,0,1096,0,406
11224,r964,All states and outlying areas -> West Virginia -> Mountwest Community and Technical C.,All states and outlying areas,West Virginia,Mountwest Community and Technical C.,3,0,0,0,0,0,0,0,110,0,0
11224,r965,All states and outlying areas -> West Virginia -> U. Charleston,All states and outlying areas,West Virginia,U. Charleston,3,0,0,0,0,0,0,0,43,0,0
11224,r966,All states and outlying areas -> West Virginia -> West Virginia Council for Community and Technical C. Education,All states and outlying areas,West Virginia,West Virginia Council for Community and Technical C. Education,3,0,0,0,0,0,0,0,32,0,0
11224,r967,All states and outlying areas -> West Virginia -> West Virginia State U.,All states and outlying areas,West Virginia,West Virginia State U.,3,0,0,0,0,36035,0,0,0,0,6674
11224,r968,All states and outlying areas -> West Virginia -> West Virginia U.,All states and outlying areas,West Virginia,West Virginia U.,3,1013,0,0,0,1188,1972,0,9845,0,8326
11224,r969,All states and outlying areas -> West Virginia -> Wheeling U.,All states and outlying areas,West Virginia,Wheeling U.,3,0,0,0,0,270,0,0,0,0,0
11224,r970,All states and outlying areas -> Wisconsin,All states and outlying areas,Wisconsin,,2,0,1056,3479,2092,457820,18842,0,105841,656,30181
11224,r971,All states and outlying areas -> Wisconsin -> C. Menominee Nation,All states and outlying areas,Wisconsin,C. Menominee Nation,3,0,0,0,0,0,0,0,0,0,31
11224,r972,All states and outlying areas -> Wisconsin -> Carthage C.,All states and outlying areas,Wisconsin,Carthage C.,3,0,0,0,0,0,650,0,85,0,0
11224,r973,All states and outlying areas -> Wisconsin -> Chippewa Valley Technical C.,All states and outlying areas,Wisconsin,Chippewa Valley Technical C.,3,0,0,0,0,0,0,0,111,0,0
11224,r974,All states and outlying areas -> Wisconsin -> Lac Courte Oreilles Ojibwe C.,All states and outlying areas,Wisconsin,Lac Courte Oreilles Ojibwe C.,3,0,0,0,0,0,0,0,0,0,8
11224,r975,All states and outlying areas -> Wisconsin -> Lakeshore Technical C.,All states and outlying areas,Wisconsin,Lakeshore Technical C.,3,0,0,0,0,0,0,0,134,0,0
11224,r976,All states and outlying areas -> Wisconsin -> Lawrence U.,All states and outlying areas,Wisconsin,Lawrence U.,3,0,0,0,0,0,0,0,431,0,0
11224,r977,All states and outlying areas -> Wisconsin -> Madison Area Technical C.,All states and outlying areas,Wisconsin,Madison Area Technical C.,3,0,0,0,0,0,0,0,1578,0,0
11224,r978,All states and outlying areas -> Wisconsin -> Marquette U.,All states and outlying areas,Wisconsin,Marquette U.,3,0,0,0,0,7053,0,0,6849,0,0
11224,r979,All states and outlying areas -> Wisconsin -> Medical C. Wisconsin,All states and outlying areas,Wisconsin,Medical C. Wisconsin,3,0,1056,0,1350,108503,94,0,300,0,0
11224,r980,All states and outlying areas -> Wisconsin -> Milwaukee Area Technical C.,All states and outlying areas,Wisconsin,Milwaukee Area Technical C.,3,0,0,0,0,0,0,0,130,0,0
11224,r981,All states and outlying areas -> Wisconsin -> Milwaukee School of Engineering,All states and outlying areas,Wisconsin,Milwaukee School of Engineering,3,0,0,0,0,235,0,0,13,0,0
11224,r982,All states and outlying areas -> Wisconsin -> Northcentral Technical C.,All states and outlying areas,Wisconsin,Northcentral Technical C.,3,0,0,0,0,0,0,0,69,0,0
11224,r983,All states and outlying areas -> Wisconsin -> St. Norbert C.,All states and outlying areas,Wisconsin,St. Norbert C.,3,0,0,0,0,0,0,0,60,0,0
11224,r984,"All states and outlying areas -> Wisconsin -> U. Wisconsin, System Office",All states and outlying areas,Wisconsin,"U. Wisconsin, System Office",3,0,0,0,0,4488,15261,0,0,0,23967
11224,r985,All states and outlying areas -> Wisconsin -> U. Wisconsin-Eau Claire,All states and outlying areas,Wisconsin,U. Wisconsin-Eau Claire,3,0,0,0,0,0,0,0,506,0,0
11224,r986,All states and outlying areas -> Wisconsin -> U. Wisconsin-La Crosse,All states and outlying areas,Wisconsin,U. Wisconsin-La Crosse,3,0,0,0,0,0,0,0,245,0,0
11224,r987,All states and outlying areas -> Wisconsin -> U. Wisconsin-Madison,All states and outlying areas,Wisconsin,U. Wisconsin-Madison,3,0,0,3479,742,330191,2838,0,86472,656,5975
11224,r988,All states and outlying areas -> Wisconsin -> U. Wisconsin-Milwaukee,All states and outlying areas,Wisconsin,U. Wisconsin-Milwaukee,3,0,0,0,0,6922,0,0,5638,0,200
11224,r989,All states and outlying areas -> Wisconsin -> U. Wisconsin-Oshkosh,All states and outlying areas,Wisconsin,U. Wisconsin-Oshkosh,3,0,0,0,0,427,0,0,2013,0,0
11224,r990,All states and outlying areas -> Wisconsin -> U. Wisconsin-Platteville,All states and outlying areas,Wisconsin,U. Wisconsin-Platteville,3,0,0,0,0,0,0,0,565,0,0
11224,r991,All states and outlying areas -> Wisconsin -> U. Wisconsin-Stevens Point,All states and outlying areas,Wisconsin,U. Wisconsin-Stevens Point,3,0,0,0,0,0,0,0,375,0,0
11224,r992,All states and outlying areas -> Wisconsin -> U. Wisconsin-Superior,All states and outlying areas,Wisconsin,U. Wisconsin-Superior,3,0,0,0,0,0,0,0,93,0,0
11224,r993,All states and outlying areas -> Wisconsin -> U. Wisconsin-Whitewater,All states and outlying areas,Wisconsin,U. Wisconsin-Whitewater,3,0,0,0,0,0,0,0,175,0,0
11224,r994,All states and outlying areas -> Wyoming,All states and outlying areas,Wyoming,,2,0,0,0,0,13076,1040,0,18581,0,2626
11224,r995,All states and outlying areas -> Wyoming -> Central Wyoming C.,All states and outlying areas,Wyoming,Central Wyoming C.,3,0,0,0,0,0,0,0,70,0,0
11224,r996,All states and outlying areas -> Wyoming -> U. Wyoming,All states and outlying areas,Wyoming,U. Wyoming,3,0,0,0,0,13076,1040,0,18511,0,2626
11224,r997,All states and outlying areas -> American Samoa,All states and outlying areas,American Samoa,,2,0,0,0,0,0,0,0,0,0,1918
11224,r998,All states and outlying areas -> American Samoa -> American Samoa Community C.,All states and outlying areas,American Samoa,American Samoa Community C.,3,0,0,0,0,0,0,0,0,0,1918
11224,r999,All states and outlying areas -> Guam,All states and outlying areas,Guam,,2,0,0,0,0,1898,0,0,4818,0,2136
11224,r1000,All states and outlying areas -> Guam -> U. Guam,All states and outlying areas,Guam,U. Guam,3,0,0,0,0,1898,0,0,4818,0,2136
11224,r1001,All states and outlying areas -> Puerto Rico,All states and outlying areas,Puerto Rico,,2,0,0,0,0,41545,0,0,15487,0,6339
11224,r1002,All states and outlying areas -> Puerto Rico -> Inter American U. Puerto Rico,All states and outlying areas,Puerto Rico,Inter American U. Puerto Rico,3,0,0,0,0,182,0,0,149,0,86
11224,r1003,All states and outlying areas -> Puerto Rico -> Polytechnic U. Puerto Rico,All states and outlying areas,Puerto Rico,Polytechnic U. Puerto Rico,3,0,0,0,0,0,0,0,410,0,0
11224,r1004,All states and outlying areas -> Puerto Rico -> Ponce Health Sciences U.,All states and outlying areas,Puerto Rico,Ponce Health Sciences U.,3,0,0,0,0,8794,0,0,0,0,0
11224,r1005,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Aguadilla",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Aguadilla",3,0,0,0,0,0,0,0,835,0,0
11224,r1006,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Cayey",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Cayey",3,0,0,0,0,314,0,0,0,0,0
11224,r1007,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Humacao",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Humacao",3,0,0,0,0,0,0,0,520,0,0
11224,r1008,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Mayaguez",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Mayaguez",3,0,0,0,0,771,0,0,2847,0,244
11224,r1009,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Medical Sciences Campus",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Medical Sciences Campus",3,0,0,0,0,26352,0,0,723,0,0
11224,r1010,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Rio Piedras",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Rio Piedras",3,0,0,0,0,3730,0,0,6165,0,0
11224,r1011,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, System Office",All states and outlying areas,Puerto Rico,"U. Puerto Rico, System Office",3,0,0,0,0,482,0,0,3481,0,6009
11224,r1012,"All states and outlying areas -> Puerto Rico -> Universidad Ana G. Mendez, Cupey",All states and outlying areas,Puerto Rico,"Universidad Ana G. Mendez, Cupey",3,0,0,0,0,0,0,0,357,0,0
11224,r1013,"All states and outlying areas -> Puerto Rico -> Universidad Ana G. Mendez, Gurabo Campus",All states and outlying areas,Puerto Rico,"Universidad Ana G. Mendez, Gurabo Campus",3,0,0,0,0,178,0,0,0,0,0
11224,r1014,All states and outlying areas -> Puerto Rico -> Universidad Central del Caribe,All states and outlying areas,Puerto Rico,Universidad Central del Caribe,3,0,0,0,0,742,0,0,0,0,0
11224,r1015,All states and outlying areas -> Trust Territory of the Pacific Islands,All states and outlying areas,Trust Territory of the Pacific Islands,,2,0,0,0,0,0,0,0,0,0,3719
11224,r1016,All states and outlying areas -> Trust Territory of the Pacific Islands -> C. Micronesia-FSM,All states and outlying areas,Trust Territory of the Pacific Islands,C. Micronesia-FSM,3,0,0,0,0,0,0,0,0,0,1906
11224,r1017,All states and outlying areas -> Trust Territory of the Pacific Islands -> Northern Marianas C.,All states and outlying areas,Trust Territory of the Pacific Islands,Northern Marianas C.,3,0,0,0,0,0,0,0,0,0,1813
11224,r1018,All states and outlying areas -> U.S. Virgin Islands,All states and outlying areas,U.S. Virgin Islands,,2,0,0,0,0,549,63,0,7852,0,2055
11224,r1019,All states and outlying areas -> U.S. Virgin Islands -> U. Virgin Islands,All states and outlying areas,U.S. Virgin Islands,U. Virgin Islands,3,0,0,0,0,549,63,0,7852,0,2055
