table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_agencies,field_aid,field_arc,field_dhs,field_doc,field_doda_total,field_doda_research,field_doda_development_advanced_technology,field_doda_development_major_systems,field_doe,field_doi
4323,r484,"All states and outlying areas -> Nevada -> U. Nevada, Reno",All states and outlying areas,Nevada,"U. Nevada, Reno",3,33168.5,0.0,0.0,0.0,0.0,5587.7,4043.4,1544.3,0.0,0.0,0.0
4323,r485,All states and outlying areas -> New Hampshire,All states and outlying areas,New Hampshire,,2,161112.3,0.0,0.0,0.0,7757.2,7957.8,7957.8,0.0,0.0,4364.7,895.6
4323,r486,"All states and outlying areas -> New Hampshire -> Community C. System of New Hampshire, Manchester Community C.",All states and outlying areas,New Hampshire,"Community C. System of New Hampshire, Manchester Community C.",3,59.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r487,All states and outlying areas -> New Hampshire -> Dartmouth C.,All states and outlying areas,New Hampshire,Dartmouth C.,3,119018.9,0.0,0.0,0.0,90.0,4662.7,4662.7,0.0,0.0,2448.0,0.0
4323,r488,All states and outlying areas -> New Hampshire -> Keene State C.,All states and outlying areas,New Hampshire,Keene State C.,3,227.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r489,All states and outlying areas -> New Hampshire -> Plymouth State U.,All states and outlying areas,New Hampshire,Plymouth State U.,3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r490,"All states and outlying areas -> New Hampshire -> U. New Hampshire, Durham",All states and outlying areas,New Hampshire,"U. New Hampshire, Durham",3,27640.3,0.0,0.0,0.0,7667.2,1500.0,1500.0,0.0,0.0,1916.7,0.0
4323,r491,All states and outlying areas -> New Hampshire -> U. System New Hampshire,All states and outlying areas,New Hampshire,U. System New Hampshire,3,14140.8,0.0,0.0,0.0,0.0,1795.1,1795.1,0.0,0.0,0.0,895.6
4323,r492,All states and outlying areas -> New Jersey,All states and outlying areas,New Jersey,,2,479649.1,0.0,0.0,210.5,12909.6,54071.5,34514.2,5634.8,13922.5,23972.2,929.6
4323,r493,All states and outlying areas -> New Jersey -> C. New Jersey,All states and outlying areas,New Jersey,C. New Jersey,3,1763.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r494,All states and outlying areas -> New Jersey -> Kean U.,All states and outlying areas,New Jersey,Kean U.,3,894.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r495,All states and outlying areas -> New Jersey -> Montclair State U.,All states and outlying areas,New Jersey,Montclair State U.,3,1560.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
4323,r496,All states and outlying areas -> New Jersey -> New Jersey City U.,All states and outlying areas,New Jersey,New Jersey City U.,3,143.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r497,All states and outlying areas -> New Jersey -> New Jersey Institute of Technology,All states and outlying areas,New Jersey,New Jersey Institute of Technology,3,33362.3,0.0,0.0,0.0,75.0,15187.7,1385.3,0.0,13802.5,500.0,300.0
4323,r498,All states and outlying areas -> New Jersey -> New Jersey Sea Grant Consortium Inc.,All states and outlying areas,New Jersey,New Jersey Sea Grant Consortium Inc.,3,2318.4,0.0,0.0,0.0,2318.4,0.0,0.0,0.0,0.0,0.0,0.0
4323,r499,All states and outlying areas -> New Jersey -> Princeton U.,All states and outlying areas,New Jersey,Princeton U.,3,151162.5,0.0,0.0,0.0,8861.2,14901.5,14901.5,0.0,0.0,16795.0,99.8
4323,r500,"All states and outlying areas -> New Jersey -> Rider U., Lawrenceville",All states and outlying areas,New Jersey,"Rider U., Lawrenceville",3,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r501,All states and outlying areas -> New Jersey -> Rowan U.,All states and outlying areas,New Jersey,Rowan U.,3,14182.2,0.0,0.0,0.0,0.0,6793.5,6793.5,0.0,0.0,0.0,0.0
4323,r502,"All states and outlying areas -> New Jersey -> Rutgers, State U. New Jersey",All states and outlying areas,New Jersey,"Rutgers, State U. New Jersey",3,258720.4,0.0,0.0,210.5,1503.4,10167.1,4838.9,5328.2,0.0,6677.2,499.8
4323,r503,All states and outlying areas -> New Jersey -> Seton Hall U.,All states and outlying areas,New Jersey,Seton Hall U.,3,850.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r504,All states and outlying areas -> New Jersey -> Stevens Institute of Technology,All states and outlying areas,New Jersey,Stevens Institute of Technology,3,14104.6,0.0,0.0,0.0,151.6,7021.7,6595.1,306.6,120.0,0.0,0.0
4323,r505,All states and outlying areas -> New Jersey -> William Paterson U.,All states and outlying areas,New Jersey,William Paterson U.,3,529.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r506,All states and outlying areas -> New Mexico,All states and outlying areas,New Mexico,,2,148433.2,0.0,0.0,0.0,10.0,22882.6,7003.9,1987.2,13891.5,4411.0,1741.0
4323,r507,All states and outlying areas -> New Mexico -> Central New Mexico Community C.,All states and outlying areas,New Mexico,Central New Mexico Community C.,3,275.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r508,All states and outlying areas -> New Mexico -> Navajo Technical U.,All states and outlying areas,New Mexico,Navajo Technical U.,3,1704.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r509,All states and outlying areas -> New Mexico -> New Mexico Consortium,All states and outlying areas,New Mexico,New Mexico Consortium,3,828.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0
4323,r510,All states and outlying areas -> New Mexico -> New Mexico Highlands U.,All states and outlying areas,New Mexico,New Mexico Highlands U.,3,634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r511,All states and outlying areas -> New Mexico -> New Mexico Institute of Mining and Technology,All states and outlying areas,New Mexico,New Mexico Institute of Mining and Technology,3,4183.2,0.0,0.0,0.0,0.0,512.0,422.0,90.0,0.0,0.0,791.6
4323,r512,"All states and outlying areas -> New Mexico -> New Mexico State U., Las Cruces",All states and outlying areas,New Mexico,"New Mexico State U., Las Cruces",3,40545.8,0.0,0.0,0.0,0.0,14790.1,980.3,0.0,13809.8,1621.5,500.0
4323,r513,All states and outlying areas -> New Mexico -> Southwestern Indian Polytechnic Institute,All states and outlying areas,New Mexico,Southwestern Indian Polytechnic Institute,3,410.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r514,All states and outlying areas -> New Mexico -> U. New Mexico,All states and outlying areas,New Mexico,U. New Mexico,3,99851.1,0.0,0.0,0.0,10.0,7580.4,5601.6,1897.2,81.7,2641.5,449.5
4323,r515,All states and outlying areas -> New York,All states and outlying areas,New York,,2,2978234.1,6645.8,0.0,0.0,9828.4,136931.2,92863.2,43972.9,95.2,136528.9,1461.7
4323,r516,All states and outlying areas -> New York -> Adelphi U.,All states and outlying areas,New York,Adelphi U.,3,210.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r517,All states and outlying areas -> New York -> Albany C. of Pharmacy and Health Sciences,All states and outlying areas,New York,Albany C. of Pharmacy and Health Sciences,3,1306.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r518,All states and outlying areas -> New York -> Albany Medical C.,All states and outlying areas,New York,Albany Medical C.,3,13939.6,0.0,0.0,0.0,0.0,2172.7,0.0,2172.7,0.0,0.0,0.0
4323,r519,All states and outlying areas -> New York -> Albert Einstein C. of Medicine,All states and outlying areas,New York,Albert Einstein C. of Medicine,3,167293.4,0.0,0.0,0.0,0.0,2546.8,0.0,2546.8,0.0,0.0,0.0
4323,r520,All states and outlying areas -> New York -> Alfred U.,All states and outlying areas,New York,Alfred U.,3,706.7,0.0,0.0,0.0,0.0,590.3,590.3,0.0,0.0,0.0,0.0
4323,r521,All states and outlying areas -> New York -> Bard C.,All states and outlying areas,New York,Bard C.,3,129.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r522,All states and outlying areas -> New York -> Barnard C.,All states and outlying areas,New York,Barnard C.,3,2264.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r523,All states and outlying areas -> New York -> Buffalo State - SUNY,All states and outlying areas,New York,Buffalo State - SUNY,3,715.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r524,All states and outlying areas -> New York -> Canisius C.,All states and outlying areas,New York,Canisius C.,3,673.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
4323,r525,All states and outlying areas -> New York -> Clarkson U.,All states and outlying areas,New York,Clarkson U.,3,3258.1,0.0,0.0,0.0,0.0,780.2,780.2,0.0,0.0,0.0,0.0
4323,r526,All states and outlying areas -> New York -> Cold Spring Harbor Laboratory,All states and outlying areas,New York,Cold Spring Harbor Laboratory,3,54225.0,0.0,0.0,0.0,0.0,672.0,0.0,672.0,0.0,1098.0,0.0
4323,r527,All states and outlying areas -> New York -> Colgate U.,All states and outlying areas,New York,Colgate U.,3,1163.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r528,All states and outlying areas -> New York -> Columbia U. in the City of New York,All states and outlying areas,New York,Columbia U. in the City of New York,3,653356.9,0.0,0.0,0.0,2893.5,36625.1,25916.8,10708.3,0.0,13163.9,283.4
4323,r529,"All states and outlying areas -> New York -> Cornell U., Ithaca",All states and outlying areas,New York,"Cornell U., Ithaca",3,423721.6,6645.8,0.0,0.0,137.4,28954.2,20361.5,8500.4,92.3,16034.7,155.5
4323,r530,"All states and outlying areas -> New York -> CUNY, Baruch C.",All states and outlying areas,New York,"CUNY, Baruch C.",3,837.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r531,"All states and outlying areas -> New York -> CUNY, Borough of Manhattan Community C.",All states and outlying areas,New York,"CUNY, Borough of Manhattan Community C.",3,489.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r532,"All states and outlying areas -> New York -> CUNY, Brooklyn C.",All states and outlying areas,New York,"CUNY, Brooklyn C.",3,3755.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r533,"All states and outlying areas -> New York -> CUNY, C. Staten Island",All states and outlying areas,New York,"CUNY, C. Staten Island",3,870.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r534,"All states and outlying areas -> New York -> CUNY, City C.",All states and outlying areas,New York,"CUNY, City C.",3,17680.1,0.0,0.0,0.0,0.0,575.6,575.6,0.0,0.0,389.3,0.0
4323,r535,"All states and outlying areas -> New York -> CUNY, Graduate Center",All states and outlying areas,New York,"CUNY, Graduate Center",3,697.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r536,"All states and outlying areas -> New York -> CUNY, Hunter C.",All states and outlying areas,New York,"CUNY, Hunter C.",3,19512.6,0.0,0.0,0.0,0.0,167.8,167.8,0.0,0.0,0.0,0.0
4323,r537,"All states and outlying areas -> New York -> CUNY, John Jay C. of Criminal Justice",All states and outlying areas,New York,"CUNY, John Jay C. of Criminal Justice",3,2629.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r538,"All states and outlying areas -> New York -> CUNY, LaGuardia Community C.",All states and outlying areas,New York,"CUNY, LaGuardia Community C.",3,301.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r539,"All states and outlying areas -> New York -> CUNY, Lehman C.",All states and outlying areas,New York,"CUNY, Lehman C.",3,1945.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r540,"All states and outlying areas -> New York -> CUNY, Medgar Evers C.",All states and outlying areas,New York,"CUNY, Medgar Evers C.",3,428.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r541,"All states and outlying areas -> New York -> CUNY, New York City C. of Technology",All states and outlying areas,New York,"CUNY, New York City C. of Technology",3,794.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r542,"All states and outlying areas -> New York -> CUNY, Queens C.",All states and outlying areas,New York,"CUNY, Queens C.",3,7024.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r543,"All states and outlying areas -> New York -> CUNY, Queensborough Community C.",All states and outlying areas,New York,"CUNY, Queensborough Community C.",3,356.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r544,"All states and outlying areas -> New York -> CUNY, system office",All states and outlying areas,New York,"CUNY, system office",3,19486.8,0.0,0.0,0.0,4187.6,3281.0,2599.8,681.2,0.0,0.0,0.0
4323,r545,"All states and outlying areas -> New York -> CUNY, York C.",All states and outlying areas,New York,"CUNY, York C.",3,299.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r546,All states and outlying areas -> New York -> Fordham U.,All states and outlying areas,New York,Fordham U.,3,1923.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r547,All states and outlying areas -> New York -> Hamilton C.,All states and outlying areas,New York,Hamilton C.,3,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r548,All states and outlying areas -> New York -> Hartwick C.,All states and outlying areas,New York,Hartwick C.,3,118.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r549,All states and outlying areas -> New York -> Hobart and William Smith Colleges,All states and outlying areas,New York,Hobart and William Smith Colleges,3,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r550,All states and outlying areas -> New York -> Hofstra U.,All states and outlying areas,New York,Hofstra U.,3,503.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r551,All states and outlying areas -> New York -> Icahn School of Medicine at Mt. Sinai,All states and outlying areas,New York,Icahn School of Medicine at Mt. Sinai,3,395677.6,0.0,0.0,0.0,0.0,15068.4,9246.8,5821.6,0.0,0.0,0.0
4323,r552,All states and outlying areas -> New York -> Ithaca C.,All states and outlying areas,New York,Ithaca C.,3,844.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r553,All states and outlying areas -> New York -> Long Island U.,All states and outlying areas,New York,Long Island U.,3,1466.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r554,All states and outlying areas -> New York -> Manhattan C.,All states and outlying areas,New York,Manhattan C.,3,383.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r555,All states and outlying areas -> New York -> Marist C.,All states and outlying areas,New York,Marist C.,3,379.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r556,All states and outlying areas -> New York -> Mercy C.,All states and outlying areas,New York,Mercy C.,3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r557,All states and outlying areas -> New York -> New School,All states and outlying areas,New York,New School,3,981.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r558,All states and outlying areas -> New York -> New York Institute of Technology,All states and outlying areas,New York,New York Institute of Technology,3,2238.8,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0
4323,r559,All states and outlying areas -> New York -> New York Medical C.,All states and outlying areas,New York,New York Medical C.,3,8835.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r560,All states and outlying areas -> New York -> New York Structural Biology Center,All states and outlying areas,New York,New York Structural Biology Center,3,17266.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r561,All states and outlying areas -> New York -> New York U.,All states and outlying areas,New York,New York U.,3,430177.6,0.0,0.0,0.0,955.5,10438.4,6469.1,3969.2,0.0,4950.7,0.0
4323,r562,"All states and outlying areas -> New York -> Pace U., New York City",All states and outlying areas,New York,"Pace U., New York City",3,894.7,0.0,0.0,0.0,0.0,185.8,185.8,0.0,0.0,590.4,0.0
4323,r563,All states and outlying areas -> New York -> Pratt Institute,All states and outlying areas,New York,Pratt Institute,3,183.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r564,"All states and outlying areas -> New York -> Rensselaer Polytechnic Institute, Troy",All states and outlying areas,New York,"Rensselaer Polytechnic Institute, Troy",3,25709.6,0.0,0.0,0.0,35.0,5801.8,5171.4,630.4,0.0,604.0,632.8
4323,r565,All states and outlying areas -> New York -> Rochester Institute of Technology,All states and outlying areas,New York,Rochester Institute of Technology,3,16589.5,0.0,0.0,0.0,0.0,5177.0,5097.0,80.0,0.0,0.0,281.4
4323,r566,All states and outlying areas -> New York -> Rockefeller U.,All states and outlying areas,New York,Rockefeller U.,3,73971.4,0.0,0.0,0.0,0.0,1099.9,0.0,1099.9,0.0,0.0,0.0
4323,r567,All states and outlying areas -> New York -> Siena C.,All states and outlying areas,New York,Siena C.,3,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0
4323,r568,All states and outlying areas -> New York -> Skidmore C.,All states and outlying areas,New York,Skidmore C.,3,849.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r569,All states and outlying areas -> New York -> St. Bonaventure U.,All states and outlying areas,New York,St. Bonaventure U.,3,770.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r570,All states and outlying areas -> New York -> St. John Fisher C.,All states and outlying areas,New York,St. John Fisher C.,3,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r571,"All states and outlying areas -> New York -> St. John's U., New York",All states and outlying areas,New York,"St. John's U., New York",3,1212.4,0.0,0.0,0.0,0.0,83.4,83.4,0.0,0.0,0.0,0.0
4323,r572,All states and outlying areas -> New York -> SUNY Downstate Health Sciences U.,All states and outlying areas,New York,SUNY Downstate Health Sciences U.,3,20821.4,0.0,0.0,0.0,0.0,1518.6,0.0,1518.6,0.0,0.0,0.0
4323,r573,"All states and outlying areas -> New York -> SUNY, Binghamton U.",All states and outlying areas,New York,"SUNY, Binghamton U.",3,15463.0,0.0,0.0,0.0,0.0,484.9,484.9,0.0,0.0,1000.0,0.0
4323,r574,"All states and outlying areas -> New York -> SUNY, C. of Environmental Science and Forestry",All states and outlying areas,New York,"SUNY, C. of Environmental Science and Forestry",3,1037.1,0.0,0.0,0.0,0.0,84.3,84.3,0.0,0.0,0.0,0.0
4323,r575,"All states and outlying areas -> New York -> SUNY, C. of Optometry",All states and outlying areas,New York,"SUNY, C. of Optometry",3,2206.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r576,"All states and outlying areas -> New York -> SUNY, C. Plattsburgh",All states and outlying areas,New York,"SUNY, C. Plattsburgh",3,354.5,0.0,0.0,0.0,0.0,76.9,76.9,0.0,0.0,0.0,0.0
4323,r577,"All states and outlying areas -> New York -> SUNY, Finger Lakes Community C.",All states and outlying areas,New York,"SUNY, Finger Lakes Community C.",3,44.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r578,"All states and outlying areas -> New York -> SUNY, Geneseo",All states and outlying areas,New York,"SUNY, Geneseo",3,464.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r579,"All states and outlying areas -> New York -> SUNY, Mohawk Valley Community C.",All states and outlying areas,New York,"SUNY, Mohawk Valley Community C.",3,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r580,"All states and outlying areas -> New York -> SUNY, New Paltz",All states and outlying areas,New York,"SUNY, New Paltz",3,317.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r581,"All states and outlying areas -> New York -> SUNY, Oswego",All states and outlying areas,New York,"SUNY, Oswego",3,193.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r582,"All states and outlying areas -> New York -> SUNY, Polytechnic Institute",All states and outlying areas,New York,"SUNY, Polytechnic Institute",3,2544.5,0.0,0.0,0.0,0.0,450.4,450.4,0.0,0.0,64.0,0.0
4323,r583,"All states and outlying areas -> New York -> SUNY, Potsdam",All states and outlying areas,New York,"SUNY, Potsdam",3,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r584,"All states and outlying areas -> New York -> SUNY, Purchase C.",All states and outlying areas,New York,"SUNY, Purchase C.",3,291.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r585,"All states and outlying areas -> New York -> SUNY, Stony Brook U., Stony Brook",All states and outlying areas,New York,"SUNY, Stony Brook U., Stony Brook",3,111579.0,0.0,0.0,0.0,897.0,2459.0,2459.0,0.0,0.0,6248.1,0.0
4323,r586,"All states and outlying areas -> New York -> SUNY, system office",All states and outlying areas,New York,"SUNY, system office",3,37270.4,0.0,0.0,0.0,0.0,3664.3,3464.3,200.0,0.0,3478.6,108.7
4323,r587,"All states and outlying areas -> New York -> SUNY, U. Albany",All states and outlying areas,New York,"SUNY, U. Albany",3,25480.7,0.0,0.0,0.0,0.0,3723.0,3723.0,0.0,0.0,512.0,0.0
4323,r588,"All states and outlying areas -> New York -> SUNY, U. Buffalo, Buffalo",All states and outlying areas,New York,"SUNY, U. Buffalo, Buffalo",3,61130.0,0.0,0.0,0.0,582.5,316.0,316.0,0.0,0.0,0.0,0.0
4323,r589,"All states and outlying areas -> New York -> SUNY, Upstate Medical U.",All states and outlying areas,New York,"SUNY, Upstate Medical U.",3,20825.5,0.0,0.0,0.0,0.0,2189.5,0.0,2189.5,0.0,0.0,0.0
4323,r590,"All states and outlying areas -> New York -> Syracuse U., Syracuse",All states and outlying areas,New York,"Syracuse U., Syracuse",3,19712.2,0.0,0.0,0.0,140.0,1417.8,1284.9,130.0,2.9,987.9,0.0
4323,r591,"All states and outlying areas -> New York -> Teachers C., Columbia U.",All states and outlying areas,New York,"Teachers C., Columbia U.",3,5386.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r592,All states and outlying areas -> New York -> Touro C.,All states and outlying areas,New York,Touro C.,3,929.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r593,All states and outlying areas -> New York -> U. Rochester,All states and outlying areas,New York,U. Rochester,3,267290.8,0.0,0.0,0.0,0.0,6286.1,3233.9,3052.2,0.0,87157.4,0.0
4323,r594,"All states and outlying areas -> New York -> Union C., Schenectady",All states and outlying areas,New York,"Union C., Schenectady",3,929.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r595,All states and outlying areas -> New York -> Vassar C.,All states and outlying areas,New York,Vassar C.,3,829.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r596,All states and outlying areas -> New York -> Yeshiva U.,All states and outlying areas,New York,Yeshiva U.,3,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r597,All states and outlying areas -> North Carolina,All states and outlying areas,North Carolina,,2,1533633.6,500.0,0.0,0.0,5442.7,83461.7,48459.6,33403.1,1598.9,28788.7,2111.7
4323,r598,All states and outlying areas -> North Carolina -> Appalachian State U.,All states and outlying areas,North Carolina,Appalachian State U.,3,1651.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r599,"All states and outlying areas -> North Carolina -> Bennett C., Greensboro",All states and outlying areas,North Carolina,"Bennett C., Greensboro",3,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r600,All states and outlying areas -> North Carolina -> Davidson C.,All states and outlying areas,North Carolina,Davidson C.,3,1486.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r601,All states and outlying areas -> North Carolina -> Duke U.,All states and outlying areas,North Carolina,Duke U.,3,629089.0,0.0,0.0,0.0,1310.4,34069.6,19808.9,14260.7,0.0,11282.1,0.0
4323,r602,All states and outlying areas -> North Carolina -> East Carolina U.,All states and outlying areas,North Carolina,East Carolina U.,3,14752.1,0.0,0.0,0.0,159.5,1412.0,56.0,1356.0,0.0,0.0,0.0
4323,r603,All states and outlying areas -> North Carolina -> Elizabeth City State U.,All states and outlying areas,North Carolina,Elizabeth City State U.,3,135.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r604,All states and outlying areas -> North Carolina -> Elon U.,All states and outlying areas,North Carolina,Elon U.,3,96.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r605,All states and outlying areas -> North Carolina -> Fayetteville State U.,All states and outlying areas,North Carolina,Fayetteville State U.,3,1661.4,0.0,0.0,0.0,0.0,251.8,251.8,0.0,0.0,0.0,0.0
4323,r606,All states and outlying areas -> North Carolina -> Johnson C. Smith U.,All states and outlying areas,North Carolina,Johnson C. Smith U.,3,521.6,0.0,0.0,0.0,0.0,401.7,401.7,0.0,0.0,0.0,0.0
4323,r607,All states and outlying areas -> North Carolina -> Johnston Community C.,All states and outlying areas,North Carolina,Johnston Community C.,3,56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r608,All states and outlying areas -> North Carolina -> North Carolina Agricultural and Technical State U.,All states and outlying areas,North Carolina,North Carolina Agricultural and Technical State U.,3,16659.0,0.0,0.0,0.0,0.0,2255.0,2255.0,0.0,0.0,0.0,0.0
4323,r609,All states and outlying areas -> North Carolina -> North Carolina Central U.,All states and outlying areas,North Carolina,North Carolina Central U.,3,11965.3,0.0,0.0,0.0,0.0,554.5,554.5,0.0,0.0,0.0,0.0
4323,r610,All states and outlying areas -> North Carolina -> North Carolina State U.,All states and outlying areas,North Carolina,North Carolina State U.,3,144472.6,0.0,0.0,0.0,3470.7,12296.1,10147.4,2043.7,105.0,10008.6,1258.4
4323,r611,All states and outlying areas -> North Carolina -> Saint Augustine's U.,All states and outlying areas,North Carolina,Saint Augustine's U.,3,239.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r612,All states and outlying areas -> North Carolina -> Stanly Community C.,All states and outlying areas,North Carolina,Stanly Community C.,3,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,r613,"All states and outlying areas -> North Carolina -> U. North Carolina, Asheville",All states and outlying areas,North Carolina,"U. North Carolina, Asheville",3,304.5,0.0,0.0,0.0,123.7,0.0,0.0,0.0,0.0,0.0,0.0
4323,r614,"All states and outlying areas -> North Carolina -> U. North Carolina, Chapel Hill",All states and outlying areas,North Carolina,"U. North Carolina, Chapel Hill",3,535560.2,500.0,0.0,0.0,0.0,14407.8,5688.9,8718.8,0.0,5648.1,0.0
4323,r615,"All states and outlying areas -> North Carolina -> U. North Carolina, Charlotte",All states and outlying areas,North Carolina,"U. North Carolina, Charlotte",3,17764.9,0.0,0.0,0.0,82.1,2846.5,2726.5,0.0,120.0,600.0,0.0
