table_id,row_id,state_or_location_and_institution_full_path,state_or_location_and_institution_level_1,state_or_location_and_institution_level_2,state_or_location_and_institution_level_3,state_or_location_and_institution_hierarchy_depth,field_all_fields,field_education_total,field_education_education_administration,field_education_education_research,field_education_teacher_education,field_education_teaching_fields,field_education_other_education,field_humanities_and_arts_total,field_humanities_and_arts_foreign_languages_and_literature,field_humanities_and_arts_history,field_humanities_and_arts_letters,field_humanities_and_arts_other_humanities_and_arts,field_othera_total,field_othera_business_management_and_administration,field_othera_communication,field_othera_non_s_e_fields_nec,field_othera_unknown_field
1814,r324,All institutions -> North Carolina -> Southeastern Baptist Theological Seminary,All institutions,North Carolina,Southeastern Baptist Theological Seminary,3,16,0,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0
1814,r325,"All institutions -> North Carolina -> U. North Carolina, Chapel Hill",All institutions,North Carolina,"U. North Carolina, Chapel Hill",3,473,23,0,13,0,2,8,42,1,6,17,18,33,9,15,9,0
1814,r326,"All institutions -> North Carolina -> U. North Carolina, Charlotte",All institutions,North Carolina,"U. North Carolina, Charlotte",3,114,22,3,19,0,0,0,0,0,0,0,0,4,4,0,0,0
1814,r327,"All institutions -> North Carolina -> U. North Carolina, Greensboro",All institutions,North Carolina,"U. North Carolina, Greensboro",3,106,30,3,17,0,6,4,13,0,7,5,1,6,4,0,2,0
1814,r328,"All institutions -> North Carolina -> U. North Carolina, Wilmington",All institutions,North Carolina,"U. North Carolina, Wilmington",3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r329,All institutions -> North Carolina -> Wake Forest U.,All institutions,North Carolina,Wake Forest U.,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r330,All institutions -> North Dakota,All institutions,North Dakota,,2,193,27,6,16,4,1,0,6,0,1,4,1,7,3,4,0,0
1814,r331,All institutions -> North Dakota -> North Dakota State U.,All institutions,North Dakota,North Dakota State U.,3,120,6,0,4,2,0,0,3,0,0,2,1,7,3,4,0,0
1814,r332,All institutions -> North Dakota -> U. North Dakota,All institutions,North Dakota,U. North Dakota,3,73,21,6,12,2,1,0,3,0,1,2,0,0,0,0,0,0
1814,r333,All institutions -> Ohio,All institutions,Ohio,,2,2051,247,36,134,1,53,23,192,32,29,67,64,117,58,36,23,0
1814,r334,All institutions -> Ohio -> Air Force Institute of Technology,All institutions,Ohio,Air Force Institute of Technology,3,36,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
1814,r335,"All institutions -> Ohio -> Bowling Green State U., Bowling Green",All institutions,Ohio,"Bowling Green State U., Bowling Green",3,89,10,8,2,0,0,0,11,0,0,4,7,14,2,12,0,0
1814,r336,All institutions -> Ohio -> Case Western Reserve U.,All institutions,Ohio,Case Western Reserve U.,3,200,1,0,0,0,1,0,15,0,4,1,10,24,21,0,3,0
1814,r337,All institutions -> Ohio -> Cleveland State U.,All institutions,Ohio,Cleveland State U.,3,45,7,5,2,0,0,0,0,0,0,0,0,1,1,0,0,0
1814,r338,"All institutions -> Ohio -> Hebrew Union C.-Jewish Institute of Religion, Cincinnati",All institutions,Ohio,"Hebrew Union C.-Jewish Institute of Religion, Cincinnati",3,9,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0
1814,r339,"All institutions -> Ohio -> Kent State U., Kent",All institutions,Ohio,"Kent State U., Kent",3,159,35,2,30,0,3,0,14,3,2,7,2,12,10,1,1,0
1814,r340,"All institutions -> Ohio -> Miami U., Oxford",All institutions,Ohio,"Miami U., Oxford",3,49,9,5,2,0,1,1,5,0,0,5,0,0,0,0,0,0
1814,r341,"All institutions -> Ohio -> Ohio State U., Columbus",All institutions,Ohio,"Ohio State U., Columbus",3,749,78,4,27,0,30,17,83,24,14,26,19,33,12,8,13,0
1814,r342,"All institutions -> Ohio -> Ohio U., Athens",All institutions,Ohio,"Ohio U., Athens",3,130,31,0,29,0,2,0,17,0,4,9,4,17,1,15,1,0
1814,r343,"All institutions -> Ohio -> U. Akron, Akron",All institutions,Ohio,"U. Akron, Akron",3,137,6,0,6,0,0,0,3,0,3,0,0,1,0,0,1,0
1814,r344,"All institutions -> Ohio -> U. Cincinnati, Uptown West Campus",All institutions,Ohio,"U. Cincinnati, Uptown West Campus",3,240,30,4,14,0,9,3,30,5,2,15,8,9,5,0,4,0
1814,r345,All institutions -> Ohio -> U. Dayton,All institutions,Ohio,U. Dayton,3,41,6,6,0,0,0,0,5,0,0,0,5,0,0,0,0,0
1814,r346,All institutions -> Ohio -> U. Toledo,All institutions,Ohio,U. Toledo,3,117,33,2,22,1,6,2,0,0,0,0,0,4,4,0,0,0
1814,r347,"All institutions -> Ohio -> Wright State U., Dayton",All institutions,Ohio,"Wright State U., Dayton",3,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1814,r348,All institutions -> Ohio -> Youngstown State U.,All institutions,Ohio,Youngstown State U.,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r349,All institutions -> Oklahoma,All institutions,Oklahoma,,2,504,90,23,40,2,11,14,44,3,8,15,18,43,29,7,7,0
1814,r350,All institutions -> Oklahoma -> Oklahoma City U.,All institutions,Oklahoma,Oklahoma City U.,3,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1814,r351,"All institutions -> Oklahoma -> Oklahoma State U., Center for Health Sciences",All institutions,Oklahoma,"Oklahoma State U., Center for Health Sciences",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r352,"All institutions -> Oklahoma -> Oklahoma State U., Stillwater",All institutions,Oklahoma,"Oklahoma State U., Stillwater",3,228,59,11,28,0,9,11,12,0,6,5,1,24,20,0,4,0
1814,r353,"All institutions -> Oklahoma -> U. Oklahoma, Norman",All institutions,Oklahoma,"U. Oklahoma, Norman",3,233,30,12,12,2,1,3,26,3,2,4,17,19,9,7,3,0
1814,r354,All institutions -> Oklahoma -> U. Tulsa,All institutions,Oklahoma,U. Tulsa,3,36,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0
1814,r355,All institutions -> Oregon,All institutions,Oregon,,2,537,30,7,16,0,5,2,22,6,2,7,7,13,3,3,7,0
1814,r356,All institutions -> Oregon -> Oregon Health and Science U.,All institutions,Oregon,Oregon Health and Science U.,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r357,"All institutions -> Oregon -> Oregon State U., Corvallis",All institutions,Oregon,"Oregon State U., Corvallis",3,238,14,6,4,0,3,1,0,0,0,0,0,1,0,0,1,0
1814,r358,All institutions -> Oregon -> Portland State U.,All institutions,Oregon,Portland State U.,3,78,1,0,0,0,1,0,0,0,0,0,0,5,1,0,4,0
1814,r359,All institutions -> Oregon -> U. Oregon,All institutions,Oregon,U. Oregon,3,168,15,1,12,0,1,1,22,6,2,7,7,7,2,3,2,0
1814,r360,All institutions -> Pennsylvania,All institutions,Pennsylvania,,2,2623,221,39,107,1,57,17,289,30,45,88,126,174,79,52,43,0
1814,r361,All institutions -> Pennsylvania -> Bryn Mawr C.,All institutions,Pennsylvania,Bryn Mawr C.,3,15,0,0,0,0,0,0,7,0,0,1,6,3,0,0,3,0
1814,r362,All institutions -> Pennsylvania -> Carnegie Mellon U.,All institutions,Pennsylvania,Carnegie Mellon U.,3,307,5,0,1,0,4,0,12,0,4,4,4,14,10,0,4,0
1814,r363,All institutions -> Pennsylvania -> Drexel U.,All institutions,Pennsylvania,Drexel U.,3,163,1,1,0,0,0,0,0,0,0,0,0,12,7,1,4,0
1814,r364,All institutions -> Pennsylvania -> Duquesne U.,All institutions,Pennsylvania,Duquesne U.,3,77,9,0,9,0,0,0,31,0,0,12,19,2,0,2,0,0
1814,r365,All institutions -> Pennsylvania -> Indiana U. Pennsylvania,All institutions,Pennsylvania,Indiana U. Pennsylvania,3,59,8,0,1,0,7,0,26,0,0,25,1,6,0,4,2,0
1814,r366,All institutions -> Pennsylvania -> Lehigh U.,All institutions,Pennsylvania,Lehigh U.,3,110,14,0,13,0,0,1,3,1,1,1,0,0,0,0,0,0
1814,r367,All institutions -> Pennsylvania -> Marywood U.,All institutions,Pennsylvania,Marywood U.,3,10,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1814,r368,"All institutions -> Pennsylvania -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,Pennsylvania,"Pennsylvania State U., University Park and Hershey Medical Center",3,699,77,6,48,1,11,11,44,11,7,17,9,45,15,24,6,0
1814,r369,All institutions -> Pennsylvania -> Temple U.,All institutions,Pennsylvania,Temple U.,3,227,58,26,14,0,16,2,37,2,7,8,20,14,11,3,0,0
1814,r370,All institutions -> Pennsylvania -> Thomas Jefferson U.,All institutions,Pennsylvania,Thomas Jefferson U.,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r371,All institutions -> Pennsylvania -> U. Pennsylvania,All institutions,Pennsylvania,U. Pennsylvania,3,448,10,0,5,0,2,3,75,11,23,13,28,49,24,15,10,0
1814,r372,"All institutions -> Pennsylvania -> U. Pittsburgh, Pittsburgh",All institutions,Pennsylvania,"U. Pittsburgh, Pittsburgh",3,404,18,1,15,0,2,0,44,5,3,7,29,24,12,3,9,0
1814,r373,All institutions -> Pennsylvania -> U. of the Sciences Philadelphia,All institutions,Pennsylvania,U. of the Sciences Philadelphia,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r374,All institutions -> Pennsylvania -> Villanova U.,All institutions,Pennsylvania,Villanova U.,3,32,10,1,0,0,9,0,3,0,0,0,3,0,0,0,0,0
1814,r375,All institutions -> Pennsylvania -> Westminster Theological Seminary,All institutions,Pennsylvania,Westminster Theological Seminary,3,7,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0
1814,r376,"All institutions -> Pennsylvania -> Widener U., Chester",All institutions,Pennsylvania,"Widener U., Chester",3,23,6,0,1,0,5,0,0,0,0,0,0,5,0,0,5,0
1814,r377,All institutions -> Puerto Rico,All institutions,Puerto Rico,,2,148,1,0,1,0,0,0,14,5,4,0,5,8,6,0,2,0
1814,r378,"All institutions -> Puerto Rico -> Carlos Albizu U., San Juan",All institutions,Puerto Rico,"Carlos Albizu U., San Juan",3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r379,"All institutions -> Puerto Rico -> Inter American U. Puerto Rico, San Juan",All institutions,Puerto Rico,"Inter American U. Puerto Rico, San Juan",3,16,1,0,1,0,0,0,8,0,3,0,5,3,3,0,0,0
1814,r380,"All institutions -> Puerto Rico -> Pontifical Catholic U. Puerto Rico, Ponce",All institutions,Puerto Rico,"Pontifical Catholic U. Puerto Rico, Ponce",3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r381,All institutions -> Puerto Rico -> U. Central del Caribe,All institutions,Puerto Rico,U. Central del Caribe,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r382,"All institutions -> Puerto Rico -> U. Puerto Rico, Mayaguez",All institutions,Puerto Rico,"U. Puerto Rico, Mayaguez",3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r383,"All institutions -> Puerto Rico -> U. Puerto Rico, Medical Sciences Campus",All institutions,Puerto Rico,"U. Puerto Rico, Medical Sciences Campus",3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r384,"All institutions -> Puerto Rico -> U. Puerto Rico, Rio Piedras",All institutions,Puerto Rico,"U. Puerto Rico, Rio Piedras",3,59,0,0,0,0,0,0,6,5,1,0,0,5,3,0,2,0
1814,r385,All institutions -> Rhode Island,All institutions,Rhode Island,,2,326,7,2,2,0,1,2,69,7,9,15,38,6,5,1,0,0
1814,r386,All institutions -> Rhode Island -> Brown U.,All institutions,Rhode Island,Brown U.,3,208,0,0,0,0,0,0,47,7,9,6,25,1,0,1,0,0
1814,r387,All institutions -> Rhode Island -> Salve Regina U.,All institutions,Rhode Island,Salve Regina U.,3,13,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0
1814,r388,All institutions -> Rhode Island -> U. Rhode Island,All institutions,Rhode Island,U. Rhode Island,3,105,7,2,2,0,1,2,9,0,0,9,0,5,5,0,0,0
1814,r389,All institutions -> South Carolina,All institutions,South Carolina,,2,568,46,15,21,1,9,0,33,6,4,20,3,48,25,7,16,0
1814,r390,All institutions -> South Carolina -> Clemson U.,All institutions,South Carolina,Clemson U.,3,232,21,12,7,0,2,0,4,0,0,4,0,15,6,0,9,0
1814,r391,All institutions -> South Carolina -> Medical U. South Carolina,All institutions,South Carolina,Medical U. South Carolina,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r392,"All institutions -> South Carolina -> U. South Carolina, Columbia",All institutions,South Carolina,"U. South Carolina, Columbia",3,279,25,3,14,1,7,0,29,6,4,16,3,33,19,7,7,0
1814,r393,All institutions -> South Dakota,All institutions,South Dakota,,2,114,5,0,5,0,0,0,2,0,0,2,0,4,2,0,2,0
1814,r394,All institutions -> South Dakota -> Dakota State U.,All institutions,South Dakota,Dakota State U.,3,7,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
1814,r395,All institutions -> South Dakota -> South Dakota School of Mines and Technology,All institutions,South Dakota,South Dakota School of Mines and Technology,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r396,All institutions -> South Dakota -> South Dakota State U.,All institutions,South Dakota,South Dakota State U.,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r397,All institutions -> South Dakota -> U. South Dakota,All institutions,South Dakota,U. South Dakota,3,37,5,0,5,0,0,0,2,0,0,2,0,2,0,0,2,0
1814,r398,All institutions -> Tennessee,All institutions,Tennessee,,2,955,138,24,67,12,25,10,95,17,18,26,34,49,27,7,15,0
1814,r399,All institutions -> Tennessee -> East Tennessee State U.,All institutions,Tennessee,East Tennessee State U.,3,29,10,0,0,5,3,2,0,0,0,0,0,2,0,0,2,0
1814,r400,All institutions -> Tennessee -> Meharry Medical C.,All institutions,Tennessee,Meharry Medical C.,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r401,All institutions -> Tennessee -> Mid-America Baptist Theological Seminary,All institutions,Tennessee,Mid-America Baptist Theological Seminary,3,8,2,0,1,0,0,1,6,0,0,0,6,0,0,0,0,0
1814,r402,All institutions -> Tennessee -> Middle Tennessee State U.,All institutions,Tennessee,Middle Tennessee State U.,3,48,8,0,1,0,7,0,13,1,4,6,2,1,0,0,1,0
1814,r403,All institutions -> Tennessee -> Tennessee State U.,All institutions,Tennessee,Tennessee State U.,3,24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0
1814,r404,All institutions -> Tennessee -> Tennessee Technological U.,All institutions,Tennessee,Tennessee Technological U.,3,19,8,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0
1814,r405,All institutions -> Tennessee -> U. Memphis,All institutions,Tennessee,U. Memphis,3,151,55,19,30,4,2,0,22,0,2,8,12,12,11,1,0,0
1814,r406,"All institutions -> Tennessee -> U. Tennessee, Chattanooga",All institutions,Tennessee,"U. Tennessee, Chattanooga",3,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r407,"All institutions -> Tennessee -> U. Tennessee, Health Science Center",All institutions,Tennessee,"U. Tennessee, Health Science Center",3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r408,"All institutions -> Tennessee -> U. Tennessee, Knoxville",All institutions,Tennessee,"U. Tennessee, Knoxville",3,374,35,4,16,3,9,3,26,9,7,6,4,31,16,6,9,0
1814,r409,All institutions -> Tennessee -> Vanderbilt U.,All institutions,Tennessee,Vanderbilt U.,3,280,18,0,15,0,3,0,28,7,5,6,10,0,0,0,0,0
1814,r410,All institutions -> Texas,All institutions,Texas,,2,4074,413,73,231,16,79,14,354,34,61,114,145,255,152,57,46,0
1814,r411,All institutions -> Texas -> Baylor C. of Medicine,All institutions,Texas,Baylor C. of Medicine,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r412,All institutions -> Texas -> Baylor U.,All institutions,Texas,Baylor U.,3,80,3,0,2,0,1,0,21,0,2,5,14,6,5,0,1,0
1814,r413,All institutions -> Texas -> Brite Divinity S.,All institutions,Texas,Brite Divinity S.,3,5,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0
1814,r414,All institutions -> Texas -> Dallas Theological Seminary,All institutions,Texas,Dallas Theological Seminary,3,10,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0
1814,r415,All institutions -> Texas -> Lamar U.,All institutions,Texas,Lamar U.,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r416,All institutions -> Texas -> Prairie View A&M U.,All institutions,Texas,Prairie View A&M U.,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r417,All institutions -> Texas -> Rice U.,All institutions,Texas,Rice U.,3,206,0,0,0,0,0,0,24,0,5,6,13,2,2,0,0,0
1814,r418,All institutions -> Texas -> Sam Houston State U.,All institutions,Texas,Sam Houston State U.,3,21,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r419,All institutions -> Texas -> Southern Methodist U.,All institutions,Texas,Southern Methodist U.,3,72,2,0,1,0,1,0,10,0,2,3,5,3,0,0,3,0
1814,r420,All institutions -> Texas -> Southwestern Baptist Theological Seminary,All institutions,Texas,Southwestern Baptist Theological Seminary,3,22,1,0,0,0,0,1,21,0,0,0,21,0,0,0,0,0
1814,r421,"All institutions -> Texas -> St. Mary's U., San Antonio",All institutions,Texas,"St. Mary's U., San Antonio",3,9,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r422,All institutions -> Texas -> Stephen F. Austin State U.,All institutions,Texas,Stephen F. Austin State U.,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r423,"All institutions -> Texas -> Texas A&M U., College Station and Health Science Center",All institutions,Texas,"Texas A&M U., College Station and Health Science Center",3,730,66,19,28,1,18,0,25,2,8,6,9,32,11,11,10,0
1814,r424,All institutions -> Texas -> Texas A&M U.-Commerce,All institutions,Texas,Texas A&M U.-Commerce,3,19,2,1,1,0,0,0,5,0,0,4,1,0,0,0,0,0
1814,r425,All institutions -> Texas -> Texas A&M U.-Corpus Christi,All institutions,Texas,Texas A&M U.-Corpus Christi,3,20,17,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0
1814,r426,All institutions -> Texas -> Texas A&M U.-Kingsville,All institutions,Texas,Texas A&M U.-Kingsville,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r427,All institutions -> Texas -> Texas Christian U.,All institutions,Texas,Texas Christian U.,3,32,7,0,5,0,2,0,10,0,4,6,0,0,0,0,0,0
1814,r428,All institutions -> Texas -> Texas Southern U.,All institutions,Texas,Texas Southern U.,3,25,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r429,All institutions -> Texas -> Texas State U.,All institutions,Texas,Texas State U.,3,51,31,5,6,10,5,5,0,0,0,0,0,0,0,0,0,0
1814,r430,All institutions -> Texas -> Texas Tech U.,All institutions,Texas,Texas Tech U.,3,304,70,10,47,0,12,1,26,3,5,10,8,31,16,13,2,0
1814,r431,"All institutions -> Texas -> Texas Tech U., Health Sciences Center",All institutions,Texas,"Texas Tech U., Health Sciences Center",3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r432,All institutions -> Texas -> Texas Woman's U.,All institutions,Texas,Texas Woman's U.,3,97,12,0,4,4,4,0,15,0,0,8,7,1,0,0,1,0
1814,r433,All institutions -> Texas -> U. Dallas,All institutions,Texas,U. Dallas,3,5,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0
1814,r434,All institutions -> Texas -> U. Houston,All institutions,Texas,U. Houston,3,325,19,0,17,0,2,0,26,5,4,17,0,20,14,0,6,0
1814,r435,"All institutions -> Texas -> U. North Texas, Denton",All institutions,Texas,"U. North Texas, Denton",3,193,47,8,31,0,8,0,18,0,6,7,5,13,9,0,4,0
1814,r436,"All institutions -> Texas -> U. North Texas, Health Science Center",All institutions,Texas,"U. North Texas, Health Science Center",3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r437,"All institutions -> Texas -> U. of St. Thomas, Houston",All institutions,Texas,"U. of St. Thomas, Houston",3,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
1814,r438,All institutions -> Texas -> U. of the Incarnate Word,All institutions,Texas,U. of the Incarnate Word,3,12,8,2,4,0,0,2,0,0,0,0,0,4,4,0,0,0
1814,r439,"All institutions -> Texas -> U. Texas Health Science Center, Houston",All institutions,Texas,"U. Texas Health Science Center, Houston",3,129,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1814,r440,"All institutions -> Texas -> U. Texas Health Science Center, San Antonio",All institutions,Texas,"U. Texas Health Science Center, San Antonio",3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r441,All institutions -> Texas -> U. Texas Medical Branch,All institutions,Texas,U. Texas Medical Branch,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r442,All institutions -> Texas -> U. Texas Pan American,All institutions,Texas,U. Texas Pan American,3,22,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0
1814,r443,All institutions -> Texas -> U. Texas Southwestern Medical Center,All institutions,Texas,U. Texas Southwestern Medical Center,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r444,"All institutions -> Texas -> U. Texas, Arlington",All institutions,Texas,"U. Texas, Arlington",3,185,5,4,1,0,0,0,6,0,3,3,0,17,14,0,3,0
1814,r445,"All institutions -> Texas -> U. Texas, Austin",All institutions,Texas,"U. Texas, Austin",3,764,71,18,35,0,17,1,91,24,17,23,27,68,24,30,14,0
1814,r446,"All institutions -> Texas -> U. Texas, Dallas",All institutions,Texas,"U. Texas, Dallas",3,222,0,0,0,0,0,0,19,0,1,3,15,22,17,3,2,0
1814,r447,"All institutions -> Texas -> U. Texas, El Paso",All institutions,Texas,"U. Texas, El Paso",3,75,7,0,2,0,4,1,12,0,4,8,0,3,3,0,0,0
1814,r448,"All institutions -> Texas -> U. Texas, San Antonio",All institutions,Texas,"U. Texas, San Antonio",3,154,23,2,13,1,5,2,3,0,0,3,0,17,17,0,0,0
1814,r449,All institutions -> Texas -> West Texas A&M U.,All institutions,Texas,West Texas A&M U.,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r450,All institutions -> Utah,All institutions,Utah,,2,512,47,4,36,0,5,2,16,0,3,10,3,22,11,6,5,0
1814,r451,"All institutions -> Utah -> Brigham Young U., Provo",All institutions,Utah,"Brigham Young U., Provo",3,93,13,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r452,All institutions -> Utah -> U. Utah,All institutions,Utah,U. Utah,3,332,15,1,11,0,3,0,15,0,3,9,3,22,11,6,5,0
1814,r453,"All institutions -> Utah -> Utah State U., Logan",All institutions,Utah,"Utah State U., Logan",3,87,19,1,14,0,2,2,1,0,0,1,0,0,0,0,0,0
1814,r454,All institutions -> Vermont,All institutions,Vermont,,2,63,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0
1814,r455,All institutions -> Vermont -> Middlebury C.,All institutions,Vermont,Middlebury C.,3,4,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0
1814,r456,All institutions -> Vermont -> U. Vermont,All institutions,Vermont,U. Vermont,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r457,All institutions -> Virginia,All institutions,Virginia,,2,1518,222,46,135,4,21,16,98,12,23,26,37,82,38,12,32,0
1814,r458,All institutions -> Virginia -> C. of William and Mary,All institutions,Virginia,C. of William and Mary,3,76,18,6,11,0,0,1,10,0,6,0,4,0,0,0,0,0
1814,r459,All institutions -> Virginia -> George Mason U.,All institutions,Virginia,George Mason U.,3,272,52,0,36,3,12,1,7,0,6,0,1,2,0,2,0,0
1814,r460,All institutions -> Virginia -> Hampton U.,All institutions,Virginia,Hampton U.,3,17,10,9,0,1,0,0,0,0,0,0,0,2,2,0,0,0
1814,r461,All institutions -> Virginia -> James Madison U.,All institutions,Virginia,James Madison U.,3,13,6,2,4,0,0,0,0,0,0,0,0,4,2,0,2,0
1814,r462,All institutions -> Virginia -> Norfolk State U.,All institutions,Virginia,Norfolk State U.,3,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0
1814,r463,All institutions -> Virginia -> Old Dominion U.,All institutions,Virginia,Old Dominion U.,3,136,44,16,20,0,1,7,3,0,0,3,0,13,8,1,4,0
1814,r464,All institutions -> Virginia -> Regent U.,All institutions,Virginia,Regent U.,3,45,12,3,8,0,0,1,6,0,0,0,6,23,12,9,2,0
1814,r465,All institutions -> Virginia -> Union Presbyterian Seminary,All institutions,Virginia,Union Presbyterian Seminary,3,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
1814,r466,"All institutions -> Virginia -> U. Virginia, Charlottesville",All institutions,Virginia,"U. Virginia, Charlottesville",3,324,17,2,13,0,2,0,63,12,10,20,21,4,0,0,4,0
1814,r467,All institutions -> Virginia -> Virginia Commonwealth U.,All institutions,Virginia,Virginia Commonwealth U.,3,194,23,3,17,0,0,3,2,0,0,1,1,10,4,0,6,0
1814,r468,All institutions -> Virginia -> Virginia Polytechnic Institute and State U.,All institutions,Virginia,Virginia Polytechnic Institute and State U.,3,426,40,5,26,0,6,3,4,0,1,2,1,20,10,0,10,0
1814,r469,All institutions -> Washington,All institutions,Washington,,2,964,66,5,41,0,11,9,51,5,9,22,15,53,31,10,12,0
1814,r470,All institutions -> Washington -> Gonzaga U.,All institutions,Washington,Gonzaga U.,3,16,0,0,0,0,0,0,1,0,0,0,1,12,10,0,2,0
1814,r471,All institutions -> Washington -> Seattle Pacific U.,All institutions,Washington,Seattle Pacific U.,3,31,13,2,5,0,3,3,0,0,0,0,0,0,0,0,0,0
1814,r472,"All institutions -> Washington -> U. Washington, Seattle",All institutions,Washington,"U. Washington, Seattle",3,619,39,3,30,0,4,2,42,5,6,17,14,22,9,3,10,0
1814,r473,All institutions -> Washington -> Washington State U.,All institutions,Washington,Washington State U.,3,298,14,0,6,0,4,4,8,0,3,5,0,19,12,7,0,0
1814,r474,All institutions -> West Virginia,All institutions,West Virginia,,2,219,36,6,23,0,6,1,18,0,3,1,14,17,14,2,1,0
1814,r475,All institutions -> West Virginia -> Marshall U.,All institutions,West Virginia,Marshall U.,3,19,14,5,9,0,0,0,0,0,0,0,0,3,2,0,1,0
1814,r476,All institutions -> West Virginia -> West Virginia U.,All institutions,West Virginia,West Virginia U.,3,200,22,1,14,0,6,1,18,0,3,1,14,14,12,2,0,0
1814,r477,All institutions -> Wisconsin,All institutions,Wisconsin,,2,1081,101,36,42,2,19,2,122,25,24,36,37,54,11,31,12,0
1814,r478,All institutions -> Wisconsin -> Cardinal Stritch U.,All institutions,Wisconsin,Cardinal Stritch U.,3,31,29,23,1,0,3,2,0,0,0,0,0,0,0,0,0,0
1814,r479,All institutions -> Wisconsin -> Marquette U.,All institutions,Wisconsin,Marquette U.,3,64,2,1,1,0,0,0,20,0,0,3,17,0,0,0,0,0
1814,r480,All institutions -> Wisconsin -> Medical C. Wisconsin,All institutions,Wisconsin,Medical C. Wisconsin,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,r481,All institutions -> Wisconsin -> U. Wisconsin-Madison,All institutions,Wisconsin,U. Wisconsin-Madison,3,770,54,6,33,1,14,0,83,25,22,18,18,32,4,22,6,0
