table_id,row_id,state_or_location_and_institution_full_path,state_or_location_and_institution_level_1,state_or_location_and_institution_level_2,state_or_location_and_institution_level_3,state_or_location_and_institution_hierarchy_depth,field_all_fields,field_science_life_sciences_total,field_science_life_sciences_agricultural_sciences_and_natural_resources,field_science_life_sciences_biological_and_biomedical_sciences,field_science_life_sciences_health_sciences,field_science_physical_sciences_and_earth_sciences_total,field_science_physical_sciences_and_earth_sciences_chemistry,field_science_physical_sciences_and_earth_sciences_geosciences_atmospheric_sciences_and_ocean_sciences,field_science_physical_sciences_and_earth_sciences_physics_and_astronomy,field_science_mathematics_and_computer_sciences_total,field_science_mathematics_and_computer_sciences_computer_and_information_sciences,field_science_mathematics_and_computer_sciences_mathematics_and_statistics,field_science_psychology_and_social_sciences_total,field_science_psychology_and_social_sciences_psychology,field_science_psychology_and_social_sciences_anthropology,field_science_psychology_and_social_sciences_economics,field_science_psychology_and_social_sciences_political_science_and_government,field_science_psychology_and_social_sciences_sociology,field_science_psychology_and_social_sciences_other_social_sciences,field_engineering_total,field_engineering_aerospace_aeronautical_and_astronautical,field_engineering_bioengineering_and_biomedical,field_engineering_chemical,field_engineering_civil,field_engineering_electrical_electronics_and_communications,field_engineering_industrial_and_manufacturing,field_engineering_materials_science,field_engineering_mechanical,field_engineering_other_engineering
2803,r243,All institutions -> Missouri,All institutions,Missouri,,2,978,223,31,153,39,101,45,25,31,45,21,24,161,80,5,27,17,11,21,182,8,26,26,13,17,1,8,27,56
2803,r244,All institutions -> Missouri -> Concordia Seminary,All institutions,Missouri,Concordia Seminary,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r245,All institutions -> Missouri -> Midwestern Baptist Theological Seminary,All institutions,Missouri,Midwestern Baptist Theological Seminary,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r246,All institutions -> Missouri -> Missouri U. of Science and Technology,All institutions,Missouri,Missouri U. of Science and Technology,3,100,1,0,1,0,15,5,8,2,5,3,2,0,0,0,0,0,0,0,79,4,0,9,8,3,1,6,13,35
2803,r247,All institutions -> Missouri -> Saint Louis U.,All institutions,Missouri,Saint Louis U.,3,135,20,2,11,7,10,5,3,2,1,0,1,28,22,0,0,0,0,6,5,1,1,0,1,0,0,0,1,1
2803,r248,"All institutions -> Missouri -> U. Missouri, Columbia",All institutions,Missouri,"U. Missouri, Columbia",3,325,87,28,51,8,25,12,6,7,20,7,13,67,28,1,11,7,11,9,35,2,5,4,2,5,0,0,8,9
2803,r249,"All institutions -> Missouri -> U. Missouri, Kansas City",All institutions,Missouri,"U. Missouri, Kansas City",3,61,19,0,4,15,2,1,0,1,4,3,1,15,9,0,6,0,0,0,6,0,1,0,2,2,0,0,0,1
2803,r250,"All institutions -> Missouri -> U. Missouri, Saint Louis",All institutions,Missouri,"U. Missouri, Saint Louis",3,55,6,0,3,3,5,4,0,1,1,0,1,19,12,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0
2803,r251,"All institutions -> Missouri -> Washington U., Saint Louis",All institutions,Missouri,"Washington U., Saint Louis",3,287,90,1,83,6,44,18,8,18,14,8,6,32,9,4,10,7,0,2,57,1,19,13,0,7,0,2,5,10
2803,r252,All institutions -> Montana,All institutions,Montana,,2,126,49,7,42,0,21,9,2,10,9,1,8,15,10,3,0,0,0,2,15,0,0,4,1,3,1,5,1,0
2803,r253,"All institutions -> Montana -> Montana State U., Bozeman",All institutions,Montana,"Montana State U., Bozeman",3,74,28,5,23,0,14,5,0,9,6,1,5,2,1,0,0,0,0,1,11,0,0,4,1,3,1,1,1,0
2803,r254,All institutions -> Montana -> Montana Tech of U. Montana,All institutions,Montana,Montana Tech of U. Montana,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0
2803,r255,"All institutions -> Montana -> U. Montana, Missoula",All institutions,Montana,"U. Montana, Missoula",3,49,21,2,19,0,7,4,2,1,3,0,3,13,9,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2803,r256,All institutions -> Nebraska,All institutions,Nebraska,,2,383,144,27,79,38,25,15,3,7,24,9,15,67,38,0,3,9,4,13,49,0,6,1,6,5,0,3,4,24
2803,r257,All institutions -> Nebraska -> Creighton U.,All institutions,Nebraska,Creighton U.,3,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r258,"All institutions -> Nebraska -> U. Nebraska, Lincoln",All institutions,Nebraska,"U. Nebraska, Lincoln",3,275,62,27,33,2,25,15,3,7,23,8,15,49,28,0,3,9,4,5,47,0,5,1,6,5,0,3,4,23
2803,r259,"All institutions -> Nebraska -> U. Nebraska, Medical Center",All institutions,Nebraska,"U. Nebraska, Medical Center",3,77,68,0,37,31,0,0,0,0,0,0,0,9,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2803,r260,"All institutions -> Nebraska -> U. Nebraska, Omaha",All institutions,Nebraska,"U. Nebraska, Omaha",3,24,7,0,2,5,0,0,0,0,1,1,0,9,2,0,0,0,0,7,2,0,1,0,0,0,0,0,0,1
2803,r261,All institutions -> Nevada,All institutions,Nevada,,2,217,30,3,18,9,34,17,8,9,11,7,4,51,32,4,0,1,4,10,30,0,0,0,5,5,0,4,8,8
2803,r262,"All institutions -> Nevada -> U. Nevada, Las Vegas",All institutions,Nevada,"U. Nevada, Las Vegas",3,109,15,1,5,9,7,3,1,3,6,2,4,26,15,2,0,1,4,4,9,0,0,0,1,1,0,1,4,2
2803,r263,"All institutions -> Nevada -> U. Nevada, Reno",All institutions,Nevada,"U. Nevada, Reno",3,108,15,2,13,0,27,14,7,6,5,5,0,25,17,2,0,0,0,6,21,0,0,0,4,4,0,3,4,6
2803,r264,All institutions -> New Hampshire,All institutions,New Hampshire,,2,193,69,12,56,1,34,12,5,17,14,4,10,20,12,1,0,0,5,2,39,0,5,4,2,10,0,1,8,9
2803,r265,"All institutions -> New Hampshire -> Antioch U., Keene",All institutions,New Hampshire,"Antioch U., Keene",3,9,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
2803,r266,All institutions -> New Hampshire -> Dartmouth C.,All institutions,New Hampshire,Dartmouth C.,3,100,49,1,47,1,18,6,3,9,6,3,3,7,5,1,0,0,0,1,19,0,5,2,0,6,0,0,0,6
2803,r267,All institutions -> New Hampshire -> Southern New Hampshire U.,All institutions,New Hampshire,Southern New Hampshire U.,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r268,"All institutions -> New Hampshire -> U. New Hampshire, Durham",All institutions,New Hampshire,"U. New Hampshire, Durham",3,77,13,4,9,0,16,6,2,8,8,1,7,13,7,0,0,0,5,1,18,0,0,2,2,2,0,1,8,3
2803,r269,All institutions -> New Jersey,All institutions,New Jersey,,2,1145,217,21,171,25,134,57,15,62,118,61,57,180,54,10,26,25,17,48,203,3,13,28,10,35,4,22,26,62
2803,r270,All institutions -> New Jersey -> Caldwell U.,All institutions,New Jersey,Caldwell U.,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r271,All institutions -> New Jersey -> Drew U.,All institutions,New Jersey,Drew U.,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r272,"All institutions -> New Jersey -> Fairleigh Dickinson U., Teaneck",All institutions,New Jersey,"Fairleigh Dickinson U., Teaneck",3,17,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r273,All institutions -> New Jersey -> Montclair State U.,All institutions,New Jersey,Montclair State U.,3,23,3,3,0,0,1,0,1,0,0,0,0,9,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2803,r274,All institutions -> New Jersey -> New Jersey Institute of Technology,All institutions,New Jersey,New Jersey Institute of Technology,3,56,4,0,3,1,7,3,0,4,9,7,2,2,0,0,0,0,0,2,34,0,4,5,0,12,1,3,1,8
2803,r275,All institutions -> New Jersey -> Princeton Theological Seminary,All institutions,New Jersey,Princeton Theological Seminary,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r276,All institutions -> New Jersey -> Princeton U.,All institutions,New Jersey,Princeton U.,3,398,57,0,57,0,75,27,7,41,50,25,25,66,4,6,19,17,11,9,53,3,1,12,0,13,0,0,10,14
2803,r277,All institutions -> New Jersey -> Rowan U.,All institutions,New Jersey,Rowan U.,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r278,"All institutions -> New Jersey -> Rutgers, State U. New Jersey, Camden",All institutions,New Jersey,"Rutgers, State U. New Jersey, Camden",3,11,5,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2803,r279,"All institutions -> New Jersey -> Rutgers, State U. New Jersey, New Brunswick",All institutions,New Jersey,"Rutgers, State U. New Jersey, New Brunswick",3,441,124,17,98,9,34,15,7,12,43,20,23,53,12,4,7,8,6,16,80,0,7,10,8,7,3,13,11,21
2803,r280,"All institutions -> New Jersey -> Rutgers, State U. New Jersey, Newark",All institutions,New Jersey,"Rutgers, State U. New Jersey, Newark",3,69,9,1,3,5,5,5,0,0,4,3,1,20,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
2803,r281,All institutions -> New Jersey -> Seton Hall U.,All institutions,New Jersey,Seton Hall U.,3,38,12,0,2,10,5,5,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r282,All institutions -> New Jersey -> Stevens Institute of Technology,All institutions,New Jersey,Stevens Institute of Technology,3,60,0,0,0,0,7,2,0,5,12,6,6,0,0,0,0,0,0,0,36,0,1,1,2,3,0,6,4,19
2803,r283,All institutions -> New Mexico,All institutions,New Mexico,,2,328,57,5,36,16,42,13,5,24,17,13,4,51,26,1,9,1,0,14,67,0,7,7,7,16,1,6,5,18
2803,r284,All institutions -> New Mexico -> New Mexico Institute of Mining and Technology,All institutions,New Mexico,New Mexico Institute of Mining and Technology,3,6,1,0,1,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2803,r285,"All institutions -> New Mexico -> New Mexico State U., Las Cruces",All institutions,New Mexico,"New Mexico State U., Las Cruces",3,107,15,5,8,2,14,4,1,9,11,7,4,13,13,0,0,0,0,0,21,0,1,4,3,6,1,1,2,3
2803,r286,"All institutions -> New Mexico -> U. New Mexico, Albuquerque",All institutions,New Mexico,"U. New Mexico, Albuquerque",3,215,41,0,27,14,24,8,2,14,6,6,0,38,13,1,9,1,0,14,45,0,6,3,4,10,0,5,3,14
2803,r287,All institutions -> New York,All institutions,New York,,2,4164,933,65,747,121,472,190,76,206,302,166,136,851,368,55,114,96,72,146,579,12,83,65,30,99,17,60,76,137
2803,r288,All institutions -> New York -> Adelphi U.,All institutions,New York,Adelphi U.,3,29,5,0,0,5,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r289,All institutions -> New York -> Albany Medical C.,All institutions,New York,Albany Medical C.,3,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r290,All institutions -> New York -> Albert Einstein College of Medicine ,All institutions,New York,Albert Einstein College of Medicine ,3,47,47,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r291,All institutions -> New York -> Alfred U.,All institutions,New York,Alfred U.,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2
2803,r292,All institutions -> New York -> Bard C.,All institutions,New York,Bard C.,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r293,All institutions -> New York -> Clarkson U.,All institutions,New York,Clarkson U.,3,39,4,0,4,0,11,5,2,4,6,1,5,0,0,0,0,0,0,0,18,0,0,1,2,2,0,2,4,7
2803,r294,All institutions -> New York -> Cold Spring Harbor Laboratory,All institutions,New York,Cold Spring Harbor Laboratory,3,7,6,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r295,All institutions -> New York -> Columbia U. in the City of New York,All institutions,New York,Columbia U. in the City of New York,3,573,126,2,104,20,64,19,15,30,39,19,20,99,42,11,15,14,5,12,79,0,19,9,7,15,0,2,5,22
2803,r296,"All institutions -> New York -> Columbia U., Teachers C.",All institutions,New York,"Columbia U., Teachers C.",3,100,10,0,3,7,0,0,0,0,0,0,0,4,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2803,r297,All institutions -> New York -> Cornell U.,All institutions,New York,Cornell U.,3,527,125,46,78,1,64,18,8,38,43,18,25,91,16,6,24,14,14,17,125,4,25,26,2,10,0,13,13,32
2803,r298,"All institutions -> New York -> Cornell U., Weill Cornell Medical College",All institutions,New York,"Cornell U., Weill Cornell Medical College",3,77,75,0,73,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r299,"All institutions -> New York -> CUNY, City C.",All institutions,New York,"CUNY, City C.",3,26,0,0,0,0,3,0,2,1,1,1,0,0,0,0,0,0,0,0,22,0,3,6,0,5,0,1,4,3
2803,r300,"All institutions -> New York -> CUNY, Graduate Center",All institutions,New York,"CUNY, Graduate Center",3,394,46,3,34,9,51,26,6,19,20,14,6,135,53,14,11,8,14,35,0,0,0,0,0,0,0,0,0,0
2803,r301,All institutions -> New York -> Elmezzi Graduate School of Molecular Medicine,All institutions,New York,Elmezzi Graduate School of Molecular Medicine,3,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r302,All institutions -> New York -> Five Towns C.,All institutions,New York,Five Towns C.,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r303,All institutions -> New York -> Fordham U.,All institutions,New York,Fordham U.,3,102,1,0,1,0,0,0,0,0,0,0,0,34,30,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r304,"All institutions -> New York -> Hebrew Union C.-Jewish Institute of Religion, New York City",All institutions,New York,"Hebrew Union C.-Jewish Institute of Religion, New York City",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r305,All institutions -> New York -> Hofstra U.,All institutions,New York,Hofstra U.,3,27,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r306,All institutions -> New York -> Icahn School of Medicine at Mt. Sinai,All institutions,New York,Icahn School of Medicine at Mt. Sinai,3,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r307,All institutions -> New York -> Jewish Theological Seminary of America,All institutions,New York,Jewish Theological Seminary of America,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r308,All institutions -> New York -> Juilliard School,All institutions,New York,Juilliard School,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r309,"All institutions -> New York -> Long Island U., Brooklyn",All institutions,New York,"Long Island U., Brooklyn",3,24,3,0,0,3,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r310,"All institutions -> New York -> Long Island U., Brookville",All institutions,New York,"Long Island U., Brookville",3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r311,All institutions -> New York -> Memorial Sloan Kettering Cancer Center,All institutions,New York,Memorial Sloan Kettering Cancer Center,3,14,13,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r312,All institutions -> New York -> Molloy C.,All institutions,New York,Molloy C.,3,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r313,All institutions -> New York -> New School,All institutions,New York,New School,3,67,0,0,0,0,0,0,0,0,0,0,0,60,21,5,8,11,8,7,0,0,0,0,0,0,0,0,0,0
2803,r314,All institutions -> New York -> New York Medical C.,All institutions,New York,New York Medical C.,3,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r315,All institutions -> New York -> New York U.,All institutions,New York,New York U.,3,426,84,1,68,15,29,13,1,15,35,20,15,94,29,8,19,12,7,19,31,0,0,0,5,19,0,0,4,3
2803,r316,All institutions -> New York -> Pace U.,All institutions,New York,Pace U.,3,5,0,0,0,0,0,0,0,0,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r317,"All institutions -> New York -> Rensselaer Polytechnic Institute, Troy",All institutions,New York,"Rensselaer Polytechnic Institute, Troy",3,147,9,0,9,0,24,7,6,11,19,14,5,3,0,0,0,0,0,3,83,5,12,7,3,15,2,12,12,15
2803,r318,All institutions -> New York -> Rochester Institute of Technology,All institutions,New York,Rochester Institute of Technology,3,33,12,3,9,0,5,0,0,5,3,2,1,1,0,0,0,0,0,1,11,0,0,0,0,0,0,1,0,10
2803,r319,All institutions -> New York -> Rockefeller U.,All institutions,New York,Rockefeller U.,3,30,28,0,28,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r320,"All institutions -> New York -> St. John's U., Queens",All institutions,New York,"St. John's U., Queens",3,42,11,0,7,4,3,3,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r321,"All institutions -> New York -> SUNY, Binghamton U.",All institutions,New York,"SUNY, Binghamton U.",3,150,13,1,9,3,11,4,3,4,14,8,6,30,8,2,3,6,5,6,37,0,1,0,0,5,8,8,8,7
2803,r322,"All institutions -> New York -> SUNY, C. of Environmental Science and Forestry",All institutions,New York,"SUNY, C. of Environmental Science and Forestry",3,23,14,9,5,0,5,3,2,0,0,0,0,3,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1
2803,r323,"All institutions -> New York -> SUNY, C. of Optometry",All institutions,New York,"SUNY, C. of Optometry",3,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r324,"All institutions -> New York -> SUNY, Downstate Medical Center",All institutions,New York,"SUNY, Downstate Medical Center",3,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r325,"All institutions -> New York -> SUNY, Stony Brook U.",All institutions,New York,"SUNY, Stony Brook U.",3,266,51,0,46,5,61,28,11,22,47,16,31,43,14,0,7,7,5,10,41,0,5,0,0,7,0,14,12,3
2803,r326,"All institutions -> New York -> SUNY, U. Albany",All institutions,New York,"SUNY, U. Albany",3,137,18,0,14,4,20,6,10,4,14,6,8,48,13,3,7,6,8,11,7,0,0,0,0,1,0,2,0,4
2803,r327,"All institutions -> New York -> SUNY, U. Buffalo",All institutions,New York,"SUNY, U. Buffalo",3,382,80,0,55,25,44,29,1,14,34,27,7,46,17,2,6,4,2,15,81,2,6,10,8,14,6,1,9,25
2803,r328,"All institutions -> New York -> SUNY, Upstate Medical U.",All institutions,New York,"SUNY, Upstate Medical U.",3,17,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2803,r329,All institutions -> New York -> Syracuse U.,All institutions,New York,Syracuse U.,3,156,12,0,9,3,37,13,8,16,10,9,1,33,9,3,6,5,4,6,20,1,2,4,3,3,1,0,4,2
2803,r330,All institutions -> New York -> Union Theological Seminary,All institutions,New York,Union Theological Seminary,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r331,All institutions -> New York -> U. Rochester,All institutions,New York,U. Rochester,3,186,55,0,45,10,36,13,1,22,12,7,5,32,20,0,3,9,0,0,19,0,9,2,0,3,0,3,1,1
2803,r332,All institutions -> New York -> Yeshiva U.,All institutions,New York,Yeshiva U.,3,25,0,0,0,0,0,0,0,0,1,0,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r333,All institutions -> North Carolina,All institutions,North Carolina,,2,1808,498,69,326,103,184,98,35,51,187,85,102,229,79,11,42,27,26,44,315,6,54,20,11,56,19,26,32,91
2803,r334,All institutions -> North Carolina -> Duke U.,All institutions,North Carolina,Duke U.,3,382,103,10,84,9,34,19,8,7,42,17,25,64,11,6,14,11,9,13,64,0,29,0,0,11,0,4,5,15
2803,r335,All institutions -> North Carolina -> East Carolina U.,All institutions,North Carolina,East Carolina U.,3,58,39,4,25,10,1,0,1,0,0,0,0,13,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2803,r336,All institutions -> North Carolina -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina,North Carolina Agricultural and Technical State U.,3,52,5,3,2,0,1,0,0,1,4,4,0,2,2,0,0,0,0,0,17,0,1,0,0,1,7,0,0,8
2803,r337,All institutions -> North Carolina -> North Carolina State U.,All institutions,North Carolina,North Carolina State U.,3,533,105,49,55,1,67,32,13,22,77,31,46,39,14,0,11,0,11,3,164,6,6,20,9,26,12,17,16,52
2803,r338,All institutions -> North Carolina -> Southeastern Baptist Theological Seminary,All institutions,North Carolina,Southeastern Baptist Theological Seminary,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r339,"All institutions -> North Carolina -> U. North Carolina, Chapel Hill",All institutions,North Carolina,"U. North Carolina, Chapel Hill",3,489,176,3,112,61,64,40,12,12,40,18,22,77,18,5,13,16,6,19,14,0,6,0,0,0,0,3,0,5
2803,r340,"All institutions -> North Carolina -> U. North Carolina, Charlotte",All institutions,North Carolina,"U. North Carolina, Charlotte",3,130,22,0,15,7,6,1,0,5,23,15,8,13,7,0,1,0,0,5,39,0,1,0,2,18,0,0,11,7
2803,r341,"All institutions -> North Carolina -> U. North Carolina, Greensboro",All institutions,North Carolina,"U. North Carolina, Greensboro",3,93,18,0,5,13,2,2,0,0,1,0,1,21,16,0,2,0,0,3,5,0,0,0,0,0,0,1,0,4
2803,r342,"All institutions -> North Carolina -> U. North Carolina, Wilmington",All institutions,North Carolina,"U. North Carolina, Wilmington",3,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r343,All institutions -> North Carolina -> Wake Forest U.,All institutions,North Carolina,Wake Forest U.,3,49,29,0,27,2,8,4,0,4,0,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,1,0,0
2803,r344,All institutions -> North Dakota,All institutions,North Dakota,,2,168,49,18,23,8,23,12,6,5,10,5,5,23,19,0,0,0,1,3,24,1,0,1,2,2,0,2,2,14
2803,r345,All institutions -> North Dakota -> North Dakota State U.,All institutions,North Dakota,North Dakota State U.,3,87,35,18,12,5,12,9,1,2,8,3,5,4,3,0,0,0,0,1,16,0,0,0,1,1,0,2,2,10
2803,r346,All institutions -> North Dakota -> U. North Dakota,All institutions,North Dakota,U. North Dakota,3,81,14,0,11,3,11,3,5,3,2,2,0,19,16,0,0,0,1,2,8,1,0,1,1,1,0,0,0,4
2803,r347,All institutions -> Ohio,All institutions,Ohio,,2,2000,474,45,335,94,252,113,13,126,98,41,57,247,125,11,19,13,25,54,406,17,41,37,21,83,9,38,67,93
2803,r348,All institutions -> Ohio -> Air Force Institute of Technology,All institutions,Ohio,Air Force Institute of Technology,3,35,0,0,0,0,5,0,0,5,9,3,6,0,0,0,0,0,0,0,20,3,0,0,0,7,0,1,0,9
2803,r349,"All institutions -> Ohio -> Bowling Green State U., Bowling Green",All institutions,Ohio,"Bowling Green State U., Bowling Green",3,72,4,0,4,0,7,7,0,0,6,0,6,22,15,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
2803,r350,All institutions -> Ohio -> Case Western Reserve U.,All institutions,Ohio,Case Western Reserve U.,3,191,80,0,61,19,17,6,1,10,4,1,3,16,7,6,0,0,1,2,46,0,7,6,3,4,0,6,4,16
2803,r351,All institutions -> Ohio -> Cleveland State U.,All institutions,Ohio,Cleveland State U.,3,39,9,0,9,0,8,8,0,0,0,0,0,9,5,0,0,0,0,4,5,0,1,0,1,0,0,0,3,0
2803,r352,"All institutions -> Ohio -> Kent State U., Kent",All institutions,Ohio,"Kent State U., Kent",3,176,33,0,16,17,28,7,1,20,15,9,6,25,13,0,0,1,4,7,1,0,0,0,0,0,0,1,0,0
2803,r353,"All institutions -> Ohio -> Miami U., Oxford",All institutions,Ohio,"Miami U., Oxford",3,59,10,0,10,0,6,5,1,0,0,0,0,17,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2803,r354,"All institutions -> Ohio -> Ohio State U., Columbus",All institutions,Ohio,"Ohio State U., Columbus",3,726,191,41,116,34,83,32,7,44,34,16,18,89,31,5,19,10,9,15,146,6,15,11,3,33,7,18,22,31
2803,r355,"All institutions -> Ohio -> Ohio U., Athens",All institutions,Ohio,"Ohio U., Athens",3,139,19,0,17,2,20,3,0,17,9,3,6,16,16,0,0,0,0,0,18,0,0,9,4,4,0,0,1,0
2803,r356,"All institutions -> Ohio -> U. Akron, Akron",All institutions,Ohio,"U. Akron, Akron",3,122,3,1,2,0,33,21,0,12,0,0,0,15,11,0,0,0,4,0,66,0,10,10,5,4,1,4,16,16
2803,r357,"All institutions -> Ohio -> U. Cincinnati, Uptown West Campus",All institutions,Ohio,"U. Cincinnati, Uptown West Campus",3,241,70,1,51,18,24,13,2,9,6,1,5,26,5,0,0,2,3,16,47,6,4,1,4,9,0,3,10,10
2803,r358,All institutions -> Ohio -> U. Dayton,All institutions,Ohio,U. Dayton,3,45,4,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,10,0,5,6,3
2803,r359,All institutions -> Ohio -> U. Toledo,All institutions,Ohio,U. Toledo,3,118,39,0,35,4,17,11,0,6,10,4,6,7,7,0,0,0,0,0,18,0,3,0,1,5,0,0,5,4
2803,r360,"All institutions -> Ohio -> Wright State U., Dayton",All institutions,Ohio,"Wright State U., Dayton",3,37,12,2,10,0,1,0,1,0,5,4,1,5,5,0,0,0,0,0,14,1,1,0,0,7,1,0,0,4
2803,r361,All institutions -> Oklahoma,All institutions,Oklahoma,,2,482,91,22,54,15,70,31,23,16,22,7,15,63,37,1,4,4,6,11,98,3,6,11,7,20,1,1,18,31
2803,r362,All institutions -> Oklahoma -> Oklahoma City U.,All institutions,Oklahoma,Oklahoma City U.,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,r363,"All institutions -> Oklahoma -> Oklahoma State U., Center for Health Sciences",All institutions,Oklahoma,"Oklahoma State U., Center for Health Sciences",3,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
