table_id,row_id,time_period,_b_total_in_survey_b_level_1,_b_total_in_survey_b_level_2,_b_total_in_survey_b_level_3,_b_total_in_survey_b_hierarchy_depth,value
8268,r649,"Fall 2019, all surveyed fields -> Science -> Computer and information sciences",Total in survey,Master's students,Full time,3,47535
8268,r650,"Fall 2019, all surveyed fields -> Science -> Computer and information sciences",Total in survey,Master's students,Part time,3,36557
8268,r651,"Fall 2019, all surveyed fields -> Science -> Computer and information sciences",Total in survey,Doctoral students,Full time,3,14585
8268,r652,"Fall 2019, all surveyed fields -> Science -> Computer and information sciences",Total in survey,Doctoral students,Part time,3,2607
8268,r653,"Fall 2019, all surveyed fields -> Science -> Computer and information sciences",Number imputed,Master's students,Full time,3,3354
8268,r654,"Fall 2019, all surveyed fields -> Science -> Computer and information sciences",Number imputed,Master's students,Part time,3,1170
8268,r655,"Fall 2019, all surveyed fields -> Science -> Computer and information sciences",Number imputed,Doctoral students,Full time,3,386
8268,r656,"Fall 2019, all surveyed fields -> Science -> Computer and information sciences",Number imputed,Doctoral students,Part time,3,93
8268,r657,"Fall 2019, all surveyed fields -> Science -> Computer and information sciences",Imputation rate (%),Master's students,Full time,3,7.1
8268,r658,"Fall 2019, all surveyed fields -> Science -> Computer and information sciences",Imputation rate (%),Master's students,Part time,3,3.2
8268,r659,"Fall 2019, all surveyed fields -> Science -> Computer and information sciences",Imputation rate (%),Doctoral students,Full time,3,2.6
8268,r660,"Fall 2019, all surveyed fields -> Science -> Computer and information sciences",Imputation rate (%),Doctoral students,Part time,3,3.6
8268,r661,"Fall 2019, all surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Total in survey,Master's students,Full time,3,3675
8268,r662,"Fall 2019, all surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Total in survey,Master's students,Part time,3,1652
8268,r663,"Fall 2019, all surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Total in survey,Doctoral students,Full time,3,5846
8268,r664,"Fall 2019, all surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Total in survey,Doctoral students,Part time,3,705
8268,r665,"Fall 2019, all surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Number imputed,Master's students,Full time,3,29
8268,r666,"Fall 2019, all surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Number imputed,Master's students,Part time,3,0
8268,r667,"Fall 2019, all surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Number imputed,Doctoral students,Full time,3,197
8268,r668,"Fall 2019, all surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Number imputed,Doctoral students,Part time,3,3
8268,r669,"Fall 2019, all surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Imputation rate (%),Master's students,Full time,3,0.8
8268,r670,"Fall 2019, all surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Imputation rate (%),Master's students,Part time,3,0.0
8268,r671,"Fall 2019, all surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Imputation rate (%),Doctoral students,Full time,3,3.4
8268,r672,"Fall 2019, all surveyed fields -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Imputation rate (%),Doctoral students,Part time,3,0.4
8268,r673,"Fall 2019, all surveyed fields -> Science -> Mathematics and statistics",Total in survey,Master's students,Full time,3,13359
8268,r674,"Fall 2019, all surveyed fields -> Science -> Mathematics and statistics",Total in survey,Master's students,Part time,3,6235
8268,r675,"Fall 2019, all surveyed fields -> Science -> Mathematics and statistics",Total in survey,Doctoral students,Full time,3,12322
8268,r676,"Fall 2019, all surveyed fields -> Science -> Mathematics and statistics",Total in survey,Doctoral students,Part time,3,1243
8268,r677,"Fall 2019, all surveyed fields -> Science -> Mathematics and statistics",Number imputed,Master's students,Full time,3,671
8268,r678,"Fall 2019, all surveyed fields -> Science -> Mathematics and statistics",Number imputed,Master's students,Part time,3,73
8268,r679,"Fall 2019, all surveyed fields -> Science -> Mathematics and statistics",Number imputed,Doctoral students,Full time,3,265
8268,r680,"Fall 2019, all surveyed fields -> Science -> Mathematics and statistics",Number imputed,Doctoral students,Part time,3,8
8268,r681,"Fall 2019, all surveyed fields -> Science -> Mathematics and statistics",Imputation rate (%),Master's students,Full time,3,5.0
8268,r682,"Fall 2019, all surveyed fields -> Science -> Mathematics and statistics",Imputation rate (%),Master's students,Part time,3,1.2
8268,r683,"Fall 2019, all surveyed fields -> Science -> Mathematics and statistics",Imputation rate (%),Doctoral students,Full time,3,2.2
8268,r684,"Fall 2019, all surveyed fields -> Science -> Mathematics and statistics",Imputation rate (%),Doctoral students,Part time,3,0.6
8268,r685,"Fall 2019, all surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies",Total in survey,Master's students,Full time,3,4669
8268,r686,"Fall 2019, all surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies",Total in survey,Master's students,Part time,3,3534
8268,r687,"Fall 2019, all surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies",Total in survey,Doctoral students,Full time,3,2364
8268,r688,"Fall 2019, all surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies",Total in survey,Doctoral students,Part time,3,614
8268,r689,"Fall 2019, all surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies",Number imputed,Master's students,Full time,3,184
8268,r690,"Fall 2019, all surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies",Number imputed,Master's students,Part time,3,63
8268,r691,"Fall 2019, all surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies",Number imputed,Doctoral students,Full time,3,47
8268,r692,"Fall 2019, all surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies",Number imputed,Doctoral students,Part time,3,3
8268,r693,"Fall 2019, all surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies",Imputation rate (%),Master's students,Full time,3,3.9
8268,r694,"Fall 2019, all surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies",Imputation rate (%),Master's students,Part time,3,1.8
8268,r695,"Fall 2019, all surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies",Imputation rate (%),Doctoral students,Full time,3,2.0
8268,r696,"Fall 2019, all surveyed fields -> Science -> Multidisciplinary and interdisciplinary studies",Imputation rate (%),Doctoral students,Part time,3,0.5
8268,r697,"Fall 2019, all surveyed fields -> Science -> Natural resources and conservation",Total in survey,Master's students,Full time,3,5176
8268,r698,"Fall 2019, all surveyed fields -> Science -> Natural resources and conservation",Total in survey,Master's students,Part time,3,2890
8268,r699,"Fall 2019, all surveyed fields -> Science -> Natural resources and conservation",Total in survey,Doctoral students,Full time,3,2925
8268,r700,"Fall 2019, all surveyed fields -> Science -> Natural resources and conservation",Total in survey,Doctoral students,Part time,3,752
8268,r701,"Fall 2019, all surveyed fields -> Science -> Natural resources and conservation",Number imputed,Master's students,Full time,3,74
8268,r702,"Fall 2019, all surveyed fields -> Science -> Natural resources and conservation",Number imputed,Master's students,Part time,3,30
8268,r703,"Fall 2019, all surveyed fields -> Science -> Natural resources and conservation",Number imputed,Doctoral students,Full time,3,87
8268,r704,"Fall 2019, all surveyed fields -> Science -> Natural resources and conservation",Number imputed,Doctoral students,Part time,3,1
8268,r705,"Fall 2019, all surveyed fields -> Science -> Natural resources and conservation",Imputation rate (%),Master's students,Full time,3,1.4
8268,r706,"Fall 2019, all surveyed fields -> Science -> Natural resources and conservation",Imputation rate (%),Master's students,Part time,3,1.0
8268,r707,"Fall 2019, all surveyed fields -> Science -> Natural resources and conservation",Imputation rate (%),Doctoral students,Full time,3,3.0
8268,r708,"Fall 2019, all surveyed fields -> Science -> Natural resources and conservation",Imputation rate (%),Doctoral students,Part time,3,0.1
8268,r709,"Fall 2019, all surveyed fields -> Science -> Physical sciences",Total in survey,Master's students,Full time,3,3878
8268,r710,"Fall 2019, all surveyed fields -> Science -> Physical sciences",Total in survey,Master's students,Part time,3,2483
8268,r711,"Fall 2019, all surveyed fields -> Science -> Physical sciences",Total in survey,Doctoral students,Full time,3,34284
8268,r712,"Fall 2019, all surveyed fields -> Science -> Physical sciences",Total in survey,Doctoral students,Part time,3,2222
8268,r713,"Fall 2019, all surveyed fields -> Science -> Physical sciences",Number imputed,Master's students,Full time,3,113
8268,r714,"Fall 2019, all surveyed fields -> Science -> Physical sciences",Number imputed,Master's students,Part time,3,27
8268,r715,"Fall 2019, all surveyed fields -> Science -> Physical sciences",Number imputed,Doctoral students,Full time,3,843
8268,r716,"Fall 2019, all surveyed fields -> Science -> Physical sciences",Number imputed,Doctoral students,Part time,3,30
8268,r717,"Fall 2019, all surveyed fields -> Science -> Physical sciences",Imputation rate (%),Master's students,Full time,3,2.9
8268,r718,"Fall 2019, all surveyed fields -> Science -> Physical sciences",Imputation rate (%),Master's students,Part time,3,1.1
8268,r719,"Fall 2019, all surveyed fields -> Science -> Physical sciences",Imputation rate (%),Doctoral students,Full time,3,2.5
8268,r720,"Fall 2019, all surveyed fields -> Science -> Physical sciences",Imputation rate (%),Doctoral students,Part time,3,1.4
8268,r721,"Fall 2019, all surveyed fields -> Science -> Psychology",Total in survey,Master's students,Full time,3,24547
8268,r722,"Fall 2019, all surveyed fields -> Science -> Psychology",Total in survey,Master's students,Part time,3,16291
8268,r723,"Fall 2019, all surveyed fields -> Science -> Psychology",Total in survey,Doctoral students,Full time,3,16546
8268,r724,"Fall 2019, all surveyed fields -> Science -> Psychology",Total in survey,Doctoral students,Part time,3,3685
8268,r725,"Fall 2019, all surveyed fields -> Science -> Psychology",Number imputed,Master's students,Full time,3,743
8268,r726,"Fall 2019, all surveyed fields -> Science -> Psychology",Number imputed,Master's students,Part time,3,459
8268,r727,"Fall 2019, all surveyed fields -> Science -> Psychology",Number imputed,Doctoral students,Full time,3,191
8268,r728,"Fall 2019, all surveyed fields -> Science -> Psychology",Number imputed,Doctoral students,Part time,3,50
8268,r729,"Fall 2019, all surveyed fields -> Science -> Psychology",Imputation rate (%),Master's students,Full time,3,3.0
8268,r730,"Fall 2019, all surveyed fields -> Science -> Psychology",Imputation rate (%),Master's students,Part time,3,2.8
8268,r731,"Fall 2019, all surveyed fields -> Science -> Psychology",Imputation rate (%),Doctoral students,Full time,3,1.2
8268,r732,"Fall 2019, all surveyed fields -> Science -> Psychology",Imputation rate (%),Doctoral students,Part time,3,1.4
8268,r733,"Fall 2019, all surveyed fields -> Science -> Social sciences",Total in survey,Master's students,Full time,3,26604
8268,r734,"Fall 2019, all surveyed fields -> Science -> Social sciences",Total in survey,Master's students,Part time,3,17003
8268,r735,"Fall 2019, all surveyed fields -> Science -> Social sciences",Total in survey,Doctoral students,Full time,3,30376
8268,r736,"Fall 2019, all surveyed fields -> Science -> Social sciences",Total in survey,Doctoral students,Part time,3,5016
8268,r737,"Fall 2019, all surveyed fields -> Science -> Social sciences",Number imputed,Master's students,Full time,3,297
8268,r738,"Fall 2019, all surveyed fields -> Science -> Social sciences",Number imputed,Master's students,Part time,3,357
8268,r739,"Fall 2019, all surveyed fields -> Science -> Social sciences",Number imputed,Doctoral students,Full time,3,723
8268,r740,"Fall 2019, all surveyed fields -> Science -> Social sciences",Number imputed,Doctoral students,Part time,3,49
8268,r741,"Fall 2019, all surveyed fields -> Science -> Social sciences",Imputation rate (%),Master's students,Full time,3,1.1
8268,r742,"Fall 2019, all surveyed fields -> Science -> Social sciences",Imputation rate (%),Master's students,Part time,3,2.1
8268,r743,"Fall 2019, all surveyed fields -> Science -> Social sciences",Imputation rate (%),Doctoral students,Full time,3,2.4
8268,r744,"Fall 2019, all surveyed fields -> Science -> Social sciences",Imputation rate (%),Doctoral students,Part time,3,1.0
8268,r745,"Fall 2019, all surveyed fields -> Engineering",Total in survey,Master's students,Full time,3,57723
8268,r746,"Fall 2019, all surveyed fields -> Engineering",Total in survey,Master's students,Part time,3,34216
8268,r747,"Fall 2019, all surveyed fields -> Engineering",Total in survey,Doctoral students,Full time,3,63394
8268,r748,"Fall 2019, all surveyed fields -> Engineering",Total in survey,Doctoral students,Part time,3,8671
8268,r749,"Fall 2019, all surveyed fields -> Engineering",Number imputed,Master's students,Full time,3,995
8268,r750,"Fall 2019, all surveyed fields -> Engineering",Number imputed,Master's students,Part time,3,568
8268,r751,"Fall 2019, all surveyed fields -> Engineering",Number imputed,Doctoral students,Full time,3,701
8268,r752,"Fall 2019, all surveyed fields -> Engineering",Number imputed,Doctoral students,Part time,3,98
8268,r753,"Fall 2019, all surveyed fields -> Engineering",Imputation rate (%),Master's students,Full time,3,1.7
8268,r754,"Fall 2019, all surveyed fields -> Engineering",Imputation rate (%),Master's students,Part time,3,1.7
8268,r755,"Fall 2019, all surveyed fields -> Engineering",Imputation rate (%),Doctoral students,Full time,3,1.1
8268,r756,"Fall 2019, all surveyed fields -> Engineering",Imputation rate (%),Doctoral students,Part time,3,1.1
8268,r757,"Fall 2019, all surveyed fields -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Master's students,Full time,3,2197
8268,r758,"Fall 2019, all surveyed fields -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Master's students,Part time,3,1504
8268,r759,"Fall 2019, all surveyed fields -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Doctoral students,Full time,3,2238
8268,r760,"Fall 2019, all surveyed fields -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Doctoral students,Part time,3,316
8268,r761,"Fall 2019, all surveyed fields -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Master's students,Full time,3,13
8268,r762,"Fall 2019, all surveyed fields -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Master's students,Part time,3,1
8268,r763,"Fall 2019, all surveyed fields -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Doctoral students,Full time,3,37
8268,r764,"Fall 2019, all surveyed fields -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Doctoral students,Part time,3,0
8268,r765,"Fall 2019, all surveyed fields -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Master's students,Full time,3,0.6
8268,r766,"Fall 2019, all surveyed fields -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Master's students,Part time,3,0.1
8268,r767,"Fall 2019, all surveyed fields -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Doctoral students,Full time,3,1.7
8268,r768,"Fall 2019, all surveyed fields -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
8268,r769,"Fall 2019, all surveyed fields -> Engineering -> Agricultural engineering",Total in survey,Master's students,Full time,3,393
8268,r770,"Fall 2019, all surveyed fields -> Engineering -> Agricultural engineering",Total in survey,Master's students,Part time,3,101
8268,r771,"Fall 2019, all surveyed fields -> Engineering -> Agricultural engineering",Total in survey,Doctoral students,Full time,3,561
8268,r772,"Fall 2019, all surveyed fields -> Engineering -> Agricultural engineering",Total in survey,Doctoral students,Part time,3,101
8268,r773,"Fall 2019, all surveyed fields -> Engineering -> Agricultural engineering",Number imputed,Master's students,Full time,3,0
8268,r774,"Fall 2019, all surveyed fields -> Engineering -> Agricultural engineering",Number imputed,Master's students,Part time,3,0
8268,r775,"Fall 2019, all surveyed fields -> Engineering -> Agricultural engineering",Number imputed,Doctoral students,Full time,3,0
8268,r776,"Fall 2019, all surveyed fields -> Engineering -> Agricultural engineering",Number imputed,Doctoral students,Part time,3,0
8268,r777,"Fall 2019, all surveyed fields -> Engineering -> Agricultural engineering",Imputation rate (%),Master's students,Full time,3,0.0
8268,r778,"Fall 2019, all surveyed fields -> Engineering -> Agricultural engineering",Imputation rate (%),Master's students,Part time,3,0.0
8268,r779,"Fall 2019, all surveyed fields -> Engineering -> Agricultural engineering",Imputation rate (%),Doctoral students,Full time,3,0.0
8268,r780,"Fall 2019, all surveyed fields -> Engineering -> Agricultural engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
8268,r781,"Fall 2019, all surveyed fields -> Engineering -> Bioengineering and biomedical engineering",Total in survey,Master's students,Full time,3,3353
8268,r782,"Fall 2019, all surveyed fields -> Engineering -> Bioengineering and biomedical engineering",Total in survey,Master's students,Part time,3,982
8268,r783,"Fall 2019, all surveyed fields -> Engineering -> Bioengineering and biomedical engineering",Total in survey,Doctoral students,Full time,3,7100
8268,r784,"Fall 2019, all surveyed fields -> Engineering -> Bioengineering and biomedical engineering",Total in survey,Doctoral students,Part time,3,615
8268,r785,"Fall 2019, all surveyed fields -> Engineering -> Bioengineering and biomedical engineering",Number imputed,Master's students,Full time,3,149
8268,r786,"Fall 2019, all surveyed fields -> Engineering -> Bioengineering and biomedical engineering",Number imputed,Master's students,Part time,3,25
8268,r787,"Fall 2019, all surveyed fields -> Engineering -> Bioengineering and biomedical engineering",Number imputed,Doctoral students,Full time,3,157
8268,r788,"Fall 2019, all surveyed fields -> Engineering -> Bioengineering and biomedical engineering",Number imputed,Doctoral students,Part time,3,3
8268,r789,"Fall 2019, all surveyed fields -> Engineering -> Bioengineering and biomedical engineering",Imputation rate (%),Master's students,Full time,3,4.4
8268,r790,"Fall 2019, all surveyed fields -> Engineering -> Bioengineering and biomedical engineering",Imputation rate (%),Master's students,Part time,3,2.5
8268,r791,"Fall 2019, all surveyed fields -> Engineering -> Bioengineering and biomedical engineering",Imputation rate (%),Doctoral students,Full time,3,2.2
8268,r792,"Fall 2019, all surveyed fields -> Engineering -> Bioengineering and biomedical engineering",Imputation rate (%),Doctoral students,Part time,3,0.5
8268,r793,"Fall 2019, all surveyed fields -> Engineering -> Biological and biosystems engineering",Total in survey,Master's students,Full time,3,64
8268,r794,"Fall 2019, all surveyed fields -> Engineering -> Biological and biosystems engineering",Total in survey,Master's students,Part time,3,25
8268,r795,"Fall 2019, all surveyed fields -> Engineering -> Biological and biosystems engineering",Total in survey,Doctoral students,Full time,3,167
8268,r796,"Fall 2019, all surveyed fields -> Engineering -> Biological and biosystems engineering",Total in survey,Doctoral students,Part time,3,52
8268,r797,"Fall 2019, all surveyed fields -> Engineering -> Biological and biosystems engineering",Number imputed,Master's students,Full time,3,0
8268,r798,"Fall 2019, all surveyed fields -> Engineering -> Biological and biosystems engineering",Number imputed,Master's students,Part time,3,0
8268,r799,"Fall 2019, all surveyed fields -> Engineering -> Biological and biosystems engineering",Number imputed,Doctoral students,Full time,3,0
8268,r800,"Fall 2019, all surveyed fields -> Engineering -> Biological and biosystems engineering",Number imputed,Doctoral students,Part time,3,0
8268,r801,"Fall 2019, all surveyed fields -> Engineering -> Biological and biosystems engineering",Imputation rate (%),Master's students,Full time,3,0.0
8268,r802,"Fall 2019, all surveyed fields -> Engineering -> Biological and biosystems engineering",Imputation rate (%),Master's students,Part time,3,0.0
8268,r803,"Fall 2019, all surveyed fields -> Engineering -> Biological and biosystems engineering",Imputation rate (%),Doctoral students,Full time,3,0.0
8268,r804,"Fall 2019, all surveyed fields -> Engineering -> Biological and biosystems engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
8268,r805,"Fall 2019, all surveyed fields -> Engineering -> Chemical engineering",Total in survey,Master's students,Full time,3,1888
8268,r806,"Fall 2019, all surveyed fields -> Engineering -> Chemical engineering",Total in survey,Master's students,Part time,3,744
8268,r807,"Fall 2019, all surveyed fields -> Engineering -> Chemical engineering",Total in survey,Doctoral students,Full time,3,6677
8268,r808,"Fall 2019, all surveyed fields -> Engineering -> Chemical engineering",Total in survey,Doctoral students,Part time,3,380
8268,r809,"Fall 2019, all surveyed fields -> Engineering -> Chemical engineering",Number imputed,Master's students,Full time,3,1
8268,r810,"Fall 2019, all surveyed fields -> Engineering -> Chemical engineering",Number imputed,Master's students,Part time,3,2
8268,r811,"Fall 2019, all surveyed fields -> Engineering -> Chemical engineering",Number imputed,Doctoral students,Full time,3,67
8268,r812,"Fall 2019, all surveyed fields -> Engineering -> Chemical engineering",Number imputed,Doctoral students,Part time,3,3
8268,r813,"Fall 2019, all surveyed fields -> Engineering -> Chemical engineering",Imputation rate (%),Master's students,Full time,3,0.1
8268,r814,"Fall 2019, all surveyed fields -> Engineering -> Chemical engineering",Imputation rate (%),Master's students,Part time,3,0.3
8268,r815,"Fall 2019, all surveyed fields -> Engineering -> Chemical engineering",Imputation rate (%),Doctoral students,Full time,3,1.0
8268,r816,"Fall 2019, all surveyed fields -> Engineering -> Chemical engineering",Imputation rate (%),Doctoral students,Part time,3,0.8
8268,r817,"Fall 2019, all surveyed fields -> Engineering -> Civil engineering",Total in survey,Master's students,Full time,3,7576
8268,r818,"Fall 2019, all surveyed fields -> Engineering -> Civil engineering",Total in survey,Master's students,Part time,3,4297
8268,r819,"Fall 2019, all surveyed fields -> Engineering -> Civil engineering",Total in survey,Doctoral students,Full time,3,6726
8268,r820,"Fall 2019, all surveyed fields -> Engineering -> Civil engineering",Total in survey,Doctoral students,Part time,3,1026
8268,r821,"Fall 2019, all surveyed fields -> Engineering -> Civil engineering",Number imputed,Master's students,Full time,3,10
8268,r822,"Fall 2019, all surveyed fields -> Engineering -> Civil engineering",Number imputed,Master's students,Part time,3,4
8268,r823,"Fall 2019, all surveyed fields -> Engineering -> Civil engineering",Number imputed,Doctoral students,Full time,3,28
8268,r824,"Fall 2019, all surveyed fields -> Engineering -> Civil engineering",Number imputed,Doctoral students,Part time,3,0
8268,r825,"Fall 2019, all surveyed fields -> Engineering -> Civil engineering",Imputation rate (%),Master's students,Full time,3,0.1
8268,r826,"Fall 2019, all surveyed fields -> Engineering -> Civil engineering",Imputation rate (%),Master's students,Part time,3,0.1
8268,r827,"Fall 2019, all surveyed fields -> Engineering -> Civil engineering",Imputation rate (%),Doctoral students,Full time,3,0.4
8268,r828,"Fall 2019, all surveyed fields -> Engineering -> Civil engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
8268,r829,"Fall 2019, all surveyed fields -> Engineering -> Electrical, electronics, and communications engineering",Total in survey,Master's students,Full time,3,19138
8268,r830,"Fall 2019, all surveyed fields -> Engineering -> Electrical, electronics, and communications engineering",Total in survey,Master's students,Part time,3,9039
8268,r831,"Fall 2019, all surveyed fields -> Engineering -> Electrical, electronics, and communications engineering",Total in survey,Doctoral students,Full time,3,16288
8268,r832,"Fall 2019, all surveyed fields -> Engineering -> Electrical, electronics, and communications engineering",Total in survey,Doctoral students,Part time,3,2289
8268,r833,"Fall 2019, all surveyed fields -> Engineering -> Electrical, electronics, and communications engineering",Number imputed,Master's students,Full time,3,653
8268,r834,"Fall 2019, all surveyed fields -> Engineering -> Electrical, electronics, and communications engineering",Number imputed,Master's students,Part time,3,253
8268,r835,"Fall 2019, all surveyed fields -> Engineering -> Electrical, electronics, and communications engineering",Number imputed,Doctoral students,Full time,3,206
8268,r836,"Fall 2019, all surveyed fields -> Engineering -> Electrical, electronics, and communications engineering",Number imputed,Doctoral students,Part time,3,68
8268,r837,"Fall 2019, all surveyed fields -> Engineering -> Electrical, electronics, and communications engineering",Imputation rate (%),Master's students,Full time,3,3.4
8268,r838,"Fall 2019, all surveyed fields -> Engineering -> Electrical, electronics, and communications engineering",Imputation rate (%),Master's students,Part time,3,2.8
8268,r839,"Fall 2019, all surveyed fields -> Engineering -> Electrical, electronics, and communications engineering",Imputation rate (%),Doctoral students,Full time,3,1.3
8268,r840,"Fall 2019, all surveyed fields -> Engineering -> Electrical, electronics, and communications engineering",Imputation rate (%),Doctoral students,Part time,3,3.0
8268,r841,"Fall 2019, all surveyed fields -> Engineering -> Engineering mechanics, physics, and science",Total in survey,Master's students,Full time,3,563
8268,r842,"Fall 2019, all surveyed fields -> Engineering -> Engineering mechanics, physics, and science",Total in survey,Master's students,Part time,3,289
8268,r843,"Fall 2019, all surveyed fields -> Engineering -> Engineering mechanics, physics, and science",Total in survey,Doctoral students,Full time,3,1320
8268,r844,"Fall 2019, all surveyed fields -> Engineering -> Engineering mechanics, physics, and science",Total in survey,Doctoral students,Part time,3,127
8268,r845,"Fall 2019, all surveyed fields -> Engineering -> Engineering mechanics, physics, and science",Number imputed,Master's students,Full time,3,0
8268,r846,"Fall 2019, all surveyed fields -> Engineering -> Engineering mechanics, physics, and science",Number imputed,Master's students,Part time,3,0
8268,r847,"Fall 2019, all surveyed fields -> Engineering -> Engineering mechanics, physics, and science",Number imputed,Doctoral students,Full time,3,0
8268,r848,"Fall 2019, all surveyed fields -> Engineering -> Engineering mechanics, physics, and science",Number imputed,Doctoral students,Part time,3,0
8268,r849,"Fall 2019, all surveyed fields -> Engineering -> Engineering mechanics, physics, and science",Imputation rate (%),Master's students,Full time,3,0.0
8268,r850,"Fall 2019, all surveyed fields -> Engineering -> Engineering mechanics, physics, and science",Imputation rate (%),Master's students,Part time,3,0.0
8268,r851,"Fall 2019, all surveyed fields -> Engineering -> Engineering mechanics, physics, and science",Imputation rate (%),Doctoral students,Full time,3,0.0
8268,r852,"Fall 2019, all surveyed fields -> Engineering -> Engineering mechanics, physics, and science",Imputation rate (%),Doctoral students,Part time,3,0.0
8268,r853,"Fall 2019, all surveyed fields -> Engineering -> Industrial and manufacturing engineering",Total in survey,Master's students,Full time,3,6247
8268,r854,"Fall 2019, all surveyed fields -> Engineering -> Industrial and manufacturing engineering",Total in survey,Master's students,Part time,3,5665
8268,r855,"Fall 2019, all surveyed fields -> Engineering -> Industrial and manufacturing engineering",Total in survey,Doctoral students,Full time,3,2939
8268,r856,"Fall 2019, all surveyed fields -> Engineering -> Industrial and manufacturing engineering",Total in survey,Doctoral students,Part time,3,823
8268,r857,"Fall 2019, all surveyed fields -> Engineering -> Industrial and manufacturing engineering",Number imputed,Master's students,Full time,3,16
8268,r858,"Fall 2019, all surveyed fields -> Engineering -> Industrial and manufacturing engineering",Number imputed,Master's students,Part time,3,78
8268,r859,"Fall 2019, all surveyed fields -> Engineering -> Industrial and manufacturing engineering",Number imputed,Doctoral students,Full time,3,22
8268,r860,"Fall 2019, all surveyed fields -> Engineering -> Industrial and manufacturing engineering",Number imputed,Doctoral students,Part time,3,2
8268,r861,"Fall 2019, all surveyed fields -> Engineering -> Industrial and manufacturing engineering",Imputation rate (%),Master's students,Full time,3,0.3
8268,r862,"Fall 2019, all surveyed fields -> Engineering -> Industrial and manufacturing engineering",Imputation rate (%),Master's students,Part time,3,1.4
8268,r863,"Fall 2019, all surveyed fields -> Engineering -> Industrial and manufacturing engineering",Imputation rate (%),Doctoral students,Full time,3,0.7
8268,r864,"Fall 2019, all surveyed fields -> Engineering -> Industrial and manufacturing engineering",Imputation rate (%),Doctoral students,Part time,3,0.2
8268,r865,"Fall 2019, all surveyed fields -> Engineering -> Mechanical engineering",Total in survey,Master's students,Full time,3,9394
8268,r866,"Fall 2019, all surveyed fields -> Engineering -> Mechanical engineering",Total in survey,Master's students,Part time,3,5467
8268,r867,"Fall 2019, all surveyed fields -> Engineering -> Mechanical engineering",Total in survey,Doctoral students,Full time,3,9951
8268,r868,"Fall 2019, all surveyed fields -> Engineering -> Mechanical engineering",Total in survey,Doctoral students,Part time,3,1296
8268,r869,"Fall 2019, all surveyed fields -> Engineering -> Mechanical engineering",Number imputed,Master's students,Full time,3,103
8268,r870,"Fall 2019, all surveyed fields -> Engineering -> Mechanical engineering",Number imputed,Master's students,Part time,3,170
8268,r871,"Fall 2019, all surveyed fields -> Engineering -> Mechanical engineering",Number imputed,Doctoral students,Full time,3,83
8268,r872,"Fall 2019, all surveyed fields -> Engineering -> Mechanical engineering",Number imputed,Doctoral students,Part time,3,7
8268,r873,"Fall 2019, all surveyed fields -> Engineering -> Mechanical engineering",Imputation rate (%),Master's students,Full time,3,1.1
8268,r874,"Fall 2019, all surveyed fields -> Engineering -> Mechanical engineering",Imputation rate (%),Master's students,Part time,3,3.1
