table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_agencies,field_aid,field_arc,field_cpsc,field_dhs,field_doc,field_doda_total,field_doda_research,field_doda_development_advanced_technology,field_doda_development_major_systems,field_doe,field_doi
10399,r423,All states and outlying areas -> Massachusetts -> Western New England U.,All states and outlying areas,Massachusetts,Western New England U.,3,448,0,0,0,0,0,0,0,0,0,0,0
10399,r424,"All states and outlying areas -> Massachusetts -> Williams C., Williamstown",All states and outlying areas,Massachusetts,"Williams C., Williamstown",3,2293,0,0,0,0,0,0,0,0,0,0,0
10399,r425,All states and outlying areas -> Massachusetts -> Woods Hole Oceanographic Institution,All states and outlying areas,Massachusetts,Woods Hole Oceanographic Institution,3,178122,0,0,0,0,3477,37301,36629,372,300,270,1041
10399,r426,All states and outlying areas -> Massachusetts -> Worcester Polytechnic Institute,All states and outlying areas,Massachusetts,Worcester Polytechnic Institute,3,17125,0,0,0,0,0,1963,1551,412,0,3148,208
10399,r427,All states and outlying areas -> Massachusetts -> Worcester State U.,All states and outlying areas,Massachusetts,Worcester State U.,3,8,0,0,0,0,0,0,0,0,0,0,0
10399,r428,All states and outlying areas -> Michigan,All states and outlying areas,Michigan,,2,1187746,0,0,0,375,4331,103170,81095,22075,0,113758,53
10399,r429,All states and outlying areas -> Michigan -> Albion C.,All states and outlying areas,Michigan,Albion C.,3,147,0,0,0,0,0,0,0,0,0,0,0
10399,r430,All states and outlying areas -> Michigan -> Andrews U.,All states and outlying areas,Michigan,Andrews U.,3,386,0,0,0,0,0,0,0,0,0,0,0
10399,r431,All states and outlying areas -> Michigan -> Calvin U.,All states and outlying areas,Michigan,Calvin U.,3,351,0,0,0,0,0,0,0,0,0,0,0
10399,r432,All states and outlying areas -> Michigan -> Central Michigan U.,All states and outlying areas,Michigan,Central Michigan U.,3,9025,0,0,0,0,0,0,0,0,0,1750,0
10399,r433,All states and outlying areas -> Michigan -> Davenport U.,All states and outlying areas,Michigan,Davenport U.,3,229,0,0,0,0,0,0,0,0,0,0,0
10399,r434,All states and outlying areas -> Michigan -> Eastern Michigan U.,All states and outlying areas,Michigan,Eastern Michigan U.,3,1579,0,0,0,0,0,0,0,0,0,0,0
10399,r435,All states and outlying areas -> Michigan -> Ferris State U.,All states and outlying areas,Michigan,Ferris State U.,3,378,0,0,0,0,0,0,0,0,0,0,0
10399,r436,All states and outlying areas -> Michigan -> Grand Valley State U.,All states and outlying areas,Michigan,Grand Valley State U.,3,1211,0,0,0,0,0,0,0,0,0,0,0
10399,r437,All states and outlying areas -> Michigan -> Hope C.,All states and outlying areas,Michigan,Hope C.,3,242,0,0,0,0,0,0,0,0,0,0,0
10399,r438,All states and outlying areas -> Michigan -> Kalamazoo C.,All states and outlying areas,Michigan,Kalamazoo C.,3,379,0,0,0,0,0,0,0,0,0,0,0
10399,r439,All states and outlying areas -> Michigan -> Kettering U.,All states and outlying areas,Michigan,Kettering U.,3,230,0,0,0,0,0,0,0,0,0,0,0
10399,r440,All states and outlying areas -> Michigan -> Keweenaw Bay Ojibwa Community C.,All states and outlying areas,Michigan,Keweenaw Bay Ojibwa Community C.,3,546,0,0,0,0,0,0,0,0,0,0,0
10399,r441,All states and outlying areas -> Michigan -> Lawrence Technological U.,All states and outlying areas,Michigan,Lawrence Technological U.,3,185,0,0,0,0,0,0,0,0,0,0,0
10399,r442,All states and outlying areas -> Michigan -> Michigan State U.,All states and outlying areas,Michigan,Michigan State U.,3,274656,0,0,0,0,0,13943,11421,2523,0,80620,0
10399,r443,All states and outlying areas -> Michigan -> Michigan Technological U.,All states and outlying areas,Michigan,Michigan Technological U.,3,29218,0,0,0,0,200,10535,10236,299,0,1872,0
10399,r444,All states and outlying areas -> Michigan -> Northern Michigan U.,All states and outlying areas,Michigan,Northern Michigan U.,3,131,0,0,0,0,0,0,0,0,0,0,25
10399,r445,All states and outlying areas -> Michigan -> Oakland U.,All states and outlying areas,Michigan,Oakland U.,3,5676,0,0,0,0,0,1279,1279,0,0,0,0
10399,r446,All states and outlying areas -> Michigan -> U. Detroit Mercy,All states and outlying areas,Michigan,U. Detroit Mercy,3,2080,0,0,0,0,0,0,0,0,0,0,0
10399,r447,All states and outlying areas -> Michigan -> U. Michigan,All states and outlying areas,Michigan,U. Michigan,3,774551,0,0,0,375,4131,73150,57860,15290,0,25674,0
10399,r448,All states and outlying areas -> Michigan -> Wayne State U.,All states and outlying areas,Michigan,Wayne State U.,3,82585,0,0,0,0,0,4263,299,3963,0,3842,28
10399,r449,All states and outlying areas -> Michigan -> Western Michigan U.,All states and outlying areas,Michigan,Western Michigan U.,3,3961,0,0,0,0,0,0,0,0,0,0,0
10399,r450,All states and outlying areas -> Minnesota,All states and outlying areas,Minnesota,,2,481158,0,0,0,0,1578,29914,20092,9549,273,24243,3925
10399,r451,All states and outlying areas -> Minnesota -> Augsburg U.,All states and outlying areas,Minnesota,Augsburg U.,3,357,0,0,0,0,0,0,0,0,0,0,0
10399,r452,"All states and outlying areas -> Minnesota -> Bethel U., Saint Paul",All states and outlying areas,Minnesota,"Bethel U., Saint Paul",3,243,0,0,0,0,0,0,0,0,0,0,0
10399,r453,"All states and outlying areas -> Minnesota -> C. St. Scholastica, The",All states and outlying areas,Minnesota,"C. St. Scholastica, The",3,1000,0,0,0,0,0,0,0,0,0,0,0
10399,r454,All states and outlying areas -> Minnesota -> Carleton C.,All states and outlying areas,Minnesota,Carleton C.,3,1662,0,0,0,0,0,0,0,0,0,0,0
10399,r455,"All states and outlying areas -> Minnesota -> Central Lakes C., Brainerd",All states and outlying areas,Minnesota,"Central Lakes C., Brainerd",3,15,0,0,0,0,0,0,0,0,0,0,0
10399,r456,All states and outlying areas -> Minnesota -> Dakota County Technical C.,All states and outlying areas,Minnesota,Dakota County Technical C.,3,93,0,0,0,0,0,0,0,0,0,0,0
10399,r457,All states and outlying areas -> Minnesota -> Fond du Lac Tribal and Community C.,All states and outlying areas,Minnesota,Fond du Lac Tribal and Community C.,3,659,0,0,0,0,0,0,0,0,0,0,0
10399,r458,All states and outlying areas -> Minnesota -> Leech Lake Tribal C.,All states and outlying areas,Minnesota,Leech Lake Tribal C.,3,142,0,0,0,0,0,0,0,0,0,0,0
10399,r459,All states and outlying areas -> Minnesota -> Macalester C.,All states and outlying areas,Minnesota,Macalester C.,3,1324,0,0,0,0,0,0,0,0,0,0,6
10399,r460,All states and outlying areas -> Minnesota -> Minnesota State C. Southeast,All states and outlying areas,Minnesota,Minnesota State C. Southeast,3,103,0,0,0,0,0,0,0,0,0,0,0
10399,r461,"All states and outlying areas -> Minnesota -> Minnesota State U., Mankato",All states and outlying areas,Minnesota,"Minnesota State U., Mankato",3,60,0,0,0,0,0,0,0,0,0,0,0
10399,r462,"All states and outlying areas -> Minnesota -> Minnesota State U., Moorhead",All states and outlying areas,Minnesota,"Minnesota State U., Moorhead",3,76,0,0,0,0,0,0,0,0,0,0,0
10399,r463,All states and outlying areas -> Minnesota -> Mitchell Hamline School of Law,All states and outlying areas,Minnesota,Mitchell Hamline School of Law,3,149,0,0,0,0,0,0,0,0,0,0,0
10399,r464,All states and outlying areas -> Minnesota -> Red Lake Nation C.,All states and outlying areas,Minnesota,Red Lake Nation C.,3,18,0,0,0,0,0,0,0,0,0,0,0
10399,r465,All states and outlying areas -> Minnesota -> Saint Mary's U. Minnesota,All states and outlying areas,Minnesota,Saint Mary's U. Minnesota,3,68,0,0,0,0,0,0,0,0,0,0,68
10399,r466,All states and outlying areas -> Minnesota -> St. Catherine U.,All states and outlying areas,Minnesota,St. Catherine U.,3,720,0,0,0,0,0,0,0,0,0,0,0
10399,r467,All states and outlying areas -> Minnesota -> U. Minnesota,All states and outlying areas,Minnesota,U. Minnesota,3,473552,0,0,0,0,1578,29914,20092,9549,273,24243,3851
10399,r468,"All states and outlying areas -> Minnesota -> U. St. Thomas, Saint Paul",All states and outlying areas,Minnesota,"U. St. Thomas, Saint Paul",3,508,0,0,0,0,0,0,0,0,0,0,0
10399,r469,All states and outlying areas -> Minnesota -> Winona State U.,All states and outlying areas,Minnesota,Winona State U.,3,408,0,0,0,0,0,0,0,0,0,0,0
10399,r470,All states and outlying areas -> Mississippi,All states and outlying areas,Mississippi,,2,168637,0,0,0,0,12856,18269,17781,438,51,5740,714
10399,r471,All states and outlying areas -> Mississippi -> Alcorn State U.,All states and outlying areas,Mississippi,Alcorn State U.,3,4534,0,0,0,0,0,146,146,0,0,0,0
10399,r472,All states and outlying areas -> Mississippi -> Hinds Community C.,All states and outlying areas,Mississippi,Hinds Community C.,3,63,0,0,0,0,0,0,0,0,0,0,0
10399,r473,All states and outlying areas -> Mississippi -> Jackson State U.,All states and outlying areas,Mississippi,Jackson State U.,3,7993,0,0,0,0,0,250,250,0,0,0,0
10399,r474,All states and outlying areas -> Mississippi -> Millsaps C.,All states and outlying areas,Mississippi,Millsaps C.,3,400,0,0,0,0,0,0,0,0,0,0,0
10399,r475,All states and outlying areas -> Mississippi -> Mississippi Gulf Coast Community C.,All states and outlying areas,Mississippi,Mississippi Gulf Coast Community C.,3,375,0,0,0,0,0,0,0,0,0,0,0
10399,r476,All states and outlying areas -> Mississippi -> Mississippi State U.,All states and outlying areas,Mississippi,Mississippi State U.,3,78040,0,0,0,0,2392,14035,14029,0,6,4190,109
10399,r477,All states and outlying areas -> Mississippi -> Mississippi Valley State U.,All states and outlying areas,Mississippi,Mississippi Valley State U.,3,77,0,0,0,0,0,0,0,0,0,0,0
10399,r478,All states and outlying areas -> Mississippi -> Tougaloo C.,All states and outlying areas,Mississippi,Tougaloo C.,3,1464,0,0,0,0,0,0,0,0,0,0,0
10399,r479,"All states and outlying areas -> Mississippi -> U. Mississippi, The, Oxford",All states and outlying areas,Mississippi,"U. Mississippi, The, Oxford",3,57667,0,0,0,0,2895,783,346,438,0,800,86
10399,r480,"All states and outlying areas -> Mississippi -> U. Southern Mississippi, The",All states and outlying areas,Mississippi,"U. Southern Mississippi, The",3,18025,0,0,0,0,7569,3055,3010,0,45,750,519
10399,r481,All states and outlying areas -> Missouri,All states and outlying areas,Missouri,,2,843984,0,0,0,0,0,49389,16675,28303,4411,12524,1746
10399,r482,All states and outlying areas -> Missouri -> A.T. Still U.,All states and outlying areas,Missouri,A.T. Still U.,3,387,0,0,0,0,0,0,0,0,0,0,0
10399,r483,All states and outlying areas -> Missouri -> Harris-Stowe State U.,All states and outlying areas,Missouri,Harris-Stowe State U.,3,90,0,0,0,0,0,0,0,0,0,0,0
10399,r484,All states and outlying areas -> Missouri -> Lincoln U.,All states and outlying areas,Missouri,Lincoln U.,3,7399,0,0,0,0,0,0,0,0,0,0,0
10399,r485,"All states and outlying areas -> Missouri -> Missouri State U., Springfield",All states and outlying areas,Missouri,"Missouri State U., Springfield",3,9962,0,0,0,0,0,7240,0,6961,279,0,80
10399,r486,All states and outlying areas -> Missouri -> Missouri U. Science and Technology,All states and outlying areas,Missouri,Missouri U. Science and Technology,3,9043,0,0,0,0,0,634,600,34,0,0,0
10399,r487,All states and outlying areas -> Missouri -> Missouri Western State U.,All states and outlying areas,Missouri,Missouri Western State U.,3,138,0,0,0,0,0,0,0,0,0,0,0
10399,r488,All states and outlying areas -> Missouri -> Northwest Missouri State U.,All states and outlying areas,Missouri,Northwest Missouri State U.,3,120,0,0,0,0,0,0,0,0,0,0,0
10399,r489,All states and outlying areas -> Missouri -> Saint Louis U.,All states and outlying areas,Missouri,Saint Louis U.,3,31358,0,0,0,0,0,1280,0,1280,0,520,25
10399,r490,All states and outlying areas -> Missouri -> Southeast Missouri State U.,All states and outlying areas,Missouri,Southeast Missouri State U.,3,45,0,0,0,0,0,0,0,0,0,0,0
10399,r491,All states and outlying areas -> Missouri -> Stephens C.,All states and outlying areas,Missouri,Stephens C.,3,375,0,0,0,0,0,0,0,0,0,0,0
10399,r492,All states and outlying areas -> Missouri -> U. Health Sciences and Pharmacy in St. Louis,All states and outlying areas,Missouri,U. Health Sciences and Pharmacy in St. Louis,3,2739,0,0,0,0,0,0,0,0,0,0,0
10399,r493,All states and outlying areas -> Missouri -> U. Missouri System,All states and outlying areas,Missouri,U. Missouri System,3,46652,0,0,0,0,0,14537,11799,2738,0,10999,1641
10399,r494,"All states and outlying areas -> Missouri -> U. Missouri, Columbia",All states and outlying areas,Missouri,"U. Missouri, Columbia",3,84377,0,0,0,0,0,0,0,0,0,1005,0
10399,r495,"All states and outlying areas -> Missouri -> U. Missouri, Kansas City",All states and outlying areas,Missouri,"U. Missouri, Kansas City",3,8228,0,0,0,0,0,194,0,194,0,0,0
10399,r496,"All states and outlying areas -> Missouri -> U. Missouri, Saint Louis",All states and outlying areas,Missouri,"U. Missouri, Saint Louis",3,2982,0,0,0,0,0,0,0,0,0,0,0
10399,r497,"All states and outlying areas -> Missouri -> Washington U., Saint Louis",All states and outlying areas,Missouri,"Washington U., Saint Louis",3,639462,0,0,0,0,0,25505,4276,17097,4131,0,0
10399,r498,All states and outlying areas -> Missouri -> Webster U.,All states and outlying areas,Missouri,Webster U.,3,298,0,0,0,0,0,0,0,0,0,0,0
10399,r499,All states and outlying areas -> Missouri -> William Jewell C.,All states and outlying areas,Missouri,William Jewell C.,3,329,0,0,0,0,0,0,0,0,0,0,0
10399,r500,All states and outlying areas -> Montana,All states and outlying areas,Montana,,2,158776,0,0,0,0,200,57070,30362,39,26670,5444,1033
10399,r501,All states and outlying areas -> Montana -> Aaniiih Nakoda C.,All states and outlying areas,Montana,Aaniiih Nakoda C.,3,1218,0,0,0,0,0,0,0,0,0,0,0
10399,r502,All states and outlying areas -> Montana -> Blackfeet Community C.,All states and outlying areas,Montana,Blackfeet Community C.,3,48,0,0,0,0,0,0,0,0,0,0,0
10399,r503,All states and outlying areas -> Montana -> Carroll C.,All states and outlying areas,Montana,Carroll C.,3,740,0,0,0,0,0,0,0,0,0,0,0
10399,r504,All states and outlying areas -> Montana -> Fort Peck Community C.,All states and outlying areas,Montana,Fort Peck Community C.,3,713,0,0,0,0,0,0,0,0,0,0,0
10399,r505,All states and outlying areas -> Montana -> Little Big Horn C.,All states and outlying areas,Montana,Little Big Horn C.,3,45,0,0,0,0,0,0,0,0,0,0,0
10399,r506,"All states and outlying areas -> Montana -> Montana State U., Billings",All states and outlying areas,Montana,"Montana State U., Billings",3,46079,0,0,0,0,0,44646,24829,0,19817,254,758
10399,r507,"All states and outlying areas -> Montana -> Montana State U., Bozeman",All states and outlying areas,Montana,"Montana State U., Bozeman",3,56412,0,0,0,0,0,8674,1782,39,6853,0,0
10399,r508,"All states and outlying areas -> Montana -> Montana State U., Havre",All states and outlying areas,Montana,"Montana State U., Havre",3,15,0,0,0,0,0,0,0,0,0,0,0
10399,r509,All states and outlying areas -> Montana -> Montana Technological U.,All states and outlying areas,Montana,Montana Technological U.,3,607,0,0,0,0,0,177,177,0,0,52,0
10399,r510,"All states and outlying areas -> Montana -> Montana U. System, system office",All states and outlying areas,Montana,"Montana U. System, system office",3,15138,0,0,0,0,0,0,0,0,0,4841,0
10399,r511,All states and outlying areas -> Montana -> Salish Kootenai C.,All states and outlying areas,Montana,Salish Kootenai C.,3,1419,0,0,0,0,0,600,600,0,0,0,0
10399,r512,All states and outlying areas -> Montana -> Stone Child C.,All states and outlying areas,Montana,Stone Child C.,3,68,0,0,0,0,0,0,0,0,0,0,0
10399,r513,"All states and outlying areas -> Montana -> U. Montana, Missoula",All states and outlying areas,Montana,"U. Montana, Missoula",3,33865,0,0,0,0,200,563,563,0,0,297,275
10399,r514,"All states and outlying areas -> Montana -> U. Montana, The, Western",All states and outlying areas,Montana,"U. Montana, The, Western",3,2410,0,0,0,0,0,2410,2410,0,0,0,0
10399,r515,All states and outlying areas -> Nebraska,All states and outlying areas,Nebraska,,2,207585,0,0,0,7708,300,16026,3014,11755,1258,6810,498
10399,r516,All states and outlying areas -> Nebraska -> C. Saint Mary,All states and outlying areas,Nebraska,C. Saint Mary,3,337,0,0,0,0,0,0,0,0,0,0,0
10399,r517,All states and outlying areas -> Nebraska -> Creighton U.,All states and outlying areas,Nebraska,Creighton U.,3,10325,0,0,0,0,0,1474,347,1127,0,0,0
10399,r518,All states and outlying areas -> Nebraska -> Doane U.,All states and outlying areas,Nebraska,Doane U.,3,5,0,0,0,0,0,0,0,0,0,0,0
10399,r519,All states and outlying areas -> Nebraska -> Nebraska Indian Community C.,All states and outlying areas,Nebraska,Nebraska Indian Community C.,3,71,0,0,0,0,0,0,0,0,0,0,0
10399,r520,All states and outlying areas -> Nebraska -> Southeast Community C. Area,All states and outlying areas,Nebraska,Southeast Community C. Area,3,45,0,0,0,0,0,0,0,0,0,0,0
10399,r521,"All states and outlying areas -> Nebraska -> U. Nebraska, Central Administration",All states and outlying areas,Nebraska,"U. Nebraska, Central Administration",3,25426,0,0,0,0,0,2554,1672,622,260,6010,498
10399,r522,"All states and outlying areas -> Nebraska -> U. Nebraska, Kearney",All states and outlying areas,Nebraska,"U. Nebraska, Kearney",3,1174,0,0,0,0,0,995,995,0,0,0,0
10399,r523,"All states and outlying areas -> Nebraska -> U. Nebraska, Lincoln",All states and outlying areas,Nebraska,"U. Nebraska, Lincoln",3,51519,0,0,0,0,0,998,0,0,998,0,0
