table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_non_medical_school_r_d_expenditures,field_all_medical_school_r_d_expenditures,field_all_r_d_expenditures
3151,r614,All institutions -> U.S. Army War C.,All institutions,U.S. Army War C.,2,613,"['1,000', 'i']","['0', 'i']","['1,000', 'i']"
3151,r615,All institutions -> Augsburg U.,All institutions,Augsburg U.,2,614,"['991', '']","['0', '']","['991', '']"
3151,r616,All institutions -> Canisius C.,All institutions,Canisius C.,2,615,"['950', '']","['0', '']","['950', '']"
3151,r617,All institutions -> U. Portland,All institutions,U. Portland,2,616,"['942', '']","['0', '']","['942', '']"
3151,r618,All institutions -> Chicago State U.,All institutions,Chicago State U.,2,617,"['898', '']","['0', '']","['898', '']"
3151,r619,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,618,"['875', '']","['1,079', '']","['1,954', '']"
3151,r620,All institutions -> Drake U.,All institutions,Drake U.,2,619,"['865', '']","['0', '']","['865', '']"
3151,r621,All institutions -> American Samoa Community C.,All institutions,American Samoa Community C.,2,620,"['860', '']","['0', '']","['860', '']"
3151,r622,All institutions -> Salus U.,All institutions,Salus U.,2,621,"['854', '']","['0', '']","['854', '']"
3151,r623,All institutions -> Augustana U.,All institutions,Augustana U.,2,622,"['841', '']","['0', '']","['841', '']"
3151,r624,All institutions -> Bethune-Cookman U.,All institutions,Bethune-Cookman U.,2,623,"['735', '']","['0', '']","['735', '']"
3151,r625,All institutions -> Allegheny C.,All institutions,Allegheny C.,2,624,"['632', '']","['0', '']","['632', '']"
3151,r626,"All institutions -> U. Ana G. Mendez, Cupey",All institutions,"U. Ana G. Mendez, Cupey",2,625,"['624', '']","['0', '']","['624', '']"
3151,r627,All institutions -> Texas A&M U.-Central Texas,All institutions,Texas A&M U.-Central Texas,2,626,"['428', '']","['0', '']","['428', '']"
3151,r628,"All institutions -> SUNY, Downstate Medical Center",All institutions,"SUNY, Downstate Medical Center",2,627,"['380', '']","['35,635', '']","['36,015', '']"
3151,r629,All institutions -> Maine Maritime Academy,All institutions,Maine Maritime Academy,2,628,"['358', '']","['0', '']","['358', '']"
3151,r630,All institutions -> Southwest C. of Naturopathic Medicine and Health Sciences,All institutions,Southwest C. of Naturopathic Medicine and Health Sciences,2,629,"['230', '']","['0', '']","['230', '']"
3151,r631,All institutions -> Rider U.,All institutions,Rider U.,2,630,"['228', '']","['0', '']","['228', '']"
3151,r632,All institutions -> A. T. Still U.,All institutions,A. T. Still U.,2,631,"['193', '']","['451', '']","['644', '']"
3151,r633,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,632,"['100', '']","['722,141', '']","['722,241', '']"
3151,r634,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,633,"['1', '']","['153,134', '']","['153,135', '']"
3151,r635,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,-,"['0', '']","['23,028', '']","['23,028', '']"
3151,r636,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,-,"['0', '']","['298,824', '']","['298,824', '']"
3151,r637,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,-,"['0', '']","['651,920', '']","['651,920', '']"
3151,r638,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,-,"['0', '']","['27,064', '']","['27,064', '']"
3151,r639,All institutions -> Edward Via C. of Osteopathic Medicine,All institutions,Edward Via C. of Osteopathic Medicine,2,-,"['0', '']","['7,225', '']","['7,225', '']"
3151,r640,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,-,"['0', '']","['26,262', '']","['26,262', '']"
3151,r641,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,-,"['0', '']","['244,752', '']","['244,752', '']"
3151,r642,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,-,"['0', '']","['31,289', '']","['31,289', '']"
3151,r643,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,-,"['0', '']","['19,398', '']","['19,398', '']"
3151,r644,"All institutions -> Oklahoma State U., Center for Health Sciences",All institutions,"Oklahoma State U., Center for Health Sciences",2,-,"['0', '']","['5,408', '']","['5,408', '']"
3151,r645,All institutions -> Ponce Health Sciences U.,All institutions,Ponce Health Sciences U.,2,-,"['0', '']","['11,390', '']","['11,390', '']"
3151,r646,All institutions -> U. Central del Caribe,All institutions,U. Central del Caribe,2,-,"['0', '']","['3,953', '']","['3,953', '']"
3151,r647,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,-,"['0', '']","['281,507', '']","['281,507', '']"
3151,r648,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,-,"['0', '']","['96,979', '']","['96,979', '']"
