table_id,row_id,region_country_or_economy_and_field_full_path,region_country_or_economy_and_field_level_1,region_country_or_economy_and_field_level_2,region_country_or_economy_and_field_level_3,region_country_or_economy_and_field_level_4,region_country_or_economy_and_field_hierarchy_depth,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018
5785,r374,Sweden -> All fields -> S&E fields -> Agricultural sciences,Sweden,All fields,S&E fields,Agricultural sciences,4,246,278,344,119,145,167,297,333,296
5785,r375,Sweden -> All fields -> S&E fields -> Social and behavioral sciences,Sweden,All fields,S&E fields,Social and behavioral sciences,4,4812,5520,6142,5603,5975,6152,7256,6083,6132
5785,r376,Sweden -> All fields -> S&E fields -> Engineering,Sweden,All fields,S&E fields,Engineering,4,6728,7234,7225,3537,3954,3986,8782,8135,8269
5785,r377,Switzerland,Switzerland,,,,1,,,,,,,,,
5785,r378,Switzerland -> All fields,Switzerland,All fields,,,2,47286,47780,48408,50083,52433,53798,53378,54548,55268
5785,r379,Switzerland -> All fields -> S&E fields,Switzerland,All fields,S&E fields,,3,14306,14926,15109,15914,16205,17106,17371,17381,17835
5785,r380,Switzerland -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Switzerland,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,1936,2032,2177,2290,2208,2324,2288,2313,2528
5785,r381,Switzerland -> All fields -> S&E fields -> Computer sciences,Switzerland,All fields,S&E fields,Computer sciences,4,1312,1288,1281,1394,1368,1543,1593,1647,1711
5785,r382,Switzerland -> All fields -> S&E fields -> Agricultural sciences,Switzerland,All fields,S&E fields,Agricultural sciences,4,908,889,760,939,770,838,856,782,895
5785,r383,Switzerland -> All fields -> S&E fields -> Social and behavioral sciences,Switzerland,All fields,S&E fields,Social and behavioral sciences,4,3045,3275,3111,3123,3030,3178,3191,3019,3022
5785,r384,Switzerland -> All fields -> S&E fields -> Engineering,Switzerland,All fields,S&E fields,Engineering,4,7105,7442,7780,8168,8829,9223,9443,9620,9679
5785,r385,Taiwan,Taiwan,,,,1,,,,,,,,,
5785,r386,Taiwan -> All fields,Taiwan,All fields,,,2,227174,228878,232448,226799,228762,229546,232417,228793,231003
5785,r387,Taiwan -> All fields -> S&E fields,Taiwan,All fields,S&E fields,,3,94431,94128,94607,90467,89067,87291,86352,85448,85718
5785,r388,Taiwan -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Taiwan,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,10387,10289,10662,10396,9836,9568,9917,11364,11187
5785,r389,Taiwan -> All fields -> S&E fields -> Computer sciences,Taiwan,All fields,S&E fields,Computer sciences,4,14489,14012,14447,13884,13694,13691,12959,16025,16849
5785,r390,Taiwan -> All fields -> S&E fields -> Agricultural sciences,Taiwan,All fields,S&E fields,Agricultural sciences,4,4414,4679,4779,5002,5006,4723,4949,2772,2718
5785,r391,Taiwan -> All fields -> S&E fields -> Social and behavioral sciences,Taiwan,All fields,S&E fields,Social and behavioral sciences,4,12676,13069,12830,12670,12533,12380,13140,10134,10418
5785,r392,Taiwan -> All fields -> S&E fields -> Engineering,Taiwan,All fields,S&E fields,Engineering,4,52465,52079,51889,48515,47998,46929,45387,45153,44546
5785,r393,Turkey,Turkey,,,,1,,,,,,,,,
5785,r394,Turkey -> All fields,Turkey,All fields,,,2,289013,284459,329175,340396,399049,458564,437446,454207,454995
5785,r395,Turkey -> All fields -> S&E fields,Turkey,All fields,S&E fields,,3,110119,85489,99812,101214,128672,139684,146128,149730,149986
5785,r396,Turkey -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,Turkey,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,18035,22568,26876,26876,28154,24464,18826,16277,14575
5785,r397,Turkey -> All fields -> S&E fields -> Computer sciences,Turkey,All fields,S&E fields,Computer sciences,4,3057,3037,3379,3379,917,1118,665,810,918
5785,r398,Turkey -> All fields -> S&E fields -> Agricultural sciences,Turkey,All fields,S&E fields,Agricultural sciences,4,6016,5772,5612,7014,8050,7498,7501,7301,7075
5785,r399,Turkey -> All fields -> S&E fields -> Social and behavioral sciences,Turkey,All fields,S&E fields,Social and behavioral sciences,4,57485,28423,34618,34618,47834,54652,59999,59758,57958
5785,r400,Turkey -> All fields -> S&E fields -> Engineering,Turkey,All fields,S&E fields,Engineering,4,25526,25689,29327,29327,43717,51952,59137,65584,69460
5785,r401,United Kingdom,United Kingdom,,,,1,,,,,,,,,
5785,r402,United Kingdom -> All fields,United Kingdom,All fields,,,2,350179,367875,389296,402682,444152,394636,394636,399718,405105
5785,r403,United Kingdom -> All fields -> S&E fields,United Kingdom,All fields,S&E fields,,3,135845,143176,150787,160363,180340,165792,165792,169832,179823
5785,r404,United Kingdom -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,United Kingdom,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,39140,41731,44119,63771,72818,64498,64498,66964,70889
5785,r405,United Kingdom -> All fields -> S&E fields -> Computer sciences,United Kingdom,All fields,S&E fields,Computer sciences,4,14202,14335,15089,15497,17843,15567,15567,15275,17513
5785,r406,United Kingdom -> All fields -> S&E fields -> Agricultural sciences,United Kingdom,All fields,S&E fields,Agricultural sciences,4,3039,3375,3474,3621,4011,3783,3783,3844,3598
5785,r407,United Kingdom -> All fields -> S&E fields -> Social and behavioral sciences,United Kingdom,All fields,S&E fields,Social and behavioral sciences,4,47551,50648,54343,43021,48579,48626,48626,50821,53469
5785,r408,United Kingdom -> All fields -> S&E fields -> Engineering,United Kingdom,All fields,S&E fields,Engineering,4,31914,33087,33762,34453,37089,33319,33319,32928,34353
5785,r409,United States,United States,,,,1,,,,,,,,,
5785,r410,United States -> All fields,United States,All fields,,,2,1652104,1717291,1794282,1842617,1872052,1897211,1922705,1958757,1987274
5785,r411,United States -> All fields -> S&E fields,United States,All fields,S&E fields,,3,624289,653341,687221,712383,733698,751195,768291,790324,811195
5785,r412,United States -> All fields -> S&E fields -> Physical and biological sciences and mathematics and statistics,United States,All fields,S&E fields,Physical and biological sciences and mathematics and statistics,4,138824,146798,158524,168027,174909,181792,187463,193137,198064
5785,r413,United States -> All fields -> S&E fields -> Computer sciences,United States,All fields,S&E fields,Computer sciences,4,44468,47960,52430,56047,60365,64836,69435,76720,85189
5785,r414,United States -> All fields -> S&E fields -> Agricultural sciences,United States,All fields,S&E fields,Agricultural sciences,4,16545,17065,17588,18382,19486,20461,20846,21152,21630
5785,r415,United States -> All fields -> S&E fields -> Social and behavioral sciences,United States,All fields,S&E fields,Social and behavioral sciences,4,326215,339341,351197,358268,361964,361183,359261,358592,358600
5785,r416,United States -> All fields -> S&E fields -> Engineering,United States,All fields,S&E fields,Engineering,4,98237,102177,107482,111659,116974,122923,131286,140723,147712
