table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2017,field_2018,field_2019,field_2020_all_physical_sciences,field_2020_astronomy_and_astrophysics,field_2020_chemistry,field_2020_materials_science,field_2020_physics,field_2020_physical_sciences_nec
5429,r385,"All institutions -> SUNY, Oswego",All institutions,"SUNY, Oswego",2,384,"['505', '']","['538', '']","['388', '']","['314', '']","['0', '']","['291', '']","['0', '']","['23', '']","['0', '']"
5429,r386,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,385,"['164', '']","['248', '']","['431', '']","['307', '']","['108', '']","['144', '']","['0', '']","['55', '']","['0', '']"
5429,r387,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,386,"['280', '']","['322', '']","['229', '']","['306', '']","['0', '']","['197', '']","['0', '']","['109', '']","['0', '']"
5429,r388,All institutions -> DePaul U.,All institutions,DePaul U.,2,387,"['241', '']","['243', '']","['229', '']","['305', '']","['0', '']","['38', '']","['0', '']","['267', '']","['0', '']"
5429,r389,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,388,"['0', '']","['228', '']","['66', '']","['300', '']","['0', '']","['300', '']","['0', '']","['0', '']","['0', '']"
5429,r390,All institutions -> Kenyon C.,All institutions,Kenyon C.,2,388,"['ne', '']","['506', '']","['444', '']","['300', '']","['0', '']","['9', '']","['0', '']","['291', '']","['0', '']"
5429,r391,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,390,"['232', '']","['293', '']","['375', '']","['297', '']","['0', '']","['21', '']","['0', '']","['276', '']","['0', '']"
5429,r392,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,391,"['283', '']","['267', '']","['344', '']","['296', '']","['0', '']","['89', '']","['0', '']","['207', '']","['0', '']"
5429,r393,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,392,"['336', '']","['175', '']","['257', '']","['294', '']","['160', '']","['94', '']","['0', '']","['0', '']","['40', '']"
5429,r394,All institutions -> Yeshiva U.,All institutions,Yeshiva U.,2,393,"['0', '']","['0', '']","['0', '']","['286', '']","['0', '']","['0', '']","['0', '']","['286', '']","['0', '']"
5429,r395,All institutions -> U. New Haven,All institutions,U. New Haven,2,394,"['0', '']","['207', '']","['576', '']","['285', '']","['0', '']","['122', '']","['161', '']","['2', '']","['0', '']"
5429,r396,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,395,"['111', '']","['293', '']","['246', '']","['272', '']","['0', '']","['175', '']","['0', '']","['0', '']","['97', '']"
5429,r397,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,396,"['807', '']","['472', '']","['217', '']","['270', '']","['0', '']","['0', '']","['0', '']","['145', '']","['125', '']"
5429,r398,All institutions -> Willamette U.,All institutions,Willamette U.,2,397,"['225', '']","['353', '']","['363', '']","['269', '']","['0', '']","['161', '']","['0', '']","['108', '']","['0', '']"
5429,r399,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,398,"['290', '']","['309', '']","['609', '']","['268', '']","['120', '']","['38', '']","['0', '']","['110', '']","['0', '']"
5429,r400,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,399,"['98', '']","['125', '']","['303', '']","['263', '']","['0', '']","['257', '']","['0', '']","['0', '']","['6', '']"
5429,r401,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,400,"['616', '']","['300', '']","['200', '']","['260', '']","['0', '']","['212', '']","['0', '']","['48', '']","['0', '']"
5429,r402,All institutions -> Claflin U.,All institutions,Claflin U.,2,401,"['484', '']","['600', '']","['508', '']","['258', '']","['0', '']","['208', '']","['0', '']","['50', '']","['0', '']"
5429,r403,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,402,"['157', '']","['196', '']","['342', '']","['253', '']","['0', '']","['253', '']","['0', '']","['0', '']","['0', '']"
5429,r404,All institutions -> U. Puget Sound,All institutions,U. Puget Sound,2,403,"['210', '']","['ne', '']","['ne', '']","['252', '']","['0', '']","['156', '']","['0', '']","['96', '']","['0', '']"
5429,r405,All institutions -> Vassar C.,All institutions,Vassar C.,2,404,"['234', '']","['773', 'i']","['172', '']","['250', '']","['0', '']","['18', '']","['0', '']","['232', '']","['0', '']"
5429,r406,All institutions -> Framingham State U.,All institutions,Framingham State U.,2,405,"['17', '']","['28', '']","['ne', '']","['247', '']","['0', '']","['247', '']","['0', '']","['0', '']","['0', '']"
5429,r407,All institutions -> Davidson C.,All institutions,Davidson C.,2,406,"['489', '']","['333', '']","['352', '']","['242', '']","['0', '']","['154', '']","['43', '']","['45', '']","['0', '']"
5429,r408,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,407,"['267', '']","['338', '']","['364', '']","['239', '']","['0', '']","['77', '']","['0', '']","['131', '']","['31', '']"
5429,r409,All institutions -> C. Wooster,All institutions,C. Wooster,2,408,"['338', '']","['642', '']","['568', '']","['235', '']","['0', '']","['160', '']","['0', '']","['75', '']","['0', '']"
5429,r410,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,408,"['323', '']","['234', '']","['360', '']","['235', '']","['0', '']","['94', '']","['0', '']","['61', '']","['80', '']"
5429,r411,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,410,"['266', '']","['266', '']","['423', '']","['233', '']","['0', '']","['231', '']","['0', '']","['2', '']","['0', '']"
5429,r412,All institutions -> U. of the Incarnate Word,All institutions,U. of the Incarnate Word,2,411,"['ne', '']","['602', '']","['418', '']","['226', '']","['0', '']","['226', '']","['0', '']","['0', '']","['0', '']"
5429,r413,All institutions -> Salish Kootenai C.,All institutions,Salish Kootenai C.,2,412,"['665', '']","['869', '']","['553', '']","['222', '']","['0', '']","['222', '']","['0', '']","['0', '']","['0', '']"
5429,r414,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,413,"['368', '']","['479', '']","['164', '']","['217', '']","['2', '']","['179', '']","['0', '']","['36', '']","['0', '']"
5429,r415,"All institutions -> CUNY, Medgar Evers C.",All institutions,"CUNY, Medgar Evers C.",2,414,"['313', '']","['359', '']","['362', '']","['216', '']","['50', '']","['166', '']","['0', '']","['0', '']","['0', '']"
5429,r416,"All institutions -> CUNY, New York City C. of Technology",All institutions,"CUNY, New York City C. of Technology",2,415,"['ne', '']","['48', '']","['350', '']","['212', '']","['0', '']","['0', '']","['0', '']","['212', '']","['0', '']"
5429,r417,All institutions -> Fisk U.,All institutions,Fisk U.,2,415,"['2,725', '']","['197', '']","['0', '']","['212', '']","['0', '']","['0', '']","['0', '']","['200', '']","['12', '']"
5429,r418,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,415,"['177', '']","['128', '']","['534', '']","['212', '']","['0', '']","['169', '']","['0', '']","['43', '']","['0', '']"
5429,r419,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,418,"['49', '']","['46', '']","['127', '']","['211', '']","['0', '']","['211', '']","['0', '']","['0', '']","['0', '']"
5429,r420,All institutions -> Hamilton C.,All institutions,Hamilton C.,2,419,"['208', '']","['238', '']","['198', '']","['208', '']","['0', '']","['164', '']","['0', '']","['44', '']","['0', '']"
5429,r421,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,420,"['229', '']","['305', '']","['115', '']","['207', '']","['0', '']","['207', '']","['0', '']","['0', '']","['0', '']"
5429,r422,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,421,"['307', '']","['332', '']","['179', '']","['205', '']","['0', '']","['137', '']","['0', '']","['68', '']","['0', '']"
5429,r423,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,422,"['93', '']","['145', '']","['155', '']","['204', '']","['49', '']","['0', '']","['0', '']","['0', '']","['155', '']"
5429,r424,All institutions -> Gettysburg C.,All institutions,Gettysburg C.,2,423,"['92', '']","['399', '']","['301', '']","['203', '']","['0', '']","['55', '']","['0', '']","['80', '']","['68', '']"
5429,r425,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,423,"['ne', '']","['ne', '']","['ne', '']","['203', '']","['0', '']","['88', '']","['0', '']","['0', '']","['115', '']"
5429,r426,"All institutions -> U. Puerto Rico, Cayey",All institutions,"U. Puerto Rico, Cayey",2,423,"['231', '']","['138', '']","['140', '']","['203', '']","['0', '']","['155', '']","['0', '']","['48', '']","['0', '']"
5429,r427,All institutions -> Andrews U.,All institutions,Andrews U.,2,426,"['ne', '']","['ne', '']","['184', '']","['196', '']","['191', '']","['0', '']","['0', '']","['5', '']","['0', '']"
5429,r428,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,427,"['303', '']","['284', '']","['508', '']","['194', '']","['0', '']","['128', '']","['0', '']","['66', '']","['0', '']"
5429,r429,All institutions -> Humboldt State U.,All institutions,Humboldt State U.,2,428,"['108', '']","['127', '']","['201', '']","['193', '']","['0', '']","['39', '']","['10', '']","['144', '']","['0', '']"
5429,r430,All institutions -> Murray State U.,All institutions,Murray State U.,2,429,"['83', '']","['222', '']","['358', '']","['185', '']","['0', '']","['165', '']","['0', '']","['20', '']","['0', '']"
5429,r431,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,430,"['22', '']","['17', '']","['16', '']","['184', '']","['125', '']","['59', '']","['0', '']","['0', '']","['0', '']"
5429,r432,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,431,"['4', '']","['126', '']","['186', '']","['182', '']","['6', '']","['26', '']","['0', '']","['150', '']","['0', '']"
5429,r433,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,432,"['264', '']","['ne', '']","['263', '']","['175', '']","['0', '']","['30', '']","['0', '']","['95', '']","['50', '']"
5429,r434,All institutions -> C. of Saint Benedict,All institutions,C. of Saint Benedict,2,433,"['209', '']","['179', '']","['176', 'i']","['167', 'i']","['0', 'i']","['130', 'i']","['0', 'i']","['37', 'i']","['0', 'i']"
5429,r435,All institutions -> Saint Michael's C.,All institutions,Saint Michael's C.,2,433,"['135', '']","['273', '']","['269', '']","['167', '']","['0', '']","['125', '']","['0', '']","['42', '']","['0', '']"
5429,r436,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,435,"['472', 'i']","['383', '']","['163', '']","['166', '']","['0', '']","['134', '']","['0', '']","['32', '']","['0', '']"
5429,r437,All institutions -> Seattle U.,All institutions,Seattle U.,2,436,"['152', '']","['208', '']","['157', '']","['165', '']","['0', '']","['86', '']","['0', '']","['79', '']","['0', '']"
5429,r438,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,437,"['170', '']","['83', '']","['196', '']","['164', '']","['0', '']","['163', '']","['0', '']","['1', '']","['0', '']"
5429,r439,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,438,"['148', '']","['168', '']","['155', '']","['160', '']","['0', '']","['39', '']","['0', '']","['121', '']","['0', '']"
5429,r440,All institutions -> Fort Hays State U.,All institutions,Fort Hays State U.,2,439,"['ne', '']","['ne', '']","['155', '']","['158', '']","['0', '']","['72', '']","['0', '']","['86', '']","['0', '']"
5429,r441,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,440,"['0', '']","['35', '']","['256', '']","['156', '']","['0', '']","['0', '']","['0', '']","['156', '']","['0', '']"
5429,r442,All institutions -> Fairfield U.,All institutions,Fairfield U.,2,441,"['702', '']","['95', '']","['442', '']","['153', '']","['0', '']","['84', '']","['0', '']","['52', '']","['17', '']"
5429,r443,"All institutions -> Wheaton C., Wheaton",All institutions,"Wheaton C., Wheaton",2,442,"['93', '']","['93', '']","['201', '']","['150', '']","['0', '']","['57', '']","['0', '']","['93', '']","['0', '']"
5429,r444,All institutions -> Benedict C.,All institutions,Benedict C.,2,443,"['314', '']","['518', '']","['374', '']","['146', '']","['0', '']","['146', '']","['0', '']","['0', '']","['0', '']"
5429,r445,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,444,"['67', '']","['40', '']","['144', '']","['144', '']","['0', '']","['85', '']","['0', '']","['59', '']","['0', '']"
5429,r446,All institutions -> Pace U.,All institutions,Pace U.,2,445,"['350', '']","['349', '']","['199', '']","['138', '']","['0', '']","['138', '']","['0', '']","['0', '']","['0', '']"
5429,r447,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,446,"['230', '']","['107', '']","['217', '']","['135', '']","['0', '']","['0', '']","['0', '']","['0', '']","['135', '']"
5429,r448,All institutions -> Mercyhurst U.,All institutions,Mercyhurst U.,2,447,"['35', 'i']","['ne', '']","['129', 'i']","['132', 'i']","['0', 'i']","['57', 'i']","['0', 'i']","['75', 'i']","['0', 'i']"
5429,r449,"All institutions -> Saint John's U., Collegeville",All institutions,"Saint John's U., Collegeville",2,447,"['172', '']","['141', '']","['139', 'i']","['132', 'i']","['0', 'i']","['99', 'i']","['0', 'i']","['33', 'i']","['0', 'i']"
5429,r450,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,449,"['113', 'i']","['119', 'i']","['124', 'i']","['128', 'i']","['20', 'i']","['52', 'i']","['0', 'i']","['56', 'i']","['0', 'i']"
5429,r451,"All institutions -> Purdue U., Fort Wayne",All institutions,"Purdue U., Fort Wayne",2,450,"['72', '']","['61', '']","['101', '']","['126', '']","['0', '']","['123', '']","['0', '']","['3', '']","['0', '']"
5429,r452,"All institutions -> SUNY, C. Plattsburgh",All institutions,"SUNY, C. Plattsburgh",2,450,"['275', '']","['393', '']","['376', '']","['126', '']","['0', '']","['0', '']","['0', '']","['126', '']","['0', '']"
5429,r453,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,452,"['76', 'i']","['87', 'i']","['127', 'i']","['125', 'i']","['0', 'i']","['62', 'i']","['0', 'i']","['63', 'i']","['0', 'i']"
5429,r454,All institutions -> Doane U.,All institutions,Doane U.,2,453,"['ne', '']","['251', '']","['121', '']","['123', 'i']","['0', 'i']","['123', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5429,r455,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,453,"['243', '']","['110', '']","['62', '']","['123', '']","['0', '']","['123', '']","['0', '']","['0', '']","['0', '']"
5429,r456,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,455,"['92', '']","['236', '']","['110', '']","['122', '']","['19', '']","['53', '']","['0', '']","['50', '']","['0', '']"
5429,r457,All institutions -> Pacific U.,All institutions,Pacific U.,2,456,"['870', '']","['878', '']","['962', '']","['120', '']","['8', '']","['71', '']","['0', '']","['41', '']","['0', '']"
5429,r458,All institutions -> Citadel Military C. South Carolina,All institutions,Citadel Military C. South Carolina,2,457,"['ne', '']","['ne', '']","['ne', '']","['119', '']","['0', '']","['23', '']","['0', '']","['0', '']","['96', '']"
5429,r459,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,458,"['695', '']","['414', '']","['407', '']","['116', '']","['0', '']","['0', '']","['0', '']","['116', '']","['0', '']"
5429,r460,All institutions -> California Lutheran U.,All institutions,California Lutheran U.,2,459,"['ne', '']","['ne', '']","['91', '']","['112', '']","['0', '']","['95', '']","['0', '']","['17', '']","['0', '']"
5429,r461,"All institutions -> U. Minnesota, Morris",All institutions,"U. Minnesota, Morris",2,460,"['55', '']","['ne', '']","['24', '']","['110', '']","['0', '']","['94', '']","['0', '']","['16', '']","['0', '']"
5429,r462,All institutions -> Weber State U.,All institutions,Weber State U.,2,460,"['ne', '']","['ne', '']","['ne', '']","['110', '']","['0', '']","['74', '']","['0', '']","['36', '']","['0', '']"
5429,r463,All institutions -> Langston U.,All institutions,Langston U.,2,462,"['41', 'i']","['40', 'i']","['37', '']","['109', '']","['0', '']","['0', '']","['0', '']","['0', '']","['109', '']"
5429,r464,All institutions -> St. Olaf C.,All institutions,St. Olaf C.,2,463,"['302', '']","['254', '']","['139', '']","['106', '']","['0', '']","['75', '']","['0', '']","['31', '']","['0', '']"
5429,r465,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,464,"['66', 'i']","['79', 'i']","['92', 'i']","['105', '']","['0', '']","['62', '']","['0', '']","['43', '']","['0', '']"
5429,r466,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,465,"['645', '']","['331', '']","['154', '']","['101', '']","['0', '']","['3', '']","['0', '']","['0', '']","['98', '']"
5429,r467,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,465,"['78', 'i']","['ne', '']","['99', 'i']","['101', 'i']","['0', 'i']","['101', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5429,r468,All institutions -> Suffolk U.,All institutions,Suffolk U.,2,467,"['263', 'i']","['ne', '']","['ne', '']","['100', '']","['0', '']","['97', '']","['0', '']","['3', '']","['0', '']"
5429,r469,All institutions -> Eastern Kentucky U.,All institutions,Eastern Kentucky U.,2,468,"['305', '']","['65', '']","['0', '']","['95', '']","['0', '']","['55', '']","['0', '']","['40', '']","['0', '']"
5429,r470,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,469,"['88', '']","['6', '']","['420', '']","['91', '']","['0', '']","['91', '']","['0', '']","['0', '']","['0', '']"
5429,r471,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,469,"['47', '']","['71', '']","['68', '']","['91', '']","['0', '']","['0', '']","['0', '']","['91', '']","['0', '']"
5429,r472,All institutions -> Biola U.,All institutions,Biola U.,2,471,"['73', 'i']","['78', 'i']","['82', 'i']","['85', 'i']","['0', 'i']","['35', 'i']","['0', 'i']","['50', 'i']","['0', 'i']"
5429,r473,All institutions -> Milwaukee School of Engineering,All institutions,Milwaukee School of Engineering,2,471,"['86', '']","['49', '']","['69', '']","['85', '']","['0', '']","['0', '']","['0', '']","['85', '']","['0', '']"
5429,r474,All institutions -> Elon U.,All institutions,Elon U.,2,473,"['139', '']","['146', '']","['89', '']","['83', '']","['0', '']","['39', '']","['0', '']","['27', '']","['17', '']"
5429,r475,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,474,"['67', '']","['ne', '']","['118', '']","['82', '']","['0', '']","['78', '']","['0', '']","['4', '']","['0', '']"
5429,r476,All institutions -> New Jersey City U.,All institutions,New Jersey City U.,2,474,"['1,185', '']","['2,105', '']","['60', '']","['82', '']","['0', '']","['82', '']","['0', '']","['0', '']","['0', '']"
5429,r477,All institutions -> Bradley U.,All institutions,Bradley U.,2,476,"['69', '']","['150', '']","['279', '']","['81', '']","['0', '']","['81', '']","['0', '']","['0', '']","['0', '']"
5429,r478,All institutions -> Lamar U.,All institutions,Lamar U.,2,477,"['133', '']","['158', '']","['188', '']","['80', '']","['0', '']","['54', '']","['0', '']","['26', '']","['0', '']"
5429,r479,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,478,"['8', '']","['12', '']","['57', '']","['78', '']","['0', '']","['39', '']","['0', '']","['39', '']","['0', '']"
5429,r480,All institutions -> Florida Polytechnic U.,All institutions,Florida Polytechnic U.,2,479,"['ne', '']","['ne', '']","['68', '']","['76', '']","['0', '']","['17', '']","['0', '']","['59', '']","['0', '']"
5429,r481,All institutions -> Colorado C.,All institutions,Colorado C.,2,480,"['417', '']","['267', '']","['102', '']","['75', '']","['0', '']","['38', '']","['0', '']","['37', '']","['0', '']"
5429,r482,"All institutions -> U. North Carolina, general administration",All institutions,"U. North Carolina, general administration",2,480,"['0', '']","['1,452', '']","['632', '']","['75', '']","['0', '']","['0', '']","['0', '']","['0', '']","['75', '']"
5429,r483,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,482,"['5', '']","['4', '']","['48', '']","['74', '']","['0', '']","['69', '']","['0', '']","['5', '']","['0', '']"
5429,r484,All institutions -> Lipscomb U.,All institutions,Lipscomb U.,2,483,"['ne', '']","['ne', '']","['ne', '']","['73', 'i']","['0', 'i']","['28', 'i']","['0', 'i']","['45', 'i']","['0', 'i']"
5429,r485,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,484,"['102', '']","['88', '']","['104', '']","['72', '']","['0', '']","['72', '']","['0', '']","['0', '']","['0', '']"
5429,r486,All institutions -> Keene State C.,All institutions,Keene State C.,2,484,"['7', '']","['ne', '']","['91', '']","['72', '']","['0', '']","['72', '']","['0', '']","['0', '']","['0', '']"
5429,r487,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,484,"['89', '']","['73', '']","['77', '']","['72', '']","['0', '']","['72', '']","['0', '']","['0', '']","['0', '']"
5429,r488,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,484,"['81', '']","['89', '']","['83', '']","['72', '']","['0', '']","['45', '']","['0', '']","['27', '']","['0', '']"
5429,r489,All institutions -> Manhattan C.,All institutions,Manhattan C.,2,488,"['ne', '']","['ne', '']","['55', '']","['71', '']","['0', '']","['71', '']","['0', '']","['0', '']","['0', '']"
5429,r490,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,489,"['15', '']","['62', '']","['72', '']","['67', '']","['0', '']","['0', '']","['0', '']","['0', '']","['67', '']"
5429,r491,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,490,"['106', '']","['212', '']","['152', '']","['66', '']","['0', '']","['0', '']","['0', '']","['66', '']","['0', '']"
5429,r492,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,490,"['75', '']","['88', '']","['84', '']","['66', '']","['0', '']","['0', '']","['0', '']","['0', '']","['66', '']"
5429,r493,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,492,"['310', '']","['223', '']","['169', '']","['62', '']","['2', '']","['2', '']","['0', '']","['58', '']","['0', '']"
5429,r494,All institutions -> U. of Mary Washington,All institutions,U. of Mary Washington,2,492,"['ne', '']","['143', '']","['48', '']","['62', '']","['0', '']","['57', '']","['0', '']","['5', '']","['0', '']"
5429,r495,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,494,"['0', '']","['0', '']","['0', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['60', '']"
5429,r496,All institutions -> Pepperdine U.,All institutions,Pepperdine U.,2,495,"['67', '']","['109', '']","['88', '']","['56', '']","['0', '']","['54', '']","['0', '']","['2', '']","['0', '']"
5429,r497,"All institutions -> U. South Florida, Saint Petersburg",All institutions,"U. South Florida, Saint Petersburg",2,495,"['46', '']","['0', '']","['61', '']","['56', '']","['0', '']","['56', '']","['0', '']","['0', '']","['0', '']"
5429,r498,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,497,"['0', '']","['0', '']","['0', '']","['55', '']","['55', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5429,r499,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,497,"['2', '']","['50', '']","['75', '']","['55', '']","['0', '']","['55', '']","['0', '']","['0', '']","['0', '']"
5429,r500,All institutions -> Albany State U.,All institutions,Albany State U.,2,499,"['78', '']","['137', '']","['150', '']","['54', '']","['0', '']","['54', '']","['0', '']","['0', '']","['0', '']"
5429,r501,All institutions -> Niagara U.,All institutions,Niagara U.,2,499,"['144', '']","['145', '']","['78', '']","['54', '']","['0', '']","['54', '']","['0', '']","['0', '']","['0', '']"
5429,r502,All institutions -> Stockton U.,All institutions,Stockton U.,2,499,"['ne', '']","['1', '']","['15', '']","['54', '']","['0', '']","['26', '']","['0', '']","['28', '']","['0', '']"
5429,r503,"All institutions -> Minnesota State U., Mankato",All institutions,"Minnesota State U., Mankato",2,502,"['654', '']","['121', '']","['127', '']","['52', '']","['0', '']","['48', '']","['0', '']","['4', '']","['0', '']"
5429,r504,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,502,"['61', '']","['10', '']","['35', '']","['52', '']","['0', '']","['52', '']","['0', '']","['0', '']","['0', '']"
5429,r505,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,504,"['8', '']","['108', '']","['0', '']","['51', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']"
5429,r506,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,505,"['157', '']","['63', '']","['63', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['50', '']"
5429,r507,All institutions -> St. Bonaventure U.,All institutions,St. Bonaventure U.,2,505,"['ne', '']","['ne', '']","['ne', '']","['50', '']","['0', '']","['50', '']","['0', '']","['0', '']","['0', '']"
5429,r508,"All institutions -> Trinity C., Hartford",All institutions,"Trinity C., Hartford",2,505,"['214', '']","['278', '']","['159', '']","['50', '']","['0', '']","['46', '']","['0', '']","['4', '']","['0', '']"
5429,r509,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,508,"['112', '']","['98', '']","['151', '']","['44', '']","['0', '']","['22', '']","['0', '']","['22', '']","['0', '']"
5429,r510,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,509,"['70', '']","['12', '']","['4', '']","['42', '']","['0', '']","['0', '']","['0', '']","['38', '']","['4', '']"
5429,r511,"All institutions -> California State U., Channel Islands",All institutions,"California State U., Channel Islands",2,510,"['10', '']","['33', '']","['57', '']","['39', '']","['0', '']","['39', '']","['0', '']","['0', '']","['0', '']"
5429,r512,All institutions -> Kean U.,All institutions,Kean U.,2,510,"['ne', '']","['ne', '']","['ne', '']","['39', '']","['0', '']","['39', '']","['0', '']","['0', '']","['0', '']"
5429,r513,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,512,"['66', '']","['94', '']","['85', '']","['36', '']","['0', '']","['33', '']","['0', '']","['3', '']","['0', '']"
5429,r514,All institutions -> Northern Michigan U.,All institutions,Northern Michigan U.,2,513,"['14', '']","['26', '']","['24', '']","['35', '']","['0', '']","['9', '']","['0', '']","['26', '']","['0', '']"
5429,r515,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,513,"['51', '']","['52', '']","['300', '']","['35', '']","['0', '']","['35', '']","['0', '']","['0', '']","['0', '']"
5429,r516,"All institutions -> U. Texas, Tyler",All institutions,"U. Texas, Tyler",2,515,"['41', '']","['33', '']","['44', '']","['33', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']"
5429,r517,All institutions -> Augusta U.,All institutions,Augusta U.,2,516,"['102', '']","['43', '']","['48', '']","['29', '']","['0', '']","['29', '']","['0', '']","['0', '']","['0', '']"
5429,r518,"All institutions -> U. Michigan, Flint",All institutions,"U. Michigan, Flint",2,516,"['135', '']","['53', '']","['40', '']","['29', '']","['0', '']","['21', '']","['0', '']","['8', '']","['0', '']"
5429,r519,All institutions -> Dickinson C.,All institutions,Dickinson C.,2,518,"['108', '']","['ne', '']","['71', '']","['28', '']","['0', '']","['6', '']","['0', '']","['6', '']","['16', '']"
5429,r520,"All institutions -> Lincoln U., Jefferson City",All institutions,"Lincoln U., Jefferson City",2,519,"['71', '']","['17', '']","['71', '']","['26', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']"
5429,r521,All institutions -> U. New England,All institutions,U. New England,2,519,"['20', '']","['27', '']","['23', '']","['26', '']","['0', '']","['20', '']","['6', '']","['0', '']","['0', '']"
5429,r522,All institutions -> U. Texas of the Permian Basin,All institutions,U. Texas of the Permian Basin,2,521,"['57', '']","['103', '']","['ne', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['24', '']"
5429,r523,All institutions -> Midwestern State U.,All institutions,Midwestern State U.,2,522,"['ne', '']","['ne', '']","['ne', '']","['22', '']","['0', '']","['17', '']","['0', '']","['5', '']","['0', '']"
