table_id,row_id,_b_state_institutional_control_system_and_institution_b_full_path,_b_state_institutional_control_system_and_institution_b_level_1,_b_state_institutional_control_system_and_institution_b_level_2,_b_state_institutional_control_system_and_institution_b_level_3,_b_state_institutional_control_system_and_institution_b_level_4,_b_state_institutional_control_system_and_institution_b_hierarchy_depth,field_all_r_d_expenditures
3116,r644,"New York -> Public -> SUNY System -> SUNY, C. of Optometry",New York,Public,SUNY System,"SUNY, C. of Optometry",4,"['2,968', '']"
3116,r645,"New York -> Public -> SUNY System -> SUNY, C. Plattsburgh",New York,Public,SUNY System,"SUNY, C. Plattsburgh",4,"['1,729', '']"
3116,r646,"New York -> Public -> SUNY System -> SUNY, Delhi",New York,Public,SUNY System,"SUNY, Delhi",4,"['634', '']"
3116,r647,"New York -> Public -> SUNY System -> SUNY, Downstate Medical Center",New York,Public,SUNY System,"SUNY, Downstate Medical Center",4,"['36,015', '']"
3116,r648,"New York -> Public -> SUNY System -> SUNY, Geneseo",New York,Public,SUNY System,"SUNY, Geneseo",4,"['2,139', '']"
3116,r649,"New York -> Public -> SUNY System -> SUNY, New Paltz",New York,Public,SUNY System,"SUNY, New Paltz",4,"['494', '']"
3116,r650,"New York -> Public -> SUNY System -> SUNY, Oneonta",New York,Public,SUNY System,"SUNY, Oneonta",4,"['623', '']"
3116,r651,"New York -> Public -> SUNY System -> SUNY, Oswego",New York,Public,SUNY System,"SUNY, Oswego",4,"['1,781', '']"
3116,r652,"New York -> Public -> SUNY System -> SUNY, Polytechnic Institute",New York,Public,SUNY System,"SUNY, Polytechnic Institute",4,"['352,889', '']"
3116,r653,"New York -> Public -> SUNY System -> SUNY, Potsdam",New York,Public,SUNY System,"SUNY, Potsdam",4,"['235', '']"
3116,r654,"New York -> Public -> SUNY System -> SUNY, Stony Brook U.",New York,Public,SUNY System,"SUNY, Stony Brook U.",4,"['260,813', '']"
3116,r655,"New York -> Public -> SUNY System -> SUNY, U. Albany",New York,Public,SUNY System,"SUNY, U. Albany",4,"['181,531', '']"
3116,r656,"New York -> Public -> SUNY System -> SUNY, U. Buffalo",New York,Public,SUNY System,"SUNY, U. Buffalo",4,"['413,817', '']"
3116,r657,"New York -> Public -> SUNY System -> SUNY, Upstate Medical U.",New York,Public,SUNY System,"SUNY, Upstate Medical U.",4,"['38,091', '']"
3116,r658,New York -> Public -> U.S. Military Academy,New York,Public,U.S. Military Academy,,3,"['10,765', '']"
3116,r659,New York -> Private,New York,Private,,,2,"['5,473,626', '']"
3116,r660,New York -> Private -> Adelphi U.,New York,Private,Adelphi U.,,3,"['359', '']"
3116,r661,New York -> Private -> Albany C. of Pharmacy and Health Sciences,New York,Private,Albany C. of Pharmacy and Health Sciences,,3,"['3,383', '']"
3116,r662,New York -> Private -> Albany Medical C.,New York,Private,Albany Medical C.,,3,"['23,028', '']"
3116,r663,New York -> Private -> Albert Einstein C. of Medicine,New York,Private,Albert Einstein C. of Medicine,,3,"['298,824', '']"
3116,r664,New York -> Private -> Alfred U.,New York,Private,Alfred U.,,3,"['5,153', '']"
3116,r665,New York -> Private -> Bard C.,New York,Private,Bard C.,,3,"['235', '']"
3116,r666,New York -> Private -> Barnard C.,New York,Private,Barnard C.,,3,"['4,010', '']"
3116,r667,New York -> Private -> Canisius C.,New York,Private,Canisius C.,,3,"['950', '']"
3116,r668,New York -> Private -> Clarkson U.,New York,Private,Clarkson U.,,3,"['17,147', '']"
3116,r669,New York -> Private -> Cold Spring Harbor Laboratory,New York,Private,Cold Spring Harbor Laboratory,,3,"['126,773', '']"
3116,r670,New York -> Private -> Colgate U.,New York,Private,Colgate U.,,3,"['3,756', '']"
3116,r671,New York -> Private -> Columbia U. in the City of New York,New York,Private,Columbia U. in the City of New York,,3,"['1,003,615', '']"
3116,r672,New York -> Private -> Cooper Union for the Advancement of Science and Art,New York,Private,Cooper Union for the Advancement of Science and Art,,3,"['710', '']"
3116,r673,New York -> Private -> Cornell U.,New York,Private,Cornell U.,,3,"['1,144,534', '']"
3116,r674,New York -> Private -> D'Youville C.,New York,Private,D'Youville C.,,3,"['383', '']"
3116,r675,New York -> Private -> Fordham U.,New York,Private,Fordham U.,,3,"['20,287', '']"
3116,r676,New York -> Private -> Hamilton C.,New York,Private,Hamilton C.,,3,"['2,050', '']"
3116,r677,New York -> Private -> Hobart and William Smith Colleges,New York,Private,Hobart and William Smith Colleges,,3,"['1,919', '']"
3116,r678,New York -> Private -> Hofstra U.,New York,Private,Hofstra U.,,3,"['1,744', '']"
3116,r679,New York -> Private -> Icahn School of Medicine at Mount Sinai,New York,Private,Icahn School of Medicine at Mount Sinai,,3,"['722,241', '']"
3116,r680,New York -> Private -> Ithaca C.,New York,Private,Ithaca C.,,3,"['1,678', '']"
3116,r681,New York -> Private -> Le Moyne C.,New York,Private,Le Moyne C.,,3,"['163', '']"
3116,r682,New York -> Private -> Long Island U.,New York,Private,Long Island U.,,3,"['5,113', '']"
3116,r683,New York -> Private -> Manhattan C.,New York,Private,Manhattan C.,,3,"['1,190', '']"
3116,r684,New York -> Private -> Marist C.,New York,Private,Marist C.,,3,"['320', '']"
3116,r685,"New York -> Private -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",New York,Private,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",,3,"['3,769', '']"
3116,r686,New York -> Private -> New School,New York,Private,New School,,3,"['13,421', '']"
3116,r687,New York -> Private -> New York Chiropractic C.,New York,Private,New York Chiropractic C.,,3,"['334', '']"
3116,r688,New York -> Private -> New York Institute of Technology,New York,Private,New York Institute of Technology,,3,"['5,820', '']"
3116,r689,New York -> Private -> New York Law School,New York,Private,New York Law School,,3,"['173', '']"
3116,r690,New York -> Private -> New York U.,New York,Private,New York U.,,3,"['934,720', '']"
3116,r691,New York -> Private -> Niagara U.,New York,Private,Niagara U.,,3,"['2,057', '']"
3116,r692,New York -> Private -> Pace U.,New York,Private,Pace U.,,3,"['3,855', '']"
3116,r693,New York -> Private -> Rensselaer Polytechnic Institute,New York,Private,Rensselaer Polytechnic Institute,,3,"['103,739', '']"
3116,r694,New York -> Private -> Rochester Institute of Technology,New York,Private,Rochester Institute of Technology,,3,"['58,175', '']"
3116,r695,New York -> Private -> Rockefeller U.,New York,Private,Rockefeller U.,,3,"['351,089', '']"
3116,r696,New York -> Private -> Sarah Lawrence C.,New York,Private,Sarah Lawrence C.,,3,"['532', '']"
3116,r697,New York -> Private -> Siena C.,New York,Private,Siena C.,,3,"['944', '']"
3116,r698,New York -> Private -> Skidmore C.,New York,Private,Skidmore C.,,3,"['3,012', '']"
3116,r699,New York -> Private -> St. Bonaventure U.,New York,Private,St. Bonaventure U.,,3,"['1,049', '']"
3116,r700,"New York -> Private -> St. John's U., New York",New York,Private,"St. John's U., New York",,3,"['2,352', '']"
3116,r701,New York -> Private -> St. Lawrence U.,New York,Private,St. Lawrence U.,,3,"['194', '']"
3116,r702,New York -> Private -> Syracuse U.,New York,Private,Syracuse U.,,3,"['154,366', '']"
3116,r703,"New York -> Private -> Teachers C., Columbia U.",New York,Private,"Teachers C., Columbia U.",,3,"['24,865', '']"
3116,r704,New York -> Private -> Touro C. and U. System<sup>a</sup>,New York,Private,Touro C. and U. System<sup>a</sup>,,3,"['19,868', '']"
3116,r705,New York -> Private -> Touro C. and U. System<sup>a</sup> -> New York Medical C.,New York,Private,Touro C. and U. System<sup>a</sup>,New York Medical C.,4,"['19,398', '']"
3116,r706,New York -> Private -> Touro C. and U. System<sup>a</sup> -> Touro C.,New York,Private,Touro C. and U. System<sup>a</sup>,Touro C.,4,"['470', '']"
3116,r707,New York -> Private -> U. Rochester,New York,Private,U. Rochester,,3,"['393,960', '']"
3116,r708,"New York -> Private -> Union C., Schenectady",New York,Private,"Union C., Schenectady",,3,"['1,740', '']"
3116,r709,New York -> Private -> Utica C.,New York,Private,Utica C.,,3,"['598', '']"
3116,r710,New York -> Private -> Vassar C.,New York,Private,Vassar C.,,3,"['1,009', '']"
3116,r711,New York -> Private -> Yeshiva U.,New York,Private,Yeshiva U.,,3,"['2,420', '']"
3116,r712,North Carolina,North Carolina,,,,1,"['3,390,169', '']"
3116,r713,North Carolina -> Public (U. North Carolina),North Carolina,Public (U. North Carolina),,,2,"['1,918,249', '']"
3116,r714,North Carolina -> Public (U. North Carolina) -> Appalachian State U.,North Carolina,Public (U. North Carolina),Appalachian State U.,,3,"['3,268', '']"
3116,r715,North Carolina -> Public (U. North Carolina) -> East Carolina U.,North Carolina,Public (U. North Carolina),East Carolina U.,,3,"['55,611', '']"
3116,r716,North Carolina -> Public (U. North Carolina) -> Elizabeth City State U.,North Carolina,Public (U. North Carolina),Elizabeth City State U.,,3,"['1,189', '']"
3116,r717,North Carolina -> Public (U. North Carolina) -> Fayetteville State U.,North Carolina,Public (U. North Carolina),Fayetteville State U.,,3,"['4,695', '']"
3116,r718,North Carolina -> Public (U. North Carolina) -> North Carolina Agricultural and Technical State U.,North Carolina,Public (U. North Carolina),North Carolina Agricultural and Technical State U.,,3,"['37,339', '']"
3116,r719,North Carolina -> Public (U. North Carolina) -> North Carolina Central U.,North Carolina,Public (U. North Carolina),North Carolina Central U.,,3,"['16,227', '']"
3116,r720,North Carolina -> Public (U. North Carolina) -> North Carolina State U.,North Carolina,Public (U. North Carolina),North Carolina State U.,,3,"['541,100', '']"
3116,r721,"North Carolina -> Public (U. North Carolina) -> U. North Carolina, Asheville",North Carolina,Public (U. North Carolina),"U. North Carolina, Asheville",,3,"['4,602', '']"
3116,r722,"North Carolina -> Public (U. North Carolina) -> U. North Carolina, Chapel Hill",North Carolina,Public (U. North Carolina),"U. North Carolina, Chapel Hill",,3,"['1,153,773', '']"
3116,r723,"North Carolina -> Public (U. North Carolina) -> U. North Carolina, Charlotte",North Carolina,Public (U. North Carolina),"U. North Carolina, Charlotte",,3,"['47,187', '']"
3116,r724,"North Carolina -> Public (U. North Carolina) -> U. North Carolina, general administration",North Carolina,Public (U. North Carolina),"U. North Carolina, general administration",,3,"['4,154', '']"
3116,r725,"North Carolina -> Public (U. North Carolina) -> U. North Carolina, Greensboro",North Carolina,Public (U. North Carolina),"U. North Carolina, Greensboro",,3,"['26,325', '']"
3116,r726,"North Carolina -> Public (U. North Carolina) -> U. North Carolina, Pembroke",North Carolina,Public (U. North Carolina),"U. North Carolina, Pembroke",,3,"['620', '']"
3116,r727,"North Carolina -> Public (U. North Carolina) -> U. North Carolina, Wilmington",North Carolina,Public (U. North Carolina),"U. North Carolina, Wilmington",,3,"['17,515', '']"
3116,r728,North Carolina -> Public (U. North Carolina) -> Western Carolina U.,North Carolina,Public (U. North Carolina),Western Carolina U.,,3,"['2,633', '']"
3116,r729,North Carolina -> Public (U. North Carolina) -> Winston-Salem State U.,North Carolina,Public (U. North Carolina),Winston-Salem State U.,,3,"['2,011', '']"
3116,r730,North Carolina -> Private,North Carolina,Private,,,2,"['1,471,920', '']"
3116,r731,North Carolina -> Private -> Davidson C.,North Carolina,Private,Davidson C.,,3,"['1,777', '']"
3116,r732,North Carolina -> Private -> Duke U.,North Carolina,Private,Duke U.,,3,"['1,226,517', '']"
3116,r733,North Carolina -> Private -> Elon U.,North Carolina,Private,Elon U.,,3,"['2,545', '']"
3116,r734,North Carolina -> Private -> Johnson C. Smith U.,North Carolina,Private,Johnson C. Smith U.,,3,"['2,148', '']"
3116,r735,North Carolina -> Private -> Wake Forest U.,North Carolina,Private,Wake Forest U.,,3,"['238,933', '']"
3116,r736,North Dakota,North Dakota,,,,1,"['264,139', '']"
3116,r737,North Dakota -> Public (North Dakota U. System),North Dakota,Public (North Dakota U. System),,,2,"['263,760', '']"
3116,r738,North Dakota -> Public (North Dakota U. System) -> Mayville State U.,North Dakota,Public (North Dakota U. System),Mayville State U.,,3,"['292', '']"
3116,r739,North Dakota -> Public (North Dakota U. System) -> Minot State U.,North Dakota,Public (North Dakota U. System),Minot State U.,,3,"['251', '']"
3116,r740,North Dakota -> Public (North Dakota U. System) -> North Dakota State U.,North Dakota,Public (North Dakota U. System),North Dakota State U.,,3,"['152,381', '']"
3116,r741,North Dakota -> Public (North Dakota U. System) -> U. North Dakota,North Dakota,Public (North Dakota U. System),U. North Dakota,,3,"['110,836', '']"
3116,r742,North Dakota -> Private,North Dakota,Private,,,2,"['379', '']"
3116,r743,North Dakota -> Private -> United Tribes Technical C.,North Dakota,Private,United Tribes Technical C.,,3,"['379', '']"
3116,r744,Ohio,Ohio,,,,1,"['2,501,795', '']"
3116,r745,Ohio -> Public,Ohio,Public,,,2,"['1,888,931', '']"
3116,r746,Ohio -> Public -> Air Force Institute of Technology,Ohio,Public,Air Force Institute of Technology,,3,"['34,016', '']"
3116,r747,Ohio -> Public -> U. System Ohio Board of Regents,Ohio,Public,U. System Ohio Board of Regents,,3,"['1,854,915', '']"
3116,r748,Ohio -> Public -> U. System Ohio Board of Regents -> Bowling Green State U.,Ohio,Public,U. System Ohio Board of Regents,Bowling Green State U.,4,"['17,026', '']"
3116,r749,Ohio -> Public -> U. System Ohio Board of Regents -> Central State U.,Ohio,Public,U. System Ohio Board of Regents,Central State U.,4,"['3,766', '']"
3116,r750,Ohio -> Public -> U. System Ohio Board of Regents -> Cleveland State U.,Ohio,Public,U. System Ohio Board of Regents,Cleveland State U.,4,"['80,077', '']"
3116,r751,Ohio -> Public -> U. System Ohio Board of Regents -> Kent State U.,Ohio,Public,U. System Ohio Board of Regents,Kent State U.,4,"['47,188', '']"
3116,r752,Ohio -> Public -> U. System Ohio Board of Regents -> Miami U.,Ohio,Public,U. System Ohio Board of Regents,Miami U.,4,"['22,380', '']"
3116,r753,Ohio -> Public -> U. System Ohio Board of Regents -> Northeast Ohio Medical U.,Ohio,Public,U. System Ohio Board of Regents,Northeast Ohio Medical U.,4,"['18,016', '']"
3116,r754,Ohio -> Public -> U. System Ohio Board of Regents -> Ohio State U.,Ohio,Public,U. System Ohio Board of Regents,Ohio State U.,4,"['929,250', '']"
3116,r755,Ohio -> Public -> U. System Ohio Board of Regents -> Ohio U.,Ohio,Public,U. System Ohio Board of Regents,Ohio U.,4,"['53,735', '']"
3116,r756,Ohio -> Public -> U. System Ohio Board of Regents -> U. Akron,Ohio,Public,U. System Ohio Board of Regents,U. Akron,4,"['30,020', '']"
3116,r757,Ohio -> Public -> U. System Ohio Board of Regents -> U. Cincinnati,Ohio,Public,U. System Ohio Board of Regents,U. Cincinnati,4,"['529,796', '']"
3116,r758,Ohio -> Public -> U. System Ohio Board of Regents -> U. Toledo,Ohio,Public,U. System Ohio Board of Regents,U. Toledo,4,"['55,006', '']"
3116,r759,Ohio -> Public -> U. System Ohio Board of Regents -> Wright State U.,Ohio,Public,U. System Ohio Board of Regents,Wright State U.,4,"['64,208', '']"
3116,r760,Ohio -> Public -> U. System Ohio Board of Regents -> Youngstown State U.,Ohio,Public,U. System Ohio Board of Regents,Youngstown State U.,4,"['4,447', '']"
3116,r761,Ohio -> Private,Ohio,Private,,,2,"['612,864', '']"
3116,r762,Ohio -> Private -> Baldwin Wallace U.,Ohio,Private,Baldwin Wallace U.,,3,"['221', '']"
3116,r763,Ohio -> Private -> C. Wooster,Ohio,Private,C. Wooster,,3,"['1,758', '']"
3116,r764,Ohio -> Private -> Case Western Reserve U.,Ohio,Private,Case Western Reserve U.,,3,"['438,994', '']"
3116,r765,Ohio -> Private -> Denison U.,Ohio,Private,Denison U.,,3,"['577', '']"
3116,r766,Ohio -> Private -> Heidelberg U.,Ohio,Private,Heidelberg U.,,3,"['1,237', '']"
3116,r767,Ohio -> Private -> John Carroll U.,Ohio,Private,John Carroll U.,,3,"['658', '']"
3116,r768,Ohio -> Private -> Kenyon C.,Ohio,Private,Kenyon C.,,3,"['1,092', '']"
3116,r769,Ohio -> Private -> Oberlin C.,Ohio,Private,Oberlin C.,,3,"['2,076', '']"
3116,r770,Ohio -> Private -> Ohio Northern U.,Ohio,Private,Ohio Northern U.,,3,"['316', '']"
3116,r771,Ohio -> Private -> Ohio Wesleyan U.,Ohio,Private,Ohio Wesleyan U.,,3,"['325', '']"
3116,r772,Ohio -> Private -> U. Dayton,Ohio,Private,U. Dayton,,3,"['165,343', '']"
3116,r773,Ohio -> Private -> Wittenberg U.,Ohio,Private,Wittenberg U.,,3,"['267', '']"
3116,r774,Oklahoma,Oklahoma,,,,1,"['535,115', '']"
3116,r775,Oklahoma -> Public (Oklahoma State System of Higher Education),Oklahoma,Public (Oklahoma State System of Higher Education),,,2,"['516,467', '']"
3116,r776,Oklahoma -> Public (Oklahoma State System of Higher Education) -> Oklahoma Agricultural and Mechanical Colleges,Oklahoma,Public (Oklahoma State System of Higher Education),Oklahoma Agricultural and Mechanical Colleges,,3,"['200,403', '']"
3116,r777,Oklahoma -> Public (Oklahoma State System of Higher Education) -> Oklahoma Agricultural and Mechanical Colleges -> Langston U.,Oklahoma,Public (Oklahoma State System of Higher Education),Oklahoma Agricultural and Mechanical Colleges,Langston U.,4,"['10,719', '']"
3116,r778,"Oklahoma -> Public (Oklahoma State System of Higher Education) -> Oklahoma Agricultural and Mechanical Colleges -> Oklahoma State U., Center for Health Sciences",Oklahoma,Public (Oklahoma State System of Higher Education),Oklahoma Agricultural and Mechanical Colleges,"Oklahoma State U., Center for Health Sciences",4,"['5,408', '']"
3116,r779,"Oklahoma -> Public (Oklahoma State System of Higher Education) -> Oklahoma Agricultural and Mechanical Colleges -> Oklahoma State U., Stillwater",Oklahoma,Public (Oklahoma State System of Higher Education),Oklahoma Agricultural and Mechanical Colleges,"Oklahoma State U., Stillwater",4,"['184,276', '']"
3116,r780,Oklahoma -> Public (Oklahoma State System of Higher Education) -> Regional University System of Oklahoma,Oklahoma,Public (Oklahoma State System of Higher Education),Regional University System of Oklahoma,,3,"['7,012', '']"
3116,r781,Oklahoma -> Public (Oklahoma State System of Higher Education) -> Regional University System of Oklahoma -> East Central U.,Oklahoma,Public (Oklahoma State System of Higher Education),Regional University System of Oklahoma,East Central U.,4,"['394', 'i']"
3116,r782,Oklahoma -> Public (Oklahoma State System of Higher Education) -> Regional University System of Oklahoma -> Northeastern State U.,Oklahoma,Public (Oklahoma State System of Higher Education),Regional University System of Oklahoma,Northeastern State U.,4,"['432', '']"
3116,r783,Oklahoma -> Public (Oklahoma State System of Higher Education) -> Regional University System of Oklahoma -> Southwestern Oklahoma State U.,Oklahoma,Public (Oklahoma State System of Higher Education),Regional University System of Oklahoma,Southwestern Oklahoma State U.,4,"['504', '']"
3116,r784,Oklahoma -> Public (Oklahoma State System of Higher Education) -> Regional University System of Oklahoma -> U. Central Oklahoma,Oklahoma,Public (Oklahoma State System of Higher Education),Regional University System of Oklahoma,U. Central Oklahoma,4,"['5,682', '']"
3116,r785,Oklahoma -> Public (Oklahoma State System of Higher Education) -> U. Oklahoma,Oklahoma,Public (Oklahoma State System of Higher Education),U. Oklahoma,,3,"['309,052', '']"
3116,r786,"Oklahoma -> Public (Oklahoma State System of Higher Education) -> U. Oklahoma -> U. Oklahoma, Norman and Health Science Center",Oklahoma,Public (Oklahoma State System of Higher Education),U. Oklahoma,"U. Oklahoma, Norman and Health Science Center",4,"['302,679', '']"
3116,r787,"Oklahoma -> Public (Oklahoma State System of Higher Education) -> U. Oklahoma -> U. Oklahoma, Tulsa",Oklahoma,Public (Oklahoma State System of Higher Education),U. Oklahoma,"U. Oklahoma, Tulsa",4,"['6,373', '']"
3116,r788,Oklahoma -> Private,Oklahoma,Private,,,2,"['18,648', '']"
3116,r789,Oklahoma -> Private -> U. Tulsa,Oklahoma,Private,U. Tulsa,,3,"['18,648', '']"
3116,r790,Oregon,Oregon,,,,1,"['865,204', '']"
3116,r791,Oregon -> Public,Oregon,Public,,,2,"['845,857', '']"
3116,r792,Oregon -> Public -> Eastern Oregon U.,Oregon,Public,Eastern Oregon U.,,3,"['472', '']"
3116,r793,Oregon -> Public -> Oregon Health and Science U.,Oregon,Public,Oregon Health and Science U.,,3,"['415,629', '']"
3116,r794,Oregon -> Public -> Oregon Institute of Technology,Oregon,Public,Oregon Institute of Technology,,3,"['4,793', '']"
3116,r795,Oregon -> Public -> Oregon State U.,Oregon,Public,Oregon State U.,,3,"['263,830', '']"
3116,r796,Oregon -> Public -> Portland State U.,Oregon,Public,Portland State U.,,3,"['50,045', '']"
3116,r797,Oregon -> Public -> Southern Oregon U.,Oregon,Public,Southern Oregon U.,,3,"['424', '']"
3116,r798,Oregon -> Public -> U. Oregon,Oregon,Public,U. Oregon,,3,"['110,664', '']"
3116,r799,Oregon -> Private,Oregon,Private,,,2,"['19,347', '']"
3116,r800,Oregon -> Private -> Lewis and Clark C.,Oregon,Private,Lewis and Clark C.,,3,"['2,750', '']"
3116,r801,Oregon -> Private -> Linfield C.,Oregon,Private,Linfield C.,,3,"['464', '']"
3116,r802,Oregon -> Private -> National U. of Natural Medicine,Oregon,Private,National U. of Natural Medicine,,3,"['1,245', '']"
3116,r803,Oregon -> Private -> Pacific U.,Oregon,Private,Pacific U.,,3,"['8,753', '']"
3116,r804,Oregon -> Private -> Reed C.,Oregon,Private,Reed C.,,3,"['3,240', '']"
3116,r805,Oregon -> Private -> U. Portland,Oregon,Private,U. Portland,,3,"['942', '']"
3116,r806,Oregon -> Private -> Willamette U.,Oregon,Private,Willamette U.,,3,"['1,953', '']"
3116,r807,Pennsylvania,Pennsylvania,,,,1,"['4,660,156', '']"
3116,r808,Pennsylvania -> Public,Pennsylvania,Public,,,2,"['2,342,134', '']"
3116,r809,Pennsylvania -> Public -> Pennsylvania State System of Higher Education,Pennsylvania,Public,Pennsylvania State System of Higher Education,,3,"['18,113', '']"
3116,r810,Pennsylvania -> Public -> Pennsylvania State System of Higher Education -> Bloomsburg U. Pennsylvania,Pennsylvania,Public,Pennsylvania State System of Higher Education,Bloomsburg U. Pennsylvania,4,"['734', '']"
3116,r811,Pennsylvania -> Public -> Pennsylvania State System of Higher Education -> East Stroudsburg U. Pennsylvania,Pennsylvania,Public,Pennsylvania State System of Higher Education,East Stroudsburg U. Pennsylvania,4,"['677', '']"
3116,r812,Pennsylvania -> Public -> Pennsylvania State System of Higher Education -> Indiana U. Pennsylvania,Pennsylvania,Public,Pennsylvania State System of Higher Education,Indiana U. Pennsylvania,4,"['8,119', '']"
3116,r813,Pennsylvania -> Public -> Pennsylvania State System of Higher Education -> Kutztown U. Pennsylvania,Pennsylvania,Public,Pennsylvania State System of Higher Education,Kutztown U. Pennsylvania,4,"['464', '']"
3116,r814,Pennsylvania -> Public -> Pennsylvania State System of Higher Education -> Millersville U. Pennsylvania,Pennsylvania,Public,Pennsylvania State System of Higher Education,Millersville U. Pennsylvania,4,"['782', '']"
3116,r815,Pennsylvania -> Public -> Pennsylvania State System of Higher Education -> Shippensburg U. Pennsylvania,Pennsylvania,Public,Pennsylvania State System of Higher Education,Shippensburg U. Pennsylvania,4,"['347', '']"
3116,r816,Pennsylvania -> Public -> Pennsylvania State System of Higher Education -> Slippery Rock U. Pennsylvania,Pennsylvania,Public,Pennsylvania State System of Higher Education,Slippery Rock U. Pennsylvania,4,"['213', '']"
3116,r817,Pennsylvania -> Public -> Pennsylvania State System of Higher Education -> West Chester U. Pennsylvania,Pennsylvania,Public,Pennsylvania State System of Higher Education,West Chester U. Pennsylvania,4,"['6,777', '']"
3116,r818,Pennsylvania -> Public -> Pennsylvania State U.,Pennsylvania,Public,Pennsylvania State U.,,3,"['957,769', '']"
3116,r819,"Pennsylvania -> Public -> Pennsylvania State U. -> Pennsylvania State U., Altoona",Pennsylvania,Public,Pennsylvania State U.,"Pennsylvania State U., Altoona",4,"['680', '']"
3116,r820,"Pennsylvania -> Public -> Pennsylvania State U. -> Pennsylvania State U., Beaver",Pennsylvania,Public,Pennsylvania State U.,"Pennsylvania State U., Beaver",4,"['271', '']"
3116,r821,"Pennsylvania -> Public -> Pennsylvania State U. -> Pennsylvania State U., Behrend",Pennsylvania,Public,Pennsylvania State U.,"Pennsylvania State U., Behrend",4,"['3,414', '']"
3116,r822,"Pennsylvania -> Public -> Pennsylvania State U. -> Pennsylvania State U., Berks",Pennsylvania,Public,Pennsylvania State U.,"Pennsylvania State U., Berks",4,"['273', '']"
3116,r823,"Pennsylvania -> Public -> Pennsylvania State U. -> Pennsylvania State U., Brandywine",Pennsylvania,Public,Pennsylvania State U.,"Pennsylvania State U., Brandywine",4,"['228', '']"
3116,r824,"Pennsylvania -> Public -> Pennsylvania State U. -> Pennsylvania State U., Great Valley School of Graduate Professional Studies",Pennsylvania,Public,Pennsylvania State U.,"Pennsylvania State U., Great Valley School of Graduate Professional Studies",4,"['419', '']"
3116,r825,"Pennsylvania -> Public -> Pennsylvania State U. -> Pennsylvania State U., Harrisburg",Pennsylvania,Public,Pennsylvania State U.,"Pennsylvania State U., Harrisburg",4,"['2,805', '']"
3116,r826,"Pennsylvania -> Public -> Pennsylvania State U. -> Pennsylvania State U., University Park and Hershey Medical Center",Pennsylvania,Public,Pennsylvania State U.,"Pennsylvania State U., University Park and Hershey Medical Center",4,"['949,679', '']"
3116,r827,Pennsylvania -> Public -> Temple U.,Pennsylvania,Public,Temple U.,,3,"['284,301', '']"
3116,r828,Pennsylvania -> Public -> U. Pittsburgh,Pennsylvania,Public,U. Pittsburgh,,3,"['1,080,951', '']"
3116,r829,"Pennsylvania -> Public -> U. Pittsburgh -> U. Pittsburgh, Pittsburgh",Pennsylvania,Public,U. Pittsburgh,"U. Pittsburgh, Pittsburgh",4,"['1,080,951', '']"
3116,r830,Pennsylvania -> Public -> U.S. Army War C.,Pennsylvania,Public,U.S. Army War C.,,3,"['1,000', 'i']"
3116,r831,Pennsylvania -> Private,Pennsylvania,Private,,,2,"['2,318,022', '']"
3116,r832,Pennsylvania -> Private -> Allegheny C.,Pennsylvania,Private,Allegheny C.,,3,"['632', '']"
3116,r833,Pennsylvania -> Private -> Arcadia U.,Pennsylvania,Private,Arcadia U.,,3,"['522', '']"
3116,r834,Pennsylvania -> Private -> Bryn Athyn C.,Pennsylvania,Private,Bryn Athyn C.,,3,"['305', '']"
3116,r835,Pennsylvania -> Private -> Bryn Mawr C.,Pennsylvania,Private,Bryn Mawr C.,,3,"['9,846', '']"
3116,r836,Pennsylvania -> Private -> Bucknell U.,Pennsylvania,Private,Bucknell U.,,3,"['5,625', '']"
3116,r837,Pennsylvania -> Private -> Carnegie Mellon U.,Pennsylvania,Private,Carnegie Mellon U.,,3,"['359,720', '']"
3116,r838,Pennsylvania -> Private -> Dickinson C.,Pennsylvania,Private,Dickinson C.,,3,"['1,037', '']"
3116,r839,Pennsylvania -> Private -> Drexel U.,Pennsylvania,Private,Drexel U.,,3,"['149,481', '']"
3116,r840,Pennsylvania -> Private -> Duquesne U.,Pennsylvania,Private,Duquesne U.,,3,"['16,947', '']"
3116,r841,Pennsylvania -> Private -> Franklin and Marshall C.,Pennsylvania,Private,Franklin and Marshall C.,,3,"['5,041', '']"
3116,r842,Pennsylvania -> Private -> Gannon U.,Pennsylvania,Private,Gannon U.,,3,"['555', '']"
3116,r843,Pennsylvania -> Private -> Gettysburg C.,Pennsylvania,Private,Gettysburg C.,,3,"['1,664', '']"
3116,r844,Pennsylvania -> Private -> Haverford C.,Pennsylvania,Private,Haverford C.,,3,"['3,752', '']"
3116,r845,Pennsylvania -> Private -> Juniata C.,Pennsylvania,Private,Juniata C.,,3,"['560', '']"
3116,r846,Pennsylvania -> Private -> La Salle U.,Pennsylvania,Private,La Salle U.,,3,"['1,135', '']"
3116,r847,Pennsylvania -> Private -> Lafayette C.,Pennsylvania,Private,Lafayette C.,,3,"['1,554', '']"
3116,r848,Pennsylvania -> Private -> Lake Erie C. of Osteopathic Medicine,Pennsylvania,Private,Lake Erie C. of Osteopathic Medicine,,3,"['565', '']"
