table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_doj,field_dot,field_ed,field_epa,field_hhs,field_nasa,field_nrc,field_nsf,field_ssa,field_treas,field_usda
10400,r508,"All states and outlying areas -> Nevada -> U. Nevada, Reno",All states and outlying areas,Nevada,"U. Nevada, Reno",3,0,0,0,1583,26621,881,500,0,0,0,265
10400,r509,All states and outlying areas -> New Hampshire,All states and outlying areas,New Hampshire,,2,1491,0,0,0,86763,54106,0,24007,71,0,4924
10400,r510,All states and outlying areas -> New Hampshire -> Dartmouth C.,All states and outlying areas,New Hampshire,Dartmouth C.,3,0,0,0,0,79065,4921,0,14533,0,0,80
10400,r511,All states and outlying areas -> New Hampshire -> Keene State C.,All states and outlying areas,New Hampshire,Keene State C.,3,0,0,0,0,412,0,0,162,0,0,0
10400,r512,All states and outlying areas -> New Hampshire -> Plymouth State U.,All states and outlying areas,New Hampshire,Plymouth State U.,3,0,0,0,0,0,0,0,0,0,0,20
10400,r513,"All states and outlying areas -> New Hampshire -> U. New Hampshire, Durham",All states and outlying areas,New Hampshire,"U. New Hampshire, Durham",3,0,0,0,0,5002,0,0,9312,71,0,136
10400,r514,"All states and outlying areas -> New Hampshire -> U. New Hampshire, Manchester",All states and outlying areas,New Hampshire,"U. New Hampshire, Manchester",3,0,0,0,0,1800,49185,0,0,0,0,0
10400,r515,All states and outlying areas -> New Hampshire -> U. System New Hampshire,All states and outlying areas,New Hampshire,U. System New Hampshire,3,1491,0,0,0,483,0,0,0,0,0,4688
10400,r516,All states and outlying areas -> New Jersey,All states and outlying areas,New Jersey,,2,1866,4331,3698,826,254075,20101,0,149763,0,0,10676
10400,r517,All states and outlying areas -> New Jersey -> Brookdale Community C.,All states and outlying areas,New Jersey,Brookdale Community C.,3,0,0,0,0,0,0,0,158,0,0,0
10400,r518,"All states and outlying areas -> New Jersey -> C. New Jersey, The",All states and outlying areas,New Jersey,"C. New Jersey, The",3,0,0,0,0,0,13,0,175,0,0,720
10400,r519,All states and outlying areas -> New Jersey -> Fairleigh Dickinson U.,All states and outlying areas,New Jersey,Fairleigh Dickinson U.,3,0,0,0,0,0,0,0,250,0,0,0
10400,r520,All states and outlying areas -> New Jersey -> Hudson County Community C.,All states and outlying areas,New Jersey,Hudson County Community C.,3,0,0,0,0,0,0,0,60,0,0,0
10400,r521,All states and outlying areas -> New Jersey -> Kean U.,All states and outlying areas,New Jersey,Kean U.,3,0,0,0,0,314,0,0,560,0,0,0
10400,r522,All states and outlying areas -> New Jersey -> Monmouth U.,All states and outlying areas,New Jersey,Monmouth U.,3,0,0,0,0,0,0,0,686,0,0,0
10400,r523,All states and outlying areas -> New Jersey -> Montclair State U.,All states and outlying areas,New Jersey,Montclair State U.,3,0,0,0,0,1675,0,0,3617,0,0,0
10400,r524,All states and outlying areas -> New Jersey -> New Jersey City U.,All states and outlying areas,New Jersey,New Jersey City U.,3,0,0,0,0,0,0,0,434,0,0,0
10400,r525,All states and outlying areas -> New Jersey -> New Jersey Institute of Technology,All states and outlying areas,New Jersey,New Jersey Institute of Technology,3,0,0,0,826,4240,2463,0,10310,0,0,65
10400,r526,All states and outlying areas -> New Jersey -> Princeton U.,All states and outlying areas,New Jersey,Princeton U.,3,1000,0,0,0,37456,13657,0,64882,0,0,2709
10400,r527,"All states and outlying areas -> New Jersey -> Rider U., Lawrenceville",All states and outlying areas,New Jersey,"Rider U., Lawrenceville",3,0,0,0,0,0,0,0,93,0,0,0
10400,r528,All states and outlying areas -> New Jersey -> Rowan U.,All states and outlying areas,New Jersey,Rowan U.,3,0,200,0,0,2784,0,0,4074,0,0,0
10400,r529,"All states and outlying areas -> New Jersey -> Rutgers, The State U. New Jersey",All states and outlying areas,New Jersey,"Rutgers, The State U. New Jersey",3,163,4131,3295,0,205787,3453,0,57115,0,0,6957
10400,r530,All states and outlying areas -> New Jersey -> Saint Peter's U.,All states and outlying areas,New Jersey,Saint Peter's U.,3,0,0,0,0,0,0,0,188,0,0,0
10400,r531,All states and outlying areas -> New Jersey -> Seton Hall U.,All states and outlying areas,New Jersey,Seton Hall U.,3,0,0,403,0,661,0,0,220,0,0,0
10400,r532,All states and outlying areas -> New Jersey -> Stevens Institute of Technology,All states and outlying areas,New Jersey,Stevens Institute of Technology,3,0,0,0,0,1158,516,0,5645,0,0,225
10400,r533,All states and outlying areas -> New Jersey -> Stockton U.,All states and outlying areas,New Jersey,Stockton U.,3,703,0,0,0,0,0,0,0,0,0,0
10400,r534,"All states and outlying areas -> New Jersey -> Union County C., Cranford",All states and outlying areas,New Jersey,"Union County C., Cranford",3,0,0,0,0,0,0,0,80,0,0,0
10400,r535,All states and outlying areas -> New Jersey -> William Paterson U.,All states and outlying areas,New Jersey,William Paterson U.,3,0,0,0,0,0,0,0,1216,0,0,0
10400,r536,All states and outlying areas -> New Mexico,All states and outlying areas,New Mexico,,2,854,1100,0,0,92902,5907,0,40647,0,0,6994
10400,r537,All states and outlying areas -> New Mexico -> Central New Mexico Community C.,All states and outlying areas,New Mexico,Central New Mexico Community C.,3,0,0,0,0,0,0,0,60,0,0,0
10400,r538,All states and outlying areas -> New Mexico -> Institute of American Indian and Alaska Native Culture and Arts Development,All states and outlying areas,New Mexico,Institute of American Indian and Alaska Native Culture and Arts Development,3,0,0,0,0,0,0,0,0,0,0,10
10400,r539,All states and outlying areas -> New Mexico -> Navajo Technical U.,All states and outlying areas,New Mexico,Navajo Technical U.,3,0,0,0,0,0,0,0,1514,0,0,730
10400,r540,All states and outlying areas -> New Mexico -> New Mexico Consortium,All states and outlying areas,New Mexico,New Mexico Consortium,3,0,0,0,0,0,0,0,264,0,0,0
10400,r541,All states and outlying areas -> New Mexico -> New Mexico Highlands U.,All states and outlying areas,New Mexico,New Mexico Highlands U.,3,0,0,0,0,0,0,0,1246,0,0,150
10400,r542,All states and outlying areas -> New Mexico -> New Mexico Institute of Mining and Technology,All states and outlying areas,New Mexico,New Mexico Institute of Mining and Technology,3,0,0,0,0,1023,714,0,4104,0,0,0
10400,r543,"All states and outlying areas -> New Mexico -> New Mexico State U., Las Cruces",All states and outlying areas,New Mexico,"New Mexico State U., Las Cruces",3,0,924,0,0,8529,2337,0,5355,0,0,5087
10400,r544,All states and outlying areas -> New Mexico -> San Juan C.,All states and outlying areas,New Mexico,San Juan C.,3,0,0,0,0,0,0,0,2,0,0,0
10400,r545,All states and outlying areas -> New Mexico -> Southwestern Indian Polytechnic Institute,All states and outlying areas,New Mexico,Southwestern Indian Polytechnic Institute,3,0,0,0,0,0,0,0,0,0,0,43
10400,r546,All states and outlying areas -> New Mexico -> U. New Mexico,All states and outlying areas,New Mexico,U. New Mexico,3,854,176,0,0,83349,2855,0,27868,0,0,973
10400,r547,All states and outlying areas -> New Mexico -> Western New Mexico U.,All states and outlying areas,New Mexico,Western New Mexico U.,3,0,0,0,0,0,0,0,233,0,0,0
10400,r548,All states and outlying areas -> New York,All states and outlying areas,New York,,2,632,3223,9306,1593,2964357,41703,0,352333,0,0,40741
10400,r549,All states and outlying areas -> New York -> Adelphi U.,All states and outlying areas,New York,Adelphi U.,3,0,0,0,0,0,0,0,150,0,0,0
10400,r550,All states and outlying areas -> New York -> Albany C. Pharmacy and Health Sciences,All states and outlying areas,New York,Albany C. Pharmacy and Health Sciences,3,0,0,0,0,911,0,0,0,0,0,0
10400,r551,All states and outlying areas -> New York -> Albany Medical C.,All states and outlying areas,New York,Albany Medical C.,3,0,0,0,0,10578,0,0,0,0,0,0
10400,r552,All states and outlying areas -> New York -> Albert Einstein C. Medicine,All states and outlying areas,New York,Albert Einstein C. Medicine,3,0,0,0,0,174951,0,0,0,0,0,0
10400,r553,All states and outlying areas -> New York -> Bank Street C. Education,All states and outlying areas,New York,Bank Street C. Education,3,0,0,0,0,0,0,0,1,0,0,0
10400,r554,All states and outlying areas -> New York -> Bard C.,All states and outlying areas,New York,Bard C.,3,0,0,0,0,0,70,0,20,0,0,0
10400,r555,All states and outlying areas -> New York -> Barnard C.,All states and outlying areas,New York,Barnard C.,3,0,0,0,0,938,0,0,2471,0,0,0
10400,r556,All states and outlying areas -> New York -> C. Mount Saint Vincent,All states and outlying areas,New York,C. Mount Saint Vincent,3,0,0,0,0,0,0,0,183,0,0,0
10400,r557,All states and outlying areas -> New York -> Clarkson U.,All states and outlying areas,New York,Clarkson U.,3,0,0,0,0,0,0,0,1977,0,0,0
10400,r558,All states and outlying areas -> New York -> Cold Spring Harbor Laboratory,All states and outlying areas,New York,Cold Spring Harbor Laboratory,3,0,0,0,0,46922,0,0,4527,0,0,1356
10400,r559,All states and outlying areas -> New York -> Colgate U.,All states and outlying areas,New York,Colgate U.,3,0,0,0,0,405,0,0,652,0,0,0
10400,r560,All states and outlying areas -> New York -> Columbia U. in the City of New York,All states and outlying areas,New York,Columbia U. in the City of New York,3,0,0,190,0,612620,19691,0,76680,0,0,272
10400,r561,"All states and outlying areas -> New York -> Cornell U., Ithaca",All states and outlying areas,New York,"Cornell U., Ithaca",3,0,1401,0,0,302116,4136,0,84145,0,0,34029
10400,r562,"All states and outlying areas -> New York -> CUNY, Baruch C.",All states and outlying areas,New York,"CUNY, Baruch C.",3,0,0,0,0,507,0,0,880,0,0,0
10400,r563,"All states and outlying areas -> New York -> CUNY, Borough of Manhattan Community C.",All states and outlying areas,New York,"CUNY, Borough of Manhattan Community C.",3,0,0,0,0,0,0,0,1574,0,0,0
10400,r564,"All states and outlying areas -> New York -> CUNY, Bronx Community C.",All states and outlying areas,New York,"CUNY, Bronx Community C.",3,0,0,0,0,0,0,0,157,0,0,0
10400,r565,"All states and outlying areas -> New York -> CUNY, Brooklyn C.",All states and outlying areas,New York,"CUNY, Brooklyn C.",3,0,0,0,0,4030,0,0,1121,0,0,0
10400,r566,"All states and outlying areas -> New York -> CUNY, C. Staten Island",All states and outlying areas,New York,"CUNY, C. Staten Island",3,0,0,0,0,2017,0,0,2015,0,0,0
10400,r567,"All states and outlying areas -> New York -> CUNY, City C.",All states and outlying areas,New York,"CUNY, City C.",3,0,0,0,0,9114,0,0,7446,0,0,0
10400,r568,"All states and outlying areas -> New York -> CUNY, Graduate Center",All states and outlying areas,New York,"CUNY, Graduate Center",3,0,0,0,0,0,0,0,716,0,0,0
10400,r569,"All states and outlying areas -> New York -> CUNY, Hunter C.",All states and outlying areas,New York,"CUNY, Hunter C.",3,0,0,0,0,13657,0,0,3806,0,0,0
10400,r570,"All states and outlying areas -> New York -> CUNY, John Jay C. Criminal Justice",All states and outlying areas,New York,"CUNY, John Jay C. Criminal Justice",3,0,0,0,0,1939,0,0,1284,0,0,0
10400,r571,"All states and outlying areas -> New York -> CUNY, Lehman C.",All states and outlying areas,New York,"CUNY, Lehman C.",3,0,0,0,0,1205,0,0,735,0,0,0
10400,r572,"All states and outlying areas -> New York -> CUNY, Medgar Evers C.",All states and outlying areas,New York,"CUNY, Medgar Evers C.",3,0,0,0,0,310,0,0,387,0,0,0
10400,r573,"All states and outlying areas -> New York -> CUNY, New York City C. Technology",All states and outlying areas,New York,"CUNY, New York City C. Technology",3,0,0,0,0,0,0,0,50,0,0,0
10400,r574,"All states and outlying areas -> New York -> CUNY, Queens C.",All states and outlying areas,New York,"CUNY, Queens C.",3,0,0,0,0,3281,0,0,1585,0,0,0
10400,r575,"All states and outlying areas -> New York -> CUNY, Queensborough Community C.",All states and outlying areas,New York,"CUNY, Queensborough Community C.",3,0,0,0,0,319,0,0,339,0,0,0
10400,r576,"All states and outlying areas -> New York -> CUNY, system office",All states and outlying areas,New York,"CUNY, system office",3,0,0,1294,0,11056,1789,0,3280,0,0,0
10400,r577,All states and outlying areas -> New York -> D'Youville C.,All states and outlying areas,New York,D'Youville C.,3,0,0,0,0,0,0,0,522,0,0,0
10400,r578,All states and outlying areas -> New York -> Fordham U.,All states and outlying areas,New York,Fordham U.,3,0,0,0,0,2597,0,0,0,0,0,0
10400,r579,All states and outlying areas -> New York -> Hamilton C.,All states and outlying areas,New York,Hamilton C.,3,0,0,0,0,0,0,0,475,0,0,0
10400,r580,All states and outlying areas -> New York -> Hartwick C.,All states and outlying areas,New York,Hartwick C.,3,0,0,0,0,0,0,0,27,0,0,0
10400,r581,All states and outlying areas -> New York -> Hobart and William Smith Colleges,All states and outlying areas,New York,Hobart and William Smith Colleges,3,0,0,0,0,0,2,0,595,0,0,0
10400,r582,All states and outlying areas -> New York -> Hofstra U.,All states and outlying areas,New York,Hofstra U.,3,0,0,0,0,0,0,0,1346,0,0,0
10400,r583,All states and outlying areas -> New York -> Icahn School of Medicine at Mount Sinai,All states and outlying areas,New York,Icahn School of Medicine at Mount Sinai,3,0,0,0,0,424889,160,0,1079,0,0,0
10400,r584,All states and outlying areas -> New York -> Iona C.,All states and outlying areas,New York,Iona C.,3,0,0,0,0,0,0,0,27,0,0,0
10400,r585,All states and outlying areas -> New York -> Ithaca C.,All states and outlying areas,New York,Ithaca C.,3,0,0,0,0,6,0,0,287,0,0,0
10400,r586,All states and outlying areas -> New York -> Le Moyne C.,All states and outlying areas,New York,Le Moyne C.,3,0,0,0,0,0,0,0,7,0,0,0
10400,r587,All states and outlying areas -> New York -> Long Island U.,All states and outlying areas,New York,Long Island U.,3,0,0,0,0,1405,0,0,958,0,0,553
10400,r588,All states and outlying areas -> New York -> Manhattan C.,All states and outlying areas,New York,Manhattan C.,3,0,0,0,0,0,0,0,3,0,0,0
10400,r589,All states and outlying areas -> New York -> Marist C.,All states and outlying areas,New York,Marist C.,3,0,0,0,0,346,0,0,0,0,0,0
10400,r590,All states and outlying areas -> New York -> Mercy C.,All states and outlying areas,New York,Mercy C.,3,0,0,0,0,925,0,0,293,0,0,0
10400,r591,All states and outlying areas -> New York -> Molloy C.,All states and outlying areas,New York,Molloy C.,3,0,0,0,0,0,0,0,192,0,0,0
10400,r592,"All states and outlying areas -> New York -> New School, The",All states and outlying areas,New York,"New School, The",3,0,0,0,0,0,0,0,487,0,0,0
10400,r593,All states and outlying areas -> New York -> New York Institute of Technology,All states and outlying areas,New York,New York Institute of Technology,3,0,0,0,0,1207,0,0,1015,0,0,0
10400,r594,All states and outlying areas -> New York -> New York Medical C.,All states and outlying areas,New York,New York Medical C.,3,0,0,0,0,6311,0,0,0,0,0,0
10400,r595,All states and outlying areas -> New York -> New York Structural Biology Center,All states and outlying areas,New York,New York Structural Biology Center,3,0,0,0,0,16600,0,0,0,0,0,0
10400,r596,All states and outlying areas -> New York -> New York U.,All states and outlying areas,New York,New York U.,3,0,1406,1405,1593,866951,1156,0,842,0,0,2313
10400,r597,"All states and outlying areas -> New York -> Pace U., New York City",All states and outlying areas,New York,"Pace U., New York City",3,0,0,0,0,0,0,0,861,0,0,0
10400,r598,"All states and outlying areas -> New York -> Rensselaer Polytechnic Institute, Troy",All states and outlying areas,New York,"Rensselaer Polytechnic Institute, Troy",3,0,226,0,0,8866,2981,0,11311,0,0,0
10400,r599,All states and outlying areas -> New York -> Rochester Institute of Technology,All states and outlying areas,New York,Rochester Institute of Technology,3,0,0,2235,0,3255,2535,0,7435,0,0,514
10400,r600,"All states and outlying areas -> New York -> Rockefeller U., The",All states and outlying areas,New York,"Rockefeller U., The",3,0,0,0,0,69547,47,0,832,0,0,0
10400,r601,All states and outlying areas -> New York -> Sarah Lawrence C.,All states and outlying areas,New York,Sarah Lawrence C.,3,0,0,0,0,0,0,0,196,0,0,0
10400,r602,All states and outlying areas -> New York -> Siena C.,All states and outlying areas,New York,Siena C.,3,0,0,0,0,0,30,0,295,0,0,0
10400,r603,All states and outlying areas -> New York -> Skidmore C.,All states and outlying areas,New York,Skidmore C.,3,0,0,0,0,0,394,0,935,0,0,0
10400,r604,"All states and outlying areas -> New York -> St. John's U., New York",All states and outlying areas,New York,"St. John's U., New York",3,0,0,0,0,738,0,0,437,0,0,0
10400,r605,All states and outlying areas -> New York -> St. Lawrence U.,All states and outlying areas,New York,St. Lawrence U.,3,0,0,0,0,0,0,0,13,0,0,0
10400,r606,All states and outlying areas -> New York -> State U. New York at Buffalo State C.,All states and outlying areas,New York,State U. New York at Buffalo State C.,3,0,0,0,0,524,0,0,0,0,0,0
10400,r607,"All states and outlying areas -> New York -> State U. New York at Geneseo, The",All states and outlying areas,New York,"State U. New York at Geneseo, The",3,0,0,0,0,0,0,0,500,0,0,0
10400,r608,All states and outlying areas -> New York -> State U. New York at New Paltz,All states and outlying areas,New York,State U. New York at New Paltz,3,0,0,0,0,0,0,0,224,0,0,0
10400,r609,All states and outlying areas -> New York -> State U. New York at Old Westbury,All states and outlying areas,New York,State U. New York at Old Westbury,3,0,0,0,0,0,0,0,299,0,0,0
10400,r610,"All states and outlying areas -> New York -> State U. New York at Potsdam, The",All states and outlying areas,New York,"State U. New York at Potsdam, The",3,0,0,0,0,0,0,0,434,0,0,0
10400,r611,All states and outlying areas -> New York -> State U. New York C. at Cortland,All states and outlying areas,New York,State U. New York C. at Cortland,3,0,0,0,0,0,0,0,213,0,0,0
10400,r612,All states and outlying areas -> New York -> State U. New York C. Environmental Science and Forestry,All states and outlying areas,New York,State U. New York C. Environmental Science and Forestry,3,0,0,0,0,0,0,0,2007,0,0,70
10400,r613,All states and outlying areas -> New York -> State U. New York Polytechnic Institute,All states and outlying areas,New York,State U. New York Polytechnic Institute,3,0,0,0,0,887,0,0,500,0,0,0
10400,r614,"All states and outlying areas -> New York -> State U. New York, C. Optometry",All states and outlying areas,New York,"State U. New York, C. Optometry",3,0,0,0,0,2085,0,0,0,0,0,0
10400,r615,"All states and outlying areas -> New York -> State U. New York, C. Technology at Canton",All states and outlying areas,New York,"State U. New York, C. Technology at Canton",3,0,0,0,0,0,0,0,50,0,0,0
10400,r616,"All states and outlying areas -> New York -> State U. New York, Purchase C.",All states and outlying areas,New York,"State U. New York, Purchase C.",3,0,0,0,0,288,0,0,0,0,0,0
10400,r617,"All states and outlying areas -> New York -> State U. New York, Suffolk County Community C., Selden",All states and outlying areas,New York,"State U. New York, Suffolk County Community C., Selden",3,0,0,0,0,0,0,0,120,0,0,0
10400,r618,"All states and outlying areas -> New York -> State U. New York, System Office",All states and outlying areas,New York,"State U. New York, System Office",3,632,190,960,0,362,7203,0,28662,0,0,1177
10400,r619,"All states and outlying areas -> New York -> State U. New York, The, Albany",All states and outlying areas,New York,"State U. New York, The, Albany",3,0,0,0,0,6658,0,0,6946,0,0,30
10400,r620,"All states and outlying areas -> New York -> State U. New York, The, Plattsburg",All states and outlying areas,New York,"State U. New York, The, Plattsburg",3,0,0,0,0,271,0,0,0,0,0,0
10400,r621,"All states and outlying areas -> New York -> State U. New York, The, U. at Buffalo",All states and outlying areas,New York,"State U. New York, The, U. at Buffalo",3,0,0,418,0,65437,0,0,0,0,0,259
10400,r622,"All states and outlying areas -> New York -> State U. New York, Upstate Medical U.",All states and outlying areas,New York,"State U. New York, Upstate Medical U.",3,0,0,0,0,18708,0,0,0,0,0,0
10400,r623,All states and outlying areas -> New York -> Stony Brook U.,All states and outlying areas,New York,Stony Brook U.,3,0,0,31,0,65161,0,0,40781,0,0,0
10400,r624,"All states and outlying areas -> New York -> SUNY, Binghamton U.",All states and outlying areas,New York,"SUNY, Binghamton U.",3,0,0,0,0,7317,0,0,8795,0,0,0
10400,r625,"All states and outlying areas -> New York -> SUNY, C. Brockport, The",All states and outlying areas,New York,"SUNY, C. Brockport, The",3,0,0,0,0,0,0,0,231,0,0,0
10400,r626,"All states and outlying areas -> New York -> SUNY, Downstate Health Sciences U.",All states and outlying areas,New York,"SUNY, Downstate Health Sciences U.",3,0,0,0,0,20854,0,0,0,0,0,0
10400,r627,"All states and outlying areas -> New York -> SUNY, Farmingdale State C.",All states and outlying areas,New York,"SUNY, Farmingdale State C.",3,0,0,0,0,0,0,0,52,0,0,0
10400,r628,"All states and outlying areas -> New York -> SUNY, Fashion Institute of Technology",All states and outlying areas,New York,"SUNY, Fashion Institute of Technology",3,0,0,0,0,0,0,0,175,0,0,0
10400,r629,"All states and outlying areas -> New York -> SUNY, Monroe Community C.",All states and outlying areas,New York,"SUNY, Monroe Community C.",3,0,0,0,0,0,0,0,218,0,0,0
10400,r630,"All states and outlying areas -> New York -> SUNY, Westchester Community C.",All states and outlying areas,New York,"SUNY, Westchester Community C.",3,0,0,0,0,0,0,0,48,0,0,0
10400,r631,"All states and outlying areas -> New York -> Syracuse U., Syracuse",All states and outlying areas,New York,"Syracuse U., Syracuse",3,0,0,0,0,9416,171,0,13998,0,0,4
10400,r632,"All states and outlying areas -> New York -> Teachers C., Columbia U.",All states and outlying areas,New York,"Teachers C., Columbia U.",3,0,0,2773,0,945,0,0,641,0,0,0
10400,r633,All states and outlying areas -> New York -> Touro C. and U. System,All states and outlying areas,New York,Touro C. and U. System,3,0,0,0,0,275,0,0,0,0,0,0
10400,r634,All states and outlying areas -> New York -> U. Rochester,All states and outlying areas,New York,U. Rochester,3,0,0,0,0,163997,1338,0,19080,0,0,165
10400,r635,"All states and outlying areas -> New York -> Union C., Schenectady",All states and outlying areas,New York,"Union C., Schenectady",3,0,0,0,0,94,0,0,630,0,0,0
10400,r636,All states and outlying areas -> New York -> Vassar C.,All states and outlying areas,New York,Vassar C.,3,0,0,0,0,438,0,0,697,0,0,0
10400,r637,All states and outlying areas -> New York -> Yeshiva U.,All states and outlying areas,New York,Yeshiva U.,3,0,0,0,0,0,0,0,126,0,0,0
10400,r638,"All states and outlying areas -> New York -> York C., City U. New York",All states and outlying areas,New York,"York C., City U. New York",3,0,0,0,0,123,0,0,260,0,0,0
10400,r639,All states and outlying areas -> North Carolina,All states and outlying areas,North Carolina,,2,452,7831,16141,5829,1359949,4106,520,171441,0,0,46188
10400,r640,All states and outlying areas -> North Carolina -> Appalachian State U.,All states and outlying areas,North Carolina,Appalachian State U.,3,0,0,6840,0,0,0,0,752,0,0,0
10400,r641,All states and outlying areas -> North Carolina -> Davidson C.,All states and outlying areas,North Carolina,Davidson C.,3,0,0,0,0,666,0,0,281,0,0,0
10400,r642,All states and outlying areas -> North Carolina -> Duke U.,All states and outlying areas,North Carolina,Duke U.,3,0,1,1078,0,707139,1402,0,42014,0,0,686
10400,r643,All states and outlying areas -> North Carolina -> Durham Technical Community C.,All states and outlying areas,North Carolina,Durham Technical Community C.,3,0,0,0,0,0,0,0,58,0,0,0
10400,r644,All states and outlying areas -> North Carolina -> East Carolina U.,All states and outlying areas,North Carolina,East Carolina U.,3,0,0,688,0,8945,217,0,9781,0,0,0
10400,r645,All states and outlying areas -> North Carolina -> Elizabeth City State U.,All states and outlying areas,North Carolina,Elizabeth City State U.,3,0,0,0,0,0,0,0,206,0,0,0
10400,r646,All states and outlying areas -> North Carolina -> Elon U.,All states and outlying areas,North Carolina,Elon U.,3,0,0,0,0,389,0,0,54,0,0,0
10400,r647,All states and outlying areas -> North Carolina -> Fayetteville State U.,All states and outlying areas,North Carolina,Fayetteville State U.,3,0,0,0,0,108,0,0,1049,0,0,0
10400,r648,All states and outlying areas -> North Carolina -> Forsyth Technical Community C.,All states and outlying areas,North Carolina,Forsyth Technical Community C.,3,0,0,0,0,0,0,0,65,0,0,0
10400,r649,All states and outlying areas -> North Carolina -> High Point U.,All states and outlying areas,North Carolina,High Point U.,3,0,0,0,0,227,50,0,0,0,0,0
10400,r650,All states and outlying areas -> North Carolina -> Johnson C. Smith U.,All states and outlying areas,North Carolina,Johnson C. Smith U.,3,0,0,0,0,0,0,0,239,0,0,0
10400,r651,All states and outlying areas -> North Carolina -> Livingstone C.,All states and outlying areas,North Carolina,Livingstone C.,3,0,0,0,0,0,0,0,341,0,0,0
10400,r652,All states and outlying areas -> North Carolina -> Meredith C.,All states and outlying areas,North Carolina,Meredith C.,3,0,0,0,0,354,0,0,0,0,0,0
10400,r653,All states and outlying areas -> North Carolina -> North Carolina Agricultural and Technical State U.,All states and outlying areas,North Carolina,North Carolina Agricultural and Technical State U.,3,0,1401,0,1583,2244,0,0,10528,0,0,8407
10400,r654,All states and outlying areas -> North Carolina -> North Carolina Central U.,All states and outlying areas,North Carolina,North Carolina Central U.,3,0,0,0,0,10987,0,0,1964,0,0,182
10400,r655,All states and outlying areas -> North Carolina -> North Carolina State U.,All states and outlying areas,North Carolina,North Carolina State U.,3,452,643,1134,0,35458,1511,520,53557,0,0,36142
10400,r656,All states and outlying areas -> North Carolina -> Robeson Community C.,All states and outlying areas,North Carolina,Robeson Community C.,3,0,0,0,0,0,0,0,60,0,0,0
10400,r657,"All states and outlying areas -> North Carolina -> U. North Carolina, General Administration",All states and outlying areas,North Carolina,"U. North Carolina, General Administration",3,0,0,0,0,196,0,0,0,0,0,0
10400,r658,"All states and outlying areas -> North Carolina -> U. North Carolina, The, Asheville",All states and outlying areas,North Carolina,"U. North Carolina, The, Asheville",3,0,0,0,0,384,0,0,93,0,0,0
10400,r659,"All states and outlying areas -> North Carolina -> U. North Carolina, The, Chapel Hill",All states and outlying areas,North Carolina,"U. North Carolina, The, Chapel Hill",3,0,3452,5191,4246,461943,631,0,33861,0,0,235
10400,r660,"All states and outlying areas -> North Carolina -> U. North Carolina, The, Charlotte",All states and outlying areas,North Carolina,"U. North Carolina, The, Charlotte",3,0,1837,0,0,3575,0,0,7574,0,0,0
10400,r661,"All states and outlying areas -> North Carolina -> U. North Carolina, The, Greensboro",All states and outlying areas,North Carolina,"U. North Carolina, The, Greensboro",3,0,0,1211,0,5495,40,0,3511,0,0,355
10400,r662,"All states and outlying areas -> North Carolina -> U. North Carolina, The, Pembroke",All states and outlying areas,North Carolina,"U. North Carolina, The, Pembroke",3,0,0,0,0,245,0,0,0,0,0,0
10400,r663,"All states and outlying areas -> North Carolina -> U. North Carolina, The, Wilmington",All states and outlying areas,North Carolina,"U. North Carolina, The, Wilmington",3,0,0,0,0,0,103,0,1193,0,0,0
10400,r664,All states and outlying areas -> North Carolina -> Wake Forest U.,All states and outlying areas,North Carolina,Wake Forest U.,3,0,497,0,0,121401,152,0,864,0,0,180
10400,r665,All states and outlying areas -> North Carolina -> Wake Technical Community C.,All states and outlying areas,North Carolina,Wake Technical Community C.,3,0,0,0,0,0,0,0,1400,0,0,0
10400,r666,All states and outlying areas -> North Carolina -> Western Carolina U.,All states and outlying areas,North Carolina,Western Carolina U.,3,0,0,0,0,193,0,0,186,0,0,0
10400,r667,All states and outlying areas -> North Carolina -> Winston-Salem State U.,All states and outlying areas,North Carolina,Winston-Salem State U.,3,0,0,0,0,0,0,0,1810,0,0,0
10400,r668,All states and outlying areas -> North Dakota,All states and outlying areas,North Dakota,,2,0,5531,0,0,24627,350,0,21459,0,0,14927
10400,r669,All states and outlying areas -> North Dakota -> Bismarck State C.,All states and outlying areas,North Dakota,Bismarck State C.,3,0,0,0,0,0,0,0,60,0,0,0
10400,r670,"All states and outlying areas -> North Dakota -> North Dakota State U., Main Campus",All states and outlying areas,North Dakota,"North Dakota State U., Main Campus",3,0,2961,0,0,2561,0,0,17852,0,0,13870
10400,r671,All states and outlying areas -> North Dakota -> Nueta Hidatsa Sahnish C.,All states and outlying areas,North Dakota,Nueta Hidatsa Sahnish C.,3,0,0,0,0,0,0,0,0,0,0,117
10400,r672,All states and outlying areas -> North Dakota -> Sitting Bull C.,All states and outlying areas,North Dakota,Sitting Bull C.,3,0,0,0,0,0,0,0,1750,0,0,0
10400,r673,All states and outlying areas -> North Dakota -> Turtle Mountain Community C.,All states and outlying areas,North Dakota,Turtle Mountain Community C.,3,0,0,0,0,0,0,0,219,0,0,0
10400,r674,All states and outlying areas -> North Dakota -> U. North Dakota,All states and outlying areas,North Dakota,U. North Dakota,3,0,2570,0,0,22066,350,0,1078,0,0,486
