table_id,row_id,_b_field_of_doctorate_b_full_path,_b_field_of_doctorate_b_level_1,_b_field_of_doctorate_b_level_2,_b_field_of_doctorate_b_level_3,_b_field_of_doctorate_b_level_4,_b_field_of_doctorate_b_level_5,_b_field_of_doctorate_b_hierarchy_depth,field_totala,field_male,field_female,field__female
9479,r268,All fields -> Science and engineering -> Social sciences -> Economics -> Econometrics and quantitative economics,All fields,Science and engineering,Social sciences,Economics,Econometrics and quantitative economics,5,179,123,56,31.3
9479,r269,"All fields -> Science and engineering -> Social sciences -> Economics -> Economics, general",All fields,Science and engineering,Social sciences,Economics,"Economics, general",5,826,568,258,31.2
9479,r270,All fields -> Science and engineering -> Social sciences -> Economics -> Environmental/ natural resource economics,All fields,Science and engineering,Social sciences,Economics,Environmental/ natural resource economics,5,50,27,23,46.0
9479,r271,All fields -> Science and engineering -> Social sciences -> Economics -> Economics nec,All fields,Science and engineering,Social sciences,Economics,Economics nec,5,58,37,21,36.2
9479,r272,All fields -> Science and engineering -> Social sciences -> Political science and government,All fields,Science and engineering,Social sciences,Political science and government,,4,678,399,279,41.2
9479,r273,"All fields -> Science and engineering -> Social sciences -> Political science and government -> Political science and government, general",All fields,Science and engineering,Social sciences,Political science and government,"Political science and government, general",5,553,320,233,42.1
9479,r274,All fields -> Science and engineering -> Social sciences -> Political science and government -> Political science and government nec,All fields,Science and engineering,Social sciences,Political science and government,Political science and government nec,5,125,79,46,36.8
9479,r275,All fields -> Science and engineering -> Social sciences -> Public policy analysis,All fields,Science and engineering,Social sciences,Public policy analysis,,4,433,157,276,63.7
9479,r276,All fields -> Science and engineering -> Social sciences -> Public policy analysis -> Education policy analysis,All fields,Science and engineering,Social sciences,Public policy analysis,Education policy analysis,5,130,38,92,70.8
9479,r277,All fields -> Science and engineering -> Social sciences -> Public policy analysis -> Health policy analysis,All fields,Science and engineering,Social sciences,Public policy analysis,Health policy analysis,5,53,11,42,79.2
9479,r278,"All fields -> Science and engineering -> Social sciences -> Public policy analysis -> Public policy analysis, general",All fields,Science and engineering,Social sciences,Public policy analysis,"Public policy analysis, general",5,120,53,67,55.8
9479,r279,All fields -> Science and engineering -> Social sciences -> Public policy analysis -> Public policy nec,All fields,Science and engineering,Social sciences,Public policy analysis,Public policy nec,5,130,55,75,57.7
9479,r280,"All fields -> Science and engineering -> Social sciences -> Sociology, demography, and population studies",All fields,Science and engineering,Social sciences,"Sociology, demography, and population studies",,4,626,238,388,62.0
9479,r281,"All fields -> Science and engineering -> Social sciences -> Sociology, demography, and population studies -> Sociology, general",All fields,Science and engineering,Social sciences,"Sociology, demography, and population studies","Sociology, general",5,555,215,340,61.3
9479,r282,"All fields -> Science and engineering -> Social sciences -> Sociology, demography, and population studies -> Sociology, demography, and population studies nec",All fields,Science and engineering,Social sciences,"Sociology, demography, and population studies","Sociology, demography, and population studies nec",5,71,23,48,67.6
9479,r283,"All fields -> Science and engineering -> Social sciences -> Social sciences, other",All fields,Science and engineering,Social sciences,"Social sciences, other",,4,1070,433,637,59.5
9479,r284,"All fields -> Science and engineering -> Social sciences -> Social sciences, other -> Applied linguistics",All fields,Science and engineering,Social sciences,"Social sciences, other",Applied linguistics,5,71,16,55,77.5
9479,r285,"All fields -> Science and engineering -> Social sciences -> Social sciences, other -> Archeology",All fields,Science and engineering,Social sciences,"Social sciences, other",Archeology,5,105,49,56,53.3
9479,r286,"All fields -> Science and engineering -> Social sciences -> Social sciences, other -> Criminology",All fields,Science and engineering,Social sciences,"Social sciences, other",Criminology,5,118,43,75,63.6
9479,r287,"All fields -> Science and engineering -> Social sciences -> Social sciences, other -> Geography and cartography",All fields,Science and engineering,Social sciences,"Social sciences, other",Geography and cartography,5,220,95,125,56.8
9479,r288,"All fields -> Science and engineering -> Social sciences -> Social sciences, other -> International relations and national security studies",All fields,Science and engineering,Social sciences,"Social sciences, other",International relations and national security studies,5,128,73,55,43.0
9479,r289,"All fields -> Science and engineering -> Social sciences -> Social sciences, other -> Linguistics",All fields,Science and engineering,Social sciences,"Social sciences, other",Linguistics,5,192,86,106,55.2
9479,r290,"All fields -> Science and engineering -> Social sciences -> Social sciences, other -> Social sciences nec",All fields,Science and engineering,Social sciences,"Social sciences, other",Social sciences nec,5,236,71,165,69.9
9479,r291,All fields -> Non-science and engineering,All fields,Non-science and engineering,,,,2,11672,4842,6826,58.5
9479,r292,All fields -> Non-science and engineering -> Business,All fields,Non-science and engineering,Business,,,3,1401,781,620,44.3
9479,r293,All fields -> Non-science and engineering -> Business -> Business administration and management,All fields,Non-science and engineering,Business,Business administration and management,,4,445,239,206,46.3
9479,r294,All fields -> Non-science and engineering -> Business -> Business administration and management -> Business management and administration,All fields,Non-science and engineering,Business,Business administration and management,Business management and administration,5,297,161,136,45.8
9479,r295,All fields -> Non-science and engineering -> Business -> Business administration and management -> Organizational leadership,All fields,Non-science and engineering,Business,Business administration and management,Organizational leadership,5,55,21,34,61.8
9479,r296,All fields -> Non-science and engineering -> Business -> Business administration and management -> Business administration and management nec,All fields,Non-science and engineering,Business,Business administration and management,Business administration and management nec,5,93,57,36,38.7
9479,r297,"All fields -> Non-science and engineering -> Business -> Business, other",All fields,Non-science and engineering,Business,"Business, other",,4,956,542,414,43.3
9479,r298,"All fields -> Non-science and engineering -> Business -> Business, other -> Accounting and accounting-related",All fields,Non-science and engineering,Business,"Business, other",Accounting and accounting-related,5,159,66,93,58.5
9479,r299,"All fields -> Non-science and engineering -> Business -> Business, other -> Finance and financial management",All fields,Non-science and engineering,Business,"Business, other",Finance and financial management,5,210,156,54,25.7
9479,r300,"All fields -> Non-science and engineering -> Business -> Business, other -> Management information systems",All fields,Non-science and engineering,Business,"Business, other",Management information systems,5,92,59,33,35.9
9479,r301,"All fields -> Non-science and engineering -> Business -> Business, other -> Management sciences",All fields,Non-science and engineering,Business,"Business, other",Management sciences,5,77,53,24,31.2
9479,r302,"All fields -> Non-science and engineering -> Business -> Business, other -> Marketing",All fields,Non-science and engineering,Business,"Business, other",Marketing,5,146,78,68,46.6
9479,r303,"All fields -> Non-science and engineering -> Business -> Business, other -> Organizational behavior studies",All fields,Non-science and engineering,Business,"Business, other",Organizational behavior studies,5,94,39,55,58.5
9479,r304,"All fields -> Non-science and engineering -> Business -> Business, other -> Business nec",All fields,Non-science and engineering,Business,"Business, other",Business nec,5,178,91,87,48.9
9479,r305,All fields -> Non-science and engineering -> Education,All fields,Non-science and engineering,Education,,,3,3919,1154,2765,70.6
9479,r306,All fields -> Non-science and engineering -> Education -> Education leadership and administration,All fields,Non-science and engineering,Education,Education leadership and administration,,4,1167,378,789,67.6
9479,r307,"All fields -> Non-science and engineering -> Education -> Education leadership and administration -> Educational leadership and administration, general",All fields,Non-science and engineering,Education,Education leadership and administration,"Educational leadership and administration, general",5,488,160,328,67.2
9479,r308,All fields -> Non-science and engineering -> Education -> Education leadership and administration -> Higher education and community college administration,All fields,Non-science and engineering,Education,Education leadership and administration,Higher education and community college administration,5,438,148,290,66.2
9479,r309,All fields -> Non-science and engineering -> Education -> Education leadership and administration -> Education leadership and administration nec,All fields,Non-science and engineering,Education,Education leadership and administration,Education leadership and administration nec,5,241,70,171,71.0
9479,r310,All fields -> Non-science and engineering -> Education -> Education research,All fields,Non-science and engineering,Education,Education research,,4,1189,348,841,70.7
9479,r311,All fields -> Non-science and engineering -> Education -> Education research -> Curriculum and instruction,All fields,Non-science and engineering,Education,Education research,Curriculum and instruction,5,413,114,299,72.4
9479,r312,"All fields -> Non-science and engineering -> Education -> Education research -> Educational assessment, evaluation, and research methods",All fields,Non-science and engineering,Education,Education research,"Educational assessment, evaluation, and research methods",5,219,80,139,63.5
9479,r313,All fields -> Non-science and engineering -> Education -> Education research -> Educational/ instructional technology and media design,All fields,Non-science and engineering,Education,Education research,Educational/ instructional technology and media design,5,172,52,120,69.8
9479,r314,All fields -> Non-science and engineering -> Education -> Education research -> Higher education evaluation and research,All fields,Non-science and engineering,Education,Education research,Higher education evaluation and research,5,61,20,41,67.2
9479,r315,All fields -> Non-science and engineering -> Education -> Education research -> Student counseling and personnel services,All fields,Non-science and engineering,Education,Education research,Student counseling and personnel services,5,246,54,192,78.0
9479,r316,All fields -> Non-science and engineering -> Education -> Education research -> Education research nec,All fields,Non-science and engineering,Education,Education research,Education research nec,5,78,28,50,64.1
9479,r317,All fields -> Non-science and engineering -> Education -> Teacher education,All fields,Non-science and engineering,Education,Teacher education,,4,1099,296,803,73.1
9479,r318,"All fields -> Non-science and engineering -> Education -> Teacher education -> Adult, continuing, and workforce education and development",All fields,Non-science and engineering,Education,Teacher education,"Adult, continuing, and workforce education and development",5,64,25,39,60.9
9479,r319,"All fields -> Non-science and engineering -> Education -> Teacher education -> Bilingual, multilingual, and multicultural education",All fields,Non-science and engineering,Education,Teacher education,"Bilingual, multilingual, and multicultural education",5,62,13,49,79.0
9479,r320,All fields -> Non-science and engineering -> Education -> Teacher education -> Mathematics teacher education,All fields,Non-science and engineering,Education,Teacher education,Mathematics teacher education,5,49,22,27,55.1
9479,r321,All fields -> Non-science and engineering -> Education -> Teacher education -> Music teacher education,All fields,Non-science and engineering,Education,Teacher education,Music teacher education,5,73,35,38,52.1
9479,r322,All fields -> Non-science and engineering -> Education -> Teacher education -> Special education and teaching,All fields,Non-science and engineering,Education,Teacher education,Special education and teaching,5,258,53,205,79.5
9479,r323,All fields -> Non-science and engineering -> Education -> Teacher education -> STEM educational methods,All fields,Non-science and engineering,Education,Teacher education,STEM educational methods,5,84,19,65,77.4
9479,r324,"All fields -> Non-science and engineering -> Education -> Teacher education -> Teacher education, science and engineering",All fields,Non-science and engineering,Education,Teacher education,"Teacher education, science and engineering",5,76,28,48,63.2
9479,r325,"All fields -> Non-science and engineering -> Education -> Teacher education -> Teacher education, specific levels and methods",All fields,Non-science and engineering,Education,Teacher education,"Teacher education, specific levels and methods",5,188,38,150,79.8
9479,r326,"All fields -> Non-science and engineering -> Education -> Teacher education -> Teacher education, specific subject areas",All fields,Non-science and engineering,Education,Teacher education,"Teacher education, specific subject areas",5,245,63,182,74.3
9479,r327,"All fields -> Non-science and engineering -> Education -> Education, other",All fields,Non-science and engineering,Education,"Education, other",,4,464,132,332,71.6
9479,r328,"All fields -> Non-science and engineering -> Education -> Education, other -> Education, general",All fields,Non-science and engineering,Education,"Education, other","Education, general",5,327,99,228,69.7
9479,r329,"All fields -> Non-science and engineering -> Education -> Education, other -> Education nec",All fields,Non-science and engineering,Education,"Education, other",Education nec,5,137,33,104,75.9
9479,r330,All fields -> Non-science and engineering -> Humanities,All fields,Non-science and engineering,Humanities,,,3,3369,1709,1658,49.2
9479,r331,"All fields -> Non-science and engineering -> Humanities -> English language and literature, letters",All fields,Non-science and engineering,Humanities,"English language and literature, letters",,4,1062,393,668,62.9
9479,r332,"All fields -> Non-science and engineering -> Humanities -> English language and literature, letters -> American literature (United States)",All fields,Non-science and engineering,Humanities,"English language and literature, letters",American literature (United States),5,138,48,90,65.2
9479,r333,"All fields -> Non-science and engineering -> Humanities -> English language and literature, letters -> Creative writing",All fields,Non-science and engineering,Humanities,"English language and literature, letters",Creative writing,5,75,36,38,50.7
9479,r334,"All fields -> Non-science and engineering -> Humanities -> English language and literature, letters -> English language and literature, general",All fields,Non-science and engineering,Humanities,"English language and literature, letters","English language and literature, general",5,397,158,239,60.2
9479,r335,"All fields -> Non-science and engineering -> Humanities -> English language and literature, letters -> English literature (British and Commonwealth)",All fields,Non-science and engineering,Humanities,"English language and literature, letters",English literature (British and Commonwealth),5,160,52,108,67.5
9479,r336,"All fields -> Non-science and engineering -> Humanities -> English language and literature, letters -> Rhetoric, composition, and writing studies",All fields,Non-science and engineering,Humanities,"English language and literature, letters","Rhetoric, composition, and writing studies",5,217,71,146,67.3
9479,r337,"All fields -> Non-science and engineering -> Humanities -> English language and literature, letters -> English language and literature nec",All fields,Non-science and engineering,Humanities,"English language and literature, letters",English language and literature nec,5,75,28,47,62.7
9479,r338,"All fields -> Non-science and engineering -> Humanities -> Foreign languages, literatures, and linguistics",All fields,Non-science and engineering,Humanities,"Foreign languages, literatures, and linguistics",,4,538,223,315,58.6
9479,r339,"All fields -> Non-science and engineering -> Humanities -> Foreign languages, literatures, and linguistics -> Comparative literature",All fields,Non-science and engineering,Humanities,"Foreign languages, literatures, and linguistics",Comparative literature,5,91,44,47,51.6
9479,r340,"All fields -> Non-science and engineering -> Humanities -> Foreign languages, literatures, and linguistics -> Hispanic/ Latin American languages, literatures, and linguistics",All fields,Non-science and engineering,Humanities,"Foreign languages, literatures, and linguistics","Hispanic/ Latin American languages, literatures, and linguistics",5,92,33,59,64.1
9479,r341,"All fields -> Non-science and engineering -> Humanities -> Foreign languages, literatures, and linguistics -> Romance languages, literatures, and linguistics",All fields,Non-science and engineering,Humanities,"Foreign languages, literatures, and linguistics","Romance languages, literatures, and linguistics",5,104,42,62,59.6
9479,r342,"All fields -> Non-science and engineering -> Humanities -> Foreign languages, literatures, and linguistics -> Spanish language and literature",All fields,Non-science and engineering,Humanities,"Foreign languages, literatures, and linguistics",Spanish language and literature,5,92,36,56,60.9
9479,r343,"All fields -> Non-science and engineering -> Humanities -> Foreign languages, literatures, and linguistics -> Foreign languages, literatures, and linguistics nec",All fields,Non-science and engineering,Humanities,"Foreign languages, literatures, and linguistics","Foreign languages, literatures, and linguistics nec",5,159,68,91,57.2
9479,r344,All fields -> Non-science and engineering -> Humanities -> History,All fields,Non-science and engineering,Humanities,History,,4,732,382,350,47.8
9479,r345,All fields -> Non-science and engineering -> Humanities -> History -> American history (United States),All fields,Non-science and engineering,Humanities,History,American history (United States),5,245,131,114,46.5
9479,r346,All fields -> Non-science and engineering -> Humanities -> History -> European history,All fields,Non-science and engineering,Humanities,History,European history,5,120,56,64,53.3
9479,r347,"All fields -> Non-science and engineering -> Humanities -> History -> History, general",All fields,Non-science and engineering,Humanities,History,"History, general",5,146,71,75,51.4
9479,r348,"All fields -> Non-science and engineering -> Humanities -> History -> History, regional focus",All fields,Non-science and engineering,Humanities,History,"History, regional focus",5,145,85,60,41.4
9479,r349,All fields -> Non-science and engineering -> Humanities -> History -> History nec,All fields,Non-science and engineering,Humanities,History,History nec,5,76,39,37,48.7
9479,r350,All fields -> Non-science and engineering -> Humanities -> Philosophy and religious studies,All fields,Non-science and engineering,Humanities,Philosophy and religious studies,,4,642,415,226,35.2
9479,r351,All fields -> Non-science and engineering -> Humanities -> Philosophy and religious studies -> Philosophy,All fields,Non-science and engineering,Humanities,Philosophy and religious studies,Philosophy,5,432,292,139,32.2
9479,r352,All fields -> Non-science and engineering -> Humanities -> Philosophy and religious studies -> Religion/ religious studies,All fields,Non-science and engineering,Humanities,Philosophy and religious studies,Religion/ religious studies,5,140,85,55,39.3
9479,r353,All fields -> Non-science and engineering -> Humanities -> Philosophy and religious studies -> Philosophy and religious studies nec,All fields,Non-science and engineering,Humanities,Philosophy and religious studies,Philosophy and religious studies nec,5,70,38,32,45.7
9479,r354,"All fields -> Non-science and engineering -> Humanities -> Humanities, other",All fields,Non-science and engineering,Humanities,"Humanities, other",,4,395,296,99,25.1
9479,r355,"All fields -> Non-science and engineering -> Humanities -> Humanities, other -> Bible/ biblical studies",All fields,Non-science and engineering,Humanities,"Humanities, other",Bible/ biblical studies,5,90,79,11,12.2
9479,r356,"All fields -> Non-science and engineering -> Humanities -> Humanities, other -> Humanities and humanistic studies",All fields,Non-science and engineering,Humanities,"Humanities, other",Humanities and humanistic studies,5,79,33,46,58.2
9479,r357,"All fields -> Non-science and engineering -> Humanities -> Humanities, other -> Theological and ministerial studies",All fields,Non-science and engineering,Humanities,"Humanities, other",Theological and ministerial studies,5,226,184,42,18.6
9479,r358,All fields -> Non-science and engineering -> Visual and performing arts,All fields,Non-science and engineering,Visual and performing arts,,,3,842,363,479,56.9
9479,r359,All fields -> Non-science and engineering -> Visual and performing arts -> Performing arts,All fields,Non-science and engineering,Visual and performing arts,Performing arts,,4,495,267,228,46.1
9479,r360,"All fields -> Non-science and engineering -> Visual and performing arts -> Performing arts -> Dance, drama, theatre arts, and stagecraft",All fields,Non-science and engineering,Visual and performing arts,Performing arts,"Dance, drama, theatre arts, and stagecraft",5,85,28,57,67.1
9479,r361,All fields -> Non-science and engineering -> Visual and performing arts -> Performing arts -> Music performance,All fields,Non-science and engineering,Visual and performing arts,Performing arts,Music performance,5,120,67,53,44.2
9479,r362,All fields -> Non-science and engineering -> Visual and performing arts -> Performing arts -> Music theory and composition,All fields,Non-science and engineering,Visual and performing arts,Performing arts,Music theory and composition,5,94,67,27,28.7
9479,r363,All fields -> Non-science and engineering -> Visual and performing arts -> Performing arts -> Musicology and ethnomusicology,All fields,Non-science and engineering,Visual and performing arts,Performing arts,Musicology and ethnomusicology,5,112,54,58,51.8
9479,r364,All fields -> Non-science and engineering -> Visual and performing arts -> Performing arts -> Music nec,All fields,Non-science and engineering,Visual and performing arts,Performing arts,Music nec,5,84,51,33,39.3
9479,r365,"All fields -> Non-science and engineering -> Visual and performing arts -> Visual arts, media studies, and design",All fields,Non-science and engineering,Visual and performing arts,"Visual arts, media studies, and design",,4,347,96,251,72.3
9479,r366,"All fields -> Non-science and engineering -> Visual and performing arts -> Visual arts, media studies, and design -> Art history, criticism, and conservation",All fields,Non-science and engineering,Visual and performing arts,"Visual arts, media studies, and design","Art history, criticism, and conservation",5,208,39,169,81.3
9479,r367,"All fields -> Non-science and engineering -> Visual and performing arts -> Visual arts, media studies, and design -> Film, cinema, and media studies",All fields,Non-science and engineering,Visual and performing arts,"Visual arts, media studies, and design","Film, cinema, and media studies",5,74,36,38,51.4
9479,r368,"All fields -> Non-science and engineering -> Visual and performing arts -> Visual arts, media studies, and design -> Visual arts, media studies, and design nec",All fields,Non-science and engineering,Visual and performing arts,"Visual arts, media studies, and design","Visual arts, media studies, and design nec",5,65,21,44,67.7
9479,r369,All fields -> Non-science and engineering -> Other non-science and engineering,All fields,Non-science and engineering,Other non-science and engineering,,,3,2141,835,1304,60.9
9479,r370,All fields -> Non-science and engineering -> Other non-science and engineering -> Communications and journalism,All fields,Non-science and engineering,Other non-science and engineering,Communications and journalism,,4,586,199,387,66.0
9479,r371,"All fields -> Non-science and engineering -> Other non-science and engineering -> Communications and journalism -> Applied communication, advertising, and public relations",All fields,Non-science and engineering,Other non-science and engineering,Communications and journalism,"Applied communication, advertising, and public relations",5,103,26,77,74.8
9479,r372,All fields -> Non-science and engineering -> Other non-science and engineering -> Communications and journalism -> Communication and media studies,All fields,Non-science and engineering,Other non-science and engineering,Communications and journalism,Communication and media studies,5,145,48,97,66.9
9479,r373,"All fields -> Non-science and engineering -> Other non-science and engineering -> Communications and journalism -> Communication, general",All fields,Non-science and engineering,Other non-science and engineering,Communications and journalism,"Communication, general",5,166,54,112,67.5
9479,r374,All fields -> Non-science and engineering -> Other non-science and engineering -> Communications and journalism -> Mass communication/ media studies,All fields,Non-science and engineering,Other non-science and engineering,Communications and journalism,Mass communication/ media studies,5,94,41,53,56.4
9479,r375,All fields -> Non-science and engineering -> Other non-science and engineering -> Communications and journalism -> Communications and journalism nec,All fields,Non-science and engineering,Other non-science and engineering,Communications and journalism,Communications and journalism nec,5,78,30,48,61.5
9479,r376,All fields -> Non-science and engineering -> Other non-science and engineering -> Multidisciplinary/ interdisciplinary studies,All fields,Non-science and engineering,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,,4,391,171,220,56.3
9479,r377,All fields -> Non-science and engineering -> Other non-science and engineering -> Multidisciplinary/ interdisciplinary studies -> Classical and ancient studies,All fields,Non-science and engineering,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Classical and ancient studies,5,100,47,53,53.0
9479,r378,All fields -> Non-science and engineering -> Other non-science and engineering -> Multidisciplinary/ interdisciplinary studies -> Interdisciplinary leadership/ leadership studies,All fields,Non-science and engineering,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Interdisciplinary leadership/ leadership studies,5,124,59,65,52.4
9479,r379,All fields -> Non-science and engineering -> Other non-science and engineering -> Multidisciplinary/ interdisciplinary studies -> Multidisciplinary/ interdisciplinary studies nec,All fields,Non-science and engineering,Other non-science and engineering,Multidisciplinary/ interdisciplinary studies,Multidisciplinary/ interdisciplinary studies nec,5,167,65,102,61.1
9479,r380,All fields -> Non-science and engineering -> Other non-science and engineering -> Public administration and social services,All fields,Non-science and engineering,Other non-science and engineering,Public administration and social services,,4,468,150,316,67.5
9479,r381,All fields -> Non-science and engineering -> Other non-science and engineering -> Public administration and social services -> Public administration,All fields,Non-science and engineering,Other non-science and engineering,Public administration and social services,Public administration,5,178,85,93,52.2
9479,r382,All fields -> Non-science and engineering -> Other non-science and engineering -> Public administration and social services -> Social work and human services,All fields,Non-science and engineering,Other non-science and engineering,Public administration and social services,Social work and human services,5,290,65,223,76.9
9479,r383,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other",,4,696,315,381,54.7
9479,r384,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other -> Architecture and architectural studies",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other",Architecture and architectural studies,5,99,42,57,57.6
9479,r385,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other -> City/ urban, community, and regional planning",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other","City/ urban, community, and regional planning",5,103,50,53,51.5
9479,r386,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other -> Family, consumer, and human sciences",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other","Family, consumer, and human sciences",5,128,22,106,82.8
9479,r387,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other -> Homeland security and protective services",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services,5,154,81,73,47.4
9479,r388,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other -> Law/ legal studies and research",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research,5,71,44,27,38.0
9479,r389,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other -> Parks, recreation, leisure, fitness, and sport studies and management",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other","Parks, recreation, leisure, fitness, and sport studies and management",5,115,65,50,43.5
9479,r390,"All fields -> Non-science and engineering -> Other non-science and engineering -> Non-science and engineering, other -> Other non-science and engineering nec",All fields,Non-science and engineering,Other non-science and engineering,"Non-science and engineering, other",Other non-science and engineering nec,5,26,11,15,57.7
