table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2018,field_2019,field_2020,field_2021_all_geosciences_atmospheric_sciences_and_ocean_sciences,field_2021_atmospheric_science_and_meteorology,field_2021_geological_and_earth_sciences,field_2021_ocean_sciences_and_marine_sciences,field_2021_geosciences_atmospheric_sciences_and_ocean_sciences_nec
7982,r274,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,273,"['250', '']","['233', '']","['264', '']","['171', '']","['0', '']","['171', '']","['0', '']","['0', '']"
7982,r275,All institutions -> U. Louisville,All institutions,U. Louisville,2,273,"['187', '']","['106', '']","['169', '']","['171', '']","['114', '']","['49', '']","['8', '']","['0', '']"
7982,r276,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,275,"['198', '']","['277', '']","['139', '']","['164', '']","['0', '']","['164', '']","['0', '']","['0', '']"
7982,r277,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,276,"['265', '']","['160', '']","['219', '']","['162', '']","['0', '']","['162', '']","['0', '']","['0', '']"
7982,r278,All institutions -> Villanova U.,All institutions,Villanova U.,2,276,"['502', '']","['405', '']","['460', '']","['162', '']","['0', '']","['100', '']","['62', '']","['0', '']"
7982,r279,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,278,"['117', '']","['88', '']","['83', '']","['158', '']","['0', '']","['54', '']","['24', '']","['80', '']"
7982,r280,All institutions -> Rowan U.,All institutions,Rowan U.,2,278,"['139', '']","['308', '']","['227', '']","['158', '']","['0', '']","['158', '']","['0', '']","['0', '']"
7982,r281,All institutions -> Barnard C.,All institutions,Barnard C.,2,280,"['0', '']","['0', '']","['45', '']","['156', '']","['0', '']","['152', '']","['4', '']","['0', '']"
7982,r282,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,281,"['121', '']","['39', '']","['76', '']","['151', '']","['0', '']","['151', '']","['0', '']","['0', '']"
7982,r283,All institutions -> Long Island U.,All institutions,Long Island U.,2,282,"['0', '']","['26', '']","['15', '']","['150', '']","['0', '']","['150', '']","['0', '']","['0', '']"
7982,r284,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,283,"['133', '']","['33', '']","['72', '']","['146', '']","['2', '']","['144', '']","['0', '']","['0', '']"
7982,r285,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,284,"['571', '']","['266', '']","['242', '']","['144', '']","['1', '']","['143', '']","['0', '']","['0', '']"
7982,r286,All institutions -> Colby C.,All institutions,Colby C.,2,284,"['91', '']","['122', '']","['175', '']","['144', '']","['0', '']","['144', '']","['0', '']","['0', '']"
7982,r287,All institutions -> Providence C.,All institutions,Providence C.,2,284,"['103', '']","['166', '']","['124', '']","['144', '']","['0', '']","['0', '']","['144', '']","['0', '']"
7982,r288,"All institutions -> U. Hawaii, Maui C.",All institutions,"U. Hawaii, Maui C.",2,284,"['ne', '']","['ne', '']","['ne', '']","['144', '']","['0', '']","['0', '']","['144', '']","['0', '']"
7982,r289,All institutions -> New School,All institutions,New School,2,288,"['325', '']","['373', '']","['414', '']","['143', '']","['0', '']","['0', '']","['0', '']","['143', '']"
7982,r290,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,289,"['ne', '']","['ne', '']","['63', '']","['142', '']","['0', '']","['142', '']","['0', '']","['0', '']"
7982,r291,"All institutions -> U. Minnesota, Morris",All institutions,"U. Minnesota, Morris",2,290,"['ne', '']","['159', '']","['176', '']","['140', '']","['0', '']","['140', '']","['0', '']","['0', '']"
7982,r292,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,291,"['0', '']","['0', '']","['52', '']","['136', '']","['0', '']","['136', '']","['0', '']","['0', '']"
7982,r293,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,292,"['145', '']","['167', '']","['163', '']","['128', '']","['0', '']","['128', '']","['0', '']","['0', '']"
7982,r294,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,293,"['46', '']","['68', '']","['150', '']","['127', '']","['69', '']","['58', '']","['0', '']","['0', '']"
7982,r295,All institutions -> James Madison U.,All institutions,James Madison U.,2,294,"['510', '']","['317', '']","['508', '']","['125', '']","['0', '']","['125', '']","['0', '']","['0', '']"
7982,r296,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,295,"['167', '']","['178', '']","['197', '']","['121', '']","['0', '']","['121', '']","['0', '']","['0', '']"
7982,r297,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,296,"['5', '']","['72', '']","['247', '']","['120', '']","['0', '']","['120', '']","['0', '']","['0', '']"
7982,r298,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,297,"['231', '']","['202', '']","['38', '']","['118', '']","['0', '']","['0', '']","['0', '']","['118', '']"
7982,r299,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,298,"['153', '']","['140', '']","['104', '']","['115', '']","['0', '']","['115', '']","['0', '']","['0', '']"
7982,r300,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,299,"['116', 'i']","['116', 'i']","['115', 'i']","['114', '']","['0', '']","['114', '']","['0', '']","['0', '']"
7982,r301,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,300,"['276', '']","['170', '']","['67', '']","['113', '']","['1', '']","['32', '']","['0', '']","['80', '']"
7982,r302,All institutions -> Williams C.,All institutions,Williams C.,2,301,"['146', '']","['104', '']","['99', 'i']","['105', 'i']","['0', 'i']","['105', 'i']","['0', 'i']","['0', 'i']"
7982,r303,All institutions -> Wright State U.,All institutions,Wright State U.,2,302,"['231', '']","['161', '']","['127', '']","['104', '']","['0', '']","['104', '']","['0', '']","['0', '']"
7982,r304,All institutions -> Central State U.,All institutions,Central State U.,2,303,"['122', '']","['163', '']","['125', '']","['102', '']","['0', '']","['102', '']","['0', '']","['0', '']"
7982,r305,All institutions -> U. San Diego,All institutions,U. San Diego,2,304,"['519', '']","['150', '']","['152', '']","['101', '']","['0', '']","['0', '']","['101', '']","['0', '']"
7982,r306,All institutions -> Northern Michigan U.,All institutions,Northern Michigan U.,2,305,"['62', '']","['65', '']","['81', '']","['100', '']","['0', '']","['100', '']","['0', '']","['0', '']"
7982,r307,All institutions -> Colorado C.,All institutions,Colorado C.,2,306,"['38', '']","['58', '']","['52', '']","['96', '']","['0', '']","['96', '']","['0', '']","['0', '']"
7982,r308,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,306,"['238', '']","['224', '']","['151', '']","['96', '']","['0', '']","['96', '']","['0', '']","['0', '']"
7982,r309,All institutions -> Fort Hays State U.,All institutions,Fort Hays State U.,2,308,"['ne', '']","['316', '']","['288', '']","['95', '']","['0', '']","['95', '']","['0', '']","['0', '']"
7982,r310,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,309,"['391', '']","['189', '']","['145', '']","['94', '']","['0', '']","['58', '']","['36', '']","['0', '']"
7982,r311,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,310,"['352', '']","['126', '']","['36', '']","['93', '']","['86', '']","['7', '']","['0', '']","['0', '']"
7982,r312,All institutions -> Dillard U.,All institutions,Dillard U.,2,311,"['0', '']","['0', '']","['0', '']","['87', '']","['0', '']","['37', '']","['0', '']","['50', '']"
7982,r313,All institutions -> Monmouth U.,All institutions,Monmouth U.,2,312,"['ne', '']","['91', '']","['109', '']","['86', '']","['0', '']","['0', '']","['86', '']","['0', '']"
7982,r314,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,313,"['3', '']","['0', '']","['0', '']","['85', '']","['0', '']","['85', '']","['0', '']","['0', '']"
7982,r315,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,314,"['51', '']","['84', '']","['41', '']","['82', '']","['0', '']","['82', '']","['0', '']","['0', '']"
7982,r316,All institutions -> U. New Haven,All institutions,U. New Haven,2,315,"['0', '']","['0', '']","['104', '']","['80', '']","['73', '']","['0', '']","['7', '']","['0', '']"
7982,r317,All institutions -> Haverford C.,All institutions,Haverford C.,2,316,"['106', '']","['160', '']","['103', '']","['79', '']","['0', '']","['31', '']","['48', '']","['0', '']"
7982,r318,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,316,"['0', '']","['119', '']","['184', '']","['79', '']","['0', '']","['0', '']","['0', '']","['79', '']"
7982,r319,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,318,"['0', '']","['0', '']","['21', '']","['77', '']","['0', '']","['47', '']","['30', '']","['0', '']"
7982,r320,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,318,"['2', '']","['154', '']","['154', '']","['77', '']","['17', '']","['60', '']","['0', '']","['0', '']"
7982,r321,"All institutions -> Wheaton C., Wheaton",All institutions,"Wheaton C., Wheaton",2,320,"['0', '']","['90', '']","['116', '']","['76', '']","['0', '']","['76', '']","['0', '']","['0', '']"
7982,r322,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,321,"['ne', '']","['52', '']","['85', '']","['74', '']","['0', '']","['74', '']","['0', '']","['0', '']"
7982,r323,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,322,"['21', '']","['137', '']","['103', '']","['73', '']","['0', '']","['73', '']","['0', '']","['0', '']"
7982,r324,All institutions -> New York U.,All institutions,New York U.,2,323,"['164', '']","['55', '']","['133', '']","['71', '']","['0', '']","['71', '']","['0', '']","['0', '']"
7982,r325,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,324,"['150', '']","['131', '']","['50', '']","['68', '']","['0', '']","['68', '']","['0', '']","['0', '']"
7982,r326,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,325,"['453', '']","['285', '']","['18', '']","['64', '']","['0', '']","['42', '']","['0', '']","['22', '']"
7982,r327,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,326,"['0', '']","['9', '']","['1', '']","['63', '']","['50', '']","['13', '']","['0', '']","['0', '']"
7982,r328,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,326,"['203', '']","['154', '']","['129', '']","['63', '']","['0', '']","['63', '']","['0', '']","['0', '']"
7982,r329,All institutions -> Kean U.,All institutions,Kean U.,2,328,"['ne', '']","['ne', '']","['105', '']","['61', '']","['0', '']","['61', '']","['0', '']","['0', '']"
7982,r330,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,328,"['31', '']","['307', '']","['39', '']","['61', '']","['61', '']","['0', '']","['0', '']","['0', '']"
7982,r331,"All institutions -> Lincoln U., Jefferson City",All institutions,"Lincoln U., Jefferson City",2,330,"['0', '']","['0', '']","['0', '']","['60', '']","['23', '']","['37', '']","['0', '']","['0', '']"
7982,r332,All institutions -> George Washington U.,All institutions,George Washington U.,2,331,"['596', '']","['213', '']","['243', '']","['59', '']","['0', '']","['17', '']","['0', '']","['42', '']"
7982,r333,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,331,"['20', '']","['48', '']","['55', '']","['59', '']","['0', '']","['59', '']","['0', '']","['0', '']"
7982,r334,"All institutions -> SUNY, Oswego",All institutions,"SUNY, Oswego",2,333,"['39', '']","['42', '']","['43', '']","['58', '']","['5', '']","['53', '']","['0', '']","['0', '']"
7982,r335,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,334,"['78', '']","['145', '']","['91', '']","['57', '']","['0', '']","['0', '']","['0', '']","['57', '']"
7982,r336,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,334,"['2', 'i']","['3', 'i']","['3', '']","['57', '']","['0', '']","['57', '']","['0', '']","['0', '']"
7982,r337,All institutions -> Northland C.,All institutions,Northland C.,2,336,"['ne', '']","['ne', '']","['ne', '']","['56', 'i']","['0', 'i']","['48', 'i']","['0', 'i']","['8', 'i']"
7982,r338,All institutions -> Seattle U.,All institutions,Seattle U.,2,337,"['4', '']","['37', '']","['42', '']","['54', '']","['0', '']","['0', '']","['54', '']","['0', '']"
7982,r339,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,338,"['38', '']","['110', '']","['86', '']","['51', '']","['0', '']","['51', '']","['0', '']","['0', '']"
7982,r340,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,339,"['8', '']","['11', '']","['3', '']","['50', '']","['0', '']","['50', '']","['0', '']","['0', '']"
7982,r341,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,340,"['33', 'i']","['49', 'i']","['53', 'i']","['48', 'i']","['0', 'i']","['48', 'i']","['0', 'i']","['0', 'i']"
7982,r342,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,341,"['30', '']","['30', '']","['58', '']","['46', '']","['0', '']","['46', '']","['0', '']","['0', '']"
7982,r343,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,342,"['0', '']","['0', '']","['0', '']","['43', '']","['0', '']","['43', '']","['0', '']","['0', '']"
7982,r344,All institutions -> Pomona C.,All institutions,Pomona C.,2,343,"['96', '']","['100', '']","['103', '']","['42', '']","['0', '']","['42', '']","['0', '']","['0', '']"
7982,r345,All institutions -> Amherst C.,All institutions,Amherst C.,2,344,"['0', '']","['0', '']","['0', '']","['41', '']","['0', '']","['41', '']","['0', '']","['0', '']"
7982,r346,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,345,"['208', '']","['147', '']","['118', '']","['40', '']","['0', '']","['40', '']","['0', '']","['0', '']"
7982,r347,All institutions -> Murray State U.,All institutions,Murray State U.,2,346,"['30', '']","['17', '']","['19', '']","['35', '']","['0', '']","['35', '']","['0', '']","['0', '']"
7982,r348,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,346,"['0', '']","['0', '']","['82', '']","['35', '']","['0', '']","['0', '']","['0', '']","['35', '']"
7982,r349,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,348,"['0', '']","['0', '']","['0', '']","['34', '']","['0', '']","['34', '']","['0', '']","['0', '']"
7982,r350,All institutions -> Furman U.,All institutions,Furman U.,2,349,"['99', '']","['16', '']","['7', '']","['33', '']","['0', '']","['33', '']","['0', '']","['0', '']"
7982,r351,All institutions -> Andrews U.,All institutions,Andrews U.,2,350,"['ne', '']","['54', '']","['35', '']","['32', '']","['0', '']","['32', '']","['0', '']","['0', '']"
7982,r352,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,350,"['0', '']","['0', '']","['0', '']","['32', '']","['0', '']","['32', '']","['0', '']","['0', '']"
7982,r353,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,350,"['113', '']","['481', '']","['107', '']","['32', '']","['0', '']","['28', '']","['0', '']","['4', '']"
7982,r354,All institutions -> Troy U.,All institutions,Troy U.,2,353,"['ne', '']","['ne', '']","['47', '']","['31', '']","['0', '']","['0', '']","['31', '']","['0', '']"
7982,r355,All institutions -> U. Denver,All institutions,U. Denver,2,353,"['101', '']","['154', '']","['145', '']","['31', '']","['0', '']","['31', '']","['0', '']","['0', '']"
7982,r356,All institutions -> U. of Mary Washington,All institutions,U. of Mary Washington,2,355,"['18', '']","['16', '']","['38', '']","['29', '']","['0', '']","['29', '']","['0', '']","['0', '']"
7982,r357,All institutions -> Suffolk U.,All institutions,Suffolk U.,2,356,"['ne', '']","['ne', '']","['28', '']","['28', '']","['0', '']","['0', '']","['28', '']","['0', '']"
7982,r358,All institutions -> Bates C.,All institutions,Bates C.,2,357,"['73', '']","['83', '']","['91', '']","['26', '']","['0', '']","['26', '']","['0', '']","['0', '']"
7982,r359,All institutions -> Claflin U.,All institutions,Claflin U.,2,357,"['138', '']","['259', '']","['37', '']","['26', '']","['26', '']","['0', '']","['0', '']","['0', '']"
7982,r360,All institutions -> Oberlin C.,All institutions,Oberlin C.,2,359,"['212', '']","['144', '']","['51', '']","['25', '']","['0', '']","['25', '']","['0', '']","['0', '']"
7982,r361,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,360,"['ne', '']","['10', '']","['34', '']","['24', '']","['0', '']","['24', '']","['0', '']","['0', '']"
7982,r362,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,360,"['0', '']","['25', '']","['32', '']","['24', '']","['0', '']","['24', '']","['0', '']","['0', '']"
7982,r363,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,360,"['0', '']","['75', 'i']","['56', '']","['24', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['24', 'i']"
7982,r364,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,363,"['0', '']","['0', '']","['0', '']","['23', '']","['0', '']","['23', '']","['0', '']","['0', '']"
7982,r365,All institutions -> Mercyhurst U.,All institutions,Mercyhurst U.,2,363,"['ne', '']","['21', 'i']","['22', 'i']","['23', 'i']","['0', 'i']","['18', 'i']","['0', 'i']","['5', 'i']"
7982,r366,All institutions -> Albany State U.,All institutions,Albany State U.,2,365,"['0', '']","['0', '']","['4', '']","['22', '']","['0', '']","['0', '']","['0', '']","['22', '']"
7982,r367,All institutions -> C. Wooster,All institutions,C. Wooster,2,365,"['31', '']","['12', '']","['21', '']","['22', 'i']","['0', 'i']","['22', 'i']","['0', 'i']","['0', 'i']"
7982,r368,"All institutions -> Pennsylvania State U., Harrisburg",All institutions,"Pennsylvania State U., Harrisburg",2,365,"['0', '']","['5', '']","['3', '']","['22', '']","['11', '']","['11', '']","['0', '']","['0', '']"
7982,r369,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,368,"['20', '']","['43', '']","['22', '']","['21', '']","['0', '']","['21', '']","['0', '']","['0', '']"
7982,r370,All institutions -> Ithaca C.,All institutions,Ithaca C.,2,369,"['ne', '']","['ne', '']","['4', '']","['20', '']","['0', '']","['0', '']","['20', '']","['0', '']"
7982,r371,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,370,"['ne', '']","['83', '']","['127', '']","['19', '']","['19', '']","['0', '']","['0', '']","['0', '']"
7982,r372,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,371,"['0', '']","['0', '']","['0', '']","['18', '']","['0', '']","['18', '']","['0', '']","['0', '']"
7982,r373,All institutions -> Hope C.,All institutions,Hope C.,2,371,"['0', '']","['0', '']","['0', '']","['18', '']","['0', '']","['18', '']","['0', '']","['0', '']"
7982,r374,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,373,"['93', '']","['173', '']","['29', '']","['17', '']","['0', '']","['0', '']","['0', '']","['17', '']"
7982,r375,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,373,"['0', '']","['0', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['17', '']"
7982,r376,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,375,"['0', '']","['0', '']","['0', '']","['16', '']","['0', '']","['16', '']","['0', '']","['0', '']"
7982,r377,All institutions -> Trinity U.,All institutions,Trinity U.,2,376,"['27', '']","['28', '']","['3', '']","['14', '']","['0', '']","['14', '']","['0', '']","['0', '']"
7982,r378,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,377,"['118', '']","['17', 'i']","['18', '']","['13', '']","['0', '']","['13', '']","['0', '']","['0', '']"
7982,r379,All institutions -> St. Olaf C.,All institutions,St. Olaf C.,2,377,"['0', '']","['0', '']","['0', '']","['13', '']","['3', '']","['0', '']","['10', '']","['0', '']"
7982,r380,All institutions -> U. North Florida,All institutions,U. North Florida,2,379,"['0', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['11', '']"
7982,r381,All institutions -> U. Wisconsin-Superior,All institutions,U. Wisconsin-Superior,2,379,"['32', '']","['25', '']","['30', '']","['11', '']","['0', '']","['11', '']","['0', '']","['0', '']"
7982,r382,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,381,"['135', '']","['0', '']","['137', '']","['8', '']","['0', '']","['0', '']","['0', '']","['8', '']"
7982,r383,All institutions -> Sacred Heart U.,All institutions,Sacred Heart U.,2,381,"['ne', '']","['ne', '']","['ne', '']","['8', '']","['8', '']","['0', '']","['0', '']","['0', '']"
7982,r384,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,381,"['50', '']","['157', '']","['0', '']","['8', '']","['8', '']","['0', '']","['0', '']","['0', '']"
7982,r385,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,384,"['17', '']","['7', '']","['7', '']","['7', '']","['0', '']","['7', '']","['0', '']","['0', '']"
7982,r386,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,384,"['0', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['7', '']","['0', '']"
7982,r387,"All institutions -> Minnesota State U., Mankato",All institutions,"Minnesota State U., Mankato",2,386,"['37', '']","['0', '']","['0', '']","['6', '']","['0', '']","['6', '']","['0', '']","['0', '']"
7982,r388,All institutions -> Smith C.,All institutions,Smith C.,2,387,"['26', '']","['38', '']","['0', '']","['5', '']","['0', '']","['5', '']","['0', '']","['0', '']"
7982,r389,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,387,"['1', '']","['5', '']","['4', '']","['5', '']","['0', '']","['5', '']","['0', '']","['0', '']"
7982,r390,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,389,"['0', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['4', '']"
7982,r391,All institutions -> Eastern Kentucky U.,All institutions,Eastern Kentucky U.,2,390,"['0', '']","['0', '']","['1', '']","['2', '']","['0', '']","['0', '']","['0', '']","['2', '']"
7982,r392,All institutions -> Kentucky State U.,All institutions,Kentucky State U.,2,390,"['186', '']","['0', '']","['0', '']","['2', '']","['0', '']","['2', '']","['0', '']","['0', '']"
7982,r393,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,390,"['245', '']","['111', '']","['98', '']","['2', '']","['0', '']","['2', '']","['0', '']","['0', '']"
7982,r394,All institutions -> Alfred U.,All institutions,Alfred U.,2,393,"['0', '']","['0', '']","['1', '']","['1', '']","['0', '']","['0', '']","['0', '']","['1', '']"
7982,r395,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,393,"['140', '']","['77', '']","['1', '']","['1', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['0', 'i']"
7982,r396,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,393,"['17', '']","['33', '']","['4', '']","['1', '']","['0', '']","['0', '']","['1', '']","['0', '']"
7982,r397,"All institutions -> Indiana U., South Bend",All institutions,"Indiana U., South Bend",2,393,"['0', '']","['ne', '']","['ne', '']","['1', '']","['0', '']","['0', '']","['0', '']","['1', '']"
7982,r398,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,393,"['0', '']","['4', '']","['6', '']","['1', '']","['0', '']","['1', '']","['0', '']","['0', '']"
7982,r399,All institutions -> All other surveyed institutions,All institutions,All other surveyed institutions,2,-,"['55,674', '']","['10,339', '']","['5,646', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
