table_id,row_id,sex_field_citizenship_ethnicity_and_race_full_path,sex_field_citizenship_ethnicity_and_race_level_1,sex_field_citizenship_ethnicity_and_race_level_2,sex_field_citizenship_ethnicity_and_race_level_3,sex_field_citizenship_ethnicity_and_race_level_4,sex_field_citizenship_ethnicity_and_race_level_5,sex_field_citizenship_ethnicity_and_race_level_6,sex_field_citizenship_ethnicity_and_race_level_7,sex_field_citizenship_ethnicity_and_race_level_8,sex_field_citizenship_ethnicity_and_race_level_9,sex_field_citizenship_ethnicity_and_race_level_10,sex_field_citizenship_ethnicity_and_race_hierarchy_depth,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018
3267,r616,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,Female,All fields,All S&E,Science,Physical sciences,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,8,61,63,65,63,64,52,71,79,83,95,106
3267,r617,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,Female,All fields,All S&E,Science,Physical sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,,,8,1020,955,1032,1045,1034,1080,1037,973,991,1033,1031
3267,r618,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,Female,All fields,All S&E,Science,Physical sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,,9,10,8,2,3,4,9,3,3,3,0,2
3267,r619,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ,Both sexes,Female,All fields,All S&E,Science,Physical sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,,9,na,na,na,136,100,133,121,111,136,129,134
3267,r620,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,Female,All fields,All S&E,Science,Physical sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,,9,115,113,132,na,na,na,na,na,na,na,na
3267,r621,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,Female,All fields,All S&E,Science,Physical sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,,9,76,71,65,72,85,72,75,74,58,67,58
3267,r622,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,Both sexes,Female,All fields,All S&E,Science,Physical sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,9,na,na,na,3,3,2,0,0,2,4,2
3267,r623,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White,Both sexes,Female,All fields,All S&E,Science,Physical sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,White,,9,711,664,716,709,762,749,728,684,694,745,713
3267,r624,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,Female,All fields,All S&E,Science,Physical sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,,9,na,na,na,13,23,28,24,36,38,33,49
3267,r625,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,Female,All fields,All S&E,Science,Physical sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,,9,108,99,117,109,57,87,86,65,60,55,73
3267,r626,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Temporary resident,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Temporary resident,,,,7,484,496,524,549,591,566,608,626,620,598,618
3267,r627,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Astronomy,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Astronomy,,,,7,62,57,55,70,50,76,66,62,57,70,50
3267,r628,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Astronomy -> U.S. citizen and permanent resident,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Astronomy,U.S. citizen and permanent resident,,,8,50,45,44,53,39,67,48,47,43,59,40
3267,r629,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Astronomy -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Astronomy,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,9,2,2,2,2,2,1,0,1,4,4,2
3267,r630,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Astronomy -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Astronomy,U.S. citizen and permanent resident,Not Hispanic or Latino,,9,48,43,42,51,37,66,48,46,39,55,38
3267,r631,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Astronomy -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Astronomy,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,10,0,0,0,2,0,1,0,0,1,0,1
3267,r632,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Astronomy -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Astronomy,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,10,na,na,na,5,3,9,2,6,5,5,5
3267,r633,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Astronomy -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Astronomy,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,10,1,3,3,na,na,na,na,na,na,na,na
3267,r634,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Astronomy -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Astronomy,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,10,0,1,0,0,1,0,2,0,0,1,2
3267,r635,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Astronomy -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Astronomy,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,10,na,na,na,0,0,0,0,0,0,0,0
3267,r636,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Astronomy -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Astronomy,U.S. citizen and permanent resident,Not Hispanic or Latino,White,10,42,34,37,36,31,47,38,36,30,45,27
3267,r637,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Astronomy -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Astronomy,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,10,na,na,na,1,0,0,2,3,1,2,2
3267,r638,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Astronomy -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Astronomy,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,10,5,5,2,7,2,9,4,1,2,2,1
3267,r639,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Astronomy -> Temporary resident,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Astronomy,Temporary resident,,,8,12,12,11,17,11,9,18,15,14,11,10
3267,r640,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Chemistry,,,,7,1035,997,1055,1081,1132,1130,1122,1109,1145,1137,1116
3267,r641,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,,,8,726,666,707,723,717,733,726,704,738,745,755
3267,r642,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,9,49,45,47,51,46,42,57,55,57,64,84
3267,r643,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,Not Hispanic or Latino,,9,677,621,660,672,671,691,669,649,681,681,671
3267,r644,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,10,6,7,1,1,2,7,0,1,0,0,1
3267,r645,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,10,na,na,na,107,80,101,98,81,109,87,99
3267,r646,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,10,84,96,103,na,na,na,na,na,na,na,na
3267,r647,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,10,62,56,49,61,71,54,67,61,44,54,43
3267,r648,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,10,na,na,na,1,2,1,0,0,2,2,2
3267,r649,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,Not Hispanic or Latino,White,10,459,406,432,428,463,458,441,433,461,484,453
3267,r650,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,10,na,na,na,7,17,17,13,25,23,23,28
3267,r651,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,10,66,56,75,67,36,53,50,48,42,31,45
3267,r652,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> Temporary resident,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Chemistry,Temporary resident,,,8,309,331,348,358,415,397,396,405,407,392,361
3267,r653,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,,,,7,378,371,410,404,409,401,439,436,433,441,495
3267,r654,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,,,8,219,224,252,243,258,255,263,242,249,259,269
3267,r655,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,9,7,13,12,6,15,6,13,19,16,23,16
3267,r656,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,,9,212,211,240,237,243,249,250,223,233,236,253
3267,r657,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,10,3,1,1,0,2,1,2,2,2,0,0
3267,r658,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,10,na,na,na,22,15,18,18,22,19,30,28
3267,r659,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,10,29,12,25,na,na,na,na,na,na,na,na
3267,r660,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,10,10,10,11,9,10,15,4,8,10,11,10
3267,r661,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,10,na,na,na,1,1,1,0,0,0,2,0
3267,r662,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,White,10,151,159,173,174,199,186,197,172,180,174,182
3267,r663,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,10,na,na,na,3,3,8,8,7,10,7,14
3267,r664,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,10,19,29,30,28,13,20,21,12,12,12,19
3267,r665,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> Temporary resident,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Physics,Temporary resident,,,8,159,147,158,161,151,146,176,194,184,182,226
3267,r666,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,,,,7,90,89,101,102,98,91,89,71,59,78,94
3267,r667,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,,,8,86,83,94,89,84,77,71,59,44,65,73
3267,r668,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,9,3,3,4,4,1,3,1,4,6,4,4
3267,r669,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,,9,83,80,90,85,83,74,70,55,38,61,69
3267,r670,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,10,1,0,0,0,0,0,1,0,0,0,0
3267,r671,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,10,na,na,na,2,2,5,3,2,3,7,2
3267,r672,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,10,1,2,1,na,na,na,na,na,na,na,na
3267,r673,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,10,4,4,5,2,3,3,2,5,4,1,3
3267,r674,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,10,na,na,na,1,0,0,0,0,0,0,0
3267,r675,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,White,10,59,65,74,71,69,58,52,43,23,42,51
3267,r676,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,10,na,na,na,2,3,3,1,1,4,1,5
3267,r677,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,10,18,9,10,7,6,5,11,4,4,10,8
3267,r678,Both sexes -> Female -> All fields -> All S&E -> Science -> Physical sciences -> Other -> Temporary resident,Both sexes,Female,All fields,All S&E,Science,Physical sciences,Other,Temporary resident,,,8,4,6,7,13,14,14,18,12,15,13,21
3267,r679,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology,Both sexes,Female,All fields,All S&E,Science,Psychology,,,,,6,14916,16362,16646,17644,19076,19852,20005,18926,19856,19473,20007
3267,r680,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> U.S. citizen and permanent resident,Both sexes,Female,All fields,All S&E,Science,Psychology,U.S. citizen and permanent resident,,,,7,14397,15870,16128,17096,18466,19156,19357,18300,19075,18746,19236
3267,r681,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,Female,All fields,All S&E,Science,Psychology,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,8,1198,1328,1471,1619,1743,2019,2054,2108,2455,2527,2666
3267,r682,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,Female,All fields,All S&E,Science,Psychology,U.S. citizen and permanent resident,Not Hispanic or Latino,,,8,13199,14542,14657,15477,16723,17137,17303,16192,16620,16219,16570
3267,r683,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,Female,All fields,All S&E,Science,Psychology,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,,9,86,96,93,89,92,117,119,93,96,99,108
3267,r684,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ,Both sexes,Female,All fields,All S&E,Science,Psychology,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,,9,na,na,na,583,659,712,684,623,697,689,780
3267,r685,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,Female,All fields,All S&E,Science,Psychology,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,,9,574,624,630,na,na,na,na,na,na,na,na
3267,r686,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,Female,All fields,All S&E,Science,Psychology,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,,9,2069,2282,2232,2401,2596,2668,2763,2582,2680,2690,2782
3267,r687,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,Both sexes,Female,All fields,All S&E,Science,Psychology,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,,9,na,na,na,34,38,46,55,50,44,66,53
3267,r688,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White,Both sexes,Female,All fields,All S&E,Science,Psychology,U.S. citizen and permanent resident,Not Hispanic or Latino,White,,9,9009,9750,9694,10315,10927,11329,11554,10827,11014,10590,10626
3267,r689,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,Female,All fields,All S&E,Science,Psychology,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,,9,na,na,na,194,325,376,408,440,486,580,643
3267,r690,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,Female,All fields,All S&E,Science,Psychology,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,,9,1461,1790,2008,1861,2086,1889,1720,1577,1603,1505,1578
3267,r691,Both sexes -> Female -> All fields -> All S&E -> Science -> Psychology -> Temporary resident,Both sexes,Female,All fields,All S&E,Science,Psychology,Temporary resident,,,,7,519,492,518,548,610,696,648,626,781,727,771
3267,r692,Both sexes -> Female -> All fields -> All S&E -> Science -> Social sciences,Both sexes,Female,All fields,All S&E,Science,Social sciences,,,,,6,18109,18974,20233,21561,23189,23816,23702,23291,23008,21696,21651
3267,r693,Both sexes -> Female -> All fields -> All S&E -> Science -> Social sciences -> U.S. citizen and permanent resident,Both sexes,Female,All fields,All S&E,Science,Social sciences,U.S. citizen and permanent resident,,,,7,15622,16243,17567,18608,20215,20389,20079,19599,19264,17823,17697
3267,r694,Both sexes -> Female -> All fields -> All S&E -> Science -> Social sciences -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,Female,All fields,All S&E,Science,Social sciences,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,,8,1155,1230,1435,1560,1804,1833,2046,2107,2136,2285,2353
3267,r695,Both sexes -> Female -> All fields -> All S&E -> Science -> Social sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,Female,All fields,All S&E,Science,Social sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,,,8,14467,15013,16132,17048,18411,18556,18033,17492,17128,15538,15344
3267,r696,Both sexes -> Female -> All fields -> All S&E -> Science -> Social sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,Female,All fields,All S&E,Science,Social sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,,9,131,134,179,135,136,136,152,129,159,151,157
3267,r697,Both sexes -> Female -> All fields -> All S&E -> Science -> Social sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ,Both sexes,Female,All fields,All S&E,Science,Social sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,,9,na,na,na,1082,1123,1117,1073,1032,1026,1105,1035
3267,r698,Both sexes -> Female -> All fields -> All S&E -> Science -> Social sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,Female,All fields,All S&E,Science,Social sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,,9,969,991,1104,na,na,na,na,na,na,na,na
3267,r699,Both sexes -> Female -> All fields -> All S&E -> Science -> Social sciences -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,Female,All fields,All S&E,Science,Social sciences,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,,9,2506,2670,3123,3210,3571,4006,3916,3925,3767,3304,3460
