table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2017,field_2018,field_2019,field_2020_all_geosciences_atmospheric_sciences_and_ocean_sciences,field_2020_atmospheric_science_and_meteorology,field_2020_geological_and_earth_sciences,field_2020_ocean_sciences_and_marine_sciences,field_2020_geosciences_atmospheric_sciences_and_ocean_sciences_nec
5421,r418,"All institutions -> Saint John's U., Collegeville",All institutions,"Saint John's U., Collegeville",2,416,"['15', '']","['11', '']","['11', 'i']","['10', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['10', 'i']"
5421,r419,All institutions -> U. North Florida,All institutions,U. North Florida,2,416,"['128', '']","['132', '']","['144', '']","['10', '']","['0', '']","['0', '']","['0', '']","['10', '']"
5421,r420,All institutions -> Ball State U.,All institutions,Ball State U.,2,419,"['22', '']","['91', '']","['57', '']","['9', '']","['0', '']","['9', '']","['0', '']","['0', '']"
5421,r421,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,420,"['30', '']","['13', '']","['0', '']","['8', '']","['0', '']","['8', '']","['0', '']","['0', '']"
5421,r422,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,420,"['62', '']","['1', '']","['8', '']","['8', '']","['0', '']","['8', '']","['0', '']","['0', '']"
5421,r423,All institutions -> Ithaca C.,All institutions,Ithaca C.,2,422,"['ne', '']","['ne', '']","['ne', '']","['6', '']","['0', '']","['0', '']","['4', '']","['2', '']"
5421,r424,"All institutions -> Pennsylvania State U., Harrisburg",All institutions,"Pennsylvania State U., Harrisburg",2,423,"['0', '']","['0', '']","['11', '']","['5', '']","['2', '']","['3', '']","['0', '']","['0', '']"
5421,r425,"All institutions -> U. Nebraska, Kearney",All institutions,"U. Nebraska, Kearney",2,423,"['0', '']","['0', '']","['0', '']","['5', '']","['0', '']","['5', '']","['0', '']","['0', '']"
5421,r426,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,423,"['304', '']","['78', '']","['87', '']","['5', '']","['0', '']","['5', '']","['0', '']","['0', '']"
5421,r427,All institutions -> Eastern Kentucky U.,All institutions,Eastern Kentucky U.,2,426,"['11', '']","['21', '']","['7', '']","['4', '']","['0', '']","['0', '']","['0', '']","['4', '']"
5421,r428,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,426,"['20', '']","['9', '']","['20', '']","['4', '']","['0', '']","['0', '']","['0', '']","['4', '']"
5421,r429,All institutions -> Willamette U.,All institutions,Willamette U.,2,426,"['75', '']","['43', '']","['14', '']","['4', '']","['0', '']","['0', '']","['4', '']","['0', '']"
5421,r430,"All institutions -> U. Texas, Tyler",All institutions,"U. Texas, Tyler",2,429,"['8', '']","['8', '']","['4', '']","['2', '']","['0', '']","['2', '']","['0', '']","['0', '']"
5421,r431,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,429,"['6', '']","['5', '']","['9', '']","['2', '']","['0', '']","['2', '']","['0', '']","['0', '']"
5421,r432,All institutions -> Alfred U.,All institutions,Alfred U.,2,431,"['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['1', '']"
5421,r433,All institutions -> Biola U.,All institutions,Biola U.,2,431,"['0', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5421,r434,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,431,"['1', '']","['0', '']","['0', '']","['1', '']","['0', '']","['1', '']","['0', '']","['0', '']"
5421,r435,"All institutions -> CUNY, Medgar Evers C.",All institutions,"CUNY, Medgar Evers C.",2,431,"['49', '']","['0', '']","['0', '']","['1', '']","['0', '']","['1', '']","['0', '']","['0', '']"
5421,r436,All institutions -> Fairfield U.,All institutions,Fairfield U.,2,431,"['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['1', '']","['0', '']"
5421,r437,"All institutions -> Minnesota State U., Mankato",All institutions,"Minnesota State U., Mankato",2,431,"['0', '']","['62', '']","['32', '']","['1', '']","['0', '']","['1', '']","['0', '']","['0', '']"
5421,r438,All institutions -> U. Puget Sound,All institutions,U. Puget Sound,2,431,"['5', '']","['ne', '']","['ne', '']","['1', '']","['0', '']","['1', '']","['0', '']","['0', '']"
5421,r439,All institutions -> All other surveyed institutions,All institutions,All other surveyed institutions,2,-,"['56,382', '']","['54,880', '']","['4,265', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
